"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints10","timepoints11","timepoints12","timepoints13"
"LYL1",-0.155705341169974,-0.143708319774698,-0.118977163976958,-0.155705341169974,-0.136203834496273,-0.155705341169974,-0.155705341169974,-0.0874348839540911,-0.155705341169974,-0.155705341169974,-0.155705341169974
"LYN",-0.32354530376302,-0.30017057477348,-0.308771446738554,-0.320276366386258,-0.300644165196129,-0.305192223019037,-0.32354530376302,0.14721083080814,0.0196561353328969,0.550030668393732,-0.32354530376302
"LYPD1",-0.420325500440273,-0.330558942835711,-0.359153217759612,-0.372822505600163,-0.203021172399614,-0.162831694595119,0.552797652573567,-0.311341138183165,1.42251849112187,-0.289937992693623,-0.380994358966322
"LYVE1",-0.107494224574427,-0.278505117051206,-0.199799085298258,-0.250844433008004,-0.117925893675421,-0.282073969450453,-0.131504825484838,-0.125604333460233,0.175979508883702,-0.24840103119452,-0.131130542168814
"LYZ",-0.323611190378,-0.231444301905513,-0.248063646844053,-0.296358753324295,-0.294385704025121,-0.263671363210162,0.0927956281085648,0.446113675216636,-0.275981644499187,-0.323611190378,-0.323611190378
"MAB21L1",1.06131860031469,0.133855340540289,0.56776771916791,-0.243111310470098,-0.27166816124066,0.0265776042346071,-0.152243938953772,-0.24725013051436,0.112511971058902,-0.27166816124066,-0.27166816124066
"MACC1",-0.184945733699689,-0.0302883800772804,0.0557956538751459,-0.120470453301203,-0.0974403522235161,0.082135748070722,-0.184945733699689,0.673374903099632,-0.184945733699689,-0.184945733699689,-0.184945733699689
"MAD2L1",-0.351298100798765,-0.232419252609905,-0.1359145710655,-0.0314173253566902,0.0158306721297692,-0.204145465161465,-0.374873577694805,0.163915072909812,-0.374873577694805,-0.0287851141417538,-0.374873577694805
"MADCAM1",-0.112582336674521,-0.071242140234037,-0.07858660967442,-0.07246672572617,-0.112582336674521,-0.112582336674521,-0.112582336674521,0.159282628878027,-0.112582336674521,-0.112582336674521,-0.112582336674521
"MAF",0.267324920222911,-0.294419240854558,-0.269035795691342,-0.307344346762485,-0.403946867017826,-0.361979934082498,-0.194111164655081,0.0742756783417872,-0.330015136906492,-0.393384016285639,-0.131083520069585
"MAFB",-0.381896400791856,-0.397265304221647,-0.37703196020455,-0.385054491314863,-0.398738346175798,-0.362086845394237,-0.209254693551502,0.0357565142778016,-0.425378644931219,-0.0894700960588398,-0.328074287632922
"MAFF",-0.591591400784996,-0.45997269984431,-0.373616346560373,-0.460500706255118,-0.600334976988755,-0.419661849932892,-0.00307098617209942,-0.458587247003593,-0.377453388911082,-0.570101105024883,-0.204963891303941
"MAGEA8",-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275
"MAP1B",1.52450492107882,0.967138691807879,1.21971889523069,1.21918741154706,0.658837386883325,0.98002018577166,0.915191819744265,1.90227261378303,1.39618004683576,-0.262488006693761,0.38243182563817
"MAP3K19",-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,0.147597299224294,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249
"MAP7D2",-0.241136287953676,0.0952437612323124,0.56167926157981,0.105196873442704,0.397689485185982,0.304456950060656,-0.241136287953676,1.94003017042251,1.41377747857896,-0.241136287953676,-0.241136287953676
"MBNL3",1.10467082061373,0.753957737586876,0.299088701647762,0.225563147094144,1.22213855086009,1.00542668628071,-0.41031557751786,0.0528162314355449,0.171697965618087,0.891710270319212,-0.0936881129519424
"MC2R",-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0512451643194229,-0.0997021870298924,-0.0144709431534314,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924
"MCAM",-0.403847533982862,-0.174019590028666,-0.12066416255584,-0.220715008216711,-0.113667417596016,-0.00222093367493571,1.17870230970032,0.300405245223923,0.392261188856678,-0.403847533982862,0.247195853669731
"MCEMP1",-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,0.975499301948271,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393
"MCFD2",0.199153056346463,-0.357261711206254,-0.168193760353147,-0.0874117567132691,-0.199403164641255,-0.145123023170843,-0.324844338573783,0.0392662431934597,-0.817962821259393,0.384047208040209,-0.325211874242294
"MEF2C",-0.510582925644405,-0.357127024920932,-0.352583582261348,-0.40349695739912,-0.419992365813679,-0.504211020558576,-0.336202463821112,0.67494806233091,-0.343162289885265,0.278368524464828,-0.518775605885552
"MEG3",0.940436019693273,0.78161585475051,0.61399828481306,1.09397867479029,0.325590020477867,0.863835035117852,0.971183234736611,0.0505392467675234,0.276801936798288,-0.37506310102429,-0.132066811343535
"MEI4",-0.0378516416740834,0.0775259634026302,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834
"MELK",-0.262500592391005,-0.0285275003233479,0.102707771326428,0.0738113650658348,-0.186870116527176,-0.158075027314921,0.428645530440502,1.97795395080668,0.286688402567186,-0.340947675265317,-0.340947675265317
"LINC02587",-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,2.46540292035457,-0.0461294395272364,-0.0461294395272364
"MEPE",-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095
"MESP1",-0.209824558671813,-0.0951656448427254,0.16495235194063,-0.125889898112392,0.345923864890459,0.466623990308472,-0.209824558671813,0.00717834317440609,-0.135812990341517,-0.120616498914282,-0.209824558671813
"MESP2",-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,0.36138201588474,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008
"METAP1D",1.32470397894551,-0.12069743809158,0.0979697150917752,-0.130933192165492,-0.130933192165492,-0.130933192165492,-0.130933192165492,3.92766253186208,-0.130933192165492,-0.130933192165492,0.13630029400823
"METRNL",-0.216462326008824,-0.263526335618846,-0.240035123625038,-0.288230157137652,-0.168601936274421,-0.288230157137652,-0.0978151705961592,-0.102561372645308,-0.188943412438904,0.608220282619,-0.288230157137652
"MFAP5",0.020703066469366,-0.0689644250092256,-0.0782292185496138,0.309453711547846,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138
"MFGE8",-0.373866341735282,-0.264653839089161,-0.36146463830432,-0.197106264583882,-0.333398428963594,-0.373866341735282,-0.373866341735282,0.209180707859896,-0.373866341735282,-0.373866341735282,-0.312293617838749
"MGARP",-0.134623737752205,0.124884586062347,0.824862701218274,-0.134623737752205,-0.134623737752205,-0.134623737752205,-0.134623737752205,0.41651602333161,-0.134623737752205,-0.134623737752205,-0.134623737752205
"MGAT4EP",-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,2.47505575260271,-0.033258996529716,-0.033258996529716,-0.033258996529716
"MGP",-0.528843843828738,-0.474144684801772,-0.456002072589064,-0.415164728555507,-0.522975599147504,-0.00917365878380881,0.411646991380934,-0.502009113089212,0.0925745456367851,-0.354519401387638,-0.345387420261358
"MGST1",-0.134510199840272,-0.129557902174631,-0.213931163086878,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.133470180039646,-0.235933006834955,0.253089868501892,-0.235933006834955
"MIAT",1.00396461304332,1.10013388662672,1.60984816652711,1.17460265212043,0.509642580030902,2.10130109606653,1.92169783551326,1.62941190330774,1.12068131911941,0.787965640727355,-0.544315230181431
"MICAL2",0.61597552048704,-0.118132038380071,-0.144674964915459,-0.144674964915459,-0.093638850149628,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459
"S100A9",0.0603993264270117,-0.240476880630021,-0.194289119052399,-0.114947343290926,-0.271618390059372,-0.331064157935931,0.285575775654354,-0.29586258839501,-0.219387728188677,-0.331064157935931,-0.164880242627037
"MIP",-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,0.227386855987067,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485
"MIS18BP1",-0.331362757311158,-0.245083372098027,-0.309334865871714,-0.270985972453968,-0.035257157169441,-0.357794678098521,-0.679029283960824,-0.168438206838529,0.146318801633421,-0.268161568572932,-0.311344478268503
"MITF",-0.324418204676188,0.0471865817072692,-0.244712433806642,-0.201330237762865,0.0416543665818272,0.321192124771548,-0.324418204676188,0.223605837315667,-0.324418204676188,-0.324418204676188,0.470884658476594
"MKI67",-0.152546450442559,-0.185795694271013,-0.141060501072882,-0.221280607589014,-0.19755967426908,-0.259225963131059,-0.259225963131059,1.18033484416837,-0.259225963131059,-0.259225963131059,-0.259225963131059
"MLLT11",0.733710433678057,0.952699791249047,1.78419939752776,0.741843069037625,0.553781554478059,0.638696126537108,1.37293047030609,0.901772537126858,0.239222814444887,-0.441129139980727,-0.173060519441338
"MMP19",-0.0735336449933211,-0.0590481798060273,-0.0338401866999596,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211
"MMP9",-0.152774212936752,-0.132304487887175,-0.110929115913599,-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752,0.346244633995919,-0.152774212936752,-0.152774212936752,-0.152774212936752
"MMRN1",-0.0261092703288869,-0.0317265925301079,-0.0933650302053772,-0.0206003881921959,-0.112151635771546,-0.112151635771546,-0.112151635771546,0.328668954239175,-0.112151635771546,-0.112151635771546,-0.112151635771546
"MND1",-0.171029148151529,-0.111291673251972,0.0451106279834796,-0.0764241983202965,-0.241340770278113,-0.241340770278113,-0.241340770278113,0.570546441356329,-0.241340770278113,-0.241340770278113,-0.241340770278113
"MNDA",-0.22244743861933,-0.226615392773037,-0.228406035747814,-0.273178196545241,-0.253034739515579,-0.273178196545241,-0.105384299796216,-0.273178196545241,-0.273178196545241,-0.273178196545241,-0.234950600002965
"MNS1",-0.327667557993266,-0.124509256877817,-0.186147776698013,-0.355604492670417,-0.329678647339156,-0.254835302432419,-0.393239156063644,-0.177051428358728,-0.0288086454606388,-0.0269056989126895,0.667931702591752
"MNX1",-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336
"MPEG1",-0.205732313157945,-0.263875715153605,-0.248961647789194,-0.268226773318248,-0.161710710746959,-0.268226773318248,-0.157668055521848,-0.248232158258895,1.15328106860707,-0.268226773318248,-0.135664983923631
"MPO",-0.121716396979227,-0.0198461672362915,-0.0598973967342499,0.173490810937911,-0.121716396979227,0.353512878895037,1.93841450418517,-0.121716396979227,-0.121716396979227,0.144227420354775,-0.121716396979227
"MPPED1",0.097970866117056,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,0.571869409402973,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892
"MPPED2",0.778318009069961,0.985219097720874,1.35461782262328,0.740910226759,0.723486060049571,0.826534897658351,0.645604448312431,1.00045223297619,0.233534202377217,0.00319968094216091,-0.299252683882535
"MRC1",-0.249664517293354,-0.209812326259172,-0.193632201145376,-0.233108436579137,-0.249664517293354,-0.249664517293354,-0.249664517293354,-0.000539515526699015,-0.0232119176768031,-0.249664517293354,-0.135646058723019
"MS4A2",-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378
"MS4A3",-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,0.682580039237737,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227
"MS4A4A",-0.266175822616029,-0.284933602072583,-0.285983989044374,-0.294805576086002,-0.266864598812302,-0.267400157685686,-0.082770355143625,-0.114284825694788,-0.133016542684739,-0.310224383224395,-0.310224383224395
"MS4A6A",-0.327481171858833,-0.32228948758494,-0.292702789155453,-0.294925286657165,-0.277859962981167,-0.273461225966915,-0.327481171858833,-0.327481171858833,0.0606128582224604,-0.327481171858833,-0.299373279627825
"MS4A7",-0.333241280124574,-0.282076575617351,-0.19325946690894,-0.152135768865122,-0.0119077955578191,0.265502700346492,-0.344270177971488,-0.344270177971488,-0.0644566671121796,-0.344270177971488,-0.203384600816029
"MSR1",-0.233585271208859,-0.233585271208859,-0.158218719331717,-0.174992947948398,-0.233585271208859,-0.233585271208859,-0.233585271208859,0.293674786785544,-0.233585271208859,-0.233585271208859,-0.233585271208859
"MST1R",-0.0693283651796191,0.177517777139924,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,0.887433627479004,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191
"MSX2P1",-0.0569292943147317,0.174264482566067,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317
"MT1E",-0.333094680475981,-0.156992625343732,-0.27855100886821,-0.304414411790621,-0.00220395226203644,0.701629567175769,-0.0908915145625626,-0.163818762743726,-0.333094680475981,-0.333094680475981,0.785754512234757
"MT1F",-0.575826247850052,0.240959906901301,0.619006929867546,0.386673054969451,0.506969819666726,-0.104035220245793,0.822977339067732,-0.169862298906432,0.139955985157775,-0.517952557409194,-0.602624862839982
"MT1G",-0.119119335758734,0.0345423577341529,-0.119119335758734,0.049418639651472,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734
"MT1H",-0.042769114610756,0.0266062281667361,0.252606447583678,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756
"MT2A",-0.389622077780047,-0.468083076561195,-0.353103917882679,-0.364846330732657,0.0368825795137233,-0.47789539752695,-0.0930461319477242,-0.309234077596797,-0.367935083391169,-0.559767035105166,-0.479067494564028
"MT3",-0.248911217637511,-0.108388005277678,-0.124995311377282,-0.0985293075366169,-0.134955229059909,-0.248911217637511,-0.248911217637511,0.416699632478997,-0.248911217637511,-0.248911217637511,-0.0526929185157538
"TESMIN",-0.177823268475066,-0.0773292916942029,0.00642485133387799,-0.138048993414095,0.297652341105536,-0.0125882853748642,-0.206466801450095,0.297271223575694,-0.206466801450095,-0.206466801450095,-0.206466801450095
"MUC15",0.0487117887041237,-0.0583562729717228,-0.168854830225333,-0.133382165364105,0.085344440518021,0.178409262487434,0.104869129451424,-0.273203570395812,-0.273203570395812,0.329446810829088,-0.273203570395812
"MUC16",-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,0.0825613150520868,0.195830982141809,-0.0499367275160347,-0.0499367275160347,1.25735711351793,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347
"MUC17",-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,0.12683860427733,0.285931935491317,-0.0274250988476727,-0.0274250988476727,2.47943117586425,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727
"MUC19",-0.0610667293566214,0.0545777158083972,-0.0610667293566214,0.152998520204158,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,3.30616737160836,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214
"MUC5B",-0.0708067466920015,-0.0595600413272593,-0.0708067466920015,-0.0708067466920015,0.0643204319432545,-0.0708067466920015,-0.0708067466920015,0.470177866084502,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015
"MX1",-0.297671667776617,-0.286093105820172,-0.297671667776617,-0.274955008979265,-0.201822796167304,-0.297671667776617,-0.297671667776617,0.220087435808137,-0.297671667776617,0.244587888158641,-0.297671667776617
"MX2",-0.156121978140384,-0.156121978140384,-0.107125454516031,-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384,0.541663836162922,0.173105560407143,-0.156121978140384,-0.156121978140384
"MXD3",-0.156150762071628,-0.175988249402621,-0.204048828067093,-0.0709707796339841,-0.15365573073394,-0.256914431275451,-0.256914431275451,0.318401802405077,0.0839247104651648,-0.256914431275451,0.120746615158
"MYB",-0.0960871319680628,0.0199598465603057,0.00701366620009041,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,2.82574150513815,-0.0960871319680628,3.26927524535462,-0.0960871319680628
"MYBPHL",-0.081136336847335,-0.00632952592696884,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335
"MYC",-0.185697838950686,0.453864788984373,0.143064236862077,0.357478247065182,0.575305726135864,0.30625890842048,-0.274548617506207,-0.288657271218037,-0.0581731805316619,2.42676796942881,-0.345382891569092
"MYF6",-0.140568548874697,-0.106981302165792,0.0880349146944713,-0.123651590852028,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697
"MYH15",-0.120685726517319,-0.0211041978360606,-0.120685726517319,0.0354877007804321,-0.120685726517319,-0.120685726517319,0.457035257352945,2.70743443660825,-0.120685726517319,-0.120685726517319,-0.120685726517319
"MYL4",-0.177103936117028,-0.199649963495302,0.0611176255975874,-0.181165170623709,-0.174935895424458,-0.183340528732723,-0.203399435434405,-0.18502319250502,0.17240176778969,1.05758294698993,-0.160119077883557
"MYO10",-0.373532543909165,-0.116556141946322,-0.392135941320438,-0.35599808833528,-0.269843275138293,-0.185319421571507,-0.489143560696392,1.01791991397491,-0.185939524701116,-0.129226960270407,0.0552337371692946
"MYO16-AS1",-0.0291986486656164,-0.0291986486656164,0.26577778217749,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,0.832995402468413,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164
"MYO18B",-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,2.46357575659077,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736
"MYO1F",-0.270287602157332,-0.202237180019985,-0.215128454582184,-0.270287602157332,-0.254080823954365,-0.270287602157332,-0.270287602157332,0.506002506096051,-0.270287602157332,0.150745660045617,-0.0146297666129621
"MYO1G",-0.162639689819687,-0.0942872987003991,-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.162639689819687,0.0191605516076343,-0.162639689819687,-0.162639689819687,-0.0767005534314582,-0.0037439547488882
"MYOM2",-0.148463185033001,0.0528981015994449,0.335037360856306,-0.0454908284525963,-0.280106050267805,0.00714835713484271,-0.280106050267805,-0.209340077925426,-0.280106050267805,0.984110023936872,-0.280106050267805
"MYOZ2",-0.0576094692627972,-0.0299039767947216,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972
"MZB1",-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,0.231695367434247,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001
"NAMA",-0.102777703383723,-0.102777703383723,-0.0494192876103332,-0.000574541093931055,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723
"NAMPT",-0.470583767180861,-0.298973925297796,-0.439592146378943,-0.366563098891088,-0.405351814788443,-0.530078424259465,-0.548291823122809,0.27691569178218,-0.360089193548908,0.0810177279255188,0.103725774734125
"NANOS2",-0.187413234488752,-0.115215472680978,-0.160583513381856,-0.166664784752407,-0.157126467959274,0.34831143619825,0.322343044688535,0.108769150353263,-0.187413234488752,-0.187413234488752,1.3781241120486
"NCAN",0.507900302740076,0.441355547865943,1.55728576909327,0.403765704478117,0.140078239520488,0.669799274495771,-0.169243146342167,8.07417829363217,-0.169243146342167,-0.169243146342167,-0.169243146342167
"NCAPD2",-0.0987126464299973,-0.132629935169922,-0.106608425975387,-0.037813003154453,-0.281459918234432,-0.0919849987631741,-0.304142377290693,0.471739934126017,-0.304142377290693,1.15355852235321,-0.304142377290693
"NCAPG",-0.185383285890919,0.143181542388714,-0.134710715423688,-0.147552063265155,-0.138703897794559,-0.224337499468134,-0.224337499468134,0.234244375814338,-0.224337499468134,-0.224337499468134,-0.224337499468134
"NCAPH",-0.199836493810001,0.0344278784004802,0.0567881266418972,0.132699097017732,-0.224105776080657,-0.224105776080657,-0.224105776080657,0.718757420631498,-0.224105776080657,-0.224105776080657,-0.224105776080657
"NCF2",-0.225495855015657,-0.21153964487071,-0.183434561786906,-0.162537221361569,-0.153389641797803,-0.225495855015657,0.0644788175597339,-0.225495855015657,0.0597642684579125,-0.225495855015657,-0.225495855015657
"NCF4",-0.143341000106325,-0.249800061508106,-0.25920321217278,-0.202448629030624,-0.240368716669191,-0.25920321217278,-0.25920321217278,0.400023039263042,-0.213774818708485,0.526500540923824,-0.25920321217278
"NCR3",-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397
"NDC80",-0.199855233739361,-0.13982451740019,-0.21354838907131,-0.178048318988702,-0.245130807042223,-0.222681242153683,-0.245130807042223,0.269202735901008,-0.245130807042223,-0.245130807042223,-0.245130807042223
"NDUFA4L2",-0.306289680352405,-0.278626742693572,-0.227200538938263,-0.264618697620184,-0.267904569976521,-0.215023803260567,-0.306289680352405,-0.271449010923188,-0.306289680352405,-0.306289680352405,-0.0939123473250114
"NEAT1",-0.585633762038087,-0.596828321127714,-0.47785706003981,-0.483473299316537,-0.65192223113158,-0.626425834206931,-0.17233434445999,-0.0305297170684448,-0.244381197961297,-0.467799389509861,-0.641689073935598
"NEFL",-0.411786755458066,-0.273476950442203,-0.129326888760944,-0.186916106703621,-0.109595666504846,-0.304199602794053,0.519427940925379,-0.250470391270069,0.524298216365589,0.445696467215292,-0.35274813870383
"NEFM",-0.407654651624946,-0.284866181176409,-0.0726186943947455,-0.18618960547664,-0.328192682569218,-0.12029925292501,0.000636477869087798,0.627436268090631,0.31559805842921,-0.159479910751463,-0.407654651624946
"NEK2",0.986621760786992,-0.0760517310260677,0.0118540838406306,-0.110356899522204,-0.150833401785159,-0.254029500035063,-0.254029500035063,0.811398367782146,-0.254029500035063,-0.254029500035063,-0.19234378420948
"NELL1",-0.356171518950167,0.356897272072975,0.467468312569987,0.70607023942431,0.549475592608883,1.10303700600999,-0.124171881273646,0.953771970154514,0.559094507612484,-0.356171518950167,0.261369405009109
"NENF",-0.934491556596126,-0.433993708051171,-0.281280886962672,-0.187198346306719,-0.417189971256204,-0.338501590524428,0.35759593146681,-0.641764522012774,0.0103659029928522,0.595936870028079,0.818837882763307
"NES",-0.279087660295837,-0.142953081901465,-0.142861015537092,-0.273288385923399,-0.279087660295837,-0.190145866233372,0.0366613311472688,1.71659099776749,-0.279087660295837,-0.279087660295837,-0.279087660295837
"NEURL2",-0.141881624259837,-0.095129168441202,-0.14064718013887,-0.103742525344641,0.113394415357213,-0.194021695179749,-0.194021695179749,0.137638917763786,-0.194021695179749,-0.194021695179749,-0.194021695179749
"NEUROD1",1.68190358032722,0.255782568123363,0.813331417379922,-0.0294478461555455,-0.140095741905502,-0.162794439878996,-0.300318228551574,-0.128947666033985,-0.300318228551574,-0.300318228551574,0.262063917288633
"NFE2",-0.174149950168241,-0.180658139308036,-0.0931768204488996,-0.149038912409669,-0.140518769453113,-0.190510274198809,-0.190510274198809,-0.190510274198809,0.0272445559870499,0.954533549183207,-0.190510274198809
"NFIB",-0.582891221468022,-0.453153117498074,-0.388834649590422,-0.439094500703464,-0.529942114628899,-0.310020617525363,-0.599389136542519,2.2505488917624,-0.599389136542519,-0.599389136542519,-0.452327836584771
"NFIX",-0.261477854362062,-0.144146265099075,-0.0846332435224606,-0.235691695180585,0.00334294867632294,0.445454833507385,-0.0161258594263284,4.6708904974149,-0.261477854362062,2.22405852063409,-0.0330835585939738
"NFKBIA",-0.617375228701596,-0.554505243690222,-0.506787515148152,-0.522034956267018,-0.503613722705058,-0.467154010974978,-0.612492922941115,-0.9299725537712,-0.845543186595836,-0.855084110155862,-0.341792219772632
"NFKBIZ",-0.516320491144033,-0.57948570752514,-0.520264467456644,-0.452919392862137,-0.514131990651387,-0.302124495265053,-0.226471557540783,-0.290491130205833,0.072121073028138,-0.417562122750233,-0.0346974476318178
"NGF",-0.121781384752117,0.0262662133372967,-0.121781384752117,-0.121781384752117,0.0589610184090384,-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117
"NGFR",-0.208540830735467,-0.186791615398985,-0.175456180542288,-0.208540830735467,-0.208540830735467,-0.208540830735467,-0.208540830735467,-0.0779904620231264,-0.0669390606776226,0.232517233584116,-0.137836810103336
"NHLH2",1.37449838877721,0.127111611244862,1.24732505897802,0.15102298293,-0.0630852130932606,0.440069047561402,-0.0630852130932606,0.60056099274354,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606
"NID2",-0.339613156244349,-0.317671090689966,-0.3046974422146,-0.204637955592467,-0.345228693763251,-0.25325828379511,-0.19692959648306,-0.0751987750589126,-0.0325761734445713,-0.367655051002578,-0.317495123219606
"NKAIN3",0.928308259188579,-0.0717881316280846,0.355995641732423,-0.114116720559303,-0.128953050233383,-0.128953050233383,-0.128953050233383,1.38523991716217,-0.128953050233383,-0.128953050233383,-0.128953050233383
"NKG7",-0.181769206493969,-0.178547003924075,-0.181769206493969,-0.181769206493969,-0.181769206493969,-0.181769206493969,-0.181769206493969,-0.0883000975632388,0.853294542207862,-0.181769206493969,-0.181769206493969
"NKPD1",-0.0757004711394199,0.155924827047693,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,0.192607819225453,-0.0757004711394199,-0.0757004711394199,2.44322464664544,-0.0757004711394199,-0.0757004711394199
"NKX3-2",-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,0.000157002597894371,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,0.738480554009594,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605
"NKX6-2",-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491
"NLRP14",-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,0.170467086259345,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516
