"","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"CFH",-0.203480602491054,-0.203480602491054,-0.185980567123898,-0.203480602491054,-0.203480602491054,-0.203480602491054,-0.203480602491054,-0.173027019269386,-0.0478576579916383,-0.203480602491054,-0.187713346099378,-0.181121225808507,-0.17965960395041,-0.191925976121809
"CFP",-0.168640825145904,-0.113146833632699,-0.168640825145904,-0.0328715031094397,-0.168640825145904,-0.168640825145904,-0.168640825145904,-0.168640825145904,-0.1508024429891,-0.168640825145904,-0.165407393947493,-0.0148658285898118,-0.154516282905224,-0.168640825145904
"CGA",1.27262808297058,1.98751696611122,2.05356767539796,1.87549483836689,2.03631257580194,2.1869092950623,2.27531930850499,1.55448516945522,2.05237035786466,1.30068935876097,1.98378402557371,1.74331738833355,1.59427965793504,1.52990898217022
"CGB3",-0.144998596712281,-0.144998596712281,2.4911038032702,-0.144998596712281,3.8159597621775,7.13617691000714,9.96654671385959,-0.144998596712281,1.78670456234,-0.144998596712281,-0.00935278286173102,0.0880724312845456,-0.144998596712281,2.74198979523341
"CGB7",-0.123547723603533,0.0940404804770743,3.01289960110871,-0.123547723603533,3.3238530017269,8.09157632937957,9.74053648695098,-0.123547723603533,0.486315976928186,0.974603036761829,-0.0620983585780244,0.130751425653751,-0.0995412694728178,1.88329487379121
"CGB8",-0.0661886595178458,-0.0661886595178458,1.93369302286028,-0.0661886595178458,1.6115094504018,5.49267279985006,4.22200188952866,-0.0661886595178458,0.0320708221402079,-0.0661886595178458,0.00200393942544923,0.0872160361517795,-0.0661886595178458,0.646840766342431
"CH25H",-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,0.36959681555338,-0.136600348095704,-0.136600348095704,0.156611137883867,0.00183133299681539,-0.00586712485889473,-0.1029512798946,-0.124728703262214,-0.107771172876668
"CHGA",1.83212303568107,1.64900069495952,1.39969442824868,1.83242195803866,1.64766948304209,1.02138241414303,0.522412161828185,1.97961736577381,1.19933154966694,1.63378274035747,2.00067962745551,1.70758824447901,2.11572247503661,1.3138686718475
"CHGB",0.858832890744436,1.53291143447788,1.55161750286517,1.2316667560843,1.69399599984844,1.87449388800586,2.02968677915304,1.61409380369852,2.17415985482202,0.873976660425819,1.98976542950124,1.57150146011235,2.12230023502358,1.2630781220788
"CHI3L2",-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.00876661268711823,-0.063513552555918,-0.063513552555918,0.0064908453731523,-0.063513552555918
"CHMP4B",0.248668078017845,-0.303163957741038,-0.0839724192001028,-0.205225752349427,-0.303163957741038,0.629760700045388,-0.303163957741038,0.182051908323024,-0.0333674615010543,0.508482709660895,-0.157092420136198,0.34662354858377,-0.26385282237409,0.556875254591569
"CHRDL2",-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467
"CHRNB4",-0.0641698568815974,0.191900434801528,-0.0641698568815974,1.05407123832747,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.000882648749990944
"CHST5",-0.0873167552237027,0.0660610715754658,-0.0873167552237027,1.03349621757893,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.021496529434993,0.0164921550464014,0.0251284389077735,-0.0873167552237027
"CHST9",0.105341694316524,-0.307548606994629,-0.196061949997357,0.165594212968937,0.129959084649798,0.336251936368706,0.45916897232177,0.403646744864218,-0.169457204444399,0.26060475645302,0.15453758565664,-0.0379480672679334,0.0316823433678919,-0.214691791275953
"CIDEA",-0.0393774669305534,-0.0393774669305534,0.264846092673403,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,0.5183657256767,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534
"CILP",-0.111628241903085,-0.111628241903085,-0.111628241903085,-0.111628241903085,-0.111628241903085,0.164538737338491,0.0180158810345052,0.322007984410615,-0.111628241903085,-0.0571131878503778,-0.0982567154313091,-0.0354993839406634,-0.111628241903085,-0.111628241903085
"CITED1",2.00309999033686,0.563203522938018,1.3984217170462,2.42844828710855,0.849256734376243,0.242923111855141,2.24562837527637,2.49560127741235,1.44532311024343,2.30766009427753,2.6408312693113,2.21259288245351,2.04084261871909,2.04070596144026
"CKAP2",0.17832416006133,-0.458092816570835,0.161567128356216,0.0542429509843085,-0.297215132703856,-0.215849274429527,-0.172092279427727,0.0665201448490871,0.0335520759480194,-0.0412570448251667,0.0161400773872011,-0.157167316616606,-0.302365596783301,-0.334635029016906
"CKAP2L",-0.189378907025663,-0.161846029595202,-0.00750222784254183,-0.222773890869093,-0.222773890869093,-0.222773890869093,-0.222773890869093,-0.222773890869093,-0.163520775394859,-0.208017844402376,-0.222773890869093,-0.181341924726277,-0.192280742322199,-0.133572783229548
"CKAP5",0.289624390500042,0.025513860419985,0.216930338497749,0.427392827046815,0.390502977819815,0.12652144815637,-0.568523646127594,0.162288662131894,0.0991433422244139,-0.130947539450077,-0.164654124325793,0.132776535257844,-0.0202506603464039,-0.218197404823594
"CKB",1.73805740328849,1.48532367614325,1.02276184132775,1.5332882696892,0.886410259111968,0.716693354921475,0.66050390889231,1.46519562623152,1.00885236966345,0.638313619565274,1.2246741838684,1.05371836534692,0.639992929060065,0.569271486499198
"CKS1B",-0.362919474740799,-0.244344674891908,0.0516681288869112,-0.0077833008802112,-0.430996375806938,-0.456854982226599,-0.656989632978614,-0.233694852818339,-0.0581849966161375,0.161327075928997,-0.276505565881186,-0.354957611797689,-0.198772806848408,-0.305451196430075
"CKS2",-0.452378212413357,-0.0303294122071888,-0.218799216181038,-0.668207325577936,-0.526613484107845,-0.560305395437934,-0.377821920486457,-0.570810615904939,-0.314168820372654,-0.33631080112798,-0.392144599380379,0.0260520000236811,-0.341071324917121,-0.539545497678744
"CLCN5",-0.0720078350901898,0.213882968669407,0.0650615471585929,-0.329331392972927,0.616589789632954,-0.234255620039452,-0.329331392972927,0.228719756736426,-0.2327874319084,-0.279834931569798,-0.13035857047213,-0.298369415560687,-0.267158122398931,-0.108800426969705
"CLDN10",-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.0924185376086964,-0.110694306786923,-0.110694306786923
"CLDN2",-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633
"CLDN20",-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168
"CLDN25",-0.0432483456663997,-0.0432483456663997,0.261092513293188,-0.0432483456663997,-0.0432483456663997,-0.0432483456663997,-0.0432483456663997,-0.0432483456663997,-0.0432483456663997,-0.0432483456663997,0.0898413373399483,-0.0432483456663997,-0.0432483456663997,-0.0432483456663997
"CLDN4",0.318448561197938,-0.395907215938409,0.0915786136468674,-0.137174192181467,-0.116641090994186,-0.471125906127162,-0.0806747724613681,-0.145787789337432,0.545417304639262,1.44452214147428,0.00912119184689314,0.0219278179172246,0.370989859398683,0.0433436614228853
"CLDN5",-0.268926321055934,-0.273479123761873,-0.203081446890866,-0.130425081828541,-0.136479841905675,-0.224024670596131,-0.288734829434348,-0.292182461567811,-0.263885865822803,-0.151618113896127,-0.293017464034851,-0.233901306651047,-0.293239539631326,-0.246165872552266
"CLDN7",0.843935796675842,0.935632853973578,3.00715938247274,0.429197357680816,2.656454624027,1.90422510962734,1.66866206733668,1.32940140048451,1.75556111995039,1.53434227757516,1.60490736694171,0.768242771982015,0.671426350092028,0.630385776956808
"CLEC10A",-0.169859775223941,-0.169859775223941,-0.169859775223941,-0.169859775223941,-0.169859775223941,-0.169859775223941,-0.00409918947427184,-0.169859775223941,-0.098878573549528,-0.169859775223941,-0.0631885387429066,-0.117020895030961,-0.169859775223941,-0.144277906448358
"CLEC12A",-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.0689847129404938,-0.119265628557714,-0.0628245937627222,-0.0648107534958856
"CLEC14A",-0.368332401552378,-0.310786128776792,-0.302699798652614,-0.368332401552378,-0.368332401552378,-0.368332401552378,-0.153380160902952,-0.140103342165518,-0.33626519296332,-0.19846731218403,-0.362791793628107,-0.261815126363448,-0.36227684142628,-0.355938751241552
"CLEC1B",-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,0.0282119065555629
"CLEC2B",-0.289262376801084,-0.224146634704564,-0.255561330949187,-0.289262376801084,-0.264722716429118,-0.181879694901646,-0.236554892990287,-0.230835253065022,-0.200955184068889,0.952385614929386,-0.241516888844622,-0.248334286098214,-0.253808628857854,-0.230314056084141
"CLEC3B",-0.0548023428751197,-0.033595416117907,-0.155713749296633,-0.178285264710892,-0.12446979589016,0.0258775594884759,-0.178285264710892,-0.178285264710892,-0.152698572293354,-0.178285264710892,-0.170608651500907,-0.168065548472481,-0.178285264710892,-0.0345140263748241
"CLEC4A",0.132282300453227,-0.209913757579212,0.1210122728407,-0.209913757579212,-0.165630528490271,0.106789206691989,-0.158251570376488,-0.166847251298975,-0.153133290274429,-0.209913757579212,0.00114785968191792,-0.156370718091877,-0.209913757579212,-0.143511223328477
"CLEC4E",-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.0386923085171916,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.0791161698248067,-0.103779309099186,-0.103779309099186
"CLEC4F",0.434874365199085,-0.0722549453995149,-0.0187825825456718,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149
"CLEC5A",0.241719292853701,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0336403935536597
"CLEC9A",-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,0.297564455310855,-0.0891579934510141,-0.0891579934510141,-0.0657617057252957,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141
"CLECL1",-0.137443198776343,-0.137443198776343,-0.137443198776343,-0.137443198776343,-0.137443198776343,-0.137443198776343,-0.137443198776343,-0.0564461873864383,-0.112849395858042,-0.0996453395976682,-0.0873334322831487,-0.137443198776343,-0.124818252224133,-0.137443198776343
"CLIC2",-0.188534307120898,-0.119067534780591,-0.159716295726604,-0.188534307120898,-0.188534307120898,0.00595096801315243,-0.0863322388941102,-0.188534307120898,-0.188534307120898,-0.0997124781347694,-0.188534307120898,-0.162532826740977,-0.063939531084129,-0.139382606131894
"CLIC3",-0.155039276075291,-0.155039276075291,-0.138808043795106,-0.155039276075291,-0.155039276075291,-0.155039276075291,-0.0691081410750058,0.123758900261776,-0.084371302540607,-0.116201365331246,-0.115589626478509,-0.0110871087424859,0.109076078777911,-0.141542169370111
"CLIC4",-0.246468212152392,-0.361401794837991,-0.122266580888759,-0.243752816597476,-0.307281608097049,-0.286715211303375,0.88980096656774,-0.505532398811277,0.0188048790501741,-0.166392829163892,-0.309758351785998,-0.148000088674617,-0.422159528991345,-0.375286009661341
"CLPSL2",-0.0864724924905095,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095,0.125230517992269,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095,0.011654329981951,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095
"CLSPN",-0.280041857393485,-0.147223849591464,-0.178368574788715,-0.186908101061898,-0.280041857393485,-0.280041857393485,-0.280041857393485,-0.25140238235003,-0.204157144700821,-0.244824324353634,-0.228545176148646,-0.280041857393485,-0.262314949036571,-0.214756642883009
"CLU",0.501485417559823,-0.178769878324059,0.630219001485908,2.55657550098985,1.2124273170035,0.53750616141497,2.06041912124924,2.34390749275226,1.29093046476046,1.76457676378049,1.3878517743723,2.24616599820407,2.22333755429025,1.41888898306054
"CMTM2",-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,0.564459023362874,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044
"CMYA5",-0.15889207840529,0.196946614871712,0.84229379698267,0.0205512899057812,0.256441910478255,1.81374981437541,-0.305553287012088,0.275266852506581,1.15387190774851,0.445503236202579,0.754183698497569,0.421990409433554,0.518195644307755,0.757232959187817
"CNNM1",0.709656324642707,-0.142315014662921,-0.142315014662921,-0.0988368361776245,-0.142315014662921,0.0110923931769663,2.42169593796727,-0.142315014662921,0.253375956827764,-0.142315014662921,-0.0439850850673442,-0.142315014662921,0.301566719790627,0.425787823267844
"CNRIP1",0.937219176879607,0.433249420354177,-0.116858258120622,0.362572233020342,0.149566721724278,-0.484117211453221,-0.142873505117595,0.194033858159222,0.205161980285925,0.119713581216566,0.154527655677209,0.307830291221445,-0.00841805548433191,0.0203780740291184
"CNTN2",-0.132556203893259,-0.00908505866510587,-0.107236207073945,-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.0894178952290932,-0.101362266678939,-0.0109684855911202,-0.115602179860677,-0.132556203893259
"COL11A1",-0.183673528470556,-0.275800709713832,-0.0349280937110162,-0.347394774865009,0.364516337231355,-0.114557800153152,-0.347394774865009,-0.31972743822949,-0.202380997364436,0.0911964621444541,-0.226722346827937,-0.0191330635804614,-0.325799200081792,-0.037220643380166
"COL12A1",-0.171429864003306,-0.221102015111318,-0.118319357359611,-0.221102015111318,-0.221102015111318,-0.176981206496189,-0.221102015111318,-0.221102015111318,-0.221102015111318,-0.221102015111318,-0.212632773779779,-0.213682917028872,-0.200364899153105,-0.123550756523165
"COL13A1",-0.326284228398607,-0.272756406986441,-0.15336863594483,-0.400060329911275,-0.345456573020724,-0.347861540561227,-0.11763570838672,0.0940730164313922,-0.398074566829881,-0.312188043718872,-0.344391208030128,-0.314372864418083,-0.332513388951615,-0.400060329911275
"COL14A1",-0.259250107805518,-0.268090163770171,-0.171056714153148,-0.333901463357106,-0.333901463357106,-0.279985954362138,-0.333901463357106,-0.333901463357106,-0.325085914435098,-0.288254211176997,-0.333901463357106,-0.322564010232523,-0.328101166442611,-0.333901463357106
"COL15A1",-0.189848200438745,-0.0886290726635999,-0.162960656531243,-0.226350340341957,-0.226350340341957,-0.193927667017216,-0.226350340341957,-0.226350340341957,-0.226350340341957,-0.103944472370445,-0.215610281438442,-0.142455629827056,-0.205045441357523,-0.18575080189447
"COL19A1",-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,0.0945548475176411,-0.105326502605488,-0.0690641432970706
"COL1A1",-0.481118506715183,-0.54677817149597,-0.391336480148159,-0.630851343939648,-0.496814163472105,-0.300083632015284,0.0977312480653294,-0.518456199801781,-0.579708743429072,-0.221662809895969,-0.599247296588652,-0.495477436348203,-0.570893039757012,-0.489244096288433
"COL1A2",-0.44345841637255,-0.607473231836813,-0.432577120156106,-0.802753475496462,-0.537692370415659,-0.186676741168238,-0.43388709404479,-0.640963228521364,-0.62762902161666,0.0620022747552148,-0.640465770515583,-0.645048607414904,-0.835038233421028,-0.740963896208041
"COL20A1",-0.0861527420070158,-0.0861527420070158,-0.0702940871463197,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158,0.970192973431031,-0.0152066635536002,-0.0861527420070158,-0.0861527420070158,0.114572355549953
"COL25A1",0.335699060929493,0.26375923020518,0.0193035279282011,-0.218035260319705,-0.126674603028071,-0.218035260319705,-0.218035260319705,-0.188943962901321,0.026963645550365,-0.218035260319705,-0.169421992913524,-0.213101411987386,-0.210305985398972,-0.218035260319705
"COL28A1",-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0058091359668539,-0.0894426062461658,0.0626072253359481,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658
"COL3A1",-0.675498086051725,-0.460031445142276,-0.275623014880577,-0.686069643907071,-0.366771328329971,-0.0030886535169785,-0.28835530268097,-0.467247674013928,-0.562002250644734,-0.316688308660388,-0.61110396206701,-0.55291603092719,-0.597824349428018,-0.558806812483898
"COL4A1",-0.624624955483768,-0.411631055921129,-0.521609765827149,-0.624624955483768,-0.553989736229007,-0.240845418027242,-0.511105391239076,-0.49430952480256,-0.521180493419518,-0.09463542649938,-0.563954101698847,-0.457825801008604,-0.53990768535724,-0.506006220031317
"COL5A2",-0.471225273354925,-0.418971879373879,-0.396120303875547,-0.490902835327266,-0.387169612348214,0.0364661173611371,-0.249021363407153,-0.490902835327266,-0.463276287443915,-0.186474141594055,-0.455436806797106,-0.437294097979832,-0.42343169728972,-0.424494254613769
"COL6A3",-0.470606444129374,-0.427733551121401,-0.476093388484186,-0.622171792123047,-0.406189545189829,-0.167535493311401,-0.334876470684408,-0.494553403775753,-0.48811182545179,0.129925588067071,-0.497847792127379,-0.491771339749575,-0.540224267943026,-0.501913901168221
"COL6A6",-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.0849949190382269
"COL8A1",-0.26939025339492,-0.26939025339492,-0.191053014397094,-0.204195823632338,-0.243029220343193,-0.24138071941281,-0.108070109718359,-0.26939025339492,-0.144468431561756,-0.26939025339492,-0.190819590782537,-0.246460949987779,-0.26939025339492,-0.24779547063911
"COLEC11",-0.335079578008511,-0.235427651394909,-0.260652159697413,-0.335079578008511,-0.335079578008511,-0.181281505953661,-0.335079578008511,-0.315958347078056,-0.328059500720246,-0.335079578008511,-0.316797200425764,-0.270073746312995,-0.189229020208658,-0.2885979040383
"CORO1A",-0.166214916044081,-0.279601770981846,-0.263524444012063,-0.279601770981846,-0.279601770981846,-0.226238024195936,-0.24710492595011,-0.252511830419411,-0.279601770981846,-0.279601770981846,-0.260317565747681,-0.279601770981846,-0.26133524540673,-0.250854863113043
"CORO2A",-0.221268059617612,-0.221268059617612,-0.197213236429409,-0.221268059617612,-0.221268059617612,-0.116826966530189,-0.154784121666884,0.128808557838743,-0.221268059617612,-0.221268059617612,-0.180977887773121,-0.0309814864467061,-0.179698514522661,-0.0455622850517859
"COTL1",-0.442851181358203,-0.369065123264048,-0.319704499110697,-0.613383289709294,-0.548052595840987,-0.723309930531421,-0.544031299968464,0.45557235906775,-0.53660679731751,0.0261408549326844,0.101181049239899,-0.239112991408371,-0.0429629019622605,-0.48435674384512
"COX4I2",0.490441786292865,-0.0505882811157217,-0.0468713664330698,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.112024066876501,-0.12501816874479,-0.12501816874479,-0.0288879922098751
"COX6A2",-0.181343583213343,-0.181343583213343,-0.145477085830785,-0.181343583213343,-0.181343583213343,-0.146193122741547,2.13870116675,-0.181343583213343,0.0857054442971693,-0.181343583213343,-0.115700559046258,-0.0647028694524471,0.046113453231987,0.107006208730505
"COX7A1",0.950606447958779,1.4634809264145,1.20942384475737,1.25883009230929,1.01957384641973,1.23854001316831,1.37887718933502,1.64934421124455,1.48349236962514,0.81381843357613,1.17569867888658,1.44826227535223,1.36380072325994,1.08559917500386
"CP",0.0389599230796679,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0287930312353366,-0.0378242712330125,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298
"CPA5",-0.134512207569591,-0.134512207569591,-0.00404217142930552,-0.134512207569591,1.8120898522773,-0.134512207569591,-0.134512207569591,-0.134512207569591,-0.134512207569591,-0.134512207569591,0.27137942723629,-0.097508660676033,-0.134512207569591,-0.134512207569591
"CPED1",-0.559602762953528,-0.394260777315509,-0.48199067130542,-0.616863793778384,-0.550211864039606,-0.432713295512509,-0.529534610258551,-0.582377175201631,-0.550156385981225,-0.388258603246052,-0.584858509327434,-0.541491863608339,-0.615572472040411,-0.587984541722084
"CPLX3",-0.174132564841813,-0.174132564841813,0.238327159440198,-0.174132564841813,-0.174132564841813,-0.0857951309567453,2.01904471890747,-0.174132564841813,-0.174132564841813,-0.174132564841813,0.247644818689204,0.211554982967307,0.140758262484835,-0.0301878137754246
"CPVL",-0.35613071791477,-0.335230378235658,-0.298565688557976,-0.35613071791477,-0.35613071791477,-0.240340304515483,-0.110165443431507,0.0193053833738254,0.0218757699456031,0.177635079864108,-0.120476174541248,-0.200168747152144,-0.066585049406865,-0.302781179249947
"CPZ",-0.24104389861368,1.39555574306997,0.876406273233687,1.49332190800506,2.2230948240851,0.163325975179585,0.93979872261719,2.60429913394386,2.20863621159242,-0.0979884735963257,1.07891950217861,1.23812804759318,1.1725997425534,1.19198036940113
"CR1L",-0.126250911473439,-0.0752884297437761,-0.115098417907127,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.113366468693826,-0.117842302497258,-0.105099023903146,0.00754134262316478
"CRABP1",-0.0235031713022007,0.0909953646516874,-0.0960943851660301,0.362728449025806,-0.174008929527626,-0.174008929527626,-0.174008929527626,0.262260447020802,-0.0832989886697261,-0.174008929527626,-0.171256931108437,0.00458522209796584,-0.164379183213262,0.0626073471724377
"CRELD2",0.686844517624674,1.83871136253103,2.04882690004027,1.12113203147489,1.6592828343985,1.34633066880346,2.54829580519371,0.832876716145996,1.59079142141123,0.309529410021139,1.09554005721087,0.410431982214396,0.924789769356393,0.62133611009254
"CRH",-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,0.188851269077775,-0.080346387149899,-0.080346387149899
"CRISP2",-0.0826415775716331,-0.0826415775716331,-0.0607233352799881,-0.0826415775716331,-0.0826415775716331,-0.0826415775716331,-0.0826415775716331,1.04740817390071,-0.0826415775716331,-0.0826415775716331,-0.0826415775716331,-0.0826415775716331,-0.0826415775716331,-0.0342485657232687
"CRISP3",-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0283020229383195,-0.0406093865766396,-0.00309211308837749,-0.0518330022810194
"CRNDE",-0.0128797073872043,0.476965222200246,-0.0985039879418876,-0.183475775732071,0.261518859297088,-0.183475775732071,-0.183475775732071,-0.183475775732071,-0.183475775732071,-0.183475775732071,-0.134105421571531,-0.166766653442392,-0.122580836928207,-0.123088613391675
"CRTAM",-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.00464885685646312,-0.0356690567909902,-0.0795148322977709,-0.0795148322977709
"CRTC3-AS1",-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,0.867846481948162,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848
"CRYAB",0.289071377403064,0.0507896383564512,0.0678559279375809,-0.37631303182057,-0.358836408760364,-0.374340200181938,-0.385292876067383,-0.11527181806664,-0.0671869417210331,-0.395690376121909,-0.0405130319960872,0.207893284987699,-0.376571767832981,-0.302904241245525
"CRYBA2",0.375064287942345,0.00369965938433479,0.0551251689132794,0.425152226175867,-0.231182457920225,-0.231182457920225,0.226563920209897,0.220021098116459,0.30430205564275,-0.231182457920225,0.467357460929644,0.314682194635002,0.192344172600843,0.139599031098584
"CRYBB1",-0.119625367683471,-0.119625367683471,-0.0959538807055364,-0.119625367683471,-0.119625367683471,-0.0415344469760843,-0.119625367683471,-0.119625367683471,-0.0842969843261579,-0.00821099268349753,0.0520862634655345,-0.119625367683471,-0.109055985941978,-0.119625367683471
"CRYBG3",0.607968288811757,0.456888048811237,-0.101364495718682,-0.254249781975341,-0.320208364288088,0.010519112503857,0.26869056241758,0.0512830377043107,-0.216671260309354,-0.28545587441731,-0.0751438039907811,0.318079916083227,-0.0402299000380146,0.121507711999849
"CRYGA",-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388
"CRYGC",-0.0814259183650513,-0.0814259183650513,0.470748495080223,-0.0814259183650513,0.141189764420322,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0649688000928629,-0.0814259183650513,-0.0814259183650513
"CRYGD",0.55476649826942,0.035360431494703,0.275289867671375,-0.18138619562597,-0.18138619562597,-0.18138619562597,-0.18138619562597,-0.18138619562597,-0.148147839356092,-0.18138619562597,-0.158453871035052,-0.0826431316868624,-0.0852910216932619,-0.16651061089457
"CRYM",-0.308628348180204,-0.331373330910767,-0.183863871728238,-0.331373330910767,-0.312359367704535,-0.316729708577762,0.817517680385419,-0.309014846447297,-0.282744766041368,0.146479216640622,-0.286286729694185,-0.257648869322583,-0.291885816338076,-0.279013457112704
"CSE1L-AS1",-0.0298806486468622,-0.0298806486468622,0.0594705571847987,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622
"CSF1",-0.171832747759935,-0.171832747759935,-0.156880591480061,-0.171832747759935,-0.171832747759935,-0.116583628926793,-0.171832747759935,-0.171832747759935,-0.10683298605857,-0.0888868326530006,-0.157574994786815,-0.109300796273387,-0.171832747759935,-0.171832747759935
