"","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"MCFD2",-0.0219960484476717,-0.0809569153157116,0.0361941240305052,-0.243294177700647,-0.212438165626138,0.00403289982108228,0.637426654894898,0.897212171016702,0.205847362745278,0.277201810706117,0.385319124004722,0.134901761055283
"MEF2C",-0.230313717117964,-0.522936324592328,-0.49387981349579,-0.447298452327137,-0.392972880255944,-0.565183598859115,-0.565183598859115,-0.538023476204948,-0.408692875721199,-0.483155634754252,-0.447777576994989,-0.431901358630209
"MEG3",1.12810833688745,0.827690899467895,1.20094759552447,1.31030416373924,1.49239490649389,1.23640578855276,1.19540549868674,0.762978847479042,1.02527879330369,0.629720724730929,1.1644380157298,1.19014998452861
"MEI4",0.509461447346533,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834
"MELK",-0.0248749008961108,-0.0448397314631536,-0.211228651078991,0.128260730192927,-0.340947675265317,-0.11810328814386,-0.0289125617710466,-0.340947675265317,-0.212997132750817,-0.181007465506856,-0.0247670092360337,-0.272364189903295
"LINC02587",-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,0.0690726247438827,-0.0461294395272364
"MEPE",-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095
"MESP1",-0.209824558671813,0.22252404226826,-0.209824558671813,-0.209824558671813,-0.209824558671813,-0.091878554104253,-0.147978424911771,0.406541335458369,0.308001151720181,0.77581330673248,-0.0798046532724096,0.498733039015399
"MESP2",-0.0388648026305008,-0.0388648026305008,0.495763729722205,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008
"METAP1D",-0.130933192165492,-0.130933192165492,-0.130933192165492,1.45500089203866,-0.130933192165492,-0.130933192165492,-0.0259449102865558,-0.130933192165492,-0.0628808883042941,-0.0900183110503262,-0.10846016010954,-0.0108037815446832
"METRNL",-0.288230157137652,-0.266506857346974,-0.288230157137652,-0.288230157137652,-0.206273218474973,-0.288230157137652,-0.268380464549145,-0.235571340542853,-0.181353324425526,-0.209307131987724,-0.257154499418974,-0.176919782123223
"MFAP5",0.640284654747072,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138
"MFGE8",-0.240373329401378,-0.373866341735282,-0.373866341735282,-0.373866341735282,-0.308037096504105,-0.373866341735282,-0.31164533992179,-0.373866341735282,-0.354074124339344,-0.225598545710291,-0.263794887260874,-0.261328318282465
"MGARP",-0.0269006191307506,-0.134623737752205,0.206039176890155,-0.134623737752205,-0.0701487975482106,-0.134623737752205,-0.134623737752205,-0.134623737752205,0.11505573643575,-0.134623737752205,-0.134623737752205,0.0237546539791965
"MGAT4EP",-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716
"MGP",-0.36599976432655,-0.524717613687405,-0.0735868759065178,-0.0395760667498213,0.57177613530543,-0.217014123938383,-0.406862782672596,-0.224561649597211,-0.453864350029655,-0.341466191165412,-0.372266419811872,-0.4461888662471
"MGST1",-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.167667017935385,-0.235933006834955,-0.188808973759584,-0.162857687679734,-0.235933006834955,-0.221163537689349
"MIAT",1.10788129621002,1.69801308489276,1.57638578659152,3.73552796292018,0.621115965677639,0.925274999193209,2.05482636091485,2.36578878677048,1.14919859926002,0.643579616245031,0.927684352227164,1.29385367771119
"MICAL2",-0.144674964915459,0.22328553691123,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.0883301970437305,-0.144674964915459,-0.144674964915459,0.0287386203501418
"S100A9",-0.295380840127093,-0.285168751657744,-0.264345944516814,0.325596429963426,-0.264653959669256,-0.306673500007353,-0.195440214871691,-0.0357193088042334,-0.160987499391628,-0.232128854482205,-0.238696990880108,-0.312884260552004
"MIP",-0.0840750334812485,0.113482055931243,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485
"MIS18BP1",-0.464878382036585,-0.518315043353818,-0.443699657474663,-0.679029283960824,-0.422697075998557,-0.381196097394138,-0.434104679256658,-0.179470261148605,-0.231650706820416,-0.224405543279216,-0.462602465004514,-0.285817678915203
"MITF",-0.299152755637855,-0.219007850582721,-0.324418204676188,-0.324418204676188,-0.256830360307017,-0.324418204676188,-0.243334752586682,-0.324418204676188,-0.130940507607439,-0.253318023743952,-0.324418204676188,-0.191732692575887
"MKI67",-0.253427153585885,-0.236339893838184,-0.259225963131059,0.166913880486421,-0.234388068790033,-0.259225963131059,-0.235789075266481,-0.259225963131059,-0.239041321043158,-0.0694899207494339,-0.259225963131059,-0.221895158032714
"MLLT11",2.9219236637309,1.69264978025832,1.89337086366554,1.02835229250346,0.218132865553431,1.14896019427882,0.651152395406309,0.952853511123151,1.0012805494269,1.05431101800941,1.59254280219394,1.25044194509475
"MMP19",-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,0.0481647669458614,-0.0735336449933211,-0.0735336449933211,0.174891258837084,-0.0735336449933211,0.0206466228417709,-0.0735336449933211,-0.0735336449933211
"MMP9",-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752,0.270437649630228,-0.152774212936752,0.0881375721929249,0.158948244525555,-0.047682057135239,-0.0690304661228012,0.0721089321201639,0.0930970921614239
"MMRN1",-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,0.358108005940951,-0.112151635771546,0.0451554632472233,-0.112151635771546,-0.112151635771546,-0.112151635771546
"MND1",-0.175309005786145,-0.241340770278113,-0.241340770278113,-0.241340770278113,-0.241340770278113,-0.205100450982551,-0.0267011896983254,0.0350466070588313,-0.210690928892302,-0.221864194009756,-0.198309025736857,-0.210207923971489
"MNDA",-0.273178196545241,-0.252606016751025,-0.170442553781518,-0.0948953516627604,-0.183706677465972,-0.273178196545241,-0.0818608718360358,-0.232573021392899,-0.198494112588438,-0.202162606024044,-0.217737805243699,-0.217982412744845
"MNS1",-0.332867951852852,-0.268903384104359,-0.162271767604946,-0.393239156063644,0.0426341114560694,-0.302672610995353,-0.347069151321399,-0.201088576744573,-0.193071434505432,-0.0717805256412118,0.0155784033422512,-0.196824964562049
"MNX1",-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336
"MPEG1",-0.268226773318248,-0.268226773318248,-0.199249793903571,-0.268226773318248,-0.268226773318248,-0.268226773318248,-0.243418685325881,0.0133004243198968,-0.20378725675608,-0.226098144828626,-0.240272961437483,-0.236706392776135
"MPO",-0.110777805103695,-0.121716396979227,1.03238896871492,1.57976708739375,-0.121716396979227,0.24206196497055,-0.121716396979227,0.411064311377969,-0.0780949306160178,-0.0721839975054594,-0.121716396979227,0.00421305462840738
"MPPED1",-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892
"MPPED2",0.993649801099149,0.687899951228386,2.57373730564548,0.114705618597669,1.46621943436671,0.287644410157215,-0.26444669706558,0.157153653986013,0.079147038931355,0.35400999821794,0.269957225791184,0.143389145690365
"MRC1",-0.249664517293354,-0.243974415000937,-0.249664517293354,-0.00561548797311313,-0.170602700317289,-0.249664517293354,-0.169789416292065,-0.200918042863535,-0.210150189506861,-0.211075680879201,-0.230619769953048,-0.199854319153584
"MS4A2",-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.04407561168297,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378
"MS4A3",-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,0.161694339112134,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227
"MS4A4A",-0.310224383224395,-0.276349262772786,-0.310224383224395,-0.026973020365552,-0.197697690054422,-0.295744035159591,-0.27642486162995,-0.197930428541736,-0.12361010133885,-0.219284711035095,-0.26518084970669,-0.274936843712689
"MS4A6A",-0.327481171858833,-0.327481171858833,-0.327481171858833,0.288953577329716,-0.134357266353011,-0.294502547541418,-0.26094341571711,-0.124068434765507,-0.200940604047381,-0.216221839795098,-0.261870492526621,-0.266659060019034
"MS4A7",0.137747137212787,0.484326475599527,0.16773736291344,1.85340876768207,1.88799821669395,2.5555407892609,1.47383802999817,2.03634771843258,2.16175253458827,1.89228232925317,1.95529599495703,2.24577038881055
"MSR1",-0.233585271208859,-0.233585271208859,-0.233585271208859,0.229638480865879,-0.195266139443626,-0.196651500227433,-0.21789881573787,-0.233585271208859,-0.161715860616603,-0.0499452851531099,-0.204192418245835,-0.167104392559314
"MST1R",-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0396445081572434,-0.0693283651796191,-0.0693283651796191
"MSX2P1",-0.0569292943147317,0.472382773807096,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,0.0378686003154545,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317
"MT1E",-0.0144444031120699,-0.0876247597268378,-0.12274845649785,0.0977769809691127,0.70052394653519,-0.187330519651753,0.344056042542306,0.404461059820952,0.62783287195839,0.0359715299572241,0.16790583793723,0.0603511132080836
"MT1F",2.04518110010502,1.73010470513165,0.576400643806751,1.75457042021235,1.11101602573431,0.889501200117661,0.371578673300809,0.581653013621241,0.984314183500263,0.549737963987579,0.592601725270828,0.751491609005574
"MT1G",0.268765744337041,-0.119119335758734,0.0881901090060791,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.0577173467072657,-0.0451897419050404,-0.119119335758734,-0.0673919961009233
"MT1H",-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756
"MT2A",-0.0660170381216984,-0.00479686030215114,-0.0729443124519796,0.878041749879299,-0.0579828209225633,-0.123260406002695,0.289014989846517,0.0251052144110683,0.217982291999552,-0.141610991636239,0.099474382836197,0.0470544548616667
"MT3",0.472861087608628,-0.0992815237269436,0.297184784445095,0.19653725635673,0.527305014273637,0.0633886179488283,0.116402357037001,-0.183129248953588,0.0859723622671766,0.318436374128252,0.0716501341557778,1.50252359262009
"TESMIN",-0.0898019111041476,0.0854162782383809,-0.0374499746368378,-0.206466801450095,-0.206466801450095,-0.206466801450095,-0.206466801450095,-0.0992923054925288,0.0244187799308756,0.431719377383141,0.146273053840872,0.205740167743856
"MUC15",0.133854530160271,-0.175482991041997,-0.273203570395812,-0.134365400210792,-0.273203570395812,-0.247043136700122,-0.273203570395812,0.296214536649379,-0.0147677312137198,0.00332723033678626,0.0292511013221928,-0.0934690849231135
"MUC16",-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,0.609687296329099,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347
"MUC17",-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727
"MUC19",-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214
"MUC5B",-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.049604822360808,-0.0708067466920015,0.0170286222050911,-0.0708067466920015
"MX1",-0.242189922288804,-0.025031566218585,-0.297671667776617,-0.196860368302303,-0.297671667776617,-0.297671667776617,-0.133332307231084,-0.297671667776617,0.00300985880628438,-0.148748126793995,0.367776941659997,0.224140095588027
"MX2",-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.00867291527111528,-0.134204237805107,-0.156121978140384,-0.134192412675491,-0.127844944905477,-0.156121978140384,-0.0797779426517003
"MXD3",-0.0495948757775597,-0.205696236384248,-0.182180759222191,-0.256914431275451,-0.256914431275451,-0.256914431275451,-0.236485464678335,-0.256914431275451,-0.202173167979089,-0.129136456642397,-0.218892226151882,-0.194604443628789
"MYB",-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,0.41792500034699,-0.0960871319680628,-0.0960871319680628,0.146847250045419,0.093491809708705,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0501069967138104
"MYBPHL",-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,0.0729748860524649,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.0454705844325076,0.0445422425614379
"MYC",-0.350590667878584,-0.415107709156534,-0.42630653885914,-0.42630653885914,-0.42630653885914,0.0058383512712023,-0.370589700166787,-0.42630653885914,-0.30590079721187,-0.185175178175453,-0.352812501881395,-0.389475109909994
"MYF6",0.207411006800062,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.031955741801882,-0.140568548874697,-0.0845821440520231,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697
"MYH15",0.556946169054234,-0.120685726517319,-0.120685726517319,-0.120685726517319,-0.120685726517319,-0.120685726517319,0.722704750692458,1.12300609943024,0.582992187009377,0.650619128900302,1.96987493334624,0.761663888385402
"MYL4",-0.197497943824887,-0.203399435434405,-0.130900149604234,-0.203399435434405,-0.203399435434405,-0.203399435434405,-0.190947096801362,-0.115044842566154,-0.183643627908149,-0.157731760170706,-0.135596507896141,-0.190257204945497
"MYO10",-0.460242808724993,-0.489143560696392,-0.400709366312672,-0.489143560696392,-0.233436603934723,-0.489143560696392,-0.403555372895581,0.495243143671504,-0.326497724824317,-0.236225028874459,-0.260279289843204,-0.295392947437298
"MYO16-AS1",-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164
"MYO18B",-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,0.334844622238996,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736
"MYO1F",-0.270287602157332,-0.270287602157332,-0.195143253115025,-0.0283119320594451,-0.195971777464252,-0.226844006924621,-0.249746374162362,-0.270287602157332,-0.24719862210492,-0.154294616954955,-0.270287602157332,-0.2349882968168
"MYO1G",-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.0885029939284818,-0.162639689819687,-0.162639689819687,-0.144599874474402,-0.162639689819687,-0.162639689819687,-0.140411920107488
"MYOM2",0.422621711331619,-0.0928979332420221,1.04162048102336,-0.280106050267805,0.431332985496046,0.737107444802056,-0.0303202495887492,-0.144788630806701,0.0976396526866564,0.332018805665891,0.422108639623198,0.215381858682156
"MYOZ2",-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972
"MZB1",-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0433843992833686,-0.0605633386599001,-0.0605633386599001
"NAMA",0.0632754719507434,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.0657830499580597,-0.00483163904915469,-0.102777703383723,-0.0490799500077767
"NAMPT",-0.465536644112577,-0.338844858492643,-0.560077202867884,-0.442634899329325,-0.0426691313127118,-0.394661794637012,-0.473795594074281,0.146633956258721,-0.189881357499054,0.223534312367645,-0.0715164777420191,0.692769243031143
"NANOS2",0.267465875410798,-0.187413234488752,-0.187413234488752,-0.187413234488752,-0.187413234488752,-0.187413234488752,-0.128056976356154,-0.187413234488752,-0.155750912387675,-0.170825485623192,-0.0333894731936369,-0.031517327862541
"NCAN",1.07632711242477,0.43860163027124,1.81326878749253,1.16558933882794,2.33207627192066,0.861578948374327,1.79268257666661,2.49094286875582,-0.0204818585941432,0.243182401767213,-0.154640902969429,0.359662291573119
"NCAPD2",0.0178294571126605,-0.25687471163608,-0.203336580172946,0.375582840157515,-0.143064344482195,-0.271170448494239,-0.150687638656287,-0.304142377290693,0.0164099670019018,-0.172581293642416,-0.304142377290693,-0.0117705360210252
"NCAPG",-0.224337499468134,-0.133863079232253,-0.224337499468134,-0.224337499468134,-0.224337499468134,-0.224337499468134,-0.224337499468134,-0.0672512064612576,-0.221174826267665,-0.200811988354693,-0.213702432307833,-0.192874778238895
"NCAPH",-0.126150316589345,0.102805370437371,-0.224105776080657,-0.224105776080657,-0.224105776080657,-0.113152343401552,0.126168142874669,-0.224105776080657,0.0908143318641072,0.0711484584651038,0.0950247425506998,-0.0662469214708215
"NCF2",-0.225495855015657,-0.12989465007505,-0.11491431109584,-0.225495855015657,-0.225495855015657,-0.225495855015657,-0.195267624488118,-0.225495855015657,-0.171446247177596,-0.196561462636902,-0.206049651578262,-0.225495855015657
"NCF4",-0.25920321217278,-0.25920321217278,-0.165763701626149,-0.25920321217278,0.0356754937507426,-0.25920321217278,-0.25920321217278,-0.25920321217278,-0.18950209671036,-0.164229452746511,-0.174440792155731,-0.213018861092993
"NCR3",-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.0166401077852505,-0.067296596197397
"NDC80",-0.172269522170644,-0.201116858901956,-0.245130807042223,-0.245130807042223,-0.245130807042223,-0.245130807042223,-0.176838255226358,-0.245130807042223,-0.229666842141272,-0.105949596848523,-0.229444824528389,-0.233948337239162
"NDUFA4L2",-0.198329794110293,-0.28143582109191,-0.306289680352405,-0.244606527982229,-0.306289680352405,-0.246350078183426,-0.263817797445082,-0.306289680352405,-0.275486954417349,-0.217443132652475,0.0690739368415662,-0.278083409673155
"NEAT1",-0.409781711123088,-0.326842079764884,-0.575596715180747,-0.261329927547533,-0.631946055829461,-0.65685398893245,-0.445339140854922,-0.363295928245423,-0.447372327016148,-0.488383131766599,-0.456394229441215,-0.3475206877215
"NEFL",-0.0873611880325251,-0.153836058220685,-0.255622097418916,0.0382063413093613,-0.411786755458066,-0.0907677908384676,-0.352137980109328,-0.0168068526295474,-0.210368131686029,-0.130731789067519,-0.108942888409085,-0.35240529364541
"NEFM",0.0802184460443739,-0.407654651624946,1.28985129039791,0.506081785204381,0.0731576839027687,0.174570336908278,-0.399436129233641,-0.33556078157839,0.126669166177079,-0.103337812990251,0.0504999832545147,-0.0966707555666007
"NEK2",-0.171006202395615,-0.097746140341429,-0.0603464456448023,-0.254029500035063,-0.254029500035063,-0.18898726483684,0.0225340088469291,-0.254029500035063,-0.177099755430983,-0.214411829611781,-0.20845182881974,-0.254029500035063
"NELL1",1.7493961747625,1.24513411852645,1.32193037456891,0.932928748367941,1.50778349190969,0.893285595451176,1.26913212476868,0.832578557349723,0.828736207154112,0.342038526130083,1.0285208927196,0.8247272435825
"NENF",-0.189691654005013,0.10157316310685,0.0861849746141653,0.478553721524518,-0.0900008865793112,0.600604499606129,0.474797631126338,-0.364847825588917,0.751535620545659,0.941919560938624,0.789220850638507,1.06411392878409
"NES",-0.0272817737235372,-0.279087660295837,-0.113066018783713,-0.279087660295837,-0.279087660295837,-0.279087660295837,-0.178365040294939,-0.279087660295837,-0.269779884792356,-0.260681637390521,-0.259473410448299,-0.19200280204146
"NEURL2",-0.137086726458392,0.215131479690388,0.374823628058549,-0.194021695179749,-0.194021695179749,-0.194021695179749,-0.0265101945216762,-0.194021695179749,-0.0406144929216798,-0.194021695179749,0.316183971962981,-0.0679955618318169
"NEUROD1",0.139886358981834,-0.29423864379854,-0.300318228551574,0.291593695104505,-0.300318228551574,-0.300318228551574,-0.300318228551574,-0.300318228551574,-0.235506021318102,-0.249908306131321,-0.240238722686117,-0.263982647546156
"NFE2",-0.152804510379622,-0.121403471586501,-0.190510274198809,-0.190510274198809,-0.190510274198809,-0.190510274198809,-0.190510274198809,-0.129295427440652,-0.176135677214197,-0.125307637728555,-0.138715058858285,-0.150247173072269
"NFIB",-0.595365214435968,-0.580005178591971,-0.599389136542519,-0.49961256404315,-0.582153572701281,-0.515834237077198,-0.422392643213467,-0.41244964779028,-0.507550424002702,-0.46495763984185,-0.25323671342354,-0.560104288265141
"NFIX",-0.261477854362062,-0.261477854362062,-0.261477854362062,0.349254637326079,-0.261477854362062,-0.261477854362062,0.113249898697382,-0.261477854362062,-0.0106870839828984,-0.159360858265783,-0.213872397988184,-0.246109029536603
"NFKBIA",-0.798612073363918,-0.659859682851971,-0.867745169958169,-0.416272983966448,-0.575114739360026,-0.701639630354211,-1.0068206432907,-0.534236881265289,-0.61973431044009,-0.379447848184071,-0.416414305907811,-0.158730286384886
"NFKBIZ",-0.584771803771977,-0.587142669247327,-0.614149977789296,-0.535730404546438,-0.263029743277054,-0.427017117884139,-0.377044618575694,-0.423571208080299,-0.350989084428678,-0.341503592789897,-0.537507007317987,-0.19131319260444
"NGF",-0.101727856944726,0.0598347060994535,0.715691647456842,-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117,0.220277405872281,0.0736120859943796,-0.121781384752117,-0.121781384752117
"NGFR",-0.208540830735467,-0.208540830735467,-0.208540830735467,-0.00491551031927795,-0.208540830735467,-0.208540830735467,-0.180231396136066,-0.208540830735467,-0.193971841830756,-0.105846970751088,-0.18731581246099,-0.208540830735467
"NHLH2",-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606
"NID2",-0.279924681929261,-0.280389826592528,-0.367655051002578,-0.367655051002578,-0.310366843650138,-0.367655051002578,-0.275590160400619,-0.367655051002578,-0.336236893778727,-0.32607914202187,-0.367655051002578,-0.332611205887646
"NKAIN3",-0.128953050233383,0.274861522385293,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383
"NKG7",-0.181769206493969,-0.181769206493969,-0.181769206493969,-0.0482800190262457,-0.181769206493969,-0.0645401527955248,-0.108954468766236,-0.0450442665370124,-0.0534837272550053,-0.179443815358485,0.172201605929569,-0.155235969642314
"NKPD1",-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,0.212529401600484,-0.0277927167012351,0.581236375808677,-0.0757004711394199
"NKX3-2",-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0305225443589813,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605
"NKX6-2",-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491
"NLRP14",-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516
"NMRK2",0.18073665983878,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,0.408933520041685,-0.0895104287848899,-0.0895104287848899,-0.07157566051773,-0.0556740082596279,-0.0895104287848899,-0.0895104287848899
"NMU",0.371048214544363,-0.155945834692249,-0.205745807387482,-0.205745807387482,-0.205745807387482,0.416837765183351,-0.205745807387482,-0.205745807387482,-0.0398724992641092,-0.151816705766648,-0.193649269148544,-0.170625882781989
"NNAT",0.762626242513247,0.13912365805765,0.383648589164716,-0.19725161208428,-0.359740561497259,-0.0744073574939326,-0.467609175656086,0.0133012620404931,-0.321165262614698,-0.509729532806473,-0.170313747387659,-0.389416607816424
"NOD2",-0.0586930698183312,0.0407022925553771,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312
"NOSTRIN",-0.180989835925371,-0.180989835925371,-0.180989835925371,-0.180989835925371,-0.180989835925371,-0.0725734139462384,-0.180989835925371,-0.180989835925371,-0.151698621919726,-0.172187167262747,-0.180989835925371,-0.180989835925371
"CCN3",1.68329518865464,2.35859515214443,0.901169970418496,-0.345218797774855,2.70972806384963,1.85350880638566,1.42349418211326,1.23886086297222,2.52335228845918,1.95582335619392,3.15562786544242,3.00229308566022
"NOX3",-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0344523788891625,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735
"NPAS4",0.279758829579058,-0.14315883060716,0.0614963808908631,0.670385423257945,-0.262570951110922,-0.0647753819310806,-0.0215498442549245,0.36858043949485,0.942411890065065,0.367321346958275,1.02138887738734,0.774200128051381
"NPFFR2",-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044
