"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints10","timepoints12","timepoints13","timepoints14","timepoints15"
"LINC00336",-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824
"LINC00337",-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539
"PRECSIT",-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,0.0591687826830869,-0.0821465088571879,-0.0821465088571879
"LINC00396",-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705
"LINC00399",-0.0426552699143981,0.190114237800583,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981
"LINC00426",-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359
"LINC00461",-0.0896814392028836,-0.0765163690020648,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836
"LINC00463",-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553
"LINC00473",-0.133102379010317,-0.189147688725922,-0.296376614452317,0.023571716359142,-0.296376614452317,-0.296376614452317,1.68613365598238,0.134489765830808,-0.210163269257958,1.14916840030518
"LINC00491",-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496
"LIN28B-AS1",0.378547730740828,-0.0397762809660926,-0.0397762809660926,0.81994711188213,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926
"LINC00607",-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769
"LINC00616",-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224
"LINC00632",0.138157513726564,0.341356905468467,-0.342073519505149,0.360114078349028,-0.730298083327871,-0.349814480814731,0.128356505659998,0.159545054356007,0.161071579643457,-0.219891971078608
"LINC00637",-0.0380513202710861,-0.0195566923203795,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861
"LINC00643",1.16588375500695,1.10158705928288,0.363980859603918,0.992297790290823,1.23223389363222,0.618222718065929,0.521286706538642,1.24573933893618,1.22133841454357,0.810895662317894
"LINC00668",-0.0798342532564207,-0.048877775768021,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207
"MIR924HG",-0.15902647615008,0.210204825226055,-0.15902647615008,0.649063083102301,-0.15902647615008,-0.15902647615008,-0.15902647615008,0.237945557428721,-0.15902647615008,-0.15902647615008
"LINC00702",-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795
"LINC00842",1.11673991042624,0.820771419472262,-0.0638650710161084,0.894598269080664,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084
"LINC00853",-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0709445830695602,-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0613507447260421,-0.0900866269551865,-0.0900866269551865
"LINC00861",-0.0979043297185289,-0.0920090879599438,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0590968359608036,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289
"LINC00908",0.585811472704965,-0.00107010262548613,-0.197682026095065,-0.197682026095065,-0.197682026095065,-0.197682026095065,-0.130694163736318,-0.197682026095065,-0.0991593951586347,-0.197682026095065
"LINC00911",-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,0.0781753768508959,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094
"LINC00930",-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906
"LINC00958",-0.0772823110137299,-0.0772823110137299,-0.0772823110137299,-0.0617721110673312,-0.0772823110137299,-0.0772823110137299,-0.0772823110137299,-0.0772823110137299,-0.0772823110137299,-0.0772823110137299
"LINC00977",-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617
"LINC00996",-0.0538789295847077,-0.127752565496893,-0.133154874627543,-0.133154874627543,-0.133154874627543,-0.133154874627543,-0.0116091963408127,-0.0584928784115631,-0.133154874627543,-0.133154874627543
"PURPL",-0.0322304429581807,-0.0130927395368681,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807
"LINC01053",-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555
"LINC01101",-0.0760114398199379,0.0865048737255449,-0.0760114398199379,0.0392612164046726,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379
"LINC01104",-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355
"SILC1",-0.302599479413706,-0.302599479413706,-0.302599479413706,-0.302599479413706,-0.302599479413706,-0.302599479413706,-0.191604010969068,-0.290848377752972,-0.2185878252116,-0.302599479413706
"LINC01126",-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655
"PANTR1",-0.0351633742082779,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.0669583652938582,0.0927369547070593,0.14473959713873
"LINC01208",-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373
"LINC01224",-0.0397409748810404,-0.0866690199885517,-0.11913613803351,-0.11913613803351,-0.11913613803351,-0.0325450949556324,-0.11913613803351,0.102394668746898,-0.11913613803351,-0.11913613803351
"LINC01229",-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823
"PELATON",-0.123167111796726,-0.116596742791332,-0.123167111796726,-0.000309114040137694,-0.123167111796726,-0.123167111796726,-0.123167111796726,-0.0196615830273706,-0.123167111796726,-0.123167111796726
"LINC01285",-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762
"LINC01324",-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132
"LINC01474",-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789
"LINC01497",-0.0391983691423004,0.298965910043996,-0.0391983691423004,0.563295489466501,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004
"LINC01506",-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927
"LINC01508",-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,0.24810513725153,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074
"LINC01607",0.197818410426038,-0.115395527763885,0.546865231666382,-0.182276718428272,-0.22017170987714,-0.22017170987714,-0.201392579598614,-0.191333548845735,-0.0765806827188061,-0.22017170987714
"LIX1",-0.252487353321652,-0.232516856011334,0.0741091365969648,-0.290542514484429,-0.290542514484429,-0.290542514484429,-0.220106372761527,-0.17506049046043,-0.290542514484429,-0.19298346489801
"LMNTD2",-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,0.429379401273074,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721
"LMO2",-0.211646584581452,-0.241624928839383,-0.150448520102284,-0.243472205408233,-0.251316585058666,0.831600758434971,0.0318373489405267,-0.157605014094027,-0.251316585058666,-0.251316585058666
"LMO7",0.393593497110251,0.119580763151374,-0.297846983756229,-0.00711811969923419,-0.189314967202483,-0.363506441538299,-0.0639690518767977,0.864922267363394,0.24441334947406,0.163326907797641
"LMOD1",-0.0725584149043567,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217
"LMX1A",1.32987073519667,1.10577323697574,-0.110084115012082,1.37396158176413,-0.110084115012082,1.83276017218818,0.585518890496229,0.827750327192769,1.5749299041566,1.15367639936443
"CERNA1",-0.0853864008127217,-0.0679091920699724,1.46104353363754,0.327976935099919,-0.155624218145085,-0.155624218145085,0.0556078895758535,-0.0317354188945067,0.0536496852107595,1.05256325700049
"LPAR6",-0.394387542170484,-0.410199670111151,-0.220247309507066,-0.383195270810834,-0.579453378747744,-0.346505508275228,-0.322506935744368,-0.545618113040974,-0.579453378747744,-0.524265954641393
"LPCAT2",-0.207168734561233,-0.198917082717946,0.134186877182745,-0.198899957288384,-0.230432761941393,-0.180053962095061,-0.187216666069576,-0.206436237240172,-0.110949219758303,-0.230432761941393
"LPL",-0.166599331315915,-0.0282825183932239,-0.166599331315915,-0.0324631863529303,-0.166599331315915,-0.166599331315915,0.0161777798647993,-0.166599331315915,-0.166599331315915,-0.166599331315915
"LRG1",-0.136972328038419,-0.122985138289393,-0.136972328038419,-0.0963211344234953,-0.136972328038419,-0.0690476996836549,-0.115903726218324,-0.105561742611785,-0.136972328038419,-0.136972328038419
"LRRC26",-0.0062602809057312,-0.0983093597626969,-0.0983093597626969,0.118876636689771,-0.0983093597626969,-0.0983093597626969,-0.0983093597626969,-0.0983093597626969,-0.0983093597626969,0.855929850643056
"LRRC32",-0.247992867218515,-0.241690853081041,-0.217460503745833,-0.254687605403206,-0.254687605403206,-0.254687605403206,-0.254687605403206,-0.196923473392341,-0.254687605403206,-0.254687605403206
"LRRC58",-0.140587184258387,-0.134799940176397,-0.182456978716076,-0.287862635841796,0.0111380960203263,-0.610006013809344,-0.369436212220059,0.201650929469184,0.499737304210495,0.047087082158785
"LRRTM3",-0.1712802472614,0.0915618639123363,-0.1712802472614,-0.0823189535576866,-0.1712802472614,-0.1712802472614,0.246252748544372,-0.1712802472614,-0.1712802472614,-0.100552971448403
"LSP1",-0.29916348125037,-0.278319021042833,0.00128421088181406,-0.296744565597239,-0.310770912955855,-0.230480382690882,-0.276318398887539,-0.310770912955855,-0.310770912955855,-0.25018117994761
"LST1",-0.2610460081654,-0.284590024457333,-0.142720197693385,-0.305889459438644,-0.317933092932324,-0.201456183981116,-0.250860150924856,-0.268534361623283,-0.278795279119074,-0.241897729948328
"LTB",-0.108301685477481,-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.132130811714504,0.0610782699195941,-0.116407607263736,-0.117967149627298,-0.0155606168008496,-0.132130811714504
"LTC4S",-0.282307051492463,-0.0729742738426163,-0.196893119511799,0.224442727351996,-0.282307051492463,-0.282307051492463,0.0219241554133948,0.0761354633326412,-0.282307051492463,-0.20026438576194
"LTF",1.04774889966802,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.0570803821410323,-0.104733368303505,-0.104733368303505,-0.104733368303505
"LUM",-0.44374217242296,-0.413997603622421,0.00733714991722167,-0.280171537480279,-0.5022761925824,-0.488623920372337,-0.483174755335698,-0.437927817131976,-0.466334030630322,-0.470151860103922
"LURAP1L-AS1",-0.138894847834624,-0.129040996417025,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624
"LXN",-0.204033821470819,-0.3704687221932,-0.394262362942248,0.0508034126797947,-0.496318549403591,-0.496318549403591,0.0446695266175859,-0.155445393900322,0.212494497832081,-0.464122351175164
"LY6E",-0.646517370137821,-0.493256117694593,-0.110605591243129,-0.36058493707378,-0.402387887292587,-0.604765715782027,-0.513302550869337,-0.357991470777338,-0.830000997811849,-0.789914259660617
"LY6H",-0.275633535334549,-0.472635206489116,-0.644400157470021,-0.113831750702349,-0.407128486226126,-0.890162773533947,-0.342828482406532,-0.814947925911613,-0.185887255342481,-0.682866055911999
"LY86",-0.111448468269482,-0.23150482341183,-0.244393177204994,-0.193780769007261,-0.244393177204994,-0.157728311840011,0.00613764756563963,-0.230548446509715,-0.244393177204994,-0.244393177204994
"LY96",-0.25305998369953,-0.243600387276286,-0.213706974231088,-0.25305998369953,-0.25305998369953,-0.218859263766972,-0.0971433640236125,-0.233840402319224,-0.25305998369953,-0.159712100727506
"LYL1",-0.155705341169974,-0.145854713916959,-0.155705341169974,-0.144019192922348,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974
"LYN",-0.286194874186203,-0.30078847522261,-0.262923900257705,-0.294998382594825,-0.32354530376302,-0.32354530376302,-0.32354530376302,-0.267880948247405,-0.0672585994047206,-0.32354530376302
"LYPD1",-0.417027174315724,-0.312947700302819,-0.355017529702207,-0.339927829451,-0.282194129954928,-0.201166395975415,-0.409370325022888,0.0444680980415371,-0.369654888696179,-0.385212569897854
"LYVE1",-0.0749707161976295,-0.266730351647275,-0.172346702729581,-0.209161298227181,-0.282073969450453,-0.150551581356296,-0.163948648750663,-0.180679710611951,-0.282073969450453,-0.168531963030457
"LYZ",-0.143171490017037,-0.209571324175383,-0.1944652475285,-0.285223257365151,-0.323611190378,-0.146893058017261,-0.255193901194347,0.112420463682652,-0.136441198599521,-0.249480914056316
"MAB21L1",-0.239478004230034,-0.147335317792672,-0.27166816124066,-0.199476753571066,-0.27166816124066,-0.0871910151769078,-0.246813119548791,-0.177321543017766,-0.27166816124066,-0.27166816124066
