"","timepoints1","timepoints2","timepoints7","timepoints9"
"IL33",-0.0463254321451156,0.652735232364696,-0.0980106331734129,-0.0980106331734129
"IL4I1",-0.154220174793678,-0.154220174793678,-0.154220174793678,-0.119541117887123
"IL6",-0.126179623093316,-0.126179623093316,-0.126179623093316,3.09292668741798
"IL6R",-0.247591189375556,-0.256627564342968,-0.211269109723641,-0.190412901638067
"IL7R",-0.11682820899546,-0.130632748237366,-0.130632748237366,-0.130632748237366
"INCENP",-0.114513350932818,-0.114513350932818,-0.114513350932818,0.17447274480812
"INHBB",-0.111103786643054,-0.111103786643054,-0.111103786643054,-0.111103786643054
"INSM2",-0.0777491116357372,-0.0777491116357372,-0.0777491116357372,-0.0777491116357372
"IQGAP2",0.203250023223041,-0.10236550368757,0.200532817515396,-0.171747840374476
"IRF1",-0.548579180790702,-0.356251319244057,-0.0489331702312673,0.083201436906121
"IRF8",-0.314874436076598,-0.308703535836988,0.480478236644835,-0.121556653707349
"IRX2",-0.0502941111595009,-0.000240266554729807,-0.15763693408711,0.0101437157000141
"IRX5",-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792
"ISG15",-0.492360178501379,-0.398106015017116,-0.48775105553086,-0.433755842231841
"ISG20",-0.453230272640157,-0.44720981397541,-0.37263854383027,-0.462420790984715
"ISL1",-0.366606192578611,-0.333430285708745,-0.366606192578611,0.496690412612523
"ISM1",-0.045574554080742,-0.0912806879786648,-0.0912806879786648,-0.0912806879786648
"ISM2",-0.0680517308444132,-0.0680517308444132,-0.0680517308444132,-0.0680517308444132
"CRPPA",-0.0838518501876653,-0.135730776605106,0.581483557596734,0.221458338105352
"ITGA4",-0.20689589184497,-0.195711570190788,0.129854083375795,-0.22032841036097
"ITGAL",-0.179141838329801,-0.211042461798712,-0.211042461798712,-0.168549387307296
"ITGAV",1.29455411747302,0.136815064157925,1.86577486273028,0.576062637364665
"ITGAX",-0.236443356507197,-0.226506382872856,-0.0978181079650753,-0.146633279035694
"ITGB2",-0.312523701123527,-0.355524709495246,-0.263112871864136,-0.122443841244886
"ITGB2-AS1",-0.155562330437598,-0.155562330437598,0.296483772729973,-0.0984122120260139
"ITGB3BP",-0.00655573608031587,-0.201257513156383,-0.062556789358985,0.0646370807410977
"ITGB8",0.830268904017609,2.84991097528327,2.29895347413895,3.60247842107315
"ITIH5",-0.303233897524405,-0.29185393123769,-0.317655997068062,-0.305683456496832
"ITM2A",-0.089120429146593,-0.368755905506973,-0.344773434578292,-0.184746777690526
"ITPR2",-0.296298855809565,-0.294514021673763,-0.093392486985121,-0.129775548903606
"JAKMIP2-AS1",-0.0198571587649106,-0.0658548600141021,-0.0658548600141021,-0.0658548600141021
"JCHAIN",-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.0417979311032441
"KCNA1",-0.0974358941452859,-0.0974358941452859,-0.0974358941452859,-0.0974358941452859
"KCNH7",-0.0782525932527991,-0.0782525932527991,-0.0782525932527991,-0.0782525932527991
"KCNJ15",-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0588929797965114
"KCNJ8",-0.232444453290845,0.332345513404278,-0.3176007350111,-0.262066435145775
"KCNK17",-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532
"KCNK3",-0.201871789080206,-0.201871789080206,-0.201871789080206,-0.163574610683676
"KCNMB2-AS1",-0.0164945874066536,-0.0668481933498206,-0.0668481933498206,-0.0668481933498206
"KCNQ4",-0.0631990756540993,-0.0631990756540993,-0.0631990756540993,-0.0631990756540993
"KCTD12",-0.361290214578206,-0.493870400882355,0.094498075517419,-0.176201641076724
"KDELR3",-0.0535421374086413,0.0233236917220818,-0.0657863809552754,-0.404836877092171
"KDR",-0.133293088960284,0.104402912615564,-0.224727321132572,-0.224727321132572
"KEL",-0.135241119428554,-0.135241119428554,-0.135241119428554,-0.135241119428554
"KHDC1L",-0.0910010010786887,-0.0910010010786887,-0.0910010010786887,-0.0910010010786887
"PCLAF",-0.0392384088374039,0.4190082075772,-0.395604454540993,0.280715874680755
"FAM30A",-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,0.0616213301655176
"KIAA1107",-0.38561710489355,-0.497166663078327,-0.409784098450893,0.163126589274085
"CFAP92",-0.142606009908796,0.567441898783147,-0.158139493618149,-0.158139493618149
"KIF11",0.143053008902688,-0.119943294155394,-0.249023198843105,0.122803763243053
"KIF14",-0.124567851247449,-0.175672628582537,-0.10985779982261,-0.102436019613913
"KIF15",-0.0778606908814116,-0.184341928655641,-0.0898943452906414,-0.0308257003678599
"KIF18A",-0.178912852818514,-0.112746643886159,-0.00484665388996034,-0.180776316127675
"KIF20A",-0.0088064753331888,0.138088334730099,-0.202140197951813,-0.156003803903772
"KIF21B",-0.129606567603286,-0.129606567603286,-0.129606567603286,0.601484280101303
"KIF23",-0.00214195512271767,-0.0535411229109115,-0.235828486795171,-0.0462061907401189
"KIF2C",0.0350464584617848,0.0334039597703456,-0.247517303504524,-0.247517303504524
"KIF4A",-0.0958684987266141,0.00430611050639629,-0.155515447675475,-0.14688494195713
"KIR2DL3",-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875
"KIR2DL4",-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564
"KIR2DS4",-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,-0.0396493029478199
"KLF1",-0.0169715465209842,-0.182950316221593,0.000370518023742213,-0.189925712913404
"KLF2",-0.472705915056088,-0.456195111363637,-0.472705915056088,0.00729455475008889
"KLF4",-0.535458067528723,-0.435697468601734,0.661137586698063,0.16420647624917
"KLF6",-0.612060048736929,-0.16123700545514,-0.530878579495952,-0.319642510579837
"KLHDC4",-0.142214087872006,-0.0975382250549438,0.129607448080921,0.0297583718849622
"KLHL11",0.0360292556602684,-0.0580728851313443,-0.34947584091107,0.360422118142506
"KLHL31",0.343500342745363,0.727746986274606,-0.272067752644659,-0.159401391504437
"KLHL41",-0.133803469124875,-0.158614650581408,-0.158614650581408,-0.158614650581408
"KLK12",-0.112638388344954,-0.0625213754640597,-0.131921869053109,-0.131921869053109
"KLRB1",-0.105553304652451,-0.105553304652451,-0.105553304652451,-0.0655822435190439
"KLRC1",-0.0920741247329946,-0.0920741247329946,-0.0920741247329946,-0.0920741247329946
"KLRC3",-0.0844467948908539,-0.0844467948908539,0.883513769683022,0.483178299983282
"KLRD1",-0.0232038652373063,-0.113671729481974,-0.113671729481974,0.00889485404633887
"KLRF1",-0.0765395742531918,-0.0765395742531918,-0.0765395742531918,-0.0765395742531918
"KNSTRN",-0.235461452013733,0.289862077806724,0.124338699999547,-0.0389367277334594
"KPNA2",-0.203291969604642,-0.0692558132257713,-0.468888965261485,0.524428919945415
"KRT1",-0.11191806489586,-0.11191806489586,-0.11191806489586,-0.11191806489586
"KRT17",-0.275370293634146,0.388316567670227,-0.335308142173228,-0.335308142173228
"KRT18",-0.549311414458468,-0.104056279675419,-1.02581719022768,-0.918050444808652
"KRT19",-0.374817971185701,-0.214316134154306,-0.550201331545026,-0.550201331545026
"KRT25",-0.173137109454929,-0.173137109454929,-0.173137109454929,-0.173137109454929
"KRT35",-0.0284263248524904,-0.0284263248524904,-0.0284263248524904,-0.0284263248524904
"KRT42P",-0.420145168807423,-0.420145168807423,-0.420145168807423,-0.410458219777321
"KRT8",-0.386758014462751,-0.225727041789677,-1.17474334397963,-1.16519275249062
"KRTAP12-1",-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0558759392283915
"KRTAP24-1",0.0616165052608293,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398
"KRTAP4-6",-0.0273415227201501,-0.0273415227201501,-0.0273415227201501,-0.0273415227201501
"KRTAP4-9",-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309
"KRTAP5-7",-0.0219861840458936,-0.0219861840458936,-0.0219861840458936,-0.0219861840458936
"KRTCAP2",-0.276843861509321,0.488681968255562,0.250291562662397,0.0831403950759801
"KRTDAP",-0.0626136574565157,0.656144460933235,-0.0626136574565157,-0.0626136574565157
"KTN1-AS1",-0.12197012631951,0.389907107938034,-0.12197012631951,-0.12197012631951
"L1TD1",1.4700284035996,2.43419202988078,-0.0427876644894903,0.321185275709393
"L3MBTL4-AS1",-0.0621813026541563,-0.0621813026541563,-0.0621813026541563,-0.0621813026541563
"LAD1",-0.0701027111308092,-0.134363800782741,-0.134363800782741,-0.0943995275362845
"LAIR1",-0.206333988167986,-0.242531239442882,-0.163661636593262,-0.131710234898641
"LAIR2",-0.147352238415423,0.574742130208325,-0.192346967014433,-0.192346967014433
"LAMP3",-0.0734617158622619,-0.0734617158622619,-0.0734617158622619,-0.0734617158622619
"LAP3",-0.270515119824082,-0.313675141202689,-0.0237043083063798,-0.00217116718986884
"LAPTM5",-0.325856697111953,-0.39322216752909,-0.0515311384291797,-0.0381544419781056
"LARP1B",-0.291341795283097,-0.110550854568044,-0.21585537191125,-0.132462901938259
"LBX2",-0.0401898488720626,0.676966568904513,-0.0401898488720626,-0.0401898488720626
"LBX2-AS1",-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,0.198044002441108
"LCE5A",-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701
"LCK",-0.127842335232496,-0.127842335232496,-0.127842335232496,-0.127842335232496
"LCN2",0.111863171598087,-0.0771823356103915,-0.0771823356103915,-0.0771823356103915
"LCP2",-0.187186385910725,-0.230147685503702,-0.230147685503702,-0.201590410172924
"LDLRAD2",-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328
"CNMD",1.14658332833988,2.75796068041054,0.311207885767766,2.93212073651624
"LEF1-AS1",0.139507568514517,-0.0922850262641257,-0.0922850262641257,0.143546282436468
"LEFTY2",4.32143884842313,2.66562706455315,1.91833160710105,0.350689682320065
"LGALS1",-0.547423083887498,-0.373381115845123,0.291499593621616,0.0364485538458914
"LGALS13",-0.246244692142478,-0.227722585750412,-0.116823347999175,-0.0163386476766137
"LGALS14",0.0804520552861422,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531
"LGALS3",-0.629049682623041,-0.640714726916559,0.229333883992751,-0.605921554083139
"LGALS9",-0.111943575871849,-0.260506538909705,-0.260506538909705,-0.224102212825625
"LGI1",4.96887985661112,3.16330079527156,1.34967459130294,3.33556505433898
"LGMN",-0.269661998581833,0.0180039518862983,-0.254723858595609,-0.194333958099416
"LGR5",1.62460516064219,2.88605897030304,-0.142652553384206,0.965063641672559
"LHB",-0.856097007123363,-0.860164116141679,-0.860164116141679,-0.860164116141679
"LHX2",5.06451956434855,4.25691637780672,1.74477480293555,3.60663142921713
"LHX3",-0.363308789735463,-0.399840813481094,-0.487707118970915,-0.487707118970915
"LILRA2",-0.122019004825089,-0.122019004825089,-0.122019004825089,-0.122019004825089
"LILRB2",-0.207424948390087,-0.225279410309226,-0.163900079119231,-0.225279410309226
"LILRB3",-0.268265953190815,-0.268265953190815,-0.229370608801288,-0.197028492557677
"LILRB4",-0.172252625941243,-0.182820626915208,-0.121261368906287,-0.102479485177428
"LILRB5",-0.163567492796154,-0.163567492796154,-0.163567492796154,-0.163567492796154
"LIM2",-0.0247549317288959,-0.0247549317288959,-0.0247549317288959,-0.0247549317288959
"LIN28B",0.218601310029673,0.820727226289188,-0.107445312969338,-0.107445312969338
"CYTOR",-0.300087467815676,-0.269978691852116,0.0958905699073242,-0.199507627697764
"LINC00184",-0.0420188914783639,-0.0420188914783639,-0.0420188914783639,-0.0420188914783639
"LINC00189",-0.0496883366600878,-0.0496883366600878,-0.0496883366600878,-0.0496883366600878
"LINC00222",-0.0400723211715822,-0.0400723211715822,0.93876272728997,-0.0400723211715822
"LINC00269",-0.0914067557823767,-0.0914067557823767,-0.0914067557823767,-0.0914067557823767
"LINC00298",-0.0233555034404854,-0.0233555034404854,-0.0233555034404854,-0.0233555034404854
"LINC00332",-0.0273036766632665,-0.0273036766632665,-0.0273036766632665,-0.0273036766632665
"LINC00336",-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824
"LINC00337",-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539
"PRECSIT",-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0382621537979827
"LINC00396",-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705
"LINC00399",-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981
"LINC00426",-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359
"LINC00461",-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,0.628971416897168
"LINC00463",-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553
"LINC00473",-0.296376614452317,-0.296376614452317,-0.296376614452317,-0.296376614452317
"LINC00491",-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496
"LIN28B-AS1",-0.0397762809660926,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926
"LINC00607",-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769
"LINC00616",-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224
"LINC00632",-0.159429191427997,-0.128662551605047,-0.279724721574771,-0.418714586023942
"LINC00637",-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861
"LINC00643",-0.645205499210967,-0.610423736165854,-0.603209585358222,-0.672237503499426
"LINC00668",-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207
"MIR924HG",-0.15902647615008,1.48405388107351,0.698451852953386,0.129609367930905
"LINC00702",-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795
"LINC00842",0.0568180638716183,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084
"LINC00853",-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0900866269551865
"LINC00861",-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289
"LINC00908",0.0477839754410383,-0.114631544381713,-0.197682026095065,0.0662107522664149
"LINC00911",-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094
"LINC00930",-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906
"LINC00958",-0.0581477484230645,-0.0545475779058717,-0.0772823110137299,-0.0772823110137299
"LINC00977",-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617
"LINC00996",-0.108564836471617,-0.133154874627543,-0.133154874627543,-0.133154874627543
"PURPL",-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807
"LINC01053",-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555
"LINC01101",0.188223848209877,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379
"LINC01104",0.0632817328341148,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355
"SILC1",-0.29261989862502,0.262890333375899,-0.302599479413706,-0.218399252531076
"LINC01126",-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655
"PANTR1",-0.024019882360557,-0.114446825450488,2.41416488091213,0.864528007230623
"LINC01208",-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373
"LINC01224",0.258101504003961,-0.0995972984892441,-0.11913613803351,-0.0858347504293396
"LINC01229",0.281720439828533,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823
"PELATON",-0.123167111796726,-0.123167111796726,-0.123167111796726,-0.123167111796726
"LINC01285",-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762
"LINC01324",-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132
"LINC01474",-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789
"LINC01497",-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004
"LINC01506",-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927
"LINC01508",-0.0452923315785074,-0.0452923315785074,0.855203270621917,-0.0452923315785074
"LINC01607",-0.0767799247548412,-0.22017170987714,-0.22017170987714,0.093547806048634
"LIX1",2.09064347045486,1.89214755091663,-0.193007498876528,-0.201340676752656
"LMNTD2",-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721
"LMO2",-0.22220872500997,-0.234441019028765,0.287579076962861,-0.0560999519885788
"LMO7",-0.188118634106728,-0.249232276310838,-0.363506441538299,-0.251622438376599
"LMOD1",0.230729302942366,-0.0407639408673756,-0.0949130536262217,0.557657190344887
"LMX1A",-0.0677258051151076,0.166692126758437,-0.110084115012082,-0.110084115012082
"CERNA1",-0.155624218145085,-0.155624218145085,-0.155624218145085,-0.155624218145085
"LPAR6",-0.433053371139598,-0.0964603223300376,-0.218297506694134,-0.245579463756126
"LPCAT2",-0.165755421127706,-0.172785990956296,1.36661632022684,-0.0909408554810772
"LPL",-0.0933954695912427,-0.0505124030380894,0.676684376442732,0.10271550193823
"LRG1",-0.0802281006538605,-0.136972328038419,-0.136972328038419,-0.136972328038419
"LRRC26",-0.0673006855225637,-0.0983093597626969,-0.0983093597626969,-0.0983093597626969
"LRRC32",-0.168348229951956,-0.211776021414697,-0.254687605403206,-0.254687605403206
"LRRC58",0.103148288441703,0.173102998480617,0.563488984381494,0.365994661365344
"LRRTM3",-0.1712802472614,1.85555437905933,-0.1712802472614,0.624954340385354
"LSP1",-0.310770912955855,-0.310770912955855,-0.310770912955855,-0.310770912955855
"LST1",-0.218469282374814,-0.273573391798951,0.161616184045055,-0.206564872680138
"LTB",-0.0861915778954737,-0.132130811714504,-0.132130811714504,-0.132130811714504
"LTC4S",-0.274039035998178,-0.229162776365337,-0.282307051492463,-0.166418511276324
"LTF",0.192341042218088,-0.104733368303505,-0.104733368303505,-0.104733368303505
"LUM",-0.430719147405393,-0.416869728619307,-0.5022761925824,-0.5022761925824
"LURAP1L-AS1",-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624
"LXN",-0.393438970399558,0.207522680554239,-0.358429593334845,-0.102472158340575
"LY6E",-0.514312708757032,-0.650409226664357,-0.127806220854379,-0.629269738589757
"LY6H",0.266510739105191,0.377470868662134,-0.312766246359755,0.138046476304288
"LY86",-0.203876520549014,-0.244393177204994,-0.244393177204994,-0.157700892665542
"LY96",-0.25305998369953,-0.25305998369953,-0.150562408182038,-0.206474385355487
"LYL1",-0.155705341169974,-0.155705341169974,-0.12486547025158,-0.102329445650417
"LYN",-0.236781912966222,0.255959564143774,-0.274241743509,-0.224190295872284
"LYPD1",-0.301304707407543,-0.332573813623679,-0.271700905355444,-0.166632421763931
"LYVE1",-0.221789414346568,-0.261599448337558,-0.282073969450453,-0.269969495427619
"LYZ",-0.0782580272709981,-0.31528212241339,-0.271104830052168,-0.283871470931889
"MAB21L1",0.0744325188319183,0.0163724100584398,-0.27166816124066,0.59383580617073
"MACC1",0.161079401920515,-0.184945733699689,-0.184945733699689,-0.184945733699689
"MAD2L1",-0.018954517328819,-0.0945835551972275,0.226730883640029,0.185734730723278
"MADCAM1",0.506729321507951,-0.112582336674521,-0.112582336674521,-0.112582336674521
"MAF",-0.298420981567754,-0.135867988105385,-0.487869353581325,-0.207904521169962
"MAFB",-0.38719417887058,-0.333348895384721,-0.216612204226296,-0.255019859093875
"MAFF",-0.485095143283391,-0.427427543899062,0.366372349580246,0.814713565532071
"MAGEA8",-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275
"MAP1B",2.31335713211604,2.16986056188996,0.231934115250119,0.965443727702145
"MAP3K19",-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249
"MAP7D2",-0.241136287953676,-0.0459471658429824,-0.241136287953676,0.0696446041035237
"MBNL3",-0.298498755692845,-0.251695172974211,-0.41031557751786,-0.402776689241018
"MC2R",-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924
"MCAM",0.0291736691258448,-0.147535645878241,2.00571038044554,0.164687451826106
"MCEMP1",0.0589109373837232,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393
"MCFD2",-0.0448994937261831,0.12601200813974,-0.0735459537241246,-0.241480418384571
"MEF2C",-0.139148807581088,0.268558897708727,1.4348329091489,-0.151664612906499
"MEG3",1.62116917301064,1.80322863790513,0.026957707007886,0.782867782748527
"MEI4",-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834
"MELK",-0.226936473648208,-0.0782554483375915,-0.190753349318211,0.114061632416702
"LINC02587",-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364
"MEPE",-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,0.158067534203435
"MESP1",-0.191561637051779,-0.197841790641261,0.354613161611311,-0.209824558671813
"MESP2",-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008
"METAP1D",0.345055822897133,-0.0900297628098654,-0.130933192165492,-0.0439913533917523
"METRNL",0.122295175692791,0.097176628233042,0.789586996953232,0.188918539862981
"MFAP5",-0.0328451417596833,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138
"MFGE8",0.154183891702723,0.213885963491053,1.20629889212946,0.139882804879311
"MGARP",-0.134623737752205,1.19458183939374,0.0389906342101018,0.456367104158773
"MGAT4EP",-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716
"MGP",-0.514193282623975,-0.50034358904097,-0.508594264958034,-0.528843843828738
"MGST1",5.18208598333802,4.11102282250136,1.40338487798,4.4170919730298
"MIAT",-0.266737439563332,-0.288421520647538,-0.544315230181431,-0.461244654310215
"MICAL2",-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459
"S100A9",0.129325654361221,-0.331064157935931,0.0924821600226389,-0.315282622866247
"MIP",-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485
"MIS18BP1",-0.0281355917051968,0.104246720313168,-0.274785574976289,-0.119944205263471
"MITF",0.291976101103009,0.321692827128617,0.502181846179593,0.30279153153319
"MKI67",-0.0157521534848886,-0.176555596081217,-0.259225963131059,-0.0486307530902021
"MLLT11",-0.194898631598522,-0.158932429132271,0.538110647936607,0.488883319631164
"MMP19",-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211
"MMP9",-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752
"MMRN1",1.74797771001922,1.79522143707444,-0.112151635771546,0.364500292307931
"MND1",-0.124445482218093,0.0327034424175673,0.0164133950580148,-0.120758674937949
"MNDA",-0.174289753930048,-0.273178196545241,-0.179129579621201,-0.145842379411163
"MNS1",-0.228216170155302,0.538813453215315,-0.00918878641861541,-0.0691157521372137
"MNX1",-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336
"MPEG1",-0.260672086569781,-0.268226773318248,-0.25217870081351,-0.268226773318248
"MPO",0.00292720269013594,-0.121716396979227,-0.121716396979227,-0.121716396979227
"MPPED1",0.671764135294961,0.455616501284974,-0.0614327066286892,-0.0614327066286892
"MPPED2",0.739991146725105,0.538768672578407,0.185521761355123,0.686858155844123
"MRC1",-0.181648755250093,-0.22755443129635,-0.249664517293354,-0.249664517293354
"MS4A2",-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378
"MS4A3",0.0678804234708088,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227
"MS4A4A",-0.304738399367389,-0.302479919299189,-0.175751318053897,-0.219974266388257
"MS4A6A",-0.249400206343371,-0.327481171858833,-0.278310023590689,-0.242933461510958
"MS4A7",-0.334006308862765,-0.344270177971488,-0.344270177971488,-0.344270177971488
"MSR1",-0.223137339874115,-0.233585271208859,0.0476829165839864,-0.205572191412899
"MST1R",0.255488678858433,0.558611754390586,-0.0693283651796191,-0.0693283651796191
"MSX2P1",-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317
"MT1E",-0.333094680475981,-0.333094680475981,-0.171711053230547,0.0391554901237409
"MT1F",-0.594246217409906,-0.587564201098859,-0.504540070548104,-0.179347066725
"MT1G",-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734
"MT1H",-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756
"MT2A",-0.484901519530183,-0.511164002198945,1.02020886271752,-0.019104696696058
"MT3",-0.248911217637511,-0.248911217637511,3.20751479065678,2.25382326558823
"TESMIN",-0.186190094913565,-0.136811196429309,-0.206466801450095,-0.149207917755676
"MUC15",-0.176325352108645,0.153123932745414,-0.273203570395812,-0.273203570395812
"MUC16",-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347
"MUC17",-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727
"MUC19",-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214
"MUC5B",-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015
"MX1",-0.277344712792435,-0.226574697336837,-0.215771274614157,0.599925075105797
"MX2",-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384
"MXD3",-0.212389054985681,-0.185566038759477,-0.256914431275451,-0.0727261527298913
"MYB",-0.0488153158043021,0.382196113700743,-0.0960871319680628,0.0213111190962378
"MYBPHL",-0.081136336847335,-0.0471457646389477,-0.081136336847335,-0.081136336847335
"MYC",-0.269756249128052,-0.270637003330908,-0.0464307715628413,0.423045533085258
"MYF6",-0.140568548874697,-0.140568548874697,-0.140568548874697,0.0429226615864674
"MYH15",0.0115411344905886,-0.120685726517319,0.96103811647989,-0.120685726517319
"MYL4",-0.129130585627563,-0.203399435434405,0.212564596275981,-0.203399435434405
"MYO10",3.07541088460015,2.46420744267674,1.36288272253041,1.61878257115656
"MYO16-AS1",-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,0.0373249694186269
"MYO18B",-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736
"MYO1F",-0.0606521825894155,-0.253841932361118,0.123839805248241,-0.185008652183641
"MYO1G",0.120380854386972,-0.162639689819687,0.0819735935984112,-0.162639689819687
"MYOM2",-0.117519117851027,-0.167325659200713,-0.280106050267805,-0.280106050267805
"MYOZ2",-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,0.0111703893762238
"MZB1",-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001
"NAMA",-0.102777703383723,-0.033949838644959,-0.102777703383723,-0.102777703383723
"NAMPT",-0.206354394833283,-0.336803996733037,-0.492749893966096,0.0619846910771079
"NANOS2",-0.187413234488752,-0.0797825585225525,-0.187413234488752,-0.187413234488752
"NCAN",-0.169243146342167,-0.125178777573881,0.63072348775481,0.11071957701141
"NCAPD2",0.0178726440520487,0.108074502568958,-0.304142377290693,-0.0486324388083089
"NCAPG",-0.193445825761267,-0.130183836564182,-0.224337499468134,-0.00310165761010587
"NCAPH",-0.152236465496245,0.287884935180097,0.331877566096048,-0.224105776080657
"NCF2",-0.155327449677623,-0.204522884863952,-0.225495855015657,-0.225495855015657
"NCF4",-0.196219869106821,-0.236560630429971,-0.25920321217278,-0.122306650305903
"NCR3",-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397
"NDC80",-0.208071723267722,-0.0940020277833379,-0.141356919577104,-0.0120881682748382
"NDUFA4L2",-0.306289680352405,-0.266299529002036,0.431905448500237,-0.293408338662235
"NEAT1",-0.270252807109783,-0.373945519967798,0.693487175538325,-0.332433534919427
"NEFL",-0.365353852418736,-0.192972427806266,0.0412204109083451,-0.130702816183195
"NEFM",-0.237089963139311,-0.398105341547269,-0.272558351950148,-0.0489528687730269
