"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"GZMH",-0.0769377588052377,-0.0769377588052377,-0.0769377588052377,-0.0769377588052377,-0.0769377588052377,-0.0769377588052377,-0.0769377588052377,-0.0769377588052377,0.00162998287107249,-0.0589389739149005,0.161453191685639,-0.0769377588052377,-0.0650629358729199,0.0491939896902845,0.00113079065924859
"GZMK",-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,-0.00360398425407154,-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,-0.0520308168264611,0.10134006013211,0.011751422311771
"H2AZ1",0.24340014360529,0.0698185907813103,0.0927487876693666,0.219734349449048,0.303765214121048,-0.281083338535667,-0.734562722105738,-0.420035393626284,-0.0965570324877509,-0.183226992990778,-0.304016008952702,-0.295083249429088,0.064687954249202,-0.261225000021551,-0.25301187078174
"HAMP",-0.115451504001665,-0.0651694821574307,-0.093959456662493,0.0527381811996843,-0.115451504001665,-0.115451504001665,-0.115451504001665,-0.115451504001665,-0.0810962397590852,0.0548473035975091,-0.115451504001665,-0.115451504001665,-0.0538717513823396,-0.115451504001665,-0.115451504001665
"HAPLN1",-0.030418753720881,-0.0437474008823452,-0.0812386163223064,-0.0346530196384669,-0.117155572108492,-0.0811401634893862,-0.117155572108492,0.178408891031891,-0.098811432816136,-0.0503676982348479,-0.117155572108492,0.000576092455883659,0.0552413017900768,-0.117155572108492,0.174976792436348
"HAPLN3",-0.143040314069651,-0.101160002110994,-0.184652478098976,-0.174861884221409,-0.184652478098976,-0.0377178090307639,0.138827410687085,-0.184652478098976,-0.131038417521153,-0.0519563132088939,0.0370057597487355,-0.0908846826235188,-0.00576103830653842,-0.184652478098976,-0.157797908873193
"HAVCR2",-0.218209186353463,-0.148161512775307,-0.197891944655885,-0.161160612651962,-0.218209186353463,-0.184431985088994,-0.0959426332443737,-0.122853213379888,-0.167331111125934,-0.194850335518636,-0.139509287088729,-0.218209186353463,-0.147430287700977,-0.183747638829805,-0.1871473096972
"HBA1",0.246829148446831,-0.00403838364105781,0.309335418502651,0.273704167824539,-0.918517376532347,0.254571909631705,-0.765355544798761,-0.769007340192714,0.313186003492218,-0.69364340964214,-0.145689056666436,-0.15869089980558,-0.228238084883497,0.94556546152214,0.514313491515475
"HBA2",0.556310391874061,0.0764234383218936,0.474305452569211,0.246895043449935,-1.2166634759272,0.293953379034588,-0.739689998479512,-0.897675488614705,0.595381748330445,-0.750202433657651,-0.118685523366347,-0.209689243929589,-0.145261002767929,1.0473764857639,0.547942788240784
"HBB",-0.0453080085291251,-0.0476168001805831,-0.015730216433869,0.223319386726035,-0.659529158232787,-0.083334813523684,-0.553253933645084,-0.592713477430144,0.177311580540257,-0.537446915105982,-0.165519109617161,-0.183016615182829,-0.200764696085597,0.822152766604413,0.425753771905895
"HBBP1",-0.0835912947169145,-0.0591004295085875,-0.0835912947169145,-0.0611713908941748,-0.0835912947169145,-0.0835912947169145,-0.0835912947169145,-0.0835912947169145,-0.0835912947169145,-0.0835912947169145,-0.0835912947169145,-0.0835912947169145,-0.0835912947169145,-0.00727619204885378,-0.0247299912252696
"HBD",-0.0806523521099748,-0.0806523521099748,-0.0806523521099748,0.0829268376578469,-0.0806523521099748,-0.0806523521099748,-0.0806523521099748,-0.0806523521099748,-0.0601470958318497,-0.0806523521099748,-0.0806523521099748,-0.0806523521099748,-0.0806523521099748,-0.0806523521099748,-0.0806523521099748
"HBE1",-0.201769958212566,0.862520663581143,0.0792552905006819,0.650632811354923,-0.247538801868646,-0.232592370763525,-0.247538801868646,-0.247538801868646,0.0773780500358545,-0.202916687411644,-0.247538801868646,-0.247538801868646,-0.241985325270005,-0.197678566238559,-0.232707813182911
"HBEGF",-0.419730888035013,-0.32949641096673,-0.371940037847013,-0.175480298048015,-0.439821070075785,-0.239018166948096,-0.390182189004306,-0.0121904816126282,-0.0852432529712124,-0.395231604879504,-0.35111635517593,-0.402284793506311,0.368441058451013,-0.364897117059469,0.0471348179145592
"HBG1",0.686249502995573,0.178376511635831,0.0662703724427522,-0.0439035303667339,-0.839730663951604,0.481118110126707,-0.726899117005634,-0.671105412336369,0.052530354861273,-0.553562264976085,0.0256341160930243,-0.360262260242114,-0.412272280993719,0.377679283472039,1.15533170751286
"HBG2",0.339008407677682,-0.0336944780475123,0.446053650100706,0.365251943974321,-1.11440522771261,0.32328855873745,-0.595948391532718,-0.953950133844283,0.653495947578204,-0.751597658341261,0.0182200425410514,-0.150551631310656,-0.115144710248516,0.998245962460091,0.696378218735331
"LRP5",-0.170114148846225,-0.150312697865475,0.159542738817943,-0.123138711663448,-0.37463998085665,-0.151765295331428,-0.00555333245992819,-0.246543145992865,-0.161173629871963,-0.277518404600415,0.112101000306328,-0.258707787237965,-0.145446964849104,0.199061794110341,0.196299251583991
"HBQ1",-0.190672269230675,-0.186389959976712,-0.214796387651001,-0.157903330711176,-0.232724090811396,-0.135511652673999,-0.131885591643069,-0.232724090811396,-0.193270015030287,-0.231398516763941,-0.128043110469602,-0.232724090811396,-0.211833409311289,-0.155019195996889,-0.160426064525968
"HBZ",-0.253112933527411,0.165965797661178,0.503994459285883,0.452552819814172,-0.314601577276732,-0.285126652869006,-0.300831107382998,-0.306787144610513,-0.0453292998178056,-0.283290374906882,-0.25545114853324,-0.19503091704439,-0.292535777529676,0.137591637367542,-0.193134955627512
"HCAR2",-0.0680871147882646,-0.0639137432448654,-0.106348146128771,-0.0637253692018556,-0.141453257922547,-0.0499086384935895,0.0265155278082118,0.231877393700782,-0.0719035276482101,0.0142631901674624,-0.141453257922547,-0.0101728471894614,-0.0740195851515213,-0.141453257922547,-0.11804139828689
"HCAR3",-0.142859072861186,-0.0737479047433858,-0.123631085020341,0.110863389729063,-0.142859072861186,-0.142859072861186,-0.0288266512967812,-0.142859072861186,-0.0906965174245411,-0.0482277922604363,0.0800491413651585,-0.142859072861186,-0.0396784227498131,-0.142859072861186,-0.0286186179590077
"HCK",-0.259543136204939,-0.255031094668551,-0.232929432465474,-0.217752446192261,-0.269408908714781,-0.254927335685796,-0.269408908714781,-0.0917204207568365,-0.21715765797098,-0.224719326168132,-0.121785081189669,-0.218655266102284,-0.238576291218555,-0.226862945546548,-0.161101701205575
"HCLS1",-0.289851212867462,-0.290418536389144,-0.220273156987753,-0.277672792045155,-0.313560906202519,-0.250375615615066,-0.313560906202519,-0.197381870645097,-0.251464035638054,-0.239170849763538,-0.104295237162747,-0.269633123612587,-0.277804539040424,-0.202280637651972,-0.301496157504047
"HCST",-0.35288731254483,-0.343876182581961,-0.308194075165185,-0.284381115560191,-0.380117086217432,-0.363313472007627,-0.329528081688366,-0.211690031053408,-0.278123214721049,-0.257847552926399,-0.114847598060828,-0.294753783019994,-0.264888500618013,-0.256282397402158,-0.367243392042681
"HELLS",0.119202256803645,0.466550896807057,0.761975462669897,0.418337218989855,-0.534764754160111,0.401521779449727,0.370425683555963,0.105756632545434,0.544569437635358,-0.012511099018437,0.539817794120797,0.31170549394295,0.488399106390846,-0.0321200742837334,0.80885269568744
"HELT",-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359,-0.0199095327388359
"HEMGN",-0.141103513169226,-0.163992025661893,-0.107636934004768,-0.131765586220246,-0.210619349899073,-0.183999859637116,-0.193190526067664,-0.207453341973615,-0.198006209891102,-0.200195550828926,-0.0842470232760673,-0.207416858149128,-0.194732322044413,0.0129254394824989,-0.0840309452750195
"HEPACAM",-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,-0.0335089043296711,0.139482628503599
"HEPACAM2",-0.459649122020465,-0.412468332290199,-0.327852788571995,-0.378558401005926,-0.459649122020465,-0.383043217230998,-0.30404285351385,-0.426843242951009,-0.300861310297243,-0.316732308948536,-0.425440114658223,-0.312008061214539,-0.397878004290944,-0.190287414615143,-0.409000659428011
"HES5",-0.0255208240856979,-0.0128843663902485,-0.0507711209882183,-0.0507711209882183,-0.0507711209882183,-0.0507711209882183,0.0358697591230455,-0.0507711209882183,-0.0507711209882183,-0.034252532619725,-0.0507711209882183,-0.0507711209882183,-0.0507711209882183,-0.0507711209882183,-0.0507711209882183
"HES6",-0.208145777159206,-0.367198494258799,-0.153515477134375,-0.246534987085766,-0.407462791931768,-0.353296524553694,0.0512370136285027,-0.387956251429021,-0.327072913386987,-0.331499508989061,-0.355890737272652,-0.353528152383342,-0.19772515477508,-0.33524889660874,-0.350984988147568
"HES7",-0.0363904407687165,-0.028074697699149,0.0511396503628968,-0.0482480291513077,-0.0649611781655049,0.0717417718380592,-0.0649611781655049,0.193767428125955,0.00262941912600183,0.0520732541387451,-0.0649611781655049,0.118038115982959,-0.0649611781655049,-0.0649611781655049,0.104038304979332
"HHATL",-0.118966503507984,-0.118966503507984,-0.118966503507984,-0.0807089777305114,-0.118966503507984,-0.118966503507984,-0.0445803904352166,-0.118966503507984,-0.104756757321858,-0.098775620270429,0.0322193648535925,-0.0162851887231752,-0.111086345990176,-0.118966503507984,-0.118966503507984
"HHIP",0.628476213775462,0.338415780130982,0.0676140436707628,-0.0436380247133345,-0.144493612129345,0.0344158319800162,-0.144493612129345,0.0527995910976027,0.154857035278566,0.0337540199062127,-0.0987141247919904,0.134431330627337,0.235829545935059,0.716152096509411,0.526482730894784
"HILPDA",0.203771131414149,0.336658806948287,0.0849450122009994,0.134073052118597,-0.371548553200887,0.00381800773733072,0.533038838403771,-0.22018301667184,-0.101544940809278,0.0439087783129724,-0.196255798706933,-0.062464401725193,-0.172553813573057,-0.0408278728955468,-0.298806135823374
"HIPK4",-0.0569678271950093,-0.0142214972567591,0.127201455087841,-0.0569678271950093,-0.0569678271950093,-0.0569678271950093,-0.0569678271950093,-0.0569678271950093,-0.0569678271950093,-0.0569678271950093,-0.0569678271950093,-0.0569678271950093,-0.0403484436782299,-0.0569678271950093,0.384774275823271
"H1-1",0.0587304319288222,0.268317440712364,0.0415624961292603,0.138959732003573,-0.161999203162539,0.112688125686837,-0.161999203162539,-0.161999203162539,0.148095999077498,-0.0846465919953053,0.279826849148876,0.284563160729609,0.0217697758134605,-0.161999203162539,-0.0308917691750245
"H1-5",-0.0992246929004141,-0.0455066470828552,0.329105038156674,0.145383998904131,-0.120156507190141,0.251332213387716,-0.120156507190141,-0.120156507190141,-0.0127947977107715,-0.120156507190141,-0.120156507190141,0.0208562489391599,-0.0437894246792054,-0.120156507190141,-0.0718479588741499
"H1-2",-0.300087126390989,-0.196772240079139,-0.0198378532221183,-0.341698319120773,-0.437361236678186,0.0973791295815249,0.201632331909687,-0.266100817946595,-0.116519866213183,-0.0659098346710572,-0.145044954375558,-0.066389208615466,-0.237451429047264,-0.194727066628839,-0.16753589634427
"H1-3",0.149378620369491,0.248300140493654,-0.117917825422,0.00592578138533271,-0.216201244520838,0.0680162801187773,0.0653387195462809,-0.147647175280372,-0.119939210257934,-0.211105123972219,0.214560786355268,0.467542620424857,0.0431438547679698,-0.180456148345569,-0.0937440645063276
"H2AC12",-0.105760266536032,-0.0752316885647008,0.0914795718354418,0.0527120108700375,-0.117203912444754,-0.019095691341016,-0.0245340640468113,0.297173276728668,-0.117203912444754,0.0232909189257074,0.14232025535575,0.0638425839052302,-0.0416682919238466,-0.117203912444754,0.0572306377698112
"H2BC9",0.341919371366319,0.235862997551796,0.176404709824466,0.183018187843356,-0.215455578548478,-0.00350907394678011,-0.215455578548478,0.0158241562214734,0.236786318876856,0.182067745156305,-0.215455578548478,-0.0644116253845794,-0.0833357533880638,-0.215455578548478,-0.0487631218708112
"H2BC12",-0.250545347198614,0.167958570936082,0.501886254509561,-0.0314898587008486,0.584186021930017,0.0654421766262248,-0.133901847217605,0.45255776527661,-0.134622344170543,-0.432323888869876,-0.582311193836528,-0.199056302821739,0.0543824557661403,-0.551654374760172,-0.448179777545709
"H2BC13",-0.0737429452702921,-0.0325033578859462,-0.0443493114767892,-0.000472318524423611,-0.0737429452702921,0.0969984605817468,-0.0737429452702921,0.364245878437112,-0.0737429452702921,-0.0737429452702921,-0.0737429452702921,-0.00208940659624262,-0.00801202449296506,-0.0737429452702921,0.188893243613512
"H3C4",-0.217968604855047,0.120625900543694,-0.09324052166034,-0.00170090098903677,0.872165944248142,0.27605229060479,0.0350535673543519,0.165571018993476,0.118862272815922,-0.0708115893354599,0.142912595203486,-0.0343761302119797,0.0861147001957906,-0.172010323919151,-0.106612220916625
"H3C8",-0.098951562734814,0.0654342206142142,-0.0424866074459928,0.267632505724473,-0.098951562734814,0.14905023071407,-0.098951562734814,-0.098951562734814,-0.098951562734814,-0.098951562734814,-0.098951562734814,-0.015110182154203,-0.0295107674411862,-0.098951562734814,-0.098951562734814
"H4C3",0.278181387382004,0.586020838672827,0.622227002603118,0.134391832286919,-0.439552373567103,-0.0022286424027504,-0.427614018099728,-0.126666940820258,0.0435451627878989,0.175185721645807,0.368612033461986,0.406936628398335,-0.279058445538913,0.584438191093671,-0.244355992604773
"H4C6",-0.0623743080662357,0.290642775033598,0.241929397349765,-0.0210492729645238,-0.0820166176280907,0.114650336174106,-0.0820166176280907,0.356331930964435,-0.0820166176280907,0.0352161337396778,-0.0820166176280907,-0.0312519374643824,-0.00849078661780981,-0.0820166176280907,-0.0485387373605607
"H2AC20",-0.0936083639175266,0.0428888558183869,0.110794650898185,0.0347268760645591,0.66332158217341,0.0689031118498507,-0.307088623905943,0.0251201716441734,0.0580037141607683,-0.152482699537858,0.34930778038706,0.0327771114813544,-0.0542735246535065,-0.197848737814857,-0.260957720493152
"HJURP",-0.187013145462128,0.216475865138186,0.13247350167055,0.285611987850873,-0.231453762298898,0.140954894686965,-0.231453762298898,-0.231453762298898,0.0168497431332924,0.0261555076850021,0.456014998147892,0.125886752370965,-0.0492922360163873,-0.2151358847643,0.221076493616258
"HLA-B",-0.803826881523169,-0.661325616624451,-0.612084238218916,-0.562029832885108,-0.483069373230908,-0.486302645885547,-0.489818333014477,-0.558101257053509,-0.344301315274381,-0.076744463420119,-0.199534426299929,-0.415064447352288,-0.393346152312572,-0.327960503916746,0.074408997174813
"HLA-DMA",-0.287247120756275,-0.308767351476449,-0.303143145335125,-0.274161966738292,-0.323987464741984,-0.303817727081794,-0.301116558296248,-0.0899984626887035,-0.269091911272413,-0.175022827122841,-0.193113522934776,-0.233690867804696,-0.23244100872367,-0.312161887528845,-0.306197031851739
"HLA-DMB",-0.0198840073846611,-0.0642751383943719,-0.210624998866512,-0.100061021551414,-0.317106847613208,-0.236686268258741,-0.257838669717119,-0.046132480594382,-0.219118155735337,-0.156167704811752,-0.129300557523461,-0.253783367658093,-0.23420033935596,-0.317106847613208,-0.219389014664478
"HLA-DPA1",-0.369295232472611,-0.335710506103202,-0.12636027132938,-0.226346376294191,-0.0836579738744367,-0.293676579300791,-0.278055657079658,0.103201414792392,-0.192255150932484,0.0764648007603759,-0.136554796256555,-0.293243283732811,-0.288725973203941,-0.149045088241929,-0.159522942186668
"HLA-DPB1",-0.217497374593071,-0.271305172071107,0.173584026252633,-0.190450829544809,-0.377609605755186,-0.353217861540963,-0.261025524196665,0.298960724451037,-0.148129625359057,0.0543683955256599,0.200227717769268,-0.227180780027965,-0.219138430540263,-0.370696668533773,-0.149929933555948
"HLA-DQA1",-0.171709629964073,-0.171709629964073,-0.15657405077283,-0.102796885141013,-0.171709629964073,-0.171709629964073,-0.171709629964073,0.02471238529521,-0.146284693749847,-0.122277810116704,-0.0901802509265236,-0.125815805835984,-0.171709629964073,-0.171709629964073,-0.141665698422498
"HLA-DQB1",-0.361898185746654,-0.338388784056593,-0.321758262311218,-0.311671184351001,-0.361898185746654,-0.236078485378058,-0.137138774500859,-0.00987152480754498,-0.325084580401955,-0.0964459207272948,-0.142783861631486,-0.32826188695468,-0.319905188346482,-0.348296626372493,-0.300681301014498
"HLA-DRA",-0.513620536345074,-0.428733579945483,-0.41445184821893,-0.331256781659316,-0.40561641199899,-0.309414962817229,-0.38681957840252,0.168443361910532,-0.305174860400842,-0.0300094700495307,0.365879360246593,-0.277307298273085,-0.140099190862948,-0.435061240939691,-0.343418679041541
"HLA-DRB1",-0.393228654024817,-0.383549175457339,-0.183993551009215,-0.257618160068681,-0.401106818526454,-0.355476397509718,-0.231355035572782,-0.259995025678302,-0.186533611332003,-0.0677859853479173,-0.271392770001422,-0.285392465524279,-0.341045689249831,-0.376701876628549,-0.210076013461118
"HLA-DRB5",-0.256507055520874,-0.254367820492754,-0.155429321544793,-0.17812634889911,-0.256507055520874,-0.256507055520874,-0.207979516863635,-0.219458588550196,-0.155881200540484,0.0495712690974172,-0.256507055520874,-0.137518577349345,-0.256507055520874,-0.256507055520874,-0.0450553745680381
"HLA-E",-0.373615086055827,-0.169085863191595,-0.275693674152686,-0.266797172443416,-0.615089749407926,-0.181037100958373,0.278684756149357,0.057573539084713,-0.212886623390324,0.159942984676185,-0.253888737046941,-0.0529459526984242,0.185953618042828,1.18288701129545,0.444482647617555
"HLA-G",-0.0998057845964675,-0.0998057845964675,-0.0998057845964675,-0.0998057845964675,-0.0998057845964675,-0.0998057845964675,-0.0998057845964675,0.119755210720847,-0.0959732605016744,-0.0216892936946291,-0.0998057845964675,-0.0998057845964675,-0.0998057845964675,-0.0998057845964675,-0.0998057845964675
"HMBS",0.0395638946579398,-0.0732408972771692,-0.0967814605237591,-0.0613026056818783,-0.422658092382932,-0.0335279728210459,-0.422658092382932,-0.269685825529607,-0.209976185067405,-0.140484741891308,0.0535784081941858,-0.314998867104854,-0.249362001445632,-0.162575549234741,0.0177816475880121
"HMGA1",-0.386115957873751,-0.297901968409879,-0.152455209111005,-0.365443034701399,-0.295450905990181,-0.449209472125439,-0.121543079709881,-0.424002342869217,-0.330105169404745,-0.454063681966467,-0.191400157021586,-0.427551497069393,-0.398751368645288,-0.349585984390565,-0.411065308922661
"HMGA2",0.143835912397662,0.182107440124228,0.297607119002156,0.155913525299332,-0.302671901370596,-0.185525570110838,-0.208192344973403,-0.226677215699229,-0.269573026277345,-0.302671901370596,-0.12891549053673,-0.270188271291207,-0.206121016399809,-0.27100030311838,-0.302671901370596
"HMGB2",0.0737742049651095,0.20733088766419,0.370344460857884,0.179263894478144,-0.992605143979403,-0.22267265552747,-0.600664265519745,-0.585129621175468,-0.0761403514695611,-0.0701483063809063,-0.100484471772701,-0.0244482216659339,-0.21517152766734,-0.383889674573616,-0.109902341661752
"HMGB3",0.038246919215196,0.12259628119425,-0.167219400708263,0.231324214179028,-0.0428961797855221,-0.338125909302455,-0.42985165233801,-0.436536928230312,-0.233244157016833,-0.0292065503383382,-0.212421055976426,-0.0695708218755516,-0.276595377563717,0.0567496790910301,-0.33171419191727
"HMGN5",-0.215660333335352,-0.038547068967492,0.037576277465234,-0.0171413769494379,-0.57421554045632,-0.181014880724011,-0.443896167827163,-0.402721953073116,0.0416789924251262,-0.245147028033905,-0.196247493261794,-0.209830562225071,0.0280458020975929,-0.0440479247506306,-0.351953797349645
"HMMR",0.0496978890123024,0.0685719103396999,-0.0253411556489537,0.120565381451613,-0.224713504259073,0.113333354559056,-0.224713504259073,-0.201758863323352,-0.0276631042733516,0.0797133091888494,-0.05477703604091,0.114212210661284,-0.0988880562232899,-0.224713504259073,-0.157297258984012
"HMOX1",-0.22713549558497,-0.20772970977883,-0.22713549558497,-0.150766981093229,-0.22713549558497,-0.22713549558497,-0.22713549558497,-0.187269749126654,-0.207436403814521,-0.125287737431721,-0.208074261212074,-0.162570977497788,-0.179948617322833,-0.179081031211928,-0.196511324888141
"NSG2",-0.261333435409701,-0.242711538078346,-0.261333435409701,-0.252749238446392,-0.261333435409701,-0.261333435409701,-0.0260742857216008,-0.171162382799952,-0.234297718738839,-0.123585063095264,-0.222361716186084,-0.224008698041311,-0.231494152515874,-0.118761752328351,-0.245129541230443
"JPT1",-0.334696801930359,-0.407108309709948,-0.354690718648204,-0.347960308593405,-0.84441949435413,-0.589569847199632,-0.78049243528874,-0.648132718845267,-0.435626258762233,-0.663894218918361,-0.610297797193903,-0.510447393240039,-0.239395201689231,-0.601425853677104,-0.366553653828723
"HNMT",0.74384238447236,0.392852626564486,0.535198318550733,0.29788124514992,-0.375650090533231,0.370817803001385,0.838100876570688,0.198251971548795,0.423789233567696,0.516752755231172,0.333847951802498,0.592770219591339,0.315977272709292,0.95169556770204,0.0897541162814416
"HOPX",-0.0804413320282289,-0.0576127327837107,-0.146210263242291,0.0318217045703415,1.15181613970288,-0.129097823153065,0.284381978296876,0.574627024474853,0.232414009577508,-0.0728822595982472,0.0146382587642396,0.235878463107343,0.450423578943311,0.58319160778302,0.170578924657163
"HORMAD2",-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,0.0795383357086478,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098,-0.0305559774936098
"HPGD",-0.139860052897914,-0.110226261069983,-0.0680311476666773,-0.0672718971951188,0.824395285934856,-0.078933721534294,0.056795758193435,-0.218732618882533,-0.0562788996435719,-0.106456203315218,-0.169358660755896,-0.0228569169427226,-0.187515755398659,-0.251380158135233,-0.243130386351764
"HPGDS",-0.202907674372566,-0.191029221104272,-0.207199281426339,-0.199781275734925,-0.214804195770966,-0.214804195770966,-0.214804195770966,-0.166264287425544,-0.108053776696612,-0.161553229073306,-0.118831448158608,-0.204381527356552,-0.155321145821096,-0.214804195770966,-0.214804195770966
"PLAAT2",-0.039464448752888,-0.039464448752888,-0.039464448752888,-0.039464448752888,-0.039464448752888,-0.039464448752888,-0.039464448752888,-0.039464448752888,-0.039464448752888,-0.039464448752888,0.254271029445325,-0.039464448752888,0.0270220707752768,-0.039464448752888,-0.039464448752888
"HS3ST1",-0.326387961449454,-0.305445584949524,-0.271613693710967,-0.286510363926738,-0.337292392603925,-0.20939261642584,-0.337292392603925,-0.337292392603925,-0.316337595561256,-0.316927916463182,-0.337292392603925,-0.205486383331886,-0.250265462331373,0.119663390511141,-0.30822378098893
"HSD17B2",-0.113169253818253,-0.102291004820933,-0.002837924491202,-0.118343727839481,-0.144200145010254,-0.00348832031490945,-0.144200145010254,-0.0658733279662732,0.481672731228108,0.23588925434081,0.570513448392954,0.294753510404649,0.671472643636583,1.63754415919995,0.620762203297714
"HSPA1A",0.363250221400759,-0.984299408654374,-0.742190969851802,-0.525917245259348,-0.917434643536676,-0.283122362457269,-0.93278932294976,-0.690421652182407,-0.465378224954018,0.559531295950575,-1.10715330945656,-0.669760533806936,0.205860890107208,-0.222232445989125,-0.0428997694672755
"HSPA6",-0.219673659667171,-0.530216460377142,-0.51663827376618,-0.333505284053331,-0.543216649854904,-0.191724862436723,-0.495181302674842,-0.420090655687781,-0.376967814142252,0.21577345822722,-0.399610306500116,-0.394087199331287,-0.17442091969925,-0.30780513676144,-0.332204234467486
"HSPA7",0.0159523578498625,-0.312505417353881,-0.24924096037523,-0.0149618589285154,-0.328189567429667,-0.229748340861247,-0.260391248314412,-0.278814867511691,-0.217511499097797,0.501410382090867,-0.328189567429667,-0.252794630927462,-0.203070499567104,-0.219009578701994,-0.267832612949025
"HSPB1",0.205715558072024,-0.437998728953006,-0.272873910832943,-0.295371684295715,-0.97405151149724,-0.155557282163733,-0.349400778060676,-0.202954852198408,0.0310278178273305,0.537509991125271,-0.346693087314381,-0.152354281721226,0.136616722571524,-0.420701870436218,-0.302407795655727
"HSPB3",-0.171688362666168,-0.118029013978417,-0.0889944409921574,-0.171688362666168,-0.171688362666168,-0.150762786119489,-0.171688362666168,-0.153475376524291,-0.171688362666168,-0.162742715540991,-0.171688362666168,-0.159126481914323,-0.126649544805514,-0.171688362666168,-0.171688362666168
"HSPB9",-0.0929723987631108,-0.037819544125061,-0.0689473390414216,-0.0731531316172299,-0.0929723987631108,-0.0929723987631108,-0.0929723987631108,-0.0929723987631108,-0.0929723987631108,0.0243877454085532,-0.0929723987631108,-0.0929723987631108,-0.0929723987631108,-0.0929723987631108,-0.0929723987631108
"HSPH1",-0.739095527303858,-0.602986060062508,-0.500984814744315,-0.58522765501281,-0.928849144886488,-0.630444323065449,-0.644320151739876,-0.705627533855295,-0.368359468717077,-0.308110802123613,-0.338648617232009,-0.55962677779657,0.175989116802796,-0.519208761484164,-0.170227470409151
"HTATSF1",-0.663166090864929,-0.454206407221095,-0.332978102273843,-0.518276923924277,-0.610268767986825,-0.562719268475588,-0.525827357522681,-0.758937630319612,-0.599407870126547,-0.59363625398653,-0.443741188370451,-0.537261466415894,-0.595226806723379,-0.634581245339853,-0.860138319054003
"HTN3",-0.050833406134491,-0.050833406134491,-0.050833406134491,0.0978172740967441,-0.050833406134491,-0.050833406134491,-0.050833406134491,-0.050833406134491,-0.050833406134491,-0.02328787205398,-0.050833406134491,-0.050833406134491,-0.050833406134491,-0.050833406134491,-0.050833406134491
"HTR1F",-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0489015814755111,-0.0358059300834057,-0.0489015814755111,0.0891302672551615
"HTR2C",0.215187712037638,0.212720290715269,0.0993670794332474,0.0934423830318271,-0.143424119775794,0.0306667111315653,-0.143424119775794,-0.143424119775794,-0.12479673749492,-0.143424119775794,-0.143424119775794,-0.143424119775794,-0.143424119775794,-0.143424119775794,-0.143424119775794
"HYAL2",0.0118839530104016,-0.019647113134491,0.370427383922386,0.113867603858692,-0.406502235775198,-0.082576429916217,-0.335982080760728,-0.0863880916929854,0.0020532431120923,0.0652541065373105,-0.0793675526748754,0.250766361411488,-0.0206368051735836,-0.273399026598595,-0.0795192201537275
"IBSP",-0.159906133538,-0.129699050148912,-0.159906133538,-0.159906133538,-0.159906133538,-0.159906133538,-0.0226086512637378,-0.159906133538,-0.159906133538,-0.159906133538,-0.159906133538,-0.137962407308586,-0.0118607417132491,-0.159906133538,0.298007943405103
"ICAM1",-0.216307290402877,-0.286565156576044,-0.24819603617749,-0.21156178564859,-0.307285483929549,-0.113497578710158,-0.21891458740557,-0.126747616084945,-0.168221726751085,-0.017126898406618,-0.102127853163723,-0.217146075020923,-0.0107060042879285,-0.118482928220539,-0.0734515353004758
"ICAM4",-0.204287831557615,-0.0750669435336759,-0.114848236605052,-0.0435158646583201,0.710981934515654,-0.102829213972881,-0.237286797148089,-0.0615433203052793,-0.118890392234102,-0.186845228820248,-0.147889267174913,-0.207697161104829,-0.154226069302306,-0.167808174276409,0.0450874631607864
"ICOS",-0.0734118643853205,-0.0734118643853205,-0.0734118643853205,-0.0734118643853205,-0.0734118643853205,-0.0734118643853205,-0.0734118643853205,-0.0734118643853205,0.0614073571782457,-0.0734118643853205,-0.0734118643853205,-0.0734118643853205,-0.0664313726736649,-0.0734118643853205,-0.0734118643853205
"IDO1",0.161268526397445,-0.127160640527692,-0.150151663364505,-0.112801151152008,1.37576677041687,-0.125610082022963,0.0248938041222265,0.0542026452980468,-0.152796811513837,0.029140027938073,-0.00488010461872694,0.041236412864668,-0.0236342093798129,-0.0297577468981385,0.106456660722821
