"","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"IRX5",-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0104557333856821,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792,-0.0240225073296792
"ISG15",-0.460734860131368,-0.455979479183674,-0.263945052773919,-0.341264473574554,-0.414086853496442,0.166299627773642,0.0653263917232959,0.427356689949669,-0.283916064433621,0.639242353069361,-0.171856173969198,0.154270594194482,-0.0393118155407095
"ISG20",0.984089194839732,1.8801380931069,0.993388665527977,1.04782556106735,1.32521155409358,1.81485196903569,0.495524131646798,0.862791910484705,-0.208353184858633,0.623607348336174,0.48969781718745,0.747357082424105,0.648278347285825
"ISL1",-0.319448280829868,-0.0588194394571385,-0.237597188703371,-0.284818043645227,-0.324412999501118,-0.330719370450198,-0.237282272213382,-0.298309707302124,-0.339799439250738,-0.245964554773407,-0.274470321537126,-0.184786598600986,-0.343071735580426
"ISM1",-0.0912806879786648,-0.0912806879786648,-0.0912806879786648,-0.0912806879786648,-0.0912806879786648,-0.0912806879786648,-0.0912806879786648,-0.0703889410489095,-0.0912806879786648,-0.00106905812165737,-0.0912806879786648,-0.0660695597071688,-0.0912806879786648
"ISM2",-0.0680517308444132,-0.0680517308444132,-0.0680517308444132,-0.0680517308444132,-0.0680517308444132,-0.0680517308444132,-0.0382629960729345,0.0831269731624722,-0.0680517308444132,-0.0587775474654577,-0.0680517308444132,0.138023169625114,-0.0680517308444132
"CRPPA",-0.135730776605106,-0.135730776605106,0.126476295354336,-0.135730776605106,-0.135730776605106,0.598919631594488,-0.126215076377349,-0.0343656789406664,-0.135730776605106,0.0957118710565351,-0.0860875531720875,-0.00657672894033879,-0.081980329949279
"ITGA4",-0.185504138018319,-0.189577731297107,-0.20419864757558,-0.136327330203819,-0.190082645990479,-0.22032841036097,-0.210556408482415,-0.193204155809831,-0.136437686677253,-0.192456588244884,-0.109098524854021,-0.188777673802591,-0.179339649279187
"ITGAL",-0.191557754140756,-0.211042461798712,-0.203455239696356,-0.211042461798712,-0.211042461798712,-0.123652566419368,-0.156364585825534,-0.120436236131244,0.209854298389549,-0.148522459130515,-0.155069385814746,-0.135617671227378,-0.182801292982333
"ITGAV",-0.19107061258596,0.156218783331615,-0.0435481069563444,0.1352906611892,-0.185874682127158,0.342315246298805,-0.0942406636880115,0.0363925380628654,0.75283300532317,0.138282435744862,-0.0948282012636969,-0.244722155703013,0.164834315431782
"ITGAX",-0.202198828378153,-0.223375861051973,-0.205438081954261,-0.251704562872161,-0.225048705335535,-0.180826492172473,-0.189554100807654,-0.184246978370468,-0.0585606503094715,-0.150913797893544,-0.0928222161158872,-0.138248525295314,-0.221214007409817
"ITGB2",-0.341855246302302,-0.280323554935118,-0.345658537286205,-0.299845623641324,-0.318050731343768,-0.174949267538201,-0.310919090182073,-0.224370569843198,-0.138073389957689,-0.202391373224983,-0.269631217414889,-0.311505148846981,-0.321156077111964
"ITGB2-AS1",-0.155562330437598,-0.155562330437598,-0.130720738606671,-0.155562330437598,-0.134304327840205,-0.155562330437598,-0.113442865762585,0.0233259642943521,-0.155562330437598,-0.0793541354133098,-0.138210202094114,-0.113927441457929,-0.146185321656941
"ITGB3BP",-0.205071561650419,0.155174702656102,0.0489385629345953,-0.197646534403071,-0.0682721245516549,-0.390487110278745,-0.0772292257385809,0.16335190861107,-0.343908255223754,-0.302387722521777,-0.222015717767619,-0.097045785322577,-0.256483322056575
"ITGB8",-0.257256766044465,-0.212268297154203,-0.221347957940245,-0.237752483026913,-0.16271891228863,-0.3165812989846,-0.196696526137194,-0.0930382985406731,0.504383792383838,-0.108199668453013,0.0135663173545571,0.00699387247454018,-0.175557508830124
"ITIH5",-0.289874515491483,-0.255816549248529,-0.28341483346807,-0.239152522468408,-0.277514030491286,-0.26440702484024,-0.258716498133907,-0.304236165099434,-0.0994298859250804,-0.286403502172465,-0.2704385307791,-0.268492597875865,-0.303795597074309
"ITM2A",-0.336675929242076,-0.436751374437141,-0.329964305578976,-0.614958160446295,-0.580705201361267,-0.575356530661527,-0.491482965267056,-0.551937570347271,-0.478188359763832,-0.560376559699899,-0.498848904948025,-0.500232595447185,-0.555070508638934
"ITPR2",-0.314090028488111,-0.275414095069216,-0.238390038690958,-0.269521775568616,-0.243066045813189,-0.247446982424131,-0.235614773029032,-0.282082000974743,-0.229282941855252,-0.282512600427193,-0.271443918348588,-0.168932785873167,-0.277709111448478
"JAKMIP2-AS1",-0.0658548600141021,-0.0658548600141021,-0.0658548600141021,-0.0658548600141021,0.0868863588288513,-0.0658548600141021,0.124390375445251,-0.0559056795308426,-0.0658548600141021,-0.0658548600141021,-0.0658548600141021,-0.0658548600141021,0.0119763669420507
"JCHAIN",-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.0417979311032441,-0.036949823135589,0.00402848318515554,-0.0417979311032441,-0.0244493508822709
"KCNA1",-0.0974358941452859,-0.0188730543287896,0.0354255058497846,-0.0974358941452859,-0.0974358941452859,0.240876562435086,-0.0974358941452859,-0.0974358941452859,-0.0974358941452859,-0.0856293565077008,-0.0864937258327825,0.0350775743477084,-0.0974358941452859
"KCNH7",-0.0782525932527991,-0.0782525932527991,-0.0782525932527991,-0.0782525932527991,0.0691959572803537,-0.0782525932527991,-0.0782525932527991,-0.0782525932527991,-0.0782525932527991,0.172547598840576,-0.0782525932527991,-0.0782525932527991,-0.0521973984410634
"KCNJ15",-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0588929797965114,-0.0153097537586742,0.0535498675291864,-0.045114956702598,-0.0588929797965114
"KCNJ8",-0.310476800336728,-0.309244428503318,-0.24924804311578,-0.3176007350111,-0.3176007350111,-0.284020484962973,-0.156251091931324,-0.168654211525279,-0.187382173341808,-0.283129848047027,-0.277889123771008,-0.260787500063009,-0.311863223677626
"KCNK17",-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0524636790342532,-0.0356349588262022,-0.0524636790342532,-0.0524636790342532
"KCNK3",-0.201871789080206,-0.176341219978151,-0.141072828884892,-0.107015267491747,-0.109361164273887,0.366868198537991,-0.172545802070704,-0.128988068063339,-0.201871789080206,0.00792705091403078,-0.114630487051902,-0.168555220932234,-0.0369696847836282
"KCNMB2-AS1",-0.0668481933498206,-0.0668481933498206,0.0614877995074333,-0.0668481933498206,0.772055822762664,-0.0668481933498206,-0.0668481933498206,0.0781447140559469,-0.0668481933498206,-0.0506194552598373,0.00140908949642868,0.371901421578329,0.0113865456115365
"KCNQ4",-0.0631990756540993,-0.0631990756540993,0.0507323189980036,-0.0631990756540993,-0.0631990756540993,-0.0631990756540993,-0.0631990756540993,0.104721847944259,-0.0631990756540993,-0.0631990756540993,-0.0631990756540993,-0.0631990756540993,-0.0340900329944829
"KCTD12",-0.308456653130446,-0.301618239923622,-0.246915121587813,-0.447983770335445,-0.404699282769364,-0.09448402204227,-0.368779764738674,-0.265520328210636,-0.175287313450056,-0.277306571508612,-0.366770882457083,-0.308807921645597,-0.337551297986559
"KDELR3",-0.256116109647999,-0.181303445659795,0.0588586070911468,1.17272585146764,0.737558977579882,0.527471283916333,0.571640791168161,1.42495587053652,0.533942144053445,1.03232174927772,0.296827617850558,0.914344471371796,0.674644788731771
"KDR",-0.224727321132572,0.129301961192238,-0.175016017290668,-0.117906698122898,-0.180831833167569,-0.205085921063434,-0.014194984720698,-0.17602903573142,-0.224727321132572,-0.184077091329458,-0.17514857063349,-0.179676320939352,-0.160627615473572
"KEL",-0.135241119428554,0.265518778510222,-0.0788663147471303,-0.135241119428554,-0.135241119428554,0.0906712835080633,-0.135241119428554,-0.135241119428554,-0.135241119428554,-0.0833869393546748,-0.131688623518166,-0.0123837919049883,-0.119795259978932
"KHDC1L",-0.0910010010786887,-0.0910010010786887,-0.028621679069108,-0.0910010010786887,-0.0219665205773374,-0.0910010010786887,-0.0910010010786887,-0.0910010010786887,-0.0910010010786887,-0.0373500773143166,-0.0910010010786887,-0.0910010010786887,-0.0910010010786887
"PCLAF",-0.251007058194135,0.0414464493367146,0.13259715643291,-0.268017050172404,-0.0953917353199145,-0.308688037324745,-0.139262521016919,-0.156200650376312,-0.206037827414622,-0.278475155117297,-0.311670463769108,-0.207693375348258,-0.283861063816335
"FAM30A",-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,-0.0340967269208634,0.0813569024792752,-0.0340967269208634,-0.0340967269208634,0.00485329644937004
"KIAA1107",0.497270916397752,0.489769128357192,0.29510448646782,0.102122685876113,0.172128788979747,0.400186783591383,0.346852503556741,0.266197904356314,0.845855986842938,0.148971773208422,1.31283183319997,0.0316502230123104,1.09979816187975
"CFAP92",-0.0754268956475336,0.576853116783377,0.322377139061106,0.107488114277543,-0.0822133036842666,-0.158139493618149,0.218199290916209,0.219438721865452,-0.158139493618149,0.616834526686062,0.143592630978376,0.288081009301166,0.0963266279784858
"KIF11",-0.242285542850002,-0.118771787000333,-0.132500868384665,-0.182852499838422,-0.249023198843105,-0.249023198843105,-0.192519333557387,-0.204982284827017,-0.249023198843105,-0.169811468653152,-0.151961776778283,-0.157085598021315,-0.18240069929665
"KIF14",-0.102872930977784,-0.106751354133637,-0.0993845510064073,-0.175672628582537,-0.122116573742035,-0.131906759298579,-0.166978002481444,-0.130751672262279,-0.118073669861175,-0.126159288463598,-0.167254601745449,-0.0641801455857914,-0.165940717934791
"KIF15",-0.191949495077315,-0.114473025242433,-0.154002458535969,-0.226900374551461,-0.167976887440941,-0.226900374551461,-0.0909418709505325,-0.166966020911356,-0.226900374551461,-0.226900374551461,-0.226900374551461,-0.180050174007539,-0.221666818157464
"KIF18A",-0.129499377353519,-0.0585192757368813,-0.126598700478683,-0.162786106612186,-0.176941199465136,-0.220672112036686,-0.20117128146538,-0.0699985718838905,-0.220672112036686,-0.212897103656065,-0.0261724290387388,-0.09913337314239,-0.178720151334743
"KIF20A",-0.14266827779569,-0.107931050161825,0.017145259934002,-0.133498376487318,-0.202140197951813,-0.202140197951813,-0.202140197951813,-0.091975730797084,-0.202140197951813,-0.199008121335537,-0.165428455760759,-0.195801268517785,-0.185569851586769
"KIF21B",-0.129606567603286,-0.0571700617683988,-0.129606567603286,0.123873093562938,-0.129606567603286,0.0539717958726548,-0.129606567603286,-0.0474900349934037,-0.129606567603286,-0.0795133898823576,-0.129606567603286,0.0414243234569978,-0.127133584581724
"KIF23",-0.200541578306919,-0.20984615297577,-0.159854112826856,-0.181465584688367,-0.163801845169778,-0.235828486795171,-0.068897313037422,-0.199129784523264,-0.235828486795171,-0.217406038372602,-0.138504530415812,-0.235828486795171,-0.223394625058487
"KIF2C",-0.147085289608314,-0.0689413897738206,-0.0898076435223509,-0.211742280579564,-0.1339847560819,-0.160341711088267,-0.197252509371627,-0.142368863941528,-0.247517303504524,-0.220863573128364,-0.203407553104553,-0.164757557963104,-0.24292679215665
"KIF4A",-0.17937124380056,0.091328709396995,-0.0934799740892143,-0.167089821228146,-0.231671963960816,-0.218698774477672,-0.0734722887026257,0.18141447829301,-0.326079162868966,0.0569948807075297,-0.0270183904259394,-0.0810864237266044,-0.179648243383226
"KIR2DL3",-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875,-0.0274036895611875
"KIR2DL4",-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564,-0.00992271664190304,-0.0268477616858564,-0.0268477616858564,-0.0268477616858564
"KIR2DS4",-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,0.0755404637826394,-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,-0.0396493029478199,-0.0275421128698569
"KLF1",-0.170675047716101,0.0184239718484032,-0.124597299013089,-0.189925712913404,-0.124191753683412,-0.189925712913404,-0.182970528112784,-0.172977575985655,-0.189925712913404,-0.174607179132341,-0.17721111991562,0.0688923258960105,-0.149939259616086
"KLF2",-0.452293989231312,-0.423632506571747,-0.426282909489043,-0.43637242529753,-0.258582564831488,-0.0166345372717694,-0.128798841078382,0.0545631694423602,0.184011545090835,-0.213666420772449,0.0723430351330612,-0.309655077141969,-0.128179983589585
"KLF4",-0.320717192175059,-0.466048057751986,-0.386317181178314,-0.3834121736797,-0.240393203537629,-0.363113891653161,0.0374842636651835,-0.261075538252555,0.163274779579389,-0.169843141612966,0.291931061391383,-0.133460742454882,-0.127678944963511
"KLF6",-0.246289483376438,0.133093316169634,-0.353292018555381,-0.273638914270941,0.0834658064591203,-0.416582036664172,-0.294214821244424,-0.110715877665611,-0.20654016859742,-0.34730220563566,-0.0282017627614611,0.0885513006557505,-0.440353728166129
"KLHDC4",0.275565947904874,-0.0845597232035376,0.615728336557188,1.08106329965227,0.753500049951073,0.0163968901901314,0.522764444685691,0.517825412958553,2.49164095349219,0.349765780846335,0.353993430825361,0.733234764218161,0.295361979761232
"KLHL11",-0.0754452752225224,-0.133388179505647,0.336487934757034,-0.118582265173497,-0.195407269529397,0.156446107858245,-0.0910531450382057,-0.0152900902767564,0.460689883628262,0.0145024435872099,0.0543341037614437,-0.197726926549136,0.0317666880755055
"KLHL31",-0.0739177636795919,-0.272067752644659,0.179134921548428,-0.19096811710565,-0.217853163878243,-0.069958478827588,0.116473006156124,0.0135869991593441,0.827488432855344,-0.0898975956360992,-0.15517477031995,0.460933572733239,-0.0521755851850284
"KLHL41",-0.158614650581408,-0.0647929852072932,-0.0962994700900493,-0.00477383068974166,0.0520572667547947,-0.0574784868499928,-0.158614650581408,-0.0250728628706309,-0.158614650581408,0.145333829941837,0.0576326352497137,-0.00208638874229598,0.0972676831525244
"KLK12",1.12544087029008,-0.0524778898601931,-0.131921869053109,-0.083530934153964,0.188162814874865,-0.131921869053109,-0.131921869053109,0.132716388349848,-0.131921869053109,-0.0816300016714698,-0.0742977905290669,-0.00652121397808226,-0.0158589349598293
"KLRB1",-0.105553304652451,-0.105553304652451,-0.105553304652451,-0.105553304652451,-0.105553304652451,-0.105553304652451,-0.0789061458722975,-0.0687511314409115,-0.105553304652451,-0.0725373707757928,-0.0834050897906156,0.0301249046080513,-0.102307566966815
"KLRC1",-0.0920741247329946,-0.0920741247329946,-0.0920741247329946,-0.0920741247329946,-0.0920741247329946,-0.0920741247329946,-0.0710767697798125,-0.0718992777885317,-0.0920741247329946,-0.0419406539286302,-0.0879404473106898,0.0215318380235917,-0.072421933936752
"KLRC3",-0.0844467948908539,-0.0844467948908539,-0.0844467948908539,-0.0844467948908539,-0.0844467948908539,-0.0844467948908539,-0.041974233666697,-0.0514182394108075,-0.0844467948908539,-0.0626821026679786,-0.0758368325400521,-0.0197437429902909,-0.0768149837555641
"KLRD1",-0.113671729481974,0.100340228337592,-0.113671729481974,-0.113671729481974,-0.113671729481974,-0.113671729481974,0.00369978095825743,-0.0877060760649646,-0.113671729481974,-0.100738405652133,-0.0881791542809244,0.0291468389488985,-0.104533780638056
"KLRF1",-0.0633142802026881,-0.0765395742531918,-0.0765395742531918,-0.0765395742531918,-0.0765395742531918,-0.0765395742531918,-0.0638761545557088,-0.0451526667948081,-0.0765395742531918,-0.00831103500035932,-0.0654318815105968,0.067760795704107,-0.0626295073968036
"KNSTRN",-0.0724152564006887,-0.0645232114335443,-0.212276402163927,0.0143958109219628,-0.0953725921013903,-0.30113429340315,-0.0629632319659086,-0.136545804979861,-0.34829838900559,0.066359456990861,-0.082542277127097,0.113789328739165,-0.300810116221736
"KPNA2",0.451069698648426,0.637536824327677,-0.0434715660280445,-0.0922272020461268,-0.065402681798623,-0.313039279687585,-0.180480955148984,-0.00232993699435326,-0.16356861221523,-0.195357067893825,0.216471635018743,-0.136992770398945,0.259280056800883
"KRT1",-0.11191806489586,-0.11191806489586,-0.107362165962815,-0.11191806489586,-0.0942386429414075,-0.11191806489586,-0.0975862702818055,-0.11191806489586,-0.11191806489586,-0.0751601923541746,-0.11191806489586,-0.0783352298948988,-0.108556253267732
"KRT17",-0.16950798350274,-0.335308142173228,0.187049286868802,-0.153339424131232,-0.243380589000857,-0.170585992830865,-0.115739740939269,-0.0917086216318963,-0.335308142173228,-0.0747460742982728,0.106867570754019,-0.13320825677331,0.239237957629609
"KRT18",0.498826843554764,0.813690173104375,0.525478821462359,0.292439937011639,0.707892143847939,0.155371545348196,0.647852368611725,0.524973201013593,0.550401663086153,0.491944382897273,0.510087464873998,0.368918314650397,0.32230756194231
"KRT19",-0.214495720727133,-0.164221495060482,0.0219716737275993,-0.426762618615209,-0.395387613740269,-0.348224488413468,-0.128317608925854,-0.274929947364949,-0.176902782551042,-0.309046329908832,-0.24950491341588,-0.274348232306753,-0.320099802691116
"KRT25",-0.173137109454929,-0.15731824950089,-0.173137109454929,-0.156653917062568,-0.146589634921557,-0.173137109454929,-0.0586584814108574,-0.154613935323454,-0.0401673833626739,-0.148808699283846,-0.14022438917646,-0.173137109454929,-0.173137109454929
"KRT35",-0.0284263248524904,-0.0284263248524904,-0.0284263248524904,-0.0284263248524904,-0.0284263248524904,0.215435021749665,-0.0284263248524904,-0.0284263248524904,-0.0284263248524904,-0.0284263248524904,-0.0284263248524904,0.00182538969645485,-0.0284263248524904
"KRT42P",0.951781678863197,0.463902536845528,1.32304946354042,0.69168045961749,0.533672775869336,1.48815909933631,1.66492686305405,1.27003327881691,1.86755602255123,1.3975654078914,2.09511125122313,1.23845737979998,0.412011074631553
"KRT8",0.441833331908064,0.604732414894469,0.555825945471345,0.272106671896847,0.53994856513498,-0.00484447471411878,0.41451713018747,0.331997828000926,0.235623748715285,0.302236796395415,0.294165437192524,0.585916479725313,0.213729016411499
"KRTAP12-1",-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0558759392283915,-0.0512279517953451,0.0214682491995487,-0.0558759392283915,-0.0558759392283915
"KRTAP24-1",-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398,-0.0301894050022398
"KRTAP4-6",-0.0273415227201501,-0.0273415227201501,-0.0273415227201501,0.286012899864855,-0.0273415227201501,-0.0273415227201501,-0.0273415227201501,-0.0273415227201501,-0.0273415227201501,-0.0273415227201501,0.0219757242149135,-0.0273415227201501,-0.0273415227201501
"KRTAP4-9",-0.0296402751139309,0.234526594479646,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309,-0.0296402751139309
"KRTAP5-7",-0.0219861840458936,-0.0219861840458936,0.487123024921736,-0.0219861840458936,-0.0219861840458936,-0.0219861840458936,-0.0219861840458936,-0.0219861840458936,-0.0219861840458936,-0.0219861840458936,0.00251162455185453,-0.0219861840458936,-0.0219861840458936
"KRTCAP2",0.412810660095141,0.989838363726814,0.902262336821065,0.794485806558423,0.900580382058658,0.803502052671892,1.11738600014627,0.87091612222418,-0.0805274810350438,0.873708885098639,0.416221276552049,0.282719925041928,0.450461820281811
"KRTDAP",-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0626136574565157,-0.0151472848030919,-0.0411317221538307,-0.0466841253612954
"KTN1-AS1",-0.12197012631951,-0.12197012631951,0.0449734229947646,0.618434255616558,-0.0887973320040784,0.120075322849764,0.164411797609022,0.0299460315973745,-0.12197012631951,-0.026206401213331,0.0288880403652924,-0.0813994658295848,-0.0706210675249644
"L1TD1",-0.187238757922561,-0.118362659551056,-0.191299378984591,-0.191254215065433,-0.1212491117847,-0.165742041824001,-0.201078047849368,-0.177342509920714,-0.0375283694821622,-0.18263299644332,-0.166185905714766,-0.178230736098886,-0.157545943741513
"L3MBTL4-AS1",-0.0621813026541563,-0.0621813026541563,-0.0621813026541563,-0.0621813026541563,-0.0621813026541563,-0.0621813026541563,-0.0621813026541563,0.088129120129949,-0.0621813026541563,-0.0621813026541563,-0.0335258930429348,-0.0621813026541563,-0.0621813026541563
"LAD1",1.22754103763297,1.1655118515546,0.547595059209851,-0.134363800782741,0.106485149370404,0.234384537888819,-0.028541747818296,0.110754052115883,-0.134363800782741,-0.057540134054913,0.248482637896407,-0.106401067899923,-0.0441186737770139
"LAIR1",-0.215547336730342,-0.176661867021806,-0.176733920948995,-0.217951729004448,-0.254497415620832,-0.131916826619287,-0.209226349631642,-0.135099704494196,0.263775940760323,-0.194413741992273,-0.213040446029258,-0.224121654944458,-0.218583829570626
"LAIR2",-0.147078404427273,0.0104002474561445,0.163889625738823,-0.174498621668227,0.0448382179670497,-0.0338731491437245,-0.153729212842349,-0.121684795036394,-0.192346967014433,-0.179281124067427,-0.133224109682809,-0.187703344533573,0.0391993691465738
"LAMP3",-0.0734617158622619,-0.0734617158622619,-0.0734617158622619,-0.0238232032202729,-0.0381986202980827,0.213816428347476,-0.0506979913602356,-0.0491681321086997,-0.0734617158622619,0.0813152667309166,-0.00678610568772733,-0.0553510181914723,0.0289584474522696
"LAP3",-0.289927582777077,0.0226696153478237,-0.155186089095368,-0.408005627711556,-0.331568682445274,-0.494028658261521,-0.335082441599562,-0.108130530474181,-0.303378338952218,-0.187199740843367,-0.30317277952675,-0.336156691053062,-0.333757504688736
"LAPTM5",-0.376396175501364,-0.323408099832257,-0.360353673820644,-0.3836201629245,-0.337102792310808,-0.137565408380296,-0.274496981955822,-0.228883487716842,-0.124946968005918,-0.167495771681633,-0.275384232588299,-0.212746098424861,-0.333914541406621
"LARP1B",0.713877969531822,0.323900367209512,0.105426356363964,0.467733056841862,0.399209336782946,0.636712425675795,0.0891893384401895,0.122540714045124,-0.528908672761605,0.237698494088279,0.299265282801925,-0.104626239372519,0.157965217439089
"LBX2",-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0401898488720626,-0.0338334271992954
"LBX2-AS1",-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0416214177910543,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0413455152452992
"LCE5A",-0.0301024240233701,-0.0301024240233701,0.23920903977535,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0154912232887816,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701
"LCK",-0.127842335232496,-0.127842335232496,-0.127842335232496,-0.103592947017613,-0.127842335232496,-0.127842335232496,-0.0232003013152303,-0.0606838233207131,-0.127842335232496,-0.0914137481336531,-0.119489326289435,-0.0718194926782318,-0.120423274050928
"LCN2",-0.0771823356103915,-0.0771823356103915,0.077548607038164,-0.0771823356103915,-0.0771823356103915,-0.0771823356103915,-0.0771823356103915,-0.0713237113654283,-0.0771823356103915,-0.0771823356103915,-0.024914416318792,0.209712094498395,-0.0174422016592804
"LCP2",-0.224007741604685,-0.230147685503702,-0.214890489778385,-0.230147685503702,-0.230147685503702,-0.186834144439959,-0.221914188218404,-0.144890725529008,-0.230147685503702,-0.149837663032582,-0.193314451809575,-0.174347464858054,-0.20095115420163
"LDLRAD2",-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,0.143194159298072,0.0952024208066505,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,0.231021512038808,-0.0563013846659328
"CNMD",-0.112147694097057,-0.133779581577662,-0.0373407127341122,-0.133779581577662,-0.133779581577662,-0.133779581577662,-0.0731581510222843,-0.0682953156010316,-0.133779581577662,-0.133779581577662,-0.11905316859208,-0.133779581577662,-0.124524442096079
"LEF1-AS1",-0.0922850262641257,-0.0922850262641257,0.244566851780954,-0.0922850262641257,0.0231160495049357,-0.0922850262641257,-0.0218479302777406,-0.0636827233825137,-0.0922850262641257,-0.0819258855340924,-0.0922850262641257,0.00164464436323798,-0.0922850262641257
"LEFTY2",-0.127792619585153,-0.127792619585153,-0.056499621488353,-0.109855102068831,-0.0680182543401262,-0.127792619585153,-0.127792619585153,-0.127792619585153,-0.127792619585153,-0.108698244777762,-0.0381659014207992,-0.112877605026499,-0.127792619585153
"LGALS1",-0.799130134089381,-0.721076487691795,-0.491917920816119,-0.839502666367835,-0.84340494559386,-0.898977033671964,-0.436785896629493,-0.537820939826305,-0.63931416807293,-0.756591921498134,-0.654649229877302,-0.958309945560747,-0.76389958425922
"LGALS13",-0.0817582294216747,-0.0279853917561416,-0.111344248297969,0.276400772771007,-0.0691626436660777,-0.246244692142478,0.185356178211823,-0.047180089463582,-0.117791587347854,-0.0523616661938918,-0.0174928864301946,-0.130106675641211,-0.126338873090423
"LGALS14",0.419666005610045,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531
"LGALS3",-0.61841054715867,-0.551141008987783,-0.466262619390011,-0.50384864007318,-0.548105985431911,-0.235482756968626,-0.424206048849692,-0.361792260246069,-0.296316790082591,-0.250099401099746,-0.400822851821787,-0.133395895911498,-0.514604339051743
"LGALS9",-0.250987729277784,-0.260506538909705,-0.0970053297584266,-0.260506538909705,-0.260506538909705,-0.233288252084637,-0.240486145417066,-0.185242335762013,0.358418032231729,-0.195885529771335,-0.228104006219872,-0.256344004349812,-0.255193134480024
"LGI1",-0.146236395840276,-0.155462538506794,-0.140356252473047,-0.12593412437246,-0.155462538506794,-0.155462538506794,-0.143515242753774,-0.153996918753142,-0.155462538506794,-0.130283108041138,-0.13426086365556,-0.147345032825472,-0.155462538506794
"LGMN",-0.495178463008776,-0.264933885361916,-0.524578759736653,-0.450290184566803,-0.632248481596282,0.363552284726365,-0.404617545641417,-0.382257848523541,-0.321916698499478,-0.17846284893913,-0.276132219340323,-0.0319062678605997,-0.197274910762883
"LGR5",-0.142652553384206,-0.142652553384206,-0.123270746295119,-0.103650692898022,0.286379020220684,-0.142652553384206,-0.125951485566341,0.0887734545054525,-0.142652553384206,0.186446299391066,0.0238503144799477,0.4237346654628,0.118107914057695
"LHB",-0.815681015805937,-0.400969597243844,1.15270602256928,-0.335964689453706,0.120890991712336,1.66880364442818,-0.496770691581123,-0.0549678984697346,0.753017070549893,0.265754315764688,0.00935530331320077,-0.583109055233639,0.33732976826121
