"","timepoints2","timepoints4","timepoints5","timepoints6","timepoints9","timepoints10","timepoints12","timepoints13","timepoints15"
"LINC01285",-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762
"LINC01324",-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132
"LINC01474",-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789
"LINC01497",-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004
"LINC01506",-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927
"LINC01508",-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074
"LINC01607",-0.22017170987714,-0.22017170987714,-0.22017170987714,0.0965563671006636,-0.22017170987714,-0.22017170987714,-0.19396612223013,-0.136594351643383,-0.22017170987714
"LIX1",-0.281852091390825,-0.290542514484429,-0.290542514484429,-0.179206750504956,0.1444657701345,-0.290542514484429,0.759767516835284,0.00308134954994553,-0.290542514484429
"LMNTD2",-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721
"LMO2",-0.251316585058666,-0.251316585058666,-0.251316585058666,-0.0862396561977565,-0.143529467026822,-0.104051974398196,-0.251316585058666,-0.12731427711289,-0.251316585058666
"LMO7",0.149670976810317,0.236926317258811,-0.363506441538299,-0.363506441538299,-0.363506441538299,-0.363506441538299,0.139461028020481,-0.218785960312054,-0.363506441538299
"LMOD1",0.296121485646278,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217
"LMX1A",-0.0625978197091891,-0.110084115012082,-0.110084115012082,-0.110084115012082,-0.110084115012082,-0.110084115012082,-0.110084115012082,-0.110084115012082,-0.110084115012082
"CERNA1",-0.155624218145085,-0.155624218145085,-0.155624218145085,-0.155624218145085,0.0397765921228082,-0.155624218145085,-0.155624218145085,-0.155624218145085,-0.155624218145085
"LPAR6",-0.285693525994981,-0.555334926189219,-0.501778809810305,-0.534601694281038,-0.528845911740759,0.331607896190196,-0.537320903801196,-0.278710771161173,-0.32597986376763
"LPCAT2",-0.230432761941393,-0.14194388988936,-0.230432761941393,-0.230432761941393,-0.118869969916843,-0.0884416556835469,-0.230432761941393,-0.206853196454664,-0.230432761941393
"LPL",-0.141778158589826,-0.166599331315915,-0.166599331315915,1.03036636512091,0.00169088300300661,-0.0706151151894709,-0.166599331315915,0.431757679280597,-0.166599331315915
"LRG1",-0.136972328038419,-0.136972328038419,-0.136972328038419,-0.136972328038419,-0.136972328038419,-0.136972328038419,0.173903427359066,-0.107078542987982,0.429941143958053
"LRRC26",-0.0983093597626969,-0.0983093597626969,-0.0983093597626969,1.10947584678329,-0.0983093597626969,-0.0983093597626969,0.268798312778087,-0.0983093597626969,-0.0983093597626969
"LRRC32",-0.254687605403206,-0.254687605403206,-0.254687605403206,-0.254687605403206,-0.22809307656674,-0.254687605403206,-0.254687605403206,-0.199404020061804,-0.254687605403206
"LRRC58",-0.129857025962814,-0.392212683578426,-0.627433974913668,-0.288561131136349,0.36254439014129,-0.490347738472799,-0.37672975602012,0.0154268700918196,-0.137695070599576
"LRRTM3",0.835571025996809,-0.1712802472614,-0.1712802472614,0.746549676708504,-0.1712802472614,-0.1712802472614,-0.1712802472614,-0.1712802472614,-0.1712802472614
"LSP1",-0.188771698574704,-0.310770912955855,-0.310770912955855,-0.147453195850497,-0.310770912955855,-0.310770912955855,-0.310770912955855,-0.265094577531017,-0.148164101012579
"LST1",-0.280410146635981,-0.317933092932324,-0.317933092932324,-0.317933092932324,-0.278621559438671,-0.24428672913538,-0.237571206633467,-0.169425117181947,-0.136291673715018
"LTB",-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.0970352647770382,-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.132130811714504
"LTC4S",-0.282307051492463,-0.282307051492463,-0.282307051492463,-0.177534656905689,-0.282307051492463,-0.282307051492463,-0.282307051492463,-0.026479653766739,0.19190560871345
"LTF",-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505
"LUM",-0.398253118718539,-0.30113328520084,-0.5022761925824,-0.430855431700141,-0.0272449788475728,-0.418354995094883,-0.444863914784822,-0.310903333439163,-0.406039572542736
"LURAP1L-AS1",-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624,-0.138894847834624
"LXN",-0.26158154852966,-0.436591538531718,0.366203388950805,-0.326191694791886,-0.395444801190197,-0.356915702572079,-0.36234638326639,-0.172652253486723,-0.23647048664452
"LY6E",-0.490361144555715,-0.299558895310091,-0.954700468658179,-0.536298922105057,-0.449634722980897,0.170156993493838,-0.626065022589908,-0.810660766525726,-0.39512921708469
"LY6H",0.24850634590423,0.409157295303083,-0.341300572584652,0.360014144445139,0.680170339422612,0.576806015203967,0.368617775879062,0.377547093118312,0.431869989019286
"LY86",-0.244393177204994,-0.244393177204994,-0.244393177204994,-0.244393177204994,-0.168963272537261,-0.16001132034701,-0.226214498031382,-0.226357424565796,-0.244393177204994
"LY96",-0.25305998369953,-0.25305998369953,-0.25305998369953,-0.25305998369953,-0.166892570660647,-0.203914454771109,-0.25305998369953,-0.162146849948878,0.101519596357577
"LYL1",-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974,-0.155705341169974
"LYN",-0.295474179718583,-0.32354530376302,-0.32354530376302,-0.0475704341697056,-0.32354530376302,-0.32354530376302,-0.0869846565453789,-0.295161388661806,-0.32354530376302
"LYPD1",-0.039694841394709,0.387654525604838,-0.218454216292823,-0.231543136983665,0.380025710280645,-0.387299439484342,0.398044389563721,0.680726756999632,-0.131412401179565
"LYVE1",-0.282073969450453,-0.169340851742148,-0.282073969450453,-0.282073969450453,-0.208266493982822,-0.253269688220205,-0.243830341798239,-0.251671128788485,-0.0983366148125012
"LYZ",-0.210053103120984,-0.292837866187565,-0.323611190378,-0.323611190378,-0.0323853620992848,-0.170142051249682,-0.215560087942295,-0.0706814844734164,-0.133733066430597
"MAB21L1",0.00313435147947794,-0.27166816124066,-0.27166816124066,-0.27166816124066,-0.0938934498322943,-0.27166816124066,0.158569068931783,-0.27166816124066,-0.27166816124066
"MACC1",-0.0117807314220857,-0.184945733699689,0.192378163967642,-0.184945733699689,-0.184945733699689,-0.0952619990922862,-0.184945733699689,0.000953957022564728,-0.184945733699689
"MAD2L1",-0.235227530148285,-0.00940330555406551,0.517480429198303,-0.17438379998606,-0.374873577694805,0.172581366968019,-0.374873577694805,-0.374873577694805,-0.250978513390233
"MADCAM1",-0.112582336674521,-0.112582336674521,-0.112582336674521,-0.112582336674521,-0.112582336674521,-0.112582336674521,-0.112582336674521,-0.112582336674521,-0.112582336674521
"MAF",-0.427689327713749,-0.317684353361887,-0.487869353581325,-0.121244919890298,-0.375973901594236,-0.463937010959728,-0.289412108672856,-0.275996736036726,-0.230559553905891
"MAFB",-0.357632531392761,-0.425378644931219,-0.425378644931219,-0.268924397587167,-0.300796860397674,-0.365644071135536,-0.271501020090446,-0.369322516577072,-0.0221762098161456
"MAFF",-0.418637478763191,-0.411663259010149,-0.600334976988755,-0.0358076300764776,-0.265445913299091,0.250970565284639,-0.393313124163431,0.72370437414034,0.829869742670545
"MAGEA8",-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275,-0.0242314401036275
"MAP1B",0.599071230106738,0.640972899751723,-0.918848528019701,0.755274143099604,0.609666060894665,0.111359748588805,0.443974345075652,0.0920252361239248,0.57000165180159
"MAP3K19",-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,-0.0826261167934249,1.22706756841452,-0.0826261167934249,-0.0826261167934249
"MAP7D2",0.300881576108618,-0.241136287953676,-0.241136287953676,-0.241136287953676,-0.0663383824936545,-0.241136287953676,0.287664956113382,-0.241136287953676,0.26550286473513
"MBNL3",1.32756521046627,-0.157597222277343,2.14679434408412,2.19935629224258,1.2831548147612,1.6442518010457,1.2423642841848,0.982927744260946,1.00225385377103
"MC2R",-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924,-0.0997021870298924
"MCAM",0.238017317549881,-0.403847533982862,-0.318147951156187,-0.150982417213335,-0.339710238571231,-0.403847533982862,-0.368360464916083,-0.0011749832215153,-0.212334393083807
"MCEMP1",-0.0415167081949586,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0954139232510393,-0.0137401567524825,-0.0954139232510393
"MCFD2",-0.0328834560323852,0.114139463905929,-0.735950118633613,-0.318833390908451,-0.369242677640985,-0.00211714571337437,-0.38117355569851,-0.00779693322282159,0.44126736856068
"MEF2C",-0.379954639620302,-0.565183598859115,-0.565183598859115,-0.565183598859115,-0.451252336029105,-0.473336482070886,-0.565183598859115,-0.504377328466378,-0.490060878936113
"MEG3",0.22556850066833,0.0288422618270868,-0.909876698273428,0.0687110344012508,0.0643032076521136,0.684552655826519,-0.0910406821242396,-0.166903918360926,-0.266061320444682
"MEI4",-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,-0.0378516416740834,0.104133716821004,-0.0378516416740834
"MELK",-0.164883108500242,-0.340947675265317,-0.0855826430483748,-0.192144060943397,-0.185421278926959,0.318745106685794,-0.279396010895654,-0.251172948551294,-0.340947675265317
"LINC02587",-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364,-0.0461294395272364
"MEPE",-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095,-0.0284925730864095
"MESP1",0.168799653176401,-0.209824558671813,1.51193040849105,-0.209824558671813,-0.209824558671813,-0.209824558671813,0.242751517218096,0.128347353728204,-0.209824558671813
"MESP2",-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008,-0.0388648026305008
"METAP1D",-0.130933192165492,-0.130933192165492,-0.130933192165492,-0.130933192165492,-0.130933192165492,-0.130933192165492,-0.130933192165492,-0.130933192165492,-0.130933192165492
"METRNL",0.0164430403641773,-0.288230157137652,-0.288230157137652,-0.288230157137652,-0.288230157137652,-0.24660202466561,-0.225255417200804,0.00128368298958362,-0.0464460952725327
"MFAP5",-0.0782292185496138,1.0863839761896,-0.0782292185496138,0.527953322111138,-0.0782292185496138,0.0585020003667543,-0.0782292185496138,-0.0782292185496138,-0.0782292185496138
"MFGE8",-0.341374346718164,-0.373866341735282,-0.373866341735282,-0.373866341735282,-0.373866341735282,-0.373866341735282,-0.373866341735282,-0.146545723469141,-0.373866341735282
"MGARP",-0.134623737752205,-0.134623737752205,-0.134623737752205,-0.134623737752205,-0.134623737752205,-0.134623737752205,-0.134623737752205,-0.0166358602675143,-0.134623737752205
"MGAT4EP",-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,-0.033258996529716,0.46840395329677,-0.033258996529716
"MGP",-0.445028801210478,-0.511982076006888,-0.528843843828738,-0.305636544907622,-0.307806233359433,-0.371040517300588,-0.488429278580204,-0.397912158216808,-0.366758169886403
"MGST1",-0.170234063620347,-0.235933006834955,0.872975261491127,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.235933006834955,-0.235933006834955
"MIAT",0.277963919092707,-0.326267455706475,0.707573901658604,0.555870665180288,-0.33613004698035,-0.23063001413929,-0.0046151804831242,-0.334772773860388,-0.262599126059723
"MICAL2",-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.144674964915459,-0.0238423173818033,0.202315064658815,-0.144674964915459
"S100A9",-0.243487904584938,-0.214716262001186,-0.27539616687398,-0.2868747469065,-0.273819444726569,-0.163405238395014,-0.331064157935931,-0.165364625013174,0.127196115027345
"MIP",-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,0.894143279557891,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485,-0.0840750334812485
"MIS18BP1",-0.0121723846547666,-0.0398959213344396,0.771108125200272,0.527304969617636,0.0740265655394152,-0.0512485726541575,0.12601390076795,0.139214232634356,0.0268574979630182
"MITF",-0.307107458717841,-0.25953229609173,-0.324418204676188,-0.0962433194620308,-0.231346567223709,-0.324418204676188,-0.0976261374801349,-0.241140727294606,-0.324418204676188
"MKI67",-0.165497568844297,-0.259225963131059,-0.259225963131059,-0.259225963131059,-0.196615464943128,-0.259225963131059,-0.20910435646969,-0.259225963131059,-0.176759341015652
"MLLT11",0.578368831728456,0.349066795412511,0.263806454383126,0.0202202682803603,1.49998426160714,-0.17584398122562,0.704329812847906,-0.306443454282296,0.232594098924773
"MMP19",-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.0735336449933211,-0.019946190783887,-0.0735336449933211
"MMP9",-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752,-0.152774212936752,0.133538499753006
"MMRN1",-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546,-0.112151635771546
"MND1",0.0581268932049391,-0.175263903187159,-0.241340770278113,-0.241340770278113,-0.102824536315305,-0.241340770278113,-0.241340770278113,-0.203345311480836,0.0238412189663344
"MNDA",-0.243959641887164,-0.273178196545241,-0.273178196545241,-0.248754298003159,-0.273178196545241,-0.241078773892072,-0.273178196545241,-0.258113214006631,-0.273178196545241
"MNS1",-0.38501619843031,-0.130068025582503,-0.393239156063644,-0.393239156063644,-0.393239156063644,-0.393239156063644,0.413101060069412,-0.197894225020768,0.0468928831222758
"MNX1",-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336,-0.0247731177284336
"MPEG1",-0.211554020152363,-0.268226773318248,-0.268226773318248,-0.268226773318248,-0.268226773318248,-0.268226773318248,-0.251007877388904,-0.232431521194684,-0.0742480715322788
"MPO",-0.121716396979227,-0.053879165805504,-0.121716396979227,-0.121716396979227,-0.121716396979227,-0.121716396979227,-0.121716396979227,-0.121716396979227,-0.121716396979227
"MPPED1",-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892,-0.0614327066286892
"MPPED2",0.716329436229083,1.18380695342786,0.00795765503645322,0.122561872130734,-0.435110054868768,-0.502828584551551,0.24061231035791,0.476811850252095,-0.502828584551551
"MRC1",-0.215588163559016,-0.249664517293354,-0.249664517293354,-0.249664517293354,-0.108782520440155,-0.182324861055529,-0.209257254224805,-0.239149470588686,-0.00514694121029187
"MS4A2",-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378,-0.0518466702783378
"MS4A3",-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227,-0.0561267708520227
"MS4A4A",-0.281991359553348,-0.310224383224395,-0.310224383224395,-0.310224383224395,-0.288084516067139,-0.27719374378207,-0.240609837903017,-0.241968047534689,-0.097217499736716
"MS4A6A",-0.241893050987592,-0.327481171858833,-0.327481171858833,-0.309522828406016,-0.23633050260373,-0.303879188103065,-0.308256914599738,-0.207861501049846,-0.0474087650980617
"MS4A7",0.79715283519993,-0.178238032361253,0.487732801829973,1.54922200450383,-0.235567307305978,-0.301847536669283,0.54290292863524,0.635856819968159,0.0270229721073179
"MSR1",-0.233585271208859,-0.233585271208859,-0.233585271208859,-0.233585271208859,-0.202070365269499,-0.178493212270855,-0.233585271208859,-0.0107668871297623,-0.0883313532784736
"MST1R",-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191,0.795388676172949,0.160327571634081,-0.0693283651796191,-0.0693283651796191,-0.0693283651796191
"MSX2P1",-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317,-0.0569292943147317
"MT1E",-0.30515218246667,-0.333094680475981,-0.333094680475981,0.131649823193571,-0.273846140902406,-0.157492363878219,-0.279398348826502,-0.179123513776419,-0.333094680475981
"MT1F",0.140735058852185,-0.0210191208280432,-0.602624862839982,-0.449496108192611,-0.116417144308516,-0.529747590793278,-0.410227709847602,-0.223279256602475,-0.602624862839982
"MT1G",-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,-0.119119335758734,0.0665535717009196,-0.119119335758734,-0.119119335758734
"MT1H",-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756,-0.042769114610756
"MT2A",-0.404567918300161,0.02643281044357,-0.588474007445619,-0.569789520143961,-0.444902627298126,-0.0655428227933237,-0.384368334441567,-0.280400957432216,-0.248719391485503
"MT3",0.447120604151557,0.954018637887495,-0.248911217637511,0.717696167952115,-0.248911217637511,-0.248911217637511,-0.213427654645924,-0.0700208213905282,-0.248911217637511
"TESMIN",0.0308160762578254,0.663813428924513,-0.206466801450095,-0.206466801450095,-0.206466801450095,-0.206466801450095,-0.206466801450095,0.114805653741049,-0.206466801450095
"MUC15",0.0879493012254325,-0.273203570395812,-0.273203570395812,-0.273203570395812,-0.246974896993973,-0.273203570395812,-0.124922669998317,-0.15298790162545,-0.273203570395812
"MUC16",-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,1.38576851927197,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347,-0.0499367275160347
"MUC17",-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,-0.0274250988476727,0.562423436378661,-0.0274250988476727,-0.0274250988476727
"MUC19",-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214,-0.0610667293566214
"MUC5B",0.48868251701311,3.28612883553867,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015,-0.0708067466920015
"MX1",-0.223437929717019,-0.297671667776617,-0.0772745140229632,-0.297671667776617,-0.297671667776617,-0.245286860008898,-0.244548452283475,-0.259541117515849,-0.297671667776617
"MX2",-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.156121978140384,-0.0966023116982328,-0.156121978140384
"MXD3",-0.050839660259068,-0.213768786617118,-0.256914431275451,-0.256914431275451,-0.256914431275451,0.569554043453648,-0.22229672672435,-0.236807261149944,-0.256914431275451
"MYB",-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628,-0.0960871319680628
"MYBPHL",-0.0319636082749406,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335,-0.081136336847335
"MYC",-0.386879201530454,0.379173099862312,0.71272957287551,0.314747249311695,-0.361043312308305,-0.33958229743766,0.45189386365103,-0.254403937009559,-0.339792698238956
"MYF6",-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697,-0.140568548874697
"MYH15",-0.120685726517319,-0.120685726517319,-0.120685726517319,-0.120685726517319,-0.120685726517319,-0.120685726517319,-0.120685726517319,0.0553746529325407,-0.120685726517319
"MYL4",-0.182276241743854,-0.158976920302262,-0.203399435434405,-0.203399435434405,-0.203399435434405,-0.203399435434405,-0.203399435434405,-0.101228692387213,-0.203399435434405
"MYO10",-0.489143560696392,-0.489143560696392,-0.109506953609548,-0.489143560696392,-0.224620634135909,-0.489143560696392,-0.392203685457715,-0.43498946580394,-0.353598729893823
"MYO16-AS1",-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164,-0.0291986486656164
"MYO18B",-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736,-0.0485656578789736
"MYO1F",-0.247634191931733,-0.270287602157332,-0.270287602157332,-0.270287602157332,-0.270287602157332,-0.227209204025962,-0.270287602157332,-0.253041568348398,-0.156708508774964
"MYO1G",-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.162639689819687,-0.115144679449208,-0.162639689819687
"MYOM2",-0.0852301730470992,-0.280106050267805,-0.280106050267805,-0.280106050267805,-0.146037982782637,-0.280106050267805,-0.174498409090223,-0.000144052290160675,-0.280106050267805
"MYOZ2",0.0917625319151101,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972,0.199383170504274,-0.0576094692627972,-0.0576094692627972,-0.0576094692627972
"MZB1",-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,-0.0605633386599001,0.0271907856288199,-0.0605633386599001
"NAMA",0.315558909584529,0.0551141944435699,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723,-0.102777703383723
"NAMPT",-0.555418158253133,-0.590390526733574,-0.58229242591891,-0.216162899414602,0.182810157619835,-0.590863097547369,-0.358530597067434,-0.090265338877752,0.82171389540813
"NANOS2",0.772801673888343,-0.187413234488752,3.73004925818796,-0.0985301438683481,0.707225493795574,4.02614482161222,-0.06029084929396,0.670128692765174,0.296814845658502
"NCAN",-0.169243146342167,-0.0723250278191836,-0.169243146342167,-0.169243146342167,-0.169243146342167,-0.169243146342167,-0.169243146342167,-0.169243146342167,-0.169243146342167
"NCAPD2",0.0232914455298481,-0.233503985389304,-0.304142377290693,-0.304142377290693,0.516883849982156,-0.304142377290693,-0.212180029829428,0.101595608347719,-0.304142377290693
"NCAPG",-0.11844718898131,-0.224337499468134,-0.224337499468134,-0.224337499468134,-0.224337499468134,-0.224337499468134,-0.224337499468134,-0.224337499468134,0.0626816500069041
"NCAPH",-0.17821905022214,-0.224105776080657,-0.224105776080657,-0.224105776080657,-0.224105776080657,-0.224105776080657,-0.224105776080657,-0.198310477424796,-0.224105776080657
"NCF2",-0.225495855015657,-0.225495855015657,-0.019891314439457,-0.225495855015657,-0.225495855015657,-0.225495855015657,-0.225495855015657,-0.185243993141623,-0.225495855015657
"NCF4",-0.208102756105444,-0.25920321217278,-0.25920321217278,-0.25920321217278,-0.25920321217278,-0.212364182052413,-0.180862830939891,-0.184191470452149,-0.25920321217278
"NCR3",-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397,-0.067296596197397
"NDC80",-0.193816805538821,-0.197763747929946,-0.245130807042223,-0.0929145275728215,-0.172646867067742,-0.245130807042223,-0.225256279776968,-0.234146008388074,-0.245130807042223
"NDUFA4L2",-0.286660101707332,-0.306289680352405,-0.180513738612344,-0.306289680352405,-0.306289680352405,-0.306289680352405,-0.052485139755601,-0.257517230777968,-0.306289680352405
"NEAT1",-0.423358750575409,-0.657452989483629,-0.707898313933971,-0.707898313933971,-0.256069450237113,-0.0452196046888904,-0.497353450369272,-0.499202856526019,0.204673046931362
"NEFL",0.244507087809023,-0.37839932292626,-0.411786755458066,0.532522768260179,0.85421845391778,1.61907052912263,0.559093311113606,0.432699209811305,-0.411786755458066
"NEFM",0.0751217863863737,-0.294687442253687,-0.407654651624946,1.16201600561426,1.09004296288719,2.68771414656999,1.05766917260064,0.810614613169802,0.128745748521156
"NEK2",0.673696014307142,1.50746753343549,1.09266862713856,-0.254029500035063,-0.254029500035063,-0.254029500035063,-0.105686699727011,0.420707694557654,-0.254029500035063
"NELL1",-0.0424846067638971,-0.356171518950167,1.63939362178137,0.619490940892173,1.58173675735143,-0.356171518950167,0.959459906122534,0.177384771934321,-0.356171518950167
"NENF",-0.105312993134013,-0.780479050241042,-0.9403209262877,-0.657228000150552,-0.6151580186694,0.15635586448119,0.287630101004102,-0.152912819752076,0.235416645172943
"NES",-0.234387755562108,-0.279087660295837,-0.279087660295837,-0.279087660295837,-0.279087660295837,-0.279087660295837,-0.279087660295837,-0.269098419870624,-0.279087660295837
"NEURL2",-0.194021695179749,-0.194021695179749,-0.194021695179749,-0.194021695179749,-0.0676760422858326,-0.121960532841311,0.109613693280079,-0.194021695179749,-0.194021695179749
"NEUROD1",3.68794339991023,3.44728493567629,5.1465227578521,3.10417194126698,2.36713922938238,2.14241608292923,3.71003543712827,2.43850854869916,3.26032172687607
"NFE2",-0.17472943593168,-0.190510274198809,-0.190510274198809,-0.108692432797059,0.576389881835076,-0.190510274198809,-0.190510274198809,-0.190510274198809,-0.190510274198809
"NFIB",-0.485561127784191,-0.574434212062911,0.0579299478204282,-0.3036081857725,-0.441050174611485,0.374081059692732,-0.406071870779973,0.0556079097666047,-0.390853760837403
"NFIX",-0.245278688945145,0.670122210979015,0.962185975577024,-0.261477854362062,-0.261477854362062,-0.261477854362062,1.0058518319321,1.02617528267129,0.387780647691823
"NFKBIA",-0.38662391187336,-0.804819026910501,-0.640538912946358,-0.505076671910818,-0.467409272177816,0.261710429280968,-0.45523755325846,-0.425335335298482,-0.246225280932532
"NFKBIZ",-0.46781168640699,-0.614149977789296,-0.614149977789296,-0.419588165624596,-0.274851414516172,0.234903141695841,-0.332198220509586,0.120748357772843,0.284064172889956
"NGF",-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117,0.00171096603579253,-0.0695997278274563,-0.121781384752117,-0.121781384752117
"NGFR",-0.193188058302898,-0.208540830735467,-0.208540830735467,-0.208540830735467,-0.208540830735467,-0.208540830735467,-0.0736208485906516,-0.155036017509724,-0.208540830735467
"NHLH2",-0.0630852130932606,0.110555934851171,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606
