"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints6","timepoints8","timepoints10","timepoints12","timepoints13","timepoints15"
"CALY",-0.542368848304157,-0.577567897830269,-0.387653323824531,-0.55781260616707,-0.453136183628498,-0.446676894085125,-0.131344727831056,0.226014440389427,-0.431031479018239,-0.211964795360496
"CHAMP1",-0.021617275126629,-0.0662868665983224,-0.152234307086624,0.202648762443929,-0.152234307086624,-0.1040273546769,0.370740062538742,1.76375634145498,0.117421029059431,0.0776144225656718
"CAMTA2",-0.363108177658121,-0.440144357680516,-0.157083678406272,-0.35126983670015,-0.0744382919309404,-0.172259515787444,-0.125957371617373,-0.401504642382486,-0.419098090979285,-0.351699546259527
"CAPG",-0.450660751234592,0.148885498767034,-0.3237939441662,-0.221231177734451,-0.494868939059034,-0.516620591514893,-0.497544455936135,-0.203125410132053,-0.349398932054739,-0.219988223290806
"CAPSL",-0.350991580094285,-0.347658896461972,-0.17156799366804,-0.472706037908985,-0.472706037908985,-0.445980744284294,-0.391652883467416,-0.472706037908985,-0.385569733007472,-0.341704014049185
"CARD16",-0.26844194905285,-0.26844194905285,-0.163690582953426,-0.230710895980474,0.132553299497824,0.75660495830889,2.29312213883686,-0.26844194905285,0.940746985879028,1.94819425009464
"CARTPT",-0.0843628612360105,-0.0843628612360105,-0.0150396585552712,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105
"KNL1",1.43407055976519,0.745633110202465,-0.168283814776467,0.381710866728772,-0.192036949872446,-0.192036949872446,-0.192036949872446,-0.192036949872446,0.0893731204171592,-0.192036949872446
"CATSPER1",-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714
"CATSPER3",-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842
"CAV1",4.55837078333256,6.37822472341906,5.43752283344434,3.5433172123827,3.89696720771918,1.17978168651466,1.8900063553564,3.79904182784337,1.87322408853505,2.43335758377611
"CBLN1",-0.135080904256615,-0.135080904256615,0.0133052565445186,-0.135080904256615,-0.135080904256615,0.0469943253102508,-0.0946698900526467,-0.135080904256615,-0.0890261949480742,-0.135080904256615
"CBLN2",-0.185360348997583,-0.0267918600490294,0.191422710021595,-0.185360348997583,0.0141761194491728,-0.185360348997583,-0.185360348997583,-0.185360348997583,-0.185360348997583,-0.185360348997583
"CFAP65",-0.457074797443059,-0.391035143232703,-0.444721146088966,-0.436501234178123,-0.457074797443059,-0.375831208866107,-0.457074797443059,0.827128552515974,-0.440722345121525,0.0449501509733704
"CCDC141",-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976
"CCDC17",-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,0.029334369393125,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735
"CCDC170",-0.191039080851657,-0.191039080851657,-0.191039080851657,-0.125963291372097,-0.191039080851657,-0.191039080851657,-0.191039080851657,-0.191039080851657,-0.191039080851657,-0.191039080851657
"CCDC34",0.24897503431495,-0.251962208222162,-0.153088733624207,-0.224683960124648,-0.447543201124046,-0.48353787597462,-0.198940475874847,0.911736881326902,-0.229387505011548,-0.369412320383694
"CCDC39",-0.203977203655951,-0.0890115982538182,-0.203977203655951,-0.15433667623474,-0.203977203655951,-0.203977203655951,-0.114024270297432,-0.203977203655951,-0.0110997930884511,-0.203977203655951
"CCDC62",-0.102341453655235,-0.102341453655235,-0.102341453655235,-0.102341453655235,-0.102341453655235,-0.102341453655235,-0.102341453655235,-0.102341453655235,-0.102341453655235,0.660284972668149
"DEUP1",-0.230143841307152,-0.230143841307152,0.0243064724325695,-0.230143841307152,-0.230143841307152,-0.230143841307152,-0.230143841307152,-0.230143841307152,-0.196926368135618,-0.230143841307152
"CCDC69",-0.300722444238156,-0.109378392973866,-0.266912338985891,-0.104987851397807,-0.300722444238156,1.21187108639632,-0.300722444238156,-0.300722444238156,0.0436235147380873,1.26354652362173
"CCDC88A",0.806425045094417,-0.674369940362495,0.0344246130253953,-0.289248396032212,0.0944042198336505,-0.177825009674558,-0.674369940362495,-0.135950544230759,-0.257782826657523,-0.239483098023502
"CCK",-0.15684178955311,-0.15684178955311,-0.15684178955311,-0.0414933779076367,-0.15684178955311,-0.0975010452600551,-0.15684178955311,-0.15684178955311,-0.15684178955311,-0.15684178955311
"CCL2",-0.505403826307782,-0.525294147876281,-0.476551445196602,-0.125898908662602,0.768691281473017,-0.08145193253056,0.978408398524993,-0.228805530820433,0.318131733235123,-0.0450026335172748
"CCL20",-0.117867055149244,-0.117867055149244,-0.117867055149244,-0.117867055149244,-0.117867055149244,-0.117867055149244,-0.117867055149244,-0.117867055149244,-0.0457703111191811,0.184295774648178
"CCL21",-0.0768954664304386,3.28206968904637,0.698250338679595,1.76995260120153,2.61009771996911,2.58608090170262,2.80221752397826,-0.0768954664304386,-0.0768954664304386,1.26669059576029
"CCL22",-0.0648976133456489,-0.0648976133456489,-0.0648976133456489,-0.0648976133456489,-0.0648976133456489,-0.0648976133456489,-0.0648976133456489,-0.0648976133456489,-0.0648976133456489,-0.0648976133456489
"CCL23",-0.0540114564688413,-0.0540114564688413,-0.0540114564688413,0.448689116354601,-0.0540114564688413,1.20273997558976,-0.0540114564688413,-0.0540114564688413,-0.0540114564688413,-0.0540114564688413
"CCL3",-0.418165765018139,-0.355406378891576,-0.363124589777121,-0.143379247047252,-0.432220842561051,-0.00674755543632951,-0.379375847971554,-0.00511826351624751,-0.119791292520884,-0.0774526370825895
"CCL4",-0.529722351114508,-0.365828616751228,-0.374847528917622,-0.200049317252105,-0.478179639207255,0.166299991352007,-0.371307692224136,-0.49979505456111,0.115923022312015,-0.0270228055833037
"CCL5",-0.532691277848774,0.380999341875614,-0.0259091639033716,0.0543296769596703,-0.474635226777188,-0.129405361375479,-0.189176074652399,-0.145197316293916,-0.166387676166561,-0.0734455188443914
"CCL8",-0.082992475069619,-0.082992475069619,-0.082992475069619,-0.082992475069619,-0.082992475069619,-0.082992475069619,-0.082992475069619,-0.082992475069619,-0.082992475069619,0.0524295517278135
"CCNA2",0.0683680500559302,-0.140347495660595,-0.158924799238112,0.158059520741075,-0.242768894338102,0.116809753011949,-0.242768894338102,-0.242768894338102,-0.229153132272665,-0.223647730672072
"CCNB1",0.784227557436849,0.826420704270917,-0.249277443987915,0.202107582853409,-0.391462895154009,0.0036484433694093,0.0640874731616021,-0.391462895154009,-0.324533402257056,-0.319472239831257
"CCNB2",1.15773538009996,-0.273285813283107,-0.197647755161583,0.378233606869383,-0.273285813283107,-0.112269598288457,0.0145119800381254,-0.273285813283107,-0.273285813283107,-0.273285813283107
"CCR1",-0.208203691300107,-0.208203691300107,-0.208203691300107,-0.208203691300107,-0.208203691300107,-0.208203691300107,-0.208203691300107,-0.208203691300107,-0.164314627239094,-0.208203691300107
"CCR2",-0.107316400943957,-0.107316400943957,-0.107316400943957,-0.107316400943957,-0.107316400943957,-0.0278456126291885,-0.107316400943957,-0.107316400943957,-0.107316400943957,-0.107316400943957
"CCR5",-0.10977433023144,-0.10977433023144,-0.025817374156085,-0.10977433023144,-0.10977433023144,-0.10977433023144,-0.10977433023144,-0.10977433023144,0.290093862580431,-0.10977433023144
"CCR7",-0.105021034732453,-0.105021034732453,-0.105021034732453,-0.105021034732453,-0.105021034732453,-0.105021034732453,-0.105021034732453,-0.105021034732453,-0.105021034732453,-0.105021034732453
"CCRL2",1.24480257275165,0.0152360779229566,0.393900949238752,0.307402085565836,-0.202507447053232,0.587166133245747,-0.0678658318402151,0.530783890467612,0.227841660608309,0.407644792011357
"CD14",-0.316377814304631,-0.351644425796719,-0.344907626861048,-0.235011729344741,-0.351644425796719,-0.263619456827217,-0.304102632370975,-0.332923091550969,-0.324665153862049,0.0634236713701498
"CD160",-0.0967182218144142,-0.0967182218144142,-0.0967182218144142,-0.0967182218144142,-0.0967182218144142,-0.0967182218144142,-0.0967182218144142,-0.0967182218144142,-0.0967182218144142,-0.0967182218144142
"CD163",-0.227361898424868,-0.28017904479597,-0.28017904479597,-0.218456179220984,-0.28017904479597,-0.256020173312356,-0.222301169585542,-0.28017904479597,-0.222798318490732,-0.28017904479597
"CD163L1",-0.19108813939084,-0.19108813939084,-0.173033661437091,-0.160841712292472,-0.19108813939084,-0.19108813939084,-0.0383261028693171,-0.19108813939084,0.267122579198844,-0.19108813939084
"CD177",0.394292321826852,-0.0660431387623252,-0.0660431387623252,-0.0660431387623252,-0.0660431387623252,-0.0660431387623252,-0.0660431387623252,-0.0660431387623252,0.0471234549139348,-0.0660431387623252
"CD19",-0.0682918854764165,-0.0682918854764165,-0.0682918854764165,-0.0682918854764165,-0.0682918854764165,-0.0682918854764165,1.3700355267345,-0.0682918854764165,-0.0682918854764165,-0.0682918854764165
"CD1A",-0.046091299926436,-0.046091299926436,-0.046091299926436,-0.046091299926436,-0.046091299926436,-0.046091299926436,0.384455984753715,-0.046091299926436,-0.046091299926436,-0.046091299926436
"CD1C",-0.138531417532932,-0.138531417532932,-0.0991944336130743,-0.138531417532932,-0.138531417532932,-0.138531417532932,-0.0764288633612746,-0.138531417532932,-0.0269476399284996,-0.138531417532932
"CD1D",1.21404997436905,-0.0767226116296609,0.5051969173987,0.932909700904723,-0.196313231439523,-0.111510281789947,-0.196313231439523,-0.126824589704829,-0.196313231439523,0.161203411203183
"CD1E",0.836061389032881,-0.0673447422816489,0.00754952184703036,-0.0226314193476496,-0.0673447422816489,-0.0673447422816489,0.102744166010606,-0.0673447422816489,-0.0673447422816489,-0.0673447422816489
"CD2",-0.102511514263933,-0.102511514263933,-0.102511514263933,-0.102511514263933,-0.102511514263933,-0.0131183935507664,-0.102511514263933,-0.102511514263933,-0.102511514263933,-0.102511514263933
"CD209",-0.144137288884648,-0.144137288884648,-0.144137288884648,-0.144137288884648,-0.144137288884648,-0.144137288884648,-0.144137288884648,-0.144137288884648,-0.144137288884648,-0.144137288884648
"CD244",-0.0898312400710609,-0.0898312400710609,-0.0898312400710609,-0.0898312400710609,-0.0898312400710609,-0.0898312400710609,-0.0898312400710609,-0.0898312400710609,-0.0898312400710609,0.582824175933677
"CD247",-0.114619816483503,-0.114619816483503,-0.114619816483503,-0.114619816483503,-0.114619816483503,-0.114619816483503,0.319593226918352,-0.114619816483503,-0.114619816483503,-0.114619816483503
"CD28",-0.155131698632506,-0.155131698632506,-0.084916587093521,-0.155131698632506,-0.155131698632506,-0.155131698632506,-0.155131698632506,-0.155131698632506,-0.104193862932086,-0.155131698632506
"CD300E",-0.132225575528914,0.0302252290920913,0.0353111396437877,-0.132225575528914,-0.132225575528914,-0.132225575528914,-0.132225575528914,-0.132225575528914,-0.111018390318223,-0.132225575528914
"CD300LB",-0.162414012508181,-0.162414012508181,-0.162414012508181,-0.125821728539658,-0.162414012508181,-0.162414012508181,-0.162414012508181,-0.162414012508181,-0.135925563030588,-0.162414012508181
"CD300LF",-0.127439744774176,-0.127439744774176,-0.127439744774176,-0.127439744774176,-0.127439744774176,-0.127439744774176,-0.127439744774176,-0.127439744774176,-0.127439744774176,0.547722904877436
"CD33",-0.123055493066825,-0.188049414611935,-0.14858714393765,-0.188049414611935,-0.188049414611935,-0.188049414611935,-0.188049414611935,-0.188049414611935,-0.176810506782901,-0.188049414611935
"CD34",3.03240660346354,5.49263115360707,4.18789698384518,6.94100319959195,5.80071692483645,3.67626701461432,3.62655489152499,6.64878379150282,3.69396991324751,2.55691681405209
"CD36",1.53461968827511,0.414798748897136,-0.23543870011097,0.380334295226145,0.0567353924387912,0.961954868635459,1.93674752367325,-0.366965811914586,2.42956650821323,2.03843324884393
"CD37",-0.258161914532644,-0.258161914532644,-0.245062577979532,-0.244595043708175,-0.258161914532644,-0.0844598134640058,-0.258161914532644,-0.258161914532644,-0.236163058060274,-0.258161914532644
"CD3D",-0.123700667418499,-0.123700667418499,-0.123700667418499,-0.123700667418499,-0.123700667418499,-0.123700667418499,-0.123700667418499,-0.123700667418499,-0.0861903672057063,-0.123700667418499
"CD3G",-0.100471176123905,-0.100471176123905,-0.100471176123905,-0.100471176123905,-0.100471176123905,-0.0121458474182067,-0.100471176123905,-0.100471176123905,-0.100471176123905,-0.100471176123905
"CD4",-0.244278264639884,-0.279431251679679,-0.249659599603187,-0.261916430577599,-0.279431251679679,0.107472888431887,-0.279431251679679,-0.279431251679679,-0.0476389510431761,-0.017608635706279
"CD40",3.03801296459942,2.00600374824768,1.10166159399119,2.07101126860679,1.29613338604387,1.6375293831474,2.92214559226546,2.86791612776236,0.496284026734316,1.39927662117444
"CD40LG",-0.0557727365046264,-0.0557727365046264,-0.0557727365046264,-0.0557727365046264,-0.0557727365046264,0.121674595257917,-0.0557727365046264,-0.0557727365046264,-0.0557727365046264,-0.0557727365046264
"CD44",-0.275130524939457,-0.275130524939457,-0.155043313516717,-0.275130524939457,-0.275130524939457,-0.275130524939457,-0.275130524939457,-0.275130524939457,-0.269108879242829,-0.0716953829824261
"CD48",-0.157038484663023,-0.210257249705871,-0.210257249705871,-0.210257249705871,-0.210257249705871,0.00784431613265399,-0.210257249705871,-0.210257249705871,-0.197490172088938,-0.138493410089121
"CD52",-0.0370529543013427,-0.234624142425692,-0.202743042980004,-0.109248164629428,-0.179638626730441,-0.140379242993599,-0.234624142425692,-0.234624142425692,-0.176019924326151,0.00294811157008675
"CD53",-0.337232010933797,-0.337232010933797,-0.277026699232019,-0.317702079827018,-0.337232010933797,-0.179443967021945,-0.232502274771713,-0.337232010933797,-0.11034973510222,-0.235562435046035
"CD55",-0.739107965789945,-0.279999308480114,0.224322976808166,-0.374600656630126,0.138551079850919,-0.618270852534527,-0.284939595423601,-0.122147124695287,-0.153713267940343,0.424637208626886
"CD5L",-0.0503109012988264,-0.0503109012988264,-0.0503109012988264,-0.0503109012988264,-0.0503109012988264,-0.0503109012988264,-0.0503109012988264,-0.0503109012988264,-0.0503109012988264,-0.0503109012988264
"CD68",-0.350792736320486,-0.377079297940761,-0.29230058541909,-0.358008329075666,-0.377079297940761,0.0516561240990701,-0.257824350543896,-0.347459439172168,-0.272687928508318,-0.315176357168189
"CD69",0.0292173184545896,-0.273900809022821,1.45753622020676,0.609182429979514,2.02251780558404,1.45267861320112,1.59918494681873,0.579001702354703,1.75186670719319,0.554783280884779
"CD70",-0.0782194958689392,0.80637441170204,-0.0782194958689392,-0.00549298036078985,-0.0782194958689392,1.18155794111468,-0.0782194958689392,-0.0782194958689392,-0.0782194958689392,-0.0782194958689392
"CD74",-0.589756168228276,-0.556389785388547,0.845485107349093,0.41358331734014,1.57541109638316,1.87445595239692,2.20856040348724,1.36152960336632,1.69822644392776,1.87920117173144
"CD79A",-0.069983502664784,-0.069983502664784,-0.069983502664784,-0.069983502664784,-0.069983502664784,0.016204633697662,-0.069983502664784,-0.069983502664784,-0.00777872285002175,-0.069983502664784
"CD79B",-0.340482385783056,-0.340482385783056,0.0600761517870938,0.143549152361699,-0.279412582961935,0.123868044005177,0.359943673922245,-0.309070657963296,0.125049458122623,0.0336900864132043
"CD80",-0.0666629299737926,-0.0666629299737926,-0.0666629299737926,-0.0666629299737926,-0.0666629299737926,-0.0666629299737926,-0.0666629299737926,-0.0666629299737926,-0.0666629299737926,-0.0666629299737926
"CD82",-0.57551507985278,-0.104913442278828,0.83437438866756,0.747683017174937,0.0435335200023113,0.188959766810961,-0.153614101234512,0.30002218590467,-0.204142507297987,-0.0554396401449593
"CD83",-0.262795845809271,-0.383928154118483,-0.33395503025196,0.0673268987577875,0.327507311456196,-0.220241796321061,-0.375146172717258,-0.440250079542225,0.351065903719777,-0.00466721533095293
"CD84",-0.195248737815725,-0.195248737815725,-0.162037881357502,-0.195248737815725,-0.195248737815725,-0.195248737815725,-0.107655963698035,-0.130200192718485,-0.176713365763263,-0.134689273048616
"CD86",-0.240899720449694,-0.240899720449694,-0.109760334734668,-0.229534004985016,-0.240899720449694,0.0114899643043577,-0.19766468425699,-0.240899720449694,-0.221684585397399,-0.240899720449694
"CD9",0.221172901444632,0.460854659181409,0.437852978605185,0.948555032073904,0.0355789823007286,-0.354480437537848,0.275920497504192,0.215829806053538,-0.18146404320343,0.337225605492415
"CD93",4.02803296799497,1.27098915458393,2.19028615954324,1.99835905158667,5.21964402382427,1.87294670173704,2.34724957454297,2.46118560290057,2.03493383555842,1.72223282652512
"CDA",-0.09409486273778,0.0678118422667058,0.786823700068474,0.000223520669921246,-0.09409486273778,-0.09409486273778,-0.09409486273778,-0.09409486273778,-0.09409486273778,0.81101641982264
"CDC20",0.0251511913408555,0.67790358419487,-0.177383094340759,0.145042809004855,-0.24756512827125,0.145145265107547,-0.24756512827125,-0.210556721554448,-0.24756512827125,-0.144729786149183
"CDC25C",0.644430197320436,0.116694990327288,-0.165473603684737,0.568696196450467,-0.165473603684737,1.10521059677585,-0.165473603684737,-0.165473603684737,-0.165473603684737,-0.165473603684737
"CDC42EP2",0.80339392904816,-0.196048993690714,1.56838731428062,0.470547181100577,0.594875153974856,-0.196048993690714,0.710140521225767,-0.196048993690714,0.074808114526077,1.01898453228308
"CDC42EP3",-0.224302341538566,0.952360829131393,0.658667139384375,0.0207938013395985,0.171029516398106,0.0115067358044114,-0.172475617509804,-0.444266239859483,0.195318217069794,-9.72881471860032e-05
"CDCA2",0.448680164352612,-0.189842502365964,-0.165807867732935,0.125835944294532,-0.0874986848304981,-0.189842502365964,-0.189842502365964,-0.189842502365964,-0.189842502365964,-0.189842502365964
"CDCA3",1.09454743285523,-0.237342037981574,-0.108718005333497,-0.0939459262716211,-0.237342037981574,-0.237342037981574,-0.172389448568972,-0.237342037981574,-0.221291408742027,-0.237342037981574
"CDCA5",-0.157179960508547,-0.00461336801119116,-0.220114779735566,0.246449932782133,-0.220114779735566,0.00812919935622199,0.47532058006602,-0.220114779735566,-0.220114779735566,-0.220114779735566
"CDCA7L",0.0567920685116458,0.0635244773986361,-0.159215499358949,-0.0645231286449646,-0.25042319252271,-0.25042319252271,-0.25042319252271,-0.25042319252271,0.008569734994518,-0.13318045580729
"CDCA8",0.99725755955906,-0.119645018797673,-0.178437033803782,-0.217863956785561,-0.217863956785561,-0.217863956785561,-0.217863956785561,-0.217863956785561,-0.217863956785561,-0.217863956785561
"CDH23",-0.139879288367033,-0.139879288367033,-0.139879288367033,-0.139879288367033,-0.139879288367033,-0.139879288367033,-0.139879288367033,-0.139879288367033,0.0836634552868778,-0.139879288367033
"CDH26",-0.0633754669430499,-0.0633754669430499,-0.0633754669430499,-0.0633754669430499,-0.0633754669430499,-0.0633754669430499,-0.0633754669430499,-0.0633754669430499,-0.0633754669430499,-0.0633754669430499
"CDH5",5.62991307617122,5.2790732034378,5.94335367197773,5.36955304290303,7.62857496906761,4.54659369470389,4.41193886998813,5.57457974490141,3.55192837673642,3.74193513999443
"CDHR3",-0.14605179446353,-0.14605179446353,0.0292567889038904,-0.14605179446353,-0.14605179446353,0.547580565346931,-0.14605179446353,0.25852293821338,-0.0988001551020969,0.12735279392649
"CDK1",1.1669849088247,0.0538101858225853,-0.295680827493137,0.352266440328243,-0.146029007867823,-0.411092526505194,0.105703459338847,-0.383541146916337,-0.298386968363283,-0.287934380290407
"CDKN1A",-0.538730776057298,-0.538730776057298,-0.538730776057298,-0.0947921713531058,0.0239030253256033,0.0388004342016221,0.0207838423357904,1.38482270216871,0.758342504555413,-0.123264062898057
"CDKN2A",-0.15531321267053,-0.15531321267053,-0.15531321267053,-0.15531321267053,-0.15531321267053,-0.15531321267053,-0.15531321267053,-0.15531321267053,-0.15531321267053,0.20163708463224
"CDKN2C",-0.23757518122709,-0.23757518122709,-0.23757518122709,-0.23757518122709,-0.23757518122709,-0.23757518122709,-0.0815643041446801,-0.23757518122709,-0.23757518122709,-0.00283206209606317
"CDKN2D",0.431952019916397,-0.406875866569977,-0.250075281489855,-0.226878808554154,-0.406875866569977,-0.0680918999145653,-0.324601421276417,-0.406875866569977,-0.272733731843047,-0.303104697762527
"CDKN3",-0.0102923620226423,-0.300955906626072,0.0621474224620399,0.0899754735483522,-0.300955906626072,-0.170496317321037,-0.187320145554088,-0.300955906626072,-0.0493330957961339,-0.246656004816607
"CDR1",-0.172540564172995,-0.0776860312020439,-0.00301137706099792,0.00695132501885156,-0.040305867311476,-0.222367711318505,-0.222367711318505,-0.160769184702235,0.000431358017475482,-0.129150614399664
"CDX1",-0.0877940936050699,-0.0877940936050699,-0.0877940936050699,-0.0877940936050699,-0.0877940936050699,-0.0877940936050699,0.0121016967931639,-0.0877940936050699,-0.0877940936050699,-0.0877940936050699
"CEACAM1",2.97894345445394,0.621828546653925,1.55524549377614,1.94356969768889,2.54309418764431,3.7041140880916,1.20903980718667,0.995749750291301,1.51512859778286,3.19130820929062
"CEACAM3",0.13074527470791,-0.0568347009084399,-0.0568347009084399,-0.0568347009084399,-0.0568347009084399,-0.0568347009084399,-0.0568347009084399,-0.0568347009084399,-0.0568347009084399,-0.0568347009084399
"CEACAM4",-0.0899346036017618,-0.0899346036017618,-0.0899346036017618,-0.0899346036017618,-0.0899346036017618,-0.0899346036017618,-0.0899346036017618,-0.0899346036017618,-0.0899346036017618,-0.0899346036017618
"CEACAM6",-0.0557969354896197,-0.0557969354896197,-0.0557969354896197,-0.0557969354896197,-0.0557969354896197,-0.0557969354896197,-0.0557969354896197,-0.0557969354896197,0.0603481302943675,-0.0557969354896197
"CEACAM8",-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233
"CEBPA",-0.198930395764321,-0.198930395764321,-0.198930395764321,-0.198930395764321,-0.198930395764321,-0.198930395764321,-0.169144610162659,-0.198930395764321,-0.0964946573672904,-0.198930395764321
"CEBPB-AS1",-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158
"CEMIP",-0.116075918096262,-0.237489001975793,-0.221881110784606,-0.198095561248379,-0.152173594859248,-0.157192827834577,-0.237489001975793,-0.237489001975793,-0.0931019177536059,-0.237489001975793
"CENPA",-0.0735885691579533,-0.156513613138154,0.00487987432630928,0.0103641779189155,-0.156513613138154,-0.156513613138154,-0.156513613138154,-0.156513613138154,-0.156513613138154,-0.156513613138154
"CENPE",0.133028148672333,-0.142111594664974,-0.162315080852432,0.230107724152004,-0.266937575122649,-0.266937575122649,-0.221865766134416,-0.266937575122649,-0.266937575122649,-0.266937575122649
"CENPF",0.203672441742903,0.0582975787370132,-0.236117976480581,0.425486805473311,-0.259799498895546,-0.297185620605805,-0.282524065694696,-0.336626119998391,-0.325021894913,-0.26256542879101
"CENPJ",0.0996178562760426,0.378638079683247,0.358066056884348,-0.0194675585767063,-0.387453849339379,-0.237491500586464,-0.310800692697551,-0.387453849339379,-0.00131658316930772,-0.387453849339379
"CENPK",1.65936284192905,0.448478729688087,-0.211729216441605,0.314293751189978,0.23212382746003,-0.255538922504912,-0.301122700700512,-0.301122700700512,-0.210291535454385,-0.301122700700512
"CENPM",1.41715270190729,-0.23014802955005,-0.264019651106671,0.138848896561163,-0.299813948810144,-0.178483241553216,-0.299813948810144,-0.259334268110441,-0.299813948810144,-0.299813948810144
"CENPN",1.3612552150263,0.749493914197698,-0.308404850961254,0.372882748475045,-0.331804554907491,-0.286489393157718,-0.257154963004025,-0.331804554907491,-0.264917701811716,-0.317382731937222
"CENPU",0.934302577593099,0.834133415250098,-0.212420650141292,0.237031645982447,0.0816775529317995,0.0601602060030714,-0.328254921164907,-0.328254921164907,-0.256132096804229,-0.328254921164907
"CENPW",0.408361543334981,-0.370812791359179,-0.084782202238634,0.0265334098586485,-0.41759069676719,0.0723116468652671,-0.467115794975943,-0.467115794975943,-0.303830538622882,-0.127333168089931
"CEP295NL",-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,0.316342681748905,-0.0423112930011351
"CEP55",1.77414066017169,-0.121175702611515,-0.121175702611515,1.03825456145868,-0.121175702611515,-0.121175702611515,-0.121175702611515,-0.121175702611515,-0.121175702611515,-0.121175702611515
"CETP",6.08814347999274,3.3912607149502,4.40673324139612,4.46333868851995,2.58671006922313,2.82826598564106,5.03759318054759,2.76235973634516,1.42574920065895,5.53503496951335
"CFH",1.51165443697473,3.53369624629195,3.83532426111883,1.65978744796603,4.02675079389007,4.45220568462125,3.99010800092458,2.35025285941431,3.32549382769189,4.7040482804505
"CFP",-0.168640825145904,0.877133690888839,0.153002366177881,0.624137187304567,-0.168640825145904,-0.168640825145904,-0.168640825145904,-0.168640825145904,-0.155748641590452,-0.168640825145904
"CGA",-1.40516043404062,-1.04221078877593,-0.548228259982309,-0.0590889276000551,0.120426298115056,-0.892925863396273,0.262612453812369,0.304173449955545,-0.402600480092204,-0.0972481763003687
"CGB3",-0.144998596712281,-0.144998596712281,-0.144998596712281,-0.144998596712281,0.290009651722149,-0.144998596712281,-0.144998596712281,-0.144998596712281,-0.144998596712281,-0.0014072311956581
"CGB7",-0.123547723603533,-0.123547723603533,-0.123547723603533,-0.123547723603533,0.118448750211636,-0.123547723603533,-0.123547723603533,-0.123547723603533,-0.123547723603533,0.311364629855652
"CGB8",-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458
"CH25H",-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.0459550772785461,-0.136600348095704
"CHGA",-1.12345967600044,-0.773236645220013,-0.383857950995981,-0.674938906553208,-0.764255547227642,-0.38038694294262,-0.820601728333558,0.0229368399533689,-0.167493351883918,-0.138122642276711
"CHGB",-1.03817214755277,-0.720819394351524,-0.845688901274627,-1.0629723542846,-0.98561043795148,-0.610539669119961,-0.37292363667405,0.104884109955547,-0.614037207827158,-0.557490000639997
"CHI3L2",-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,0.0587777900510332,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918
"CHMP4B",-0.21688943632543,-0.303163957741038,-0.0663928073618234,-0.259434714696159,-0.303163957741038,-0.160887489106593,-0.277107687671328,-0.303163957741038,0.345715706182462,-0.21392122150361
"CHRDL2",-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467
"CHRNB4",-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974
"CHST5",-0.0873167552237027,1.9507486876224,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,0.226345860770776,-0.0873167552237027
"CHST9",-0.00223259044690921,-0.307548606994629,-0.307548606994629,-0.241784648502743,-0.307548606994629,-0.307548606994629,-0.0247002413660444,-0.307548606994629,-0.226354373040588,-0.269463662219996
