"","pearson","gene","cluster"
"1162",0.94,"LYPD1",9
"1971",0.94,"WARS1",9
"478",0.93,"CENPU",9
"1661",0.93,"SEC11C",9
"630",0.92,"APBB2",9
"158",0.87,"RCAN1",9
"639",1,"CD300LB",10
"725",1,"CD40",10
"924",1,"CDKN3",10
"1020",1,"CEACAM1",10
"1120",1,"CEBPA",10
"1314",1,"CORO1A",10
"1612",1,"DNAJA4",10
"1912",1,"EGFL6",10
"2113",1,"FCGR1CP",10
"3113",1,"IGF1",10
"379",1,"LINC01607",10
"389",1,"LMOD1",10
"399",1,"LY86",10
"449",1,"NPAS4",10
"509",1,"RETN",10
"559",1,"SLCO2B1",10
"589",1,"SPACA6",10
"599",1,"STARD9",10
"6310",1,"USP27X",10
"649",1,"VSIG4",10
"339",0.99,"BIN2",10
"1712",0.99,"DOK2",10
"1812",0.99,"DPH3P1",10
"249",0.99,"GABRA1",10
"4211",0.99,"NCF4",10
"459",0.99,"NUSAP1",10
"479",0.99,"PARVG",10
"5211",0.99,"RRM2",10
"609",0.99,"TACC3",10
"430",0.98,"BUB1B",10
"530",0.98,"CA2",10
"2211",0.98,"FFAR3",10
"299",0.98,"HSPH1",10
"309",0.98,"IFI27",10
"5113",0.98,"RGR",10
"6113",0.98,"TMCC2",10
"659",0.98,"VTRNA1-3",10
"230",0.97,"ARHGAP19",10
"239",0.97,"FRMD3",10
"269",0.97,"GMFG",10
"4113",0.97,"NAMPT",10
"469",0.97,"ONECUT2",10
"569",0.97,"SNCG",10
"1412",0.96,"CTSC",10
"289",0.96,"HPGDS",10
"369",0.96,"KLRD1",10
"499",0.96,"RASD1",10
"549",0.96,"SLC7A5P2",10
"1104",0.95,"AIF1",10
"3210",0.95,"ITGAL",10
"409",0.95,"MAB21L1",10
"489",0.95,"PIP5K1B",10
"1218",0.94,"CENPA",10
"279",0.94,"GPM6A",10
"820",0.93,"CD52",10
"359",0.93,"KLHL11",10
"6210",0.93,"TTK",10
"579",0.92,"SOSTDC1",10
"439",0.91,"NEFM",10
"539",0.91,"SERPINI1",10
"259",0.88,"GK",10
"1512",0.86,"CYBB",10
"209",0.85,"FAM24B",10
"3310",0.82,"ITGB3BP",10
"349",0.76,"KIF15",10
"240",1,"ABCC13",11
"340",1,"ADRA2C",11
"640",1,"ANXA2R",11
"726",1,"APCDD1L-DT",11
"925",1,"ARHGAP6",11
"1024",1,"ARX",11
"1219",1,"ATP5MGL",11
"1315",1,"ATXN8OS",11
"1813",1,"BPI",11
"1913",1,"BST1",11
"2010",1,"CACNA2D3",11
"2212",1,"CARTPT",11
"2310",1,"CCDC141",11
"2410",1,"CCDC170",11
"2710",1,"CD19",11
"2810",1,"CD34",11
"2910",1,"CD48",11
"3010",1,"CD93",11
"3510",1,"CLIC2",11
"3610",1,"CLPSL2",11
"4010",1,"CRISP3",11
"4212",1,"CRYGC",11
"4410",1,"CYP1B1",11
"4510",1,"DEFA4",11
"4610",1,"DKK2",11
"4710",1,"DKK4",11
"4810",1,"DOCK8-AS1",11
"4910",1,"DPT",11
"5010",1,"ECSCR",11
"5114",1,"EDNRA",11
"5212",1,"EMX2",11
"5410",1,"FABP3",11
"5510",1,"FAM177B",11
"5610",1,"FBXO47",11
"5710",1,"FGR",11
"6010",1,"FMO1",11
"6211",1,"FPR2",11
"6311",1,"GABRA3",11
"676",1,"GNGT1",11
"696",1,"GPR171",11
"727",1,"HAPLN1",11
"795",1,"IFIT1B",11
"805",1,"IL1RN",11
"8111",1,"IL23A",11
"825",1,"IL32",11
"835",1,"IL7R",11
"845",1,"ISM1",11
"855",1,"JAKMIP2-AS1",11
"865",1,"JAML",11
"875",1,"KCNMB2-AS1",11
"884",1,"KLHL41",11
"894",1,"KRTAP24-1",11
"904",1,"LCN2",11
"9110",1,"LGALS14",11
"934",1,"LHB",11
"944",1,"LINC00842",11
"954",1,"LINC00996",11
"964",1,"LINC01101",11
"974",1,"LINC01104",11
"984",1,"LINC01224",11
"994",1,"LINC01229",11
"10111",1,"LRG1",11
"1025",1,"LRRC26",11
"1034",1,"LTB",11
"1043",1,"LTF",11
"1073",1,"MACC1",11
"1083",1,"MADCAM1",11
"1093",1,"MCEMP1",11
"11110",1,"MFAP5",11
"1123",1,"MPO",11
"1143",1,"MS4A3",11
"1153",1,"MS4A7",11
"1183",1,"NHLH2",11
"1193",1,"NIBAN3",11
"1203",1,"NKG7",11
"12110",1,"NKPD1",11
"1233",1,"NTS",11
"1273",1,"P2RX1",11
"1283",1,"PAPPA2",11
"1293",1,"PCAT19",11
"1303",1,"PCDHA10",11
"1333",1,"PGLYRP1",11
"1352",1,"PLEK2",11
"1372",1,"PPBP",11
"1382",1,"PRLH",11
"1392",1,"PRPH",11
"1402",1,"RAD9B",11
"1413",1,"RHAG",11
"1452",1,"RUNX3",11
"1472",1,"S100P",11
"1482",1,"SCGB2A1",11
"1513",1,"SIGLEC1",11
"1532",1,"SLC22A4",11
"1542",1,"SLC35G3",11
"1552",1,"SMAD5-AS1",11
"1572",1,"SSUH2",11
"1601",1,"STRC",11
"1613",1,"SULT1B1",11
"1622",1,"TAC4",11
"1632",1,"TAS2R30",11
"1681",1,"THBS2",11
"1691",1,"THSD4",11
"1713",1,"TNKS2-AS1",11
"1752",1,"TSPAN16",11
"1762",1,"TSPEAR-AS2",11
"1772",1,"TTC29",11
"1791",1,"UBD",11
"1822",1,"VASH2",11
"1832",1,"VCAM1",11
"1842",1,"VWF",11
"1852",1,"ZBTB20-AS4",11
"1862",1,"ZG16B",11
"1872",1,"ZNF324B",11
"1714",0.99,"BMP8A",11
"2610",0.99,"CD177",11
"3710",0.99,"COL12A1",11
"4114",0.99,"CRNDE",11
"686",0.99,"GNRHR",11
"745",0.99,"HES5",11
"785",0.99,"HSPA7",11
"1105",0.99,"METAP1D",11
"1316",0.99,"PCDHGA10",11
"1581",0.99,"STAM-AS1",11
"1701",0.99,"THSD7A",11
"1781",0.99,"TTC9",11
"826",0.98,"ARHGAP11A",11
"1124",0.98,"ASPN",11
"3910",0.98,"COL6A3",11
"5310",0.98,"ESAM",11
"5910",0.98,"FILIP1",11
"6410",0.98,"GAPDHS",11
"706",0.98,"GTSE1",11
"775",0.98,"HSPA6",11
"1063",0.98,"LYZ",11
"1422",0.98,"RHBDL2",11
"1462",0.98,"S100A8",11
"1491",0.98,"SELL",11
"1522",0.98,"SIRT7",11
"1591",0.98,"STK17B",11
"1672",0.98,"TGFBR3L",11
"440",0.97,"AGXT",11
"1414",0.97,"AZU1",11
"3211",0.97,"CFAP65",11
"3410",0.97,"CLEC4A",11
"765",0.97,"HSD17B2",11
"926",0.97,"LGALS9",11
"1642",0.97,"TCF21",11
"1163",0.96,"NCF2",11
"1223",0.96,"NOSTRIN",11
"1362",0.96,"PLXND1",11
"1562",0.96,"SMIM1",11
"1652",0.96,"TCHH",11
"1732",0.96,"TRPC4",11
"540",0.95,"ANGPT2",11
"2114",0.95,"CAMTA2",11
"668",0.95,"GATA2",11
"1053",0.95,"LYVE1",11
"1133",0.95,"MRC1",11
"1243",0.95,"NUDT4",11
"1253",0.95,"OGN",11
"1662",0.95,"TGFBI",11
"1614",0.94,"BLVRB",11
"1501",0.94,"SFRP1",11
"1742",0.94,"TSC22D1-AS1",11
"3114",0.93,"CEACAM8",11
"1442",0.93,"RNF149",11
"1514",0.92,"BACH2",11
"1323",0.92,"PEX5",11
"1814",0.92,"VAMP8",11
"1801",0.91,"UCHL1",11
"5810",0.89,"FHL2",11
"3311",0.87,"CLDN5",11
"4310",0.85,"CYP11A1",11
"1722",0.85,"TNNT1",11
"755",0.84,"HLA-DMB",11
"735",0.83,"HELLS",11
"7111",0.82,"H2AC12",11
"2510",0.81,"CCDC34",11
"1004",0.81,"LINC02076",11
"1343",0.79,"PLCE1",11
"1432",0.77,"RILPL2",11
"6114",0.76,"FN1",11
"1263",0.76,"OMD",11
"3810",0.75,"COL19A1",11
"6510",0.71,"GATA1",11
"1173",0.67,"NEURL2",11
"1106",0.6,"A2M",11
"728",1,"CLDN2",12
"1317",1,"EMC3-AS1",12
"3312",1,"NCAPH",12
"3611",1,"PLEKHH2",12
"4011",1,"RPA4",12
"550",0.99,"CAV1",12
"927",0.99,"CTRL",12
"2115",0.99,"HLA-DMA",12
"3212",0.99,"MND1",12
"1125",0.98,"DHFR",12
"1914",0.98,"H1-5",12
"4511",0.98,"SLC25A39",12
"350",0.97,"BPGM",12
"1615",0.97,"FAM86B3P",12
"4213",0.97,"S100A11",12
"4611",0.97,"SLC2A1",12
"4711",0.97,"SRSF8",12
"2213",0.96,"HS3ST1",12
"2811",0.95,"LINC00643",12
"5011",0.95,"TM4SF1",12
"650",0.94,"CDCA8",12
"1715",0.93,"FXYD3",12
"3711",0.93,"PLXDC1",12
"3811",0.93,"RFC3",12
"5213",0.93,"TUBB6",12
"1026",0.92,"CTSS",12
"4311",0.92,"SERPING1",12
"4811",0.92,"SSR4",12
"3911",0.91,"RGS5",12
"4115",0.91,"RPL13P5",12
"827",0.9,"COL13A1",12
"450",0.89,"C1QTNF3",12
"2411",0.89,"IFITM1",12
"1515",0.88,"FALEC",12
"3115",0.88,"MIR924HG",12
"250",0.86,"ATAD5",12
"2611",0.86,"KNSTRN",12
"3011",0.86,"MGP",12
"2012",0.85,"H2BC9",12
"1815",0.83,"GHRH",12
"1415",0.81,"ENOX1",12
"2711",0.81,"KRTCAP2",12
"3511",0.81,"PCOLCE",12
"1220",0.8,"DTYMK",12
"3411",0.79,"PASK",12
"4911",0.79,"STAB1",12
"2311",0.77,"IFI6",12
"5115",0.75,"TUBA1B",12
"2911",0.72,"LPAR6",12
"4411",0.71,"SEZ6L",12
"2511",0.68,"KDELR3",12
"1107",0.63,"ACOT7",12
"460",1,"APOE",13
"1516",1,"CD9",13
"2013",1,"COL20A1",13
"2214",1,"CPVL",13
"3213",1,"ECEL1",13
"4214",1,"GRIA4",13
"4612",1,"IRF8",13
"4812",1,"LMO2",13
"5116",1,"MT2A",13
"5214",1,"NCAN",13
"5711",1,"PANTR1",13
"6115",1,"POU2F2",13
"6411",1,"RBP4",13
"729",1,"SBNO2",13
"736",1,"SGCG",13
"776",1,"SRGN",13
"796",1,"SYNGR1",13
"846",1,"TNFRSF1B",13
"876",1,"VXN",13
"660",0.99,"BCAN",13
"1318",0.99,"CD36",13
"2412",0.99,"CSF3R",13
"2612",0.99,"CYTH4",13
"2712",0.99,"CYTOR",13
"2912",0.99,"DLX1",13
"3313",0.99,"ENTPD1-AS1",13
"3512",0.99,"FAM20C",13
"3612",0.99,"FILIP1L",13
"3812",0.99,"G0S2",13
"3912",0.99,"GAP43",13
"4312",0.99,"HAMP",13
"4912",0.99,"LPL",13
"5012",0.99,"LY96",13
"5411",0.99,"NID2",13
"5611",0.99,"NUPR1",13
"6011",0.99,"PLAT",13
"6212",0.99,"PRKCQ-AS1",13
"6312",0.99,"PTPN7",13
"6511",0.99,"RBP7",13
"669",0.99,"RGS1",13
"707",0.99,"S100A10",13
"746",0.99,"SLC11A1",13
"786",0.99,"STX11",13
"8112",0.99,"THY1",13
"856",0.99,"TPM2",13
"895",0.99,"ZNF804A",13
"360",0.98,"ANLN",13
"730",0.98,"BHLHE41",13
"928",0.98,"C3AR1",13
"1027",0.98,"CCL20",13
"1126",0.98,"CCL5",13
"1816",0.98,"CENPM",13
"2312",0.98,"CRPPA",13
"3412",0.98,"ESCO2",13
"3712",0.98,"FKBP11",13
"4116",0.98,"GPR183",13
"5911",0.98,"PDLIM1",13
"697",0.98,"RSPO3",13
"7112",0.98,"S100B",13
"836",0.98,"TNFAIP3",13
"866",0.98,"TUBA1C",13
"885",0.98,"ZNF331",13
"560",0.97,"B2M",13
"1416",0.97,"CD82",13
"1616",0.97,"CEACAM6",13
"1716",0.97,"CENPK",13
"2116",0.97,"COTL1",13
"2812",0.97,"DCN",13
"4412",0.97,"HLA-E",13
"4712",0.97,"KCTD12",13
"5811",0.97,"PCSK2",13
"687",0.97,"RNASET2",13
"828",0.97,"TIMP3",13
"829",0.96,"C1orf162",13
"3012",0.96,"DNER",13
"806",0.96,"TFRC",13
"1915",0.95,"CLSPN",13
"756",0.95,"SLC26A2",13
"1108",0.94,"ADAP2",13
"260",0.94,"ADGRE5",13
"1224",0.94,"CD14",13
"2512",0.94,"CST3",13
"5311",0.89,"NEFL",13
"3116",0.87,"E2F3",13
"4012",0.87,"GBP4",13
"4512",0.87,"IFI16",13
"5511",0.84,"NUDT1",13
"677",0.83,"RNASE1",13
"766",0.8,"SPECC1",13
"1109",1,"AARD",14
"470",1,"AHSP",14
"830",1,"CCDC39",14
"1225",1,"CEMIP",14
"1817",1,"CPED1",14
"2713",1,"FKBP2",14
"3813",1,"GYPB",14
"4513",1,"HBQ1",14
"4613",1,"HBZ",14
"5712",1,"LILRB2",14
"5912",1,"LY6E",14
"6116",1,"MYL4",14
"6412",1,"NSG2",14
"688",1,"PCAT18",14
"737",1,"PRRX2",14
"886",1,"VMO1",14
"896",1,"WNT4",14
"270",0.99,"ABCD2",14
"738",0.99,"ARL4C",14
"929",0.99,"CD163",14
"1127",0.99,"CDR1",14
"1717",0.99,"COL5A2",14
"2215",0.99,"DTX1",14
"2913",0.99,"FREM2",14
"3214",0.99,"GAS2L3",14
"4215",0.99,"HBB",14
"5013",0.99,"HMOX1",14
"747",0.99,"PTTG1",14
"807",0.99,"SDF2L1",14
"8210",0.99,"SMC2",14
"1517",0.98,"CLIC4",14
"2513",0.98,"FANCD2",14
"2813",0.98,"FLRT2",14
"3513",0.98,"GOLPH3L",14
"3713",0.98,"GYPA",14
"4913",0.98,"HMBS",14
"7113",0.98,"PHOSPHO1",14
"787",0.98,"RCSD1",14
"370",0.97,"ADGRG6",14
"670",0.97,"APOBEC3A",14
"2413",0.97,"FAM181B",14
"6012",0.97,"MPEG1",14
"7210",0.97,"PLP1",14
"877",0.97,"VCAN",14
"1028",0.96,"CD74",14
"6213",0.96,"MYO1F",14
"708",0.96,"PCDH9",14
"570",0.94,"ALAS2",14
"3413",0.94,"GNG11",14
"5612",0.94,"KNL1",14
"847",0.94,"TIMP1",14
"2613",0.93,"FCGR2A",14
"4413",0.93,"HBG2",14
"5215",0.93,"IGFBP5",14
"857",0.93,"TMEM86B",14
"905",0.93,"ZNF704",14
"4013",0.92,"HBA1",14
"4313",0.92,"HBG1",14
"5812",0.92,"LRP5",14
"757",0.92,"RAC2",14
"1617",0.91,"CMYA5",14
"4713",0.91,"HCST",14
"2117",0.9,"DPYSL3",14
"5412",0.9,"ITGAV",14
"3013",0.88,"FST",14
"4117",0.88,"HBA2",14
"678",0.88,"PARP14",14
"777",0.88,"RCN3",14
"2014",0.87,"CYP26A1",14
"3613",0.87,"GPX8",14
"837",0.87,"SYNPO2",14
"9111",0.87,"ZWINT",14
"3117",0.86,"GALNT14",14
"6512",0.86,"NUMBL",14
"3314",0.82,"GMNN",14
"3913",0.82,"H3C4",14
"8113",0.81,"SEMA3C",14
"1417",0.8,"CLEC3B",14
"5512",0.8,"KLF1",14
"6610",0.77,"OBSCN",14
"5312",0.75,"IQGAP2",14
"4813",0.73,"HEMGN",14
"5117",0.72,"HYAL2",14
"797",0.72,"S100A9",14
"767",0.71,"RBBP8",14
"2313",0.7,"ECT2",14
"1319",0.69,"CHAMP1",14
"6313",0.69,"MYO1G",14
"1916",0.66,"CRELD2",14
"867",0.66,"VAMP5",14
"698",0.64,"PCDH7",14
"580",1,"BCL2A1",15
"838",1,"CCL2",15
"1320",1,"COX7A1",15
"1618",1,"EDN3",15
"2216",1,"FUOM",15
"3514",1,"IL1A",15
"4314",1,"LILRB3",15
"4514",1,"LYL1",15
"4614",1,"MAFF",15
"758",1,"TAGLN2",15
"768",1,"THEMIS2",15
"778",1,"TMEM52B",15
"798",1,"TNFRSF12A",15
"280",0.99,"ADIRF",15
"930",0.99,"CCL3",15
"1917",0.99,"FAM107A",15
"2015",0.99,"FOSB",15
"2118",0.99,"FPR1",15
"3215",0.99,"IGFBP6",15
"3614",0.99,"IL6R",15
"4216",0.99,"LGALS13",15
"4414",0.99,"LILRB4",15
"5413",0.99,"PLEK",15
"5613",0.99,"PLXNA1",15
"5713",0.99,"PPIF",15
"5813",0.99,"PPP1R15A",15
"5913",0.99,"PRC1",15
"6611",0.99,"RNASE6",15
"1029",0.98,"CD53",15
"1518",0.98,"DUSP2",15
"2614",0.98,"GRB14",15
"2914",0.98,"HOPX",15
"3118",0.98,"IFI30",15
"3315",0.98,"IGFBP7",15
"4814",0.98,"MT1E",15
"5014",0.98,"NFKBIA",15
"5513",0.98,"PLK1",15
"6013",0.98,"PTAFR",15
"679",0.98,"SAMSN1",15
"689",0.98,"SELENBP1",15
"788",0.98,"TNF",15
"858",0.98,"ZFAND2A",15
"480",0.97,"BABAM2-AS1",15
"1128",0.97,"CDCA5",15
"2414",0.97,"GLRX",15
"2514",0.97,"GPR34",15
"3014",0.97,"IBSP",15
"6413",0.97,"RGS16",15
"8114",0.97,"TYROBP",15
"848",0.97,"WIF1",15
"868",0.97,"ZFP36",15
"1129",0.96,"ADGRF3",15
"2714",0.96,"HBEGF",15
"3414",0.96,"IL17RB",15
"4014",0.96,"LAIR1",15
"4118",0.96,"LAP3",15
"5216",0.96,"PCP4",15
"6214",0.96,"RAMP1",15
"739",0.95,"C21orf62",15
"3714",0.95,"IRF1",15
"3814",0.95,"ITGB2",15
"4914",0.95,"MYC",15
"5118",0.95,"PANX2",15
"709",0.95,"SLC2A5",15
"2314",0.94,"GJA1",15
"6117",0.94,"RACGAP1",15
"699",0.94,"SLC1A3",15
"380",0.93,"ALOX5AP",15
"2814",0.93,"HCK",15
"839",0.93,"VSIR",15
"7114",0.92,"SOD2",15
"748",0.92,"SYK",15
"1418",0.91,"CRYBG3",15
"6314",0.9,"RGS10",15
"808",0.9,"TPD52L1",15
"7211",0.86,"SOX2",15
"1818",0.85,"ERBB4",15
"8211",0.84,"VIM",15
"680",0.83,"BUB1",15
"1226",0.8,"CDKN1A",15
"3914",0.77,"KIF14",15
"7310",0.74,"SUSD3",15
"1718",0.72,"EPHA5",15
"4714",0.7,"MNDA",15
"6513",0.69,"RHBDF2",15
"5313",0.67,"PDE4B",15
"290",1,"ABHD17C",16
"390",1,"AGR2",16
"590",1,"ALOX12B",16
"1030",1,"ATOH7",16
"1519",1,"CR1L",16
"2119",1,"DEUP1",16
"2715",1,"FAM111B",16
"4015",1,"HHIP",16
"4119",1,"HTATSF1",16
"4515",1,"LHX3",16
"5119",1,"MPPED1",16
"5314",1,"MYOM2",16
"5414",1,"NELL1",16
"5714",1,"PEG10",16
"6612",1,"SLC16A12",16
"749",1,"TMEM190",16
"759",1,"TMEM88",16
"840",0.99,"APLNR",16
"1130",0.99,"CAPSL",16
"1619",0.99,"CRABP1",16
"1819",0.99,"DAB2",16
"1918",0.99,"DCT",16
"2815",0.99,"FAM3B",16
"3316",0.99,"FOXC1",16
"3815",0.99,"GOLGA6L2",16
"4715",0.99,"LRRC32",16
"5217",0.99,"MYO10",16
"6118",0.99,"RALYL",16
"6710",0.99,"SLC7A11",16
"7010",0.99,"SV2C",16
"1134",0.98,"ABCA4",16
"740",0.98,"ANXA3",16
"1324",0.98,"CITED1",16
"2217",0.98,"DNAJC12",16
"2415",0.98,"EFNA2",16
"3119",0.98,"FGF18",16
"3415",0.98,"FOXP2",16
"3915",0.98,"GPR1",16
"5614",0.98,"NUPR2",16
"5814",0.98,"PNMT",16
"7115",0.98,"TBX3",16
"789",0.98,"WFDC21P",16
"690",0.97,"ALOX15",16
"3515",0.97,"FRZB",16
"4615",0.97,"LIX1",16
"5514",0.97,"NOX3",16
"6014",0.97,"RAB42P1",16
"6315",0.97,"RHPN1-AS1",16
"6910",0.97,"SULF1",16
"7311",0.97,"TM4SF18",16
"1719",0.96,"CTSV",16
"2915",0.96,"FBLN1",16
"3015",0.96,"FEZF1-AS1",16
"3615",0.96,"GAS1",16
"4315",0.96,"KIF2C",16
"6215",0.96,"RAMP2",16
"7212",0.96,"TFPI2",16
"935",0.95,"ARFIP2",16
"1419",0.95,"CLCN5",16
"2615",0.95,"ELF3",16
"4217",0.95,"IL17RD",16
"4915",0.95,"MIAT",16
"5914",0.95,"QPCT",16
"769",0.95,"UBE2C",16
"779",0.95,"USP44",16
"1227",0.94,"CCDC69",16
"4815",0.94,"MAP1B",16
"5015",0.94,"MMRN1",16
"6414",0.94,"SCARA5",16
"2515",0.93,"EGFL7",16
"6514",0.93,"SERPINF1",16
"2315",0.92,"DSG3",16
"2016",0.91,"DEPP1",16
"4415",0.9,"LEFTY2",16
"6810",0.87,"SMC4",16
"490",0.75,"AGR3",16
"3216",0.75,"FMN1",16
"3715",0.73,"GFRA1",16
"799",0.73,"ZBTB16",16
