"","pearson","gene","cluster"
"33",0.99,"FOLR2",1
"57",0.99,"NCAPH",1
"62",0.99,"PDLIM3",1
"2",0.98,"ANK1",1
"42",0.98,"KDR",1
"4",0.96,"ATAD2",1
"24",0.96,"COL14A1",1
"28",0.96,"ECT2",1
"44",0.96,"LAP3",1
"58",0.96,"NEURL2",1
"66",0.96,"RPL13P5",1
"19",0.95,"CHAMP1",1
"16",0.94,"CENPF",1
"35",0.94,"GATA2",1
"37",0.94,"GLRX",1
"46",0.94,"LGALS9",1
"55",0.94,"MNDA",1
"68",0.94,"SERPINA3",1
"69",0.94,"SFRP2",1
"73",0.94,"TEX15",1
"11",0.93,"CCL2",1
"14",0.93,"CD37",1
"52",0.93,"LTC4S",1
"63",0.93,"PIK3R5",1
"5",0.92,"BHLHE41",1
"15",0.92,"CD55",1
"17",0.92,"CENPK",1
"22",0.92,"CLEC4E",1
"31",0.92,"FANCD2",1
"32",0.92,"FGF18",1
"50",0.92,"LMO2",1
"60",0.92,"PCAT19",1
"61",0.92,"PCDHA10",1
"13",0.91,"CD163L1",1
"26",0.91,"CXCL1",1
"36",0.91,"GH2",1
"51",0.91,"LTB",1
"64",0.91,"PLSCR2",1
"75",0.91,"TNFSF10",1
"10",0.9,"CCDC170",1
"20",0.9,"CITED1",1
"56",0.9,"MT3",1
"72",0.9,"TDO2",1
"3",0.89,"ASPM",1
"21",0.89,"CKAP2L",1
"34",0.89,"FOXG1",1
"49",0.89,"LIX1",1
"70",0.89,"SOX2",1
"74",0.89,"TNFRSF4",1
"12",0.88,"CCNA2",1
"8",0.87,"C2CD4A",1
"39",0.86,"HNMT",1
"40",0.86,"HSPB1",1
"54",0.85,"MAFF",1
"6",0.84,"BIN2",1
"27",0.84,"DHFR",1
"29",0.84,"EPHA5",1
"59",0.84,"NRN1L",1
"1",0.83,"AIF1",1
"77",0.83,"VMO1",1
"65",0.82,"PTPN6",1
"67",0.82,"S100A11",1
"41",0.81,"IGFBP5",1
"71",0.8,"SSR4",1
"30",0.77,"FAM122B",1
"45",0.77,"LGALS3",1
"18",0.76,"CGA",1
"7",0.75,"C1QA",1
"25",0.75,"CTSS",1
"38",0.74,"HMGA2",1
"43",0.71,"KLHL31",1
"76",0.68,"TUBA1C",1
"23",0.67,"CMYA5",1
"9",0.65,"CADM2",1
"47",0.63,"LHB",1
"53",0.63,"LXN",1
"48",0.59,"LINC00473",1
"510",1,"BATF3",2
"78",1,"C1orf162",2
"251",1,"GOLGA8IP",2
"261",1,"GRK5",2
"361",1,"MX2",2
"731",1,"TTYH1",2
"211",0.99,"FCN1",2
"231",0.99,"GIMAP4",2
"311",0.99,"ITGB2-AS1",2
"381",0.99,"P2RX1",2
"471",0.99,"PPP1R17",2
"481",0.99,"PPP1R1C",2
"501",0.99,"PTHLH",2
"701",0.99,"TK1",2
"321",0.98,"ITPR2",2
"461",0.98,"PPP1R14C",2
"511",0.98,"PUS1",2
"521",0.98,"RDH12",2
"531",0.98,"RETN",2
"111",0.97,"CBLN2",2
"121",0.97,"CD84",2
"171",0.97,"CRYBB1",2
"131",0.96,"CLECL1",2
"141",0.96,"CORO1A",2
"341",0.96,"LINC00269",2
"351",0.96,"MBNL3",2
"271",0.95,"HCK",2
"681",0.95,"TIAM1",2
"711",0.95,"TNFAIP2",2
"391",0.94,"PART1",2
"651",0.94,"TBX19",2
"721",0.94,"TSPAN32",2
"151",0.93,"COX6A2",2
"221",0.93,"FGL2",2
"91",0.92,"C3AR1",2
"161",0.92,"CRYBA2",2
"241",0.92,"GNG8",2
"110",0.91,"ANGPT2",2
"331",0.91,"LILRB2",2
"291",0.9,"IL10RA",2
"411",0.9,"PDLIM1",2
"661",0.9,"TBX3",2
"201",0.89,"FCER1G",2
"371",0.88,"OR7D2",2
"561",0.88,"SERPINB1",2
"491",0.86,"PRL",2
"101",0.85,"C9orf24",2
"181",0.84,"EGFL6",2
"431",0.84,"PLD4",2
"591",0.84,"SP2-AS1",2
"441",0.83,"POMC",2
"571",0.83,"SMC2",2
"191",0.82,"FALEC",2
"691",0.82,"TIMP1",2
"610",0.81,"BIRC3",2
"210",0.8,"ANLN",2
"310",0.8,"ARL6IP1",2
"611",0.8,"SRSF8",2
"621",0.8,"STC1",2
"631",0.8,"STX11",2
"671",0.8,"TDRD9",2
"410",0.78,"ATP6V1B1",2
"301",0.78,"ITGB2",2
"421",0.76,"PLD3",2
"601",0.76,"SPON1",2
"81",0.75,"C21orf62",2
"401",0.74,"PCLAF",2
"451",0.66,"POU1F1",2
"551",0.64,"SCN3A",2
"641",0.63,"TAGLN3",2
"541",0.62,"S100A4",2
"581",0.62,"SOX3",2
"281",0.56,"HLA-DMA",2
"149",1,"ABCB1",3
"710",1,"ADGRG6",3
"810",1,"ADGRL4",3
"910",1,"ANGPTL1",3
"1010",1,"APOBEC3A",3
"1110",1,"AQP4",3
"1210",1,"ARHGAP11B",3
"1310",1,"B4GALT1-AS1",3
"152",1,"BARX2",3
"162",1,"BATF",3
"172",1,"BCAN",3
"182",1,"BNIP5",3
"192",1,"BSN-DT",3
"212",1,"C9orf92",3
"262",1,"CD5L",3
"282",1,"CDH26",3
"292",1,"CEACAM1",3
"302",1,"CENPA",3
"322",1,"CLEC14A",3
"332",1,"CLIC2",3
"342",1,"CNMD",3
"392",1,"CRH",3
"402",1,"CRYBG3",3
"412",1,"CRYGA",3
"422",1,"CTRL",3
"432",1,"CXCR2P1",3
"452",1,"CYP2B7P",3
"472",1,"DHRS7C",3
"482",1,"DHRS9",3
"492",1,"DIRC1",3
"502",1,"DLX6-AS1",3
"542",1,"ESCO2",3
"582",1,"FFAR3",3
"602",1,"FOXP2",3
"622",1,"GASK1A",3
"632",1,"GDF3",3
"652",1,"GOLGA6L2",3
"662",1,"GPIHBP1",3
"692",1,"HAPLN3",3
"712",1,"HHIP",3
"741",1,"IFIT3",3
"761",1,"IL21R",3
"771",1,"JCHAIN",3
"781",1,"KCNK17",3
"80",1,"KRTAP12-1",3
"82",1,"LINC02872",3
"83",1,"LMX1A",3
"85",1,"MCEMP1",3
"86",1,"MIR924HG",3
"87",1,"MMRN1",3
"89",1,"MT1G",3
"92",1,"OLR1",3
"94",1,"OPCML",3
"95",1,"OTOA",3
"96",1,"OVOL3",3
"98",1,"PCOLCE-AS1",3
"99",1,"PCSK9",3
"1011",1,"PELATON",3
"102",1,"PGLYRP1",3
"104",1,"POF1B",3
"106",1,"POU3F2",3
"109",1,"PRPH",3
"112",1,"ROBO4",3
"113",1,"RTN4RL1",3
"114",1,"RTP4",3
"115",1,"S100A12",3
"117",1,"SCRG1",3
"118",1,"SERPINA5",3
"119",1,"SHCBP1",3
"1211",1,"SLC7A11",3
"122",1,"SLCO1C1",3
"123",1,"SOX21",3
"124",1,"SPINK2",3
"127",1,"STPG2-AS1",3
"128",1,"STXBP6",3
"129",1,"SUCNR1",3
"130",1,"SULT1B1",3
"132",1,"TAMALIN",3
"133",1,"TCHH",3
"136",1,"TM4SF18",3
"137",1,"TMEM236",3
"138",1,"TMEM88",3
"140",1,"TNFRSF8",3
"142",1,"TREM1",3
"144",1,"TSLP",3
"145",1,"TSSK6",3
"147",1,"VNN1",3
"232",0.99,"CAV1",3
"352",0.99,"COL13A1",3
"462",0.99,"DHRS2",3
"612",0.99,"FYB2",3
"682",0.99,"GRB14",3
"79",0.99,"KRT25",3
"97",0.99,"PCAT18",3
"1311",0.99,"SV2C",3
"135",0.99,"THEM5",3
"1411",0.99,"TNKS2-AS1",3
"146",0.99,"USP44",3
"148",0.99,"ZG16B",3
"213",0.98,"ABCG2",3
"512",0.98,"DOCK8-AS1",3
"522",0.98,"EDN1",3
"90",0.98,"MYBPHL",3
"107",0.98,"PPP1R14A",3
"108",0.98,"PRKCQ-AS1",3
"126",0.98,"STMND1",3
"911",0.97,"OLIG1",3
"100",0.97,"PECAM1",3
"143",0.97,"TROAP",3
"252",0.96,"CD177",3
"372",0.96,"COL4A1",3
"572",0.96,"FAM86B3P",3
"105",0.96,"POM121L8P",3
"312",0.95,"CENPE",3
"811",0.94,"LGALS1",3
"313",0.93,"ABI3",3
"613",0.93,"ADGRE5",3
"120",0.93,"SLA2",3
"382",0.91,"CRABP1",3
"702",0.91,"HHATL",3
"513",0.9,"ADAMTSL3",3
"592",0.9,"FOXC1",3
"88",0.9,"MS4A6A",3
"116",0.9,"S1PR1",3
"222",0.89,"CACNA2D3",3
"84",0.89,"LYVE1",3
"93",0.88,"OMD",3
"532",0.87,"EDNRA",3
"562",0.87,"FAM181B",3
"103",0.87,"PILRA",3
"272",0.85,"CDC25C",3
"413",0.84,"ACKR1",3
"552",0.84,"F3",3
"672",0.84,"GPR183",3
"1101",0.84,"PSMB9",3
"202",0.83,"BST2",3
"732",0.83,"IFI16",3
"1111",0.83,"RARRES2",3
"134",0.83,"THBD",3
"1410",0.82,"BAG3",3
"362",0.82,"COL15A1",3
"442",0.82,"CYP11A1",3
"242",0.81,"CCL20",3
"642",0.81,"GMFG",3
"125",0.81,"STK17B",3
"139",0.72,"TNFAIP3",3
"751",0.71,"IL1B",3
"722",0.69,"HSPA1A",3
"1012",1,"BSN",4
"614",0.99,"ARHGAP15",4
"393",0.99,"FLRT2",4
"453",0.99,"GNG3",4
"503",0.99,"HPGDS",4
"961",0.99,"TIMP3",4
"812",0.98,"BASP1",4
"353",0.98,"DZANK1",4
"433",0.98,"GAP43",4
"463",0.98,"GUCY1A1",4
"623",0.98,"MLLT11",4
"673",0.98,"NR2F1",4
"723",0.98,"PDGFRB",4
"861",0.98,"SPAG5",4
"871",0.98,"STMN2",4
"881",0.98,"STMN4",4
"223",0.97,"CDR1",4
"563",0.97,"KCTD12",4
"891",0.97,"TAC1",4
"941",0.97,"TGFBI",4
"414",0.96,"APOE",4
"263",0.96,"CLDN4",4
"343",0.96,"DKK1",4
"423",0.96,"GAL",4
"514",0.96,"HSPA7",4
"583",0.96,"LCP2",4
"615",0.96,"MACC1",4
"1051",0.96,"ZWINT",4
"1212",0.95,"CACNA1B",4
"1412",0.95,"CALB2",4
"203",0.95,"CDC42EP2",4
"214",0.95,"CDHR3",4
"293",0.95,"CPZ",4
"443",0.95,"GMDS",4
"851",0.95,"SFRP1",4
"921",0.95,"TCIM",4
"981",0.95,"TTC9",4
"323",0.94,"CYP26A1",4
"782",0.94,"PTPRC",4
"951",0.94,"THSD4",4
"991",0.94,"TUBA1B",4
"515",0.93,"ARHGAP11A",4
"173",0.93,"CCDC69",4
"253",0.93,"CKS1B",4
"593",0.93,"LRRC26",4
"314",0.92,"APOBR",4
"752",0.92,"PLAC9",4
"333",0.91,"DIRAS3",4
"533",0.91,"ITGA4",4
"643",0.9,"MRC1",4
"713",0.9,"PCOLCE",4
"1013",0.87,"UCHL1",4
"543",0.86,"JPT1",4
"683",0.86,"ORAI2",4
"193",0.85,"CD86",4
"653",0.85,"MT1F",4
"703",0.85,"PARVG",4
"772",0.85,"PRSS12",4
"901",0.84,"TAGAP",4
"283",0.83,"CPED1",4
"931",0.82,"TESMIN",4
"403",0.8,"FOLR1",4
"483",0.79,"HLA-DPB1",4
"663",0.79,"NES",4
"821",0.79,"RSPO3",4
"383",0.78,"FKBP11",4
"1041",0.78,"WARS1",4
"163",0.77,"CARD16",4
"183",0.77,"CD68",4
"762",0.76,"PRR15L",4
"1112",0.75,"C9orf135",4
"841",0.75,"SELL",4
"1001",0.75,"TUBB2B",4
"714",0.74,"ARPP21",4
"473",0.74,"HEPACAM2",4
"273",0.73,"COL6A3",4
"633",0.73,"MPPED2",4
"912",0.72,"TAGLN2",4
"693",0.71,"OTOS",4
"733",0.71,"PEG10",4
"150",0.7,"ACOT7",4
"415",0.7,"FYB1",4
"1021",0.7,"VCAN",4
"1312",0.68,"CAD",4
"801",0.68,"RAB3B",4
"831",0.68,"S100B",4
"373",0.67,"FAM155A",4
"553",0.67,"KCNJ8",4
"573",0.67,"KLRB1",4
"153",0.66,"CALY",4
"1031",0.66,"VGF",4
"215",0.65,"AKAP12",4
"363",0.65,"ECEL1",4
"493",0.63,"HLA-DRB5",4
"742",0.63,"PIP5K1B",4
"791",0.62,"QPCT",4
"913",0.61,"BLVRB",4
"233",0.61,"CKAP2",4
"243",0.61,"CKAP5",4
"303",0.61,"CTSC",4
"315",0.61,"CXCR4",4
"603",0.61,"LYPD1",4
"523",0.57,"IL17RB",4
"813",0.56,"RRM2",4
"971",0.53,"TMED3",4
"154",0.99,"ADM",5
"204",0.98,"CYTOR",5
"316",0.97,"BGN",5
"715",0.97,"CCL3",5
"374",0.97,"IL23A",5
"424",0.97,"MGP",5
"444",0.97,"MSR1",5
"474",0.97,"NUDT1",5
"594",0.97,"SERPINA1",5
"1014",0.96,"CD36",5
"334",0.96,"HSPA6",5
"364",0.96,"IL17RD",5
"164",0.95,"COL3A1",5
"224",0.94,"FCN2",5
"324",0.94,"HLA-E",5
"354",0.94,"IER3",5
"914",0.93,"CCNB1",5
"434",0.93,"MKI67",5
"554",0.93,"RAMP2",5
"624",0.93,"SGO2",5
"644",0.93,"SPARC",5
"194",0.92,"CXCL3",5
"404",0.92,"LST1",5
"604",0.92,"SERPINF1",5
"1413",0.91,"CLU",5
"464",0.9,"NDC80",5
"274",0.89,"GPR34",5
"304",0.89,"HELLS",5
"234",0.88,"FILIP1L",5
"254",0.88,"FRZB",5
"574",0.88,"RGS10",5
"1113",0.87,"CD74",5
"216",0.87,"FBLN1",5
"516",0.87,"PHACTR3",5
"664",0.87,"SRGN",5
"724",0.87,"TRDN",5
"1313",0.86,"CEMIP",5
"494",0.86,"OGN",5
"416",0.85,"BIRC5",5
"616",0.85,"C1QB",5
"174",0.85,"CXCL12",5
"454",0.85,"MYC",5
"734",0.85,"TYROBP",5
"384",0.84,"IL2RG",5
"484",0.84,"ODF3B",5
"564",0.82,"RARRES1",5
"654",0.82,"SPARCL1",5
"694",0.82,"TCF21",5
"617",0.81,"SGK1",5
"544",0.8,"RAD51AP1",5
"184",0.79,"CXCL2",5
"524",0.78,"PRLHR",5
"814",0.76,"CCL4",5
"704",0.76,"TNFRSF1B",5
"743",0.76,"ZNF347",5
"344",0.74,"ICAM4",5
"1213",0.72,"CD83",5
"584",0.72,"SCGB3A1",5
"674",0.72,"SYNPO2",5
"317",0.7,"HLA-DRA",5
"264",0.69,"GBP4",5
"244",0.68,"FNDC9",5
"417",0.68,"MEF2C",5
"534",0.68,"PYCARD",5
"684",0.68,"TCEAL6",5
"155",0.67,"COL1A2",5
"294",0.66,"H4C3",5
"217",0.65,"ANXA1",5
"716",0.65,"TPPP3",5
"284",0.58,"GPX3",5
"517",0.56,"C1orf122",5
"634",0.56,"SLC39A8",5
"504",0.5,"PCSK1N",5
"394",0.46,"KIAA1107",5
"156",1,"ALPK1",6
"1414",1,"CLEC4A",6
"425",1,"IRX2",6
"535",1,"MAP3K19",6
"605",1,"PALMD",6
"655",1,"PLEKHH2",6
"763",1,"SLC38A11",6
"822",1,"TLR4",6
"832",1,"TMEM233",6
"842",1,"TNFAIP6",6
"872",1,"UNC93B1",6
"1114",0.99,"CDCA7L",6
"1214",0.99,"CFP",6
"1314",0.99,"CILP",6
"185",0.99,"CSTA",6
"225",0.99,"DIAPH3",6
"245",0.99,"EBI3",6
"295",0.99,"FXYD5",6
"375",0.99,"IFIH1",6
"418",0.99,"IL13RA2",6
"435",0.99,"KCNK3",6
"475",0.99,"LILRB4",6
"575",0.99,"MYOZ2",6
"783",0.99,"SPIB",6
"792",0.99,"SYK",6
"915",0.98,"CD93",6
"275",0.98,"FABP4",6
"285",0.98,"FGF1",6
"335",0.98,"HCAR2",6
"465",0.98,"LILRB3",6
"485",0.98,"LINC00189",6
"595",0.98,"NTRK2",6
"618",0.98,"PAPPA2",6
"635",0.98,"PDPN",6
"645",0.98,"PLAU",6
"717",0.97,"CARNMT1",6
"495",0.97,"LINC00996",6
"565",0.97,"MS4A4A",6
"665",0.97,"PROC",6
"862",0.97,"TTC4",6
"157",0.96,"COL28A1",6
"318",0.96,"GPR84",6
"325",0.96,"GRIA4",6
"585",0.96,"NFIX",6
"255",0.95,"ECRG4",6
"744",0.95,"SH3BP1",6
"518",0.94,"ATOH7",6
"625",0.94,"PDE4B",6
"218",0.93,"ANKRD50",6
"195",0.93,"CYBB",6
"235",0.93,"E2F3",6
"305",0.93,"GNG11",6
"345",0.93,"HES6",6
"319",0.92,"ARHGAP18",6
"365",0.92,"ICAM1",6
"685",0.92,"PSRC1",6
"753",0.92,"SH3BP5",6
"815",0.92,"THSD7A",6
"816",0.91,"CD163",6
"219",0.91,"DCLK1",6
"419",0.9,"ART3",6
"675",0.9,"PRR11",6
"718",0.9,"RCN3",6
"165",0.89,"CRPPA",6
"405",0.89,"IL10",6
"695",0.88,"PTPRZ1",6
"802",0.88,"TFPI2",6
"916",0.88,"ZNF808",6
"619",0.87,"C1QTNF3",6
"395",0.87,"IGFBP7",6
"902",0.87,"ZFP36",6
"773",0.85,"SLIT2",6
"505",0.84,"LMO7",6
"1015",0.83,"CDC42EP3",6
"555",0.83,"METRNL",6
"175",0.82,"CSF3R",6
"882",0.82,"VIM",6
"455",0.81,"LARP1B",6
"525",0.81,"MAFB",6
"892",0.81,"ZFAND2A",6
"385",0.8,"IGFBP6",6
"519",0.79,"LRRTM3",6
"725",0.79,"RPGR",6
"355",0.78,"HLA-DMB",6
"545",0.77,"MELK",6
"205",0.76,"DAB2",6
"265",0.76,"EFNA2",6
"852",0.75,"TNFRSF12A",6
"735",0.74,"S100P",6
"705",0.68,"RBBP8",6
"445",0.55,"KLHDC4",6
"320",1,"ACY3",7
"420",1,"ADAMTS8",7
"620",1,"AGAP1-IT1",7
"817",1,"APCDD1L-DT",7
"917",1,"APOBEC3D",7
"1315",1,"C1QTNF2",7
"1415",1,"C5orf66-AS2",7
"1510",1,"C9orf47",7
"166",1,"CACNA1C-IT3",7
"176",1,"CARTPT",7
"186",1,"CATSPER3",7
"196",1,"CCDC17",7
"2110",1,"CCL22",7
"226",1,"CCR7",7
"236",1,"CD19",7
"246",1,"CEACAM8",7
"256",1,"CEBPA",7
"276",1,"CHRDL2",7
"286",1,"CLDN25",7
"306",1,"CLEC4F",7
"3110",1,"CLPSL2",7
"326",1,"CMTM2",7
"336",1,"COL20A1",7
"346",1,"CRTAM",7
"356",1,"CRYGC",7
"366",1,"CSHL1",7
"386",1,"DCT",7
"4110",1,"DNM3-IT1",7
"426",1,"DPH3P1",7
"436",1,"DPP4",7
"446",1,"E2F7",7
"456",1,"EDN2",7
"486",1,"FAM111B",7
"496",1,"FAM178B",7
"506",1,"FANCB",7
"5110",1,"FBXO47",7
"526",1,"FCGR1CP",7
"536",1,"FCRLA",7
"546",1,"FFAR2",7
"556",1,"FPR2",7
"576",1,"GALNT6",7
"596",1,"GIMAP8",7
"606",1,"GLOD5",7
"6110",1,"GNAT1",7
"626",1,"GNG12-AS1",7
"646",1,"H1-5",7
"666",1,"H2BC9",7
"696",1,"HLA-G",7
"726",1,"HSPB9",7
"736",1,"IFI44L",7
"745",1,"IFIT1B",7
"754",1,"IGSF6",7
"784",1,"ISM1",7
"793",1,"KCNA1",7
"803",1,"KHDC1L",7
"818",1,"KLRC3",7
"833",1,"KRTDAP",7
"843",1,"KTN1-AS1",7
"853",1,"LEF1-AS1",7
"863",1,"LGR5",7
"873",1,"LINC00222",7
"883",1,"LINC00853",7
"903",1,"LINC01229",7
"918",1,"LPL",7
"932",1,"MAB21L1",7
"952",1,"MPO",7
"962",1,"MST1R",7
"972",1,"MSX2P1",7
"982",1,"MYO18B",7
"992",1,"MYO1G",7
"1016",1,"NKAIN3",7
"1022",1,"NKPD1",7
"1032",1,"NKX3-2",7
"1042",1,"NMRK2",7
"1081",1,"OASL",7
"1091",1,"P2RY12",7
"1115",1,"P2RY2",7
"1121",1,"PAPOLB",7
"1131",1,"PARPBP",7
"1141",1,"PIK3C2G",7
"1151",1,"PLAAT2",7
"1181",1,"POLR2M",7
"1201",1,"PPP1R16B",7
"1221",1,"PTGS1",7
"1231",1,"PTPN7",7
"1251",1,"PVRIG",7
"1261",1,"RAB37",7
"1271",1,"RHOV",7
"1281",1,"RNASE2",7
"1291",1,"S1PR4",7
"1301",1,"SCARNA21",7
"1316",1,"SCT",7
"1331",1,"SIGLEC1",7
"1341",1,"SIGLEC17P",7
"1351",1,"SLAMF8",7
"1371",1,"SLC47A1",7
"1381",1,"SMAD5-AS1",7
"1416",1,"TCL1A",7
"1421",1,"TMEM52B",7
"1431",1,"TNIP3",7
"1451",1,"TRH",7
"1461",1,"TRPC4",7
"1471",1,"TSPEAR-AS2",7
"1481",1,"TTC29",7
"1491",1,"TTLL9",7
"1511",1,"UBD",7
"1521",1,"UNC5B-AS1",7
"1531",1,"UPK3A",7
"1541",1,"VNN2",7
"1551",1,"VPREB3",7
"1561",1,"ZNF205-AS1",7
"1571",1,"ZNF341-AS1",7
"158",1,"ZNF385B",7
"159",1,"ZNF385C",7
"160",1,"ZNF804A",7
"636",0.99,"GUCA1A",7
"1102",0.99,"P2RY13",7
"1161",0.99,"PLEK2",7
"1321",0.99,"SECTM1",7
"1361",0.99,"SLC1A3",7
"167",0.98,"AATBC",7
"520",0.98,"ADAP2",7
"764",0.98,"IL4I1",7
"893",0.98,"LINC00958",7
"396",0.97,"DEPDC1",7
"586",0.97,"GAREM1",7
"774",0.97,"IQGAP2",7
"1191",0.97,"PON1",7
"1241",0.97,"PTPRE",7
"406",0.96,"DNER",7
"706",0.96,"HPGD",7
"296",0.95,"CLEC10A",7
"1391",0.95,"STAM-AS1",7
"1017",0.93,"AZU1",7
"566",0.93,"FUOM",7
"656",0.93,"H2AC12",7
"1501",0.93,"TTR",7
"220",0.92,"ABCC12",7
"206",0.92,"CCDC62",7
"1215",0.9,"BCL6",7
"1002",0.9,"NCF2",7
"676",0.89,"HILPDA",7
"686",0.89,"HLA-DQA1",7
"719",0.89,"HS3ST1",7
"823",0.89,"KNL1",7
"1171",0.85,"PLXDC1",7
"1441",0.84,"TPD52L1",7
"1116",0.82,"BACE2",7
"466",0.82,"ENO3",7
"1071",0.82,"NUF2",7
"1061",0.81,"NRXN1",7
"1216",0.81,"PPP2R2B",7
"266",0.8,"CENPU",7
"1401",0.79,"SULF1",7
"720",0.76,"APBB1IP",7
"476",0.72,"EPSTI1",7
"376",0.71,"CYTL1",7
"942",0.7,"MAD2L1",7
"1052",0.63,"NPW",7
"922",0.57,"LY6H",7
"397",0.99,"KLHL11",8
"567",0.99,"SLC7A5P2",8
"337",0.98,"IGFBP3",8
"237",0.97,"EVI2A",8
"557",0.97,"SLC25A45",8
"587",0.97,"SMIM4",8
"247",0.96,"FBLN5",8
"347",0.96,"ITGAL",8
"387",0.96,"KLF6",8
"647",0.96,"XPO7",8
"1217",0.95,"CLIC4",8
"168",0.95,"DLGAP5",8
"257",0.94,"FKBP2",8
"327",0.94,"IFIT1",8
"527",0.94,"RBM38",8
"227",0.93,"ARL4C",8
"607",0.93,"TFAP2B",8
"277",0.92,"GBP1",8
"477",0.92,"PARP14",8
"597",0.92,"SPECC1",8
"667",0.92,"ZNF704",8
"457",0.91,"NEFL",8
"627",0.9,"CCNB2",8
"2111",0.9,"EFNA1",8
"297",0.9,"H2BC12",8
"4111",0.9,"LINC01607",8
"3111",0.89,"HMMR",8
"367",0.89,"KDELR3",8
"328",0.88,"AURKB",8
"1512",0.88,"DIO2",8
"267",0.88,"GAD2",8
"307",0.88,"HLA-B",8
"357",0.87,"ITIH5",8
"427",0.87,"LRRC58",8
"437",0.87,"MIR9-1HG",8
"637",0.87,"XCL1",8
"197",0.86,"DSG3",8
"287",0.86,"GP5",8
"467",0.86,"NUCB2",8
"537",0.86,"RGS5",8
"228",0.85,"EPCAM",8
"628",0.85,"TMCC2",8
"657",0.83,"ZMYND10",8
"377",0.82,"KIF14",8
"169",0.81,"ARHGAP19",8
"428",0.81,"B3GNT2",8
"1417",0.81,"DEPP1",8
"528",0.8,"BUB1",8
"487",0.8,"PBK",8
"5111",0.8,"POLA2",8
"1018",0.74,"CHGA",8
"1117",0.74,"CLDN5",8
"727",0.72,"CDKN2C",8
"6111",0.72,"THY1",8
"407",0.7,"KRT8",8
"819",0.68,"CENPN",8
"919",0.68,"CFAP65",8
"207",0.68,"DYNC1I1",8
"447",0.65,"MT2A",8
"177",0.64,"DNAJA4",8
"547",0.61,"SCG5",8
"507",0.59,"PNMT",8
"187",0.56,"DNAJC18",8
"497",0.54,"PKIB",8
"577",0.51,"SMIM1",8
"1317",0.49,"CRYAB",8
"820",0.99,"BRCA1",9
"308",0.99,"DTX1",9
"598",0.99,"PLCB2",9
"668",0.99,"RCSD1",9
"765",0.99,"WASIR2",9
"1019",0.98,"C3",9
"348",0.98,"FPR1",9
"429",0.98,"IL6",9
"538",0.98,"ONECUT2",9
"629",0.98,"PRDM1",9
"1418",0.97,"CD1C",9
"1610",0.97,"CD33",9
"3112",0.97,"ENOX1",9
"358",0.97,"GINS2",9
"578",0.97,"PCSK1",9
