"","pearson","gene","cluster"
"397",0.89,"IL1B",8
"497",0.89,"LYPD1",8
"647",0.88,"PTGER4",8
"227",0.86,"ANLN",8
"528",0.86,"NCAPH",8
"696",0.86,"SGO2",8
"7111",0.86,"SPDL1",8
"428",0.85,"KIF14",8
"567",0.85,"NR4A2",8
"667",0.85,"RASGRF1",8
"1120",0.83,"BUB1",8
"247",0.83,"CLU",8
"257",0.83,"CXCL8",8
"1414",0.82,"CD300LB",8
"628",0.82,"PPP1R3C",8
"686",0.82,"SFRP2",8
"726",0.82,"STK17B",8
"327",0.81,"ARHGAP11B",8
"267",0.81,"DBF4",8
"297",0.81,"DNAJB1",8
"367",0.81,"HSPA1A",8
"806",0.8,"UCP2",8
"677",0.79,"SFRP1",8
"1020",0.75,"BST2",8
"587",0.75,"P2RX1",8
"766",0.75,"TM4SF1",8
"307",0.74,"DUSP2",8
"597",0.74,"PARPBP",8
"457",0.73,"KLHL11",8
"637",0.72,"PRR15L",8
"477",0.71,"LINC00996",8
"756",0.71,"THY1",8
"407",0.7,"ITGAX",8
"228",0.66,"CKS1B",8
"1814",0.65,"CDCA2",8
"277",0.64,"DEPDC1",8
"1315",0.63,"CCN2",8
"357",0.63,"HLA-B",8
"1514",0.61,"CD53",8
"3111",0.6,"EFNA1",8
"507",0.6,"LYVE1",8
"328",0.58,"EZR",8
"736",0.58,"STX11",8
"1105",0.57,"AGR2",8
"657",0.49,"PYCARD",8
"547",0.45,"NEFL",8
"429",1,"ANKRD34C",9
"529",1,"APCDD1L-DT",9
"1316",1,"BSN-DT",9
"1415",1,"C11orf16",9
"1615",1,"C2CD4A",9
"1815",1,"C9orf135",9
"1912",1,"CACNA1C-IT3",9
"238",1,"CD300LF",9
"248",1,"CD3D",9
"288",1,"CILP",9
"329",1,"COL6A6",9
"358",1,"CPA5",9
"368",1,"CPLX3",9
"378",1,"CTLA4",9
"408",1,"CYSRT1",9
"448",1,"DNAJA4",9
"558",1,"FSHB",9
"608",1,"GDF10",9
"648",1,"GP5",9
"658",1,"GPR6",9
"707",1,"ICAM4",9
"727",1,"IFIT2",9
"747",1,"IL2RB",9
"757",1,"IL4I1",9
"807",1,"KLRC3",9
"8111",1,"KLRF1",9
"886",1,"LINC00637",9
"896",1,"LINC00930",9
"926",1,"LTB",9
"976",1,"MMP9",9
"985",1,"MPO",9
"995",1,"MS4A2",9
"1005",1,"MST1R",9
"1254",1,"S1PR4",9
"1282",1,"SECTM1",9
"1292",1,"SELE",9
"1317",1,"SERPINA3",9
"1322",1,"SERPINF2",9
"1332",1,"SH2D1A",9
"1352",1,"SLAMF8",9
"1451",1,"WFDC1",9
"629",0.99,"ARHGAP15",9
"1125",0.99,"BACH2",9
"1219",0.99,"BSN",9
"1515",0.99,"C21orf62",9
"208",0.99,"CCDC17",9
"348",0.99,"COX6A2",9
"7112",0.99,"IFIT1",9
"836",0.99,"LAIR1",9
"1075",0.99,"NPTX2",9
"1194",0.99,"PSMB9",9
"1416",0.99,"UBD",9
"826",0.98,"ATP5MGL",9
"1715",0.98,"C5AR1",9
"229",0.98,"CCN3",9
"508",0.98,"FAM86B3P",9
"737",0.98,"IL10",9
"856",0.98,"LGALS3",9
"1045",0.98,"MYO10",9
"1273",0.98,"SCGB2A1",9
"1302",0.98,"SELENOV",9
"1362",0.98,"SLCO2A1",9
"598",0.97,"GAP43",9
"906",0.97,"LRG1",9
"9111",0.97,"LRRC32",9
"338",0.96,"CORO2A",9
"458",0.96,"DNER",9
"488",0.96,"FAM155A",9
"5112",0.96,"FBLL1",9
"548",0.96,"FNDC9",9
"678",0.96,"HLA-DQB1",9
"787",0.96,"KLF1",9
"1174",0.96,"PRLHR",9
"1184",0.96,"PRSS35",9
"6112",0.95,"GMFG",9
"638",0.95,"GNG3",9
"1055",0.95,"NDUFA4L2",9
"927",0.94,"BABAM2-AS1",9
"588",0.94,"GALNT14",9
"866",0.94,"LILRB4",9
"876",0.94,"LINC00473",9
"1095",0.94,"PCP4",9
"1244",0.94,"RTN1",9
"1342",0.94,"SIGLEC1",9
"1382",0.94,"THSD7A",9
"728",0.93,"ASB4",9
"438",0.93,"DKK2",9
"538",0.93,"FGL2",9
"1234",0.93,"RPL13P5",9
"1422",0.93,"USP27X",9
"1461",0.93,"WNT4",9
"1471",0.93,"ZMYND10",9
"2112",0.92,"CCDC88A",9
"4210",0.92,"DIRAS3",9
"668",0.92,"HLA-DQA1",9
"827",0.92,"KRT42P",9
"268",0.91,"CD52",9
"1164",0.91,"PRL",9
"1065",0.9,"NKG7",9
"478",0.89,"EFNA2",9
"498",0.89,"FAM177B",9
"5210",0.89,"FCN1",9
"767",0.89,"ITGB8",9
"1106",0.88,"ACKR1",9
"398",0.88,"CTXN2",9
"687",0.88,"HNMT",9
"797",0.88,"KLHDC4",9
"1035",0.88,"MX1",9
"1264",0.87,"SCAMP5",9
"4112",0.86,"DIO2",9
"1135",0.86,"PHLDA2",9
"1224",0.86,"RCAN1",9
"258",0.85,"CD4",9
"1154",0.85,"POU1F1",9
"10110",0.84,"MT1F",9
"298",0.83,"CKAP5",9
"1085",0.83,"NUDT4",9
"1391",0.83,"TNFSF13B",9
"1025",0.82,"BACE2",9
"6210",0.82,"GNAS",9
"278",0.81,"CENPN",9
"956",0.81,"MITF",9
"12110",0.81,"RAD9B",9
"1432",0.8,"VMO1",9
"1145",0.79,"POLR2M",9
"230",0.78,"AGXT",9
"697",0.78,"HSPB1",9
"846",0.77,"LEFTY2",9
"11110",0.77,"PELATON",9
"777",0.75,"KIF4A",9
"1481",0.74,"ZNF331",9
"966",0.72,"MLLT11",9
"1401",0.72,"TUBB2B",9
"1372",0.71,"SPACA6",9
"468",0.7,"EBI3",9
"1107",0.7,"PEG10",9
"578",0.69,"FYB1",9
"388",0.67,"CTSB",9
"1204",0.66,"PTGS1",9
"936",0.64,"MIAT",9
"3112",0.63,"CLIC4",9
"1126",0.62,"PENK",9
"330",0.6,"AKAP12",9
"1441",0.59,"WARS1",9
"1026",0.58,"MT2A",9
"308",0.53,"CLDN7",9
"568",0.53,"FUOM",9
"946",0.51,"MIS18BP1",9
"339",1,"AGRP",10
"928",1,"ASGR2",10
"1220",1,"C1orf162",10
"1318",1,"C9orf92",10
"209",1,"CD44",10
"259",1,"CDH26",10
"279",1,"CEACAM3",10
"349",1,"DHRS2",10
"359",1,"DPH3P1",10
"569",1,"GRIK1-AS1",10
"599",1,"HCAR2",10
"659",1,"IL1A",10
"679",1,"IL6",10
"768",1,"LGALS9",10
"847",1,"MIR9-1HG",10
"957",1,"OLR1",10
"996",1,"PIK3R5",10
"1056",1,"PRELP",10
"1165",1,"SERPINE1",10
"1255",1,"TNFAIP6",10
"1293",1,"UBOX5-AS1",10
"1303",1,"WDFY4",10
"1127",0.99,"BCAN",10
"469",0.99,"FMO1",10
"649",0.99,"IL10RA",10
"669",0.99,"IL1RN",10
"729",0.99,"KLRD1",10
"1046",0.99,"PPP1R15A",10
"1225",0.99,"TAGLN",10
"1108",0.98,"ADGRE5",10
"2113",0.98,"CD68",10
"409",0.98,"EGR2",10
"688",0.98,"IRF1",10
"1066",0.98,"PRKCB",10
"1076",0.98,"PTGS2",10
"1128",0.98,"S100A2",10
"1146",0.98,"SCN4B",10
"3210",0.97,"CRNDE",10
"459",0.97,"FILIP1L",10
"479",0.97,"FOSB",10
"589",0.97,"HBEGF",10
"897",0.97,"NFKBIZ",10
"9112",0.97,"NPW",10
"1006",0.97,"PLEKHA4",10
"1816",0.96,"CCN1",10
"539",0.96,"GPR34",10
"7113",0.96,"KLF6",10
"1136",0.96,"S100B",10
"1245",0.96,"TNFAIP2",10
"1283",0.96,"TUBA1C",10
"1319",0.96,"ZFP36",10
"439",0.95,"FAM83D",10
"708",0.95,"KLF4",10
"828",0.95,"MAFF",10
"4113",0.94,"FALEC",10
"579",0.94,"H3C8",10
"639",0.94,"IFITM3",10
"929",0.94,"NR4A3",10
"967",0.94,"OSR2",10
"1109",0.94,"S100A10",10
"4211",0.93,"FAM3B",10
"5113",0.93,"GLRX",10
"798",0.93,"LMO7",10
"8112",0.93,"MAF",10
"1205",0.93,"SV2C",10
"829",0.92,"APOC1",10
"1616",0.92,"CAV1",10
"269",0.92,"CDKN1A",10
"559",0.92,"GPX8",10
"837",0.92,"MFGE8",10
"867",0.92,"MSR1",10
"1195",0.92,"SPARCL1",10
"808",0.91,"LYZ",10
"977",0.91,"PALMD",10
"1027",0.9,"AURKA",10
"389",0.9,"EDN2",10
"430",0.89,"ALDH3A1",10
"289",0.89,"CITED1",10
"609",0.89,"HOPX",10
"1333",0.89,"ZNF556",10
"1913",0.88,"CD209",10
"369",0.88,"E2F3",10
"449",0.88,"FBLN1",10
"5211",0.88,"GNRHR",10
"239",0.87,"CD9",10
"877",0.87,"NCF4",10
"11111",0.87,"S100A11",10
"1323",0.87,"ZG16B",10
"549",0.86,"GPX3",10
"857",0.86,"MRC1",10
"1516",0.84,"CAPG",10
"986",0.84,"PDPN",10
"1028",0.84,"PLXND1",10
"1716",0.83,"CCL3",10
"10111",0.83,"PLK1",10
"1155",0.83,"SERPINB1",10
"3310",0.82,"CXCR4",10
"1417",0.81,"CACNA1B",10
"379",0.8,"ECRG4",10
"748",0.8,"KRT19",10
"1343",0.8,"ZNF852",10
"12111",0.79,"SYNPO2",10
"299",0.78,"CNMD",10
"240",0.76,"AGR3",10
"730",0.76,"ANXA2",10
"630",0.75,"ANXA1",10
"937",0.75,"NSG2",10
"1185",0.75,"SPARC",10
"3113",0.74,"COL8A1",10
"1274",0.74,"TTYH1",10
"1086",0.73,"RASD1",10
"249",0.72,"CDC42EP3",10
"788",0.71,"LHX3",10
"1036",0.71,"POC1A",10
"2210",0.7,"CD74",10
"509",0.7,"GBP1",10
"6113",0.7,"IFITM1",10
"758",0.7,"KRT8",10
"947",0.69,"OLIG1",10
"907",0.68,"NPAS4",10
"738",0.67,"KRT18",10
"1096",0.66,"RCN3",10
"1235",0.66,"TBX3",10
"499",0.65,"FYB2",10
"399",0.61,"EGLN3",10
"1265",0.61,"TPD52L1",10
"778",0.59,"LGMN",10
"698",0.58,"ISG15",10
"530",0.57,"ANKRD50",10
"887",0.56,"NEAT1",10
"309",0.54,"CNRIP1",10
"489",0.45,"FRZB",10
"1175",0.45,"SERPINF1",10
"6211",0.43,"IFITM2",10
"640",0.99,"CCDC69",11
"1226",0.98,"CLEC3B",11
"340",0.97,"APBB1IP",11
"1914",0.97,"ECSCR",11
"3610",0.97,"ODF3B",11
"3910",0.97,"PTCHD1",11
"2310",0.96,"GNG8",11
"4212",0.96,"RHAG",11
"250",0.95,"ADPRH",11
"2114",0.95,"FABP3",11
"440",0.94,"APOD",11
"3114",0.94,"MPEG1",11
"5710",0.94,"VSIG4",11
"540",0.93,"CACNA2D3",11
"3010",0.93,"LILRB3",11
"3810",0.93,"POU2F2",11
"4610",0.93,"SMIM1",11
"1129",0.92,"ABCC13",11
"930",0.92,"CD79B",11
"1817",0.92,"DEFA6",11
"1130",0.91,"CLEC14A",11
"5510",0.91,"TNKS2-AS1",11
"2410",0.9,"GPC5-AS1",11
"1029",0.89,"CDC42EP2",11
"4010",0.89,"RBM38",11
"2610",0.88,"ITGB2-AS1",11
"1418",0.87,"CPED1",11
"2010",0.87,"EPSTI1",11
"2810",0.87,"KLRB1",11
"2510",0.86,"IGSF6",11
"5610",0.84,"VAMP5",11
"3710",0.83,"PCSK1",11
"4114",0.83,"RGS2",11
"2710",0.81,"KDELR3",11
"5410",0.8,"TNFSF10",11
"2211",0.79,"GATA2",11
"4310",0.79,"RNASE6",11
"5310",0.79,"TNF",11
"1320",0.78,"COL6A3",11
"5010",0.77,"TFPI2",11
"4710",0.75,"SPAG5",11
"4810",0.75,"TCIM",11
"5212",0.75,"TGM2",11
"1617",0.74,"CYBA",11
"3311",0.74,"MT3",11
"5810",0.74,"VTRNA1-3",11
"1717",0.73,"DCN",11
"3510",0.73,"NPNT",11
"5114",0.72,"TGFBI",11
"3211",0.71,"MS4A4A",11
"4910",0.71,"TFAP2B",11
"830",0.61,"CD55",11
"2910",0.6,"KNL1",11
"1517",0.57,"CXCL12",11
"3410",0.57,"NFIX",11
"4510",0.54,"SMC2",11
"739",0.52,"CCL2",11
"4410",0.51,"SERPINI1",11
"260",1,"ADAMDEC1",12
"350",1,"AQP4",12
"838",1,"CCDC62",12
"1518",1,"CGB3",12
"1618",1,"CGB7",12
"1718",1,"CHRNB4",12
"1915",1,"CRYBB1",12
"2011",1,"CXCL1",12
"2511",1,"DNAH8",12
"3011",1,"FCER1A",12
"3115",1,"FCN2",12
"3811",1,"H2BC13",12
"4011",1,"HBD",12
"5011",1,"LINC00491",12
"5411",1,"MC2R",12
"6212",1,"NGF",12
"6310",1,"NKX3-2",12
"6410",1,"NPFFR2",12
"709",1,"PF4",12
"7210",1,"PLA2G7",12
"789",1,"RAMP3",12
"799",1,"RDH12",12
"8113",1,"RTP4",12
"868",1,"SPINK2",12
"9210",1,"TM4SF18",12
"978",1,"VPREB3",12
"987",1,"VSTM1",12
"1137",0.99,"ACY3",12
"550",0.99,"BMP8A",12
"2911",0.99,"EPHA5",12
"4511",0.99,"JAML",12
"5711",0.99,"METRNL",12
"6510",0.99,"NRN1L",12
"809",0.99,"ROBO4",12
"888",0.99,"TAMALIN",12
"908",0.99,"THBS2",12
"958",0.99,"TREM2",12
"997",0.99,"ZNF804A",12
"650",0.98,"BOLL",12
"3212",0.98,"GABRA1",12
"759",0.98,"PNMT",12
"848",0.98,"SCT",12
"858",0.98,"SH2D3A",12
"968",0.98,"UPK3A",12
"3711",0.97,"GJB7",12
"5811",0.97,"MICAL2",12
"6114",0.97,"NEURL2",12
"9113",0.97,"TIGD5",12
"938",0.96,"CCL8",12
"1818",0.96,"CR1L",12
"3611",0.96,"GJA4",12
"948",0.96,"TNNT2",12
"450",0.95,"BCL2A1",12
"2811",0.95,"EGFL6",12
"5311",0.95,"LY96",12
"839",0.94,"SCIMP",12
"2311",0.93,"CYP2S1",12
"2411",0.93,"DEPP1",12
"8210",0.93,"S1PR1",12
"4213",0.92,"INHBB",12
"5213",0.92,"LUM",12
"7114",0.91,"PLA2G1B",12
"4411",0.9,"ITGAV",12
"1138",0.89,"CD19",12
"3312",0.89,"GAREM1",12
"4115",0.89,"HPGDS",12
"5115",0.89,"LRRC8C-DT",12
"5910",0.89,"MYL4",12
"6010",0.89,"MYO1F",12
"1419",0.87,"CETP",12
"4311",0.87,"ISL1",12
"4711",0.87,"KCTD12",12
"769",0.87,"PPFIA2",12
"2212",0.86,"CXCL3",12
"749",0.85,"PMFBP1",12
"6710",0.84,"OR7D2",12
"878",0.81,"SSUH2",12
"898",0.81,"TCEAL6",12
"2611",0.79,"DNASE1L3",12
"6610",0.79,"NTS",12
"699",0.79,"PDE4B",12
"740",0.78,"CA12",12
"1227",0.77,"CDH5",12
"2711",0.77,"DPEP2",12
"4911",0.77,"LHB",12
"1324",0.76,"CEACAM8",12
"3511",0.76,"GATA1",12
"779",0.76,"RAB37",12
"4611",0.75,"KCNK3",12
"7310",0.75,"PLEK",12
"5511",0.72,"MCFD2",12
"689",0.71,"PCDH19",12
"1030",0.7,"CD163",12
"4811",0.7,"LAD1",12
"939",0.67,"TNFAIP3",12
"3411",0.66,"GAS2L3",12
"3911",0.63,"H2BC9",12
"2115",0.62,"CXCL2",12
"5611",0.54,"MESP1",12
"360",0.99,"ARHGAP18",13
"2116",0.99,"GABRB2",13
"3213",0.99,"MMRN1",13
"2712",0.98,"IFI44L",13
"750",0.97,"CD33",13
"1619",0.96,"EREG",13
"2512",0.96,"GRB14",13
"4512",0.96,"TDGF1",13
"1139",0.95,"ALOX15",13
"940",0.95,"CTSW",13
"1519",0.95,"ENOX1",13
"2213",0.95,"GDF3",13
"560",0.94,"CCK",13
"4214",0.94,"SCN3A",13
"1325",0.93,"DTX1",13
"2312",0.9,"GJA1",13
"3512",0.9,"PDE4C",13
"3812",0.89,"PLAT",13
"840",0.88,"COL3A1",13
"1140",0.88,"DKK1",13
"3116",0.88,"LRRTM3",13
"4312",0.88,"SEMA3C",13
"460",0.87,"CAMTA2",13
"2412",0.87,"GPR65",13
"2912",0.87,"KLHL31",13
"3412",0.87,"PARP14",13
"4012",0.87,"PTPRE",13
"2612",0.86,"HAPLN3",13
"3313",0.86,"OLFML3",13
"660",0.84,"CD1D",13
"2012",0.83,"FOXP2",13
"2812",0.83,"IL13RA2",13
"3712",0.83,"PECAM1",13
"3612",0.82,"PDLIM3",13
"3012",0.79,"LINC01224",13
"1916",0.78,"FLRT2",13
"1420",0.77,"ENO3",13
"4412",0.77,"SSTR2",13
"1228",0.74,"DNAJC12",13
"4116",0.73,"PYY2",13
"1037",0.72,"DEUP1",13
"3912",0.71,"PON3",13
"270",0.7,"APOE",13
"1719",0.64,"FANCD2",13
"1819",0.61,"FBXO5",13
"4912",1,"RAB42P1",14
"3117",0.99,"IQGAP2",14
"1147",0.98,"ADAP2",14
"370",0.98,"ANK1",14
"2913",0.98,"HES7",14
"3314",0.98,"KRT25",14
"4117",0.98,"PILRA",14
"1148",0.97,"CFP",14
"1620",0.97,"COLEC11",14
"1820",0.97,"CSF3R",14
"2013",0.97,"EGR4",14
"2313",0.97,"FLT1",14
"3613",0.97,"LGR5",14
"849",0.96,"C1QTNF2",14
"2513",0.96,"GPR171",14
"4812",0.95,"PTPRCAP",14
"760",0.94,"BRCA1",14
"3813",0.94,"NOSTRIN",14
"6213",0.94,"TIAM1",14
"3913",0.93,"NRXN1",14
"5412",0.93,"SLC25A45",14
"3413",0.92,"LAIR2",14
"4313",0.91,"PLAUR",14
"4712",0.91,"PTHLH",14
"5512",0.91,"SLC39A8",14
"570",0.9,"ARID3A",14
"5911",0.9,"STMND1",14
"5116",0.89,"SEZ6L",14
"470",0.87,"ARFIP2",14
"1423",0.87,"COL13A1",14
"2214",0.87,"FHL2",14
"5312",0.83,"SKAP2",14
"2613",0.82,"GUCY1A1",14
"3013",0.82,"HLA-DRB5",14
"2413",0.81,"FOXK1",14
"4013",0.81,"PCAT19",14
"4413",0.8,"PMAIP1",14
"5012",0.8,"RHBDL2",14
"6115",0.8,"TDRD9",14
"3713",0.79,"LY6E",14
"6011",0.79,"SYK",14
"5812",0.76,"SPON1",14
"6311",0.76,"TMCC2",14
"6511",0.73,"TWIST1",14
"280",0.72,"ANGPTL4",14
"2813",0.72,"HES6",14
"3214",0.72,"ITGB3BP",14
"949",0.71,"C8orf34",14
"6411",0.7,"TMED3",14
"4612",0.67,"PRLH",14
"5612",0.65,"SLC40A1",14
"670",0.64,"ASCL1",14
"2117",0.64,"EMC3-AS1",14
"3513",0.63,"LAMP3",14
"5712",0.59,"SMOC1",14
"6611",0.58,"ZNF385C",14
"1520",0.57,"COL5A2",14
"1720",0.57,"CRYBG3",14
"4215",0.55,"PLAC9",14
"1038",0.54,"CENPJ",14
"1229",0.53,"CMYA5",14
"4513",0.53,"PPP1R1C",14
"5214",0.53,"SGK1",14
"1326",0.5,"COL11A1",14
"2713",0.49,"HELLS",14
"1917",0.38,"CTSV",14
"290",0.99,"APOBEC3D",15
"1327",0.99,"CLEC9A",15
"1424",0.99,"CLIC2",15
"1822",0.99,"CRYGD",15
"4216",0.99,"KRTAP24-1",15
"4514",0.99,"LIN28B-AS1",15
"5013",0.99,"MFAP5",15
"5215",0.99,"MPPED1",15
"6612",0.99,"RUNX3",15
"7710",0.99,"TCHH",15
"7910",0.99,"TRH",15
"850",0.98,"CARTPT",15
"950",0.98,"CBLN2",15
"1149",0.98,"CD48",15
"3215",0.98,"GPR84",15
"4713",0.98,"MAB21L1",15
"5813",0.98,"PCP2",15
"6312",0.98,"PRR15",15
"7010",0.98,"SMAD5-AS1",15
"7610",0.98,"SUSD3",15
"1150",0.97,"ADAMTSL5",15
"4118",0.97,"IGF1",15
"5713",0.97,"PART1",15
"2414",0.96,"EDNRB",15
"2814",0.96,"GASK1A",15
"3118",0.96,"GPM6A",15
"4414",0.96,"LCK",15
"5613",0.96,"OTX2",15
"5912",0.96,"PHOSPHO1",15
"1039",0.95,"CD177",15
"1622",0.95,"CORO1A",15
"770",0.94,"CALHM6",15
"3414",0.94,"GSC",15
"4014",0.94,"HTR2C",15
"6012",0.94,"PLAU",15
"6412",0.94,"PRSS12",15
"3614",0.93,"HBQ1",15
"6512",0.93,"PTPRZ1",15
"1522",0.92,"CNTN2",15
"6214",0.92,"POSTN",15
"6711",0.92,"SH3BP1",15
"7115",0.92,"SMCR5",15
"580",0.91,"BDNF",15
"1918",0.91,"CRYM",15
"7410",0.91,"SULF1",15
"7510",0.91,"SULT1E1",15
"2614",0.89,"FBXO32",15
"4813",0.89,"MACC1",15
"6810",0.89,"SH3BP5",15
"480",0.88,"BCL6",15
"7211",0.88,"SOSTDC1",15
"3315",0.87,"GRIA4",15
"3814",0.87,"HMGA2",15
"3514",0.86,"GYPC",15
"5117",0.86,"MGST1",15
"6116",0.86,"PLIN2",15
"3014",0.85,"GMDS",15
"4314",0.85,"L1TD1",15
"3914",0.83,"HSD17B2",15
"2215",0.82,"CYTL1",15
"2514",0.81,"EPB41",15
"7810",0.81,"TNNT1",15
"7311",0.79,"STXBP6",15
"5413",0.78,"NNAT",15
"8010",0.78,"UROD",15
"1722",0.77,"CRABP1",15
"2714",0.77,"FN1",15
"6910",0.77,"SLC2A1",15
"4913",0.76,"MBNL3",15
"5513",0.76,"OGN",15
"2014",0.73,"CTSC",15
"4613",0.71,"LRRC58",15
"680",0.67,"BRCA2",15
"8211",0.67,"ZNF385B",15
"3714",0.66,"HMGA1",15
"5313",0.66,"MPPED2",15
"380",0.63,"ATXN3",15
"2118",0.63,"CYP26A1",15
"2914",0.62,"GBP4",15
"8114",0.6,"ZNF347",15
"1230",0.58,"CENPW",15
"2314",0.56,"DMAC2L",15
"2315",0.98,"CERNA1",16
"2119",0.97,"CDR1",16
"8212",0.97,"TAGLN3",16
"5314",0.96,"LINC00632",16
"6513",0.96,"RBP4",16
"7911",0.96,"STMN4",16
"4515",0.95,"H3C4",16
"4614",0.95,"HCLS1",16
"6413",0.95,"RACGAP1",16
"690",0.94,"BGN",16
"1156",0.94,"CALY",16
"869",0.94,"WASIR2",16
"2100",0.93,"ACOT7",16
"2515",0.93,"CHGB",16
"3015",0.93,"DEFB1",16
"3615",0.93,"EPB42",16
"4415",0.93,"GHRHR",16
"5414",0.93,"LINC00643",16
"7411",0.93,"SMIM22",16
"2615",0.92,"CLIC3",16
"5714",0.92,"MAP7D2",16
"7116",0.92,"SEC11C",16
"6811",0.91,"SCG2",16
"889",0.91,"XAF1",16
"5514",0.9,"LURAP1L-AS1",16
"1723",0.89,"CD36",16
"4315",0.89,"FSD1L",16
"1040",0.88,"C4orf48",16
"3216",0.88,"DOK2",16
"4119",0.88,"FKBP11",16
"7811",0.87,"STAB1",16
"8011",0.87,"STX2",16
"2715",0.86,"COX7A1",16
"3119",0.86,"DEPDC7",16
"5614",0.86,"MAP1B",16
"859",0.86,"VGF",16
"5814",0.85,"NTRK2",16
"2415",0.84,"CHGA",16
"4015",0.84,"FAM81A",16
"6013",0.84,"P2RY13",16
"6911",0.84,"SCG5",16
"1425",0.83,"CCDC34",16
"879",0.82,"WDR76",16
"2015",0.81,"CDKN2D",16
"4914",0.81,"IL2RG",16
"860",0.8,"C1QC",16
"3316",0.8,"DTYMK",16
"7611",0.8,"SRSF8",16
"899",0.8,"ZEB2",16
"4714",0.79,"HLA-DPA1",16
"490",0.78,"ANGPT1",16
"959",0.78,"C1QTNF3",16
"1623",0.78,"CCL5",16
"2915",0.76,"DAB2",16
"1236",0.75,"CAPSL",16
"6313",0.75,"QPCT",16
"7312",0.75,"SGCG",16
"1157",0.74,"A2M",16
"1823",0.74,"CD84",16
"3715",0.74,"EVI2A",16
"6613",0.74,"RGS5",16
"7711",0.74,"SSR4",16
"1328",0.73,"CBLN1",16
"390",0.72,"AIF1",16
"3415",0.72,"DYNC1I1",16
"8310",0.71,"UBE2T",16
"2216",0.7,"CENPM",16
"4217",0.7,"FOLR2",16
"5913",0.7,"NUCB2",16
"6117",0.7,"PANX2",16
"6712",0.7,"S100A8",16
"590",0.69,"BASP1",16
"5014",0.67,"IL32",16
"7511",0.67,"SMIM4",16
"1523",0.66,"CCDC39",16
"8410",0.65,"UCHL1",16
"780",0.62,"C1QA",16
"1919",0.62,"CDK1",16
"8115",0.61,"TACC3",16
"6215",0.6,"PRDX4",16
"7011",0.59,"SDF2L1",16
"7212",0.58,"SELENOM",16
"3515",0.56,"DZANK1",16
"3915",0.56,"FAM122B",16
"5118",0.55,"KRT17",16
"4814",0.54,"HTATSF1",16
"2815",0.53,"CRELD2",16
"3815",0.53,"FAIM2",16
"5216",0.43,"KRTCAP2",16
