"","pearson","gene","cluster"
"37",0.98,"GPR171",1
"32",0.97,"FGF13-AS1",1
"53",0.97,"MIR924HG",1
"55",0.97,"MSX2P1",1
"60",0.97,"P2RY13",1
"85",0.97,"TRIM10",1
"8",0.96,"BRDTP1",1
"9",0.96,"C1orf94",1
"45",0.96,"KRTDAP",1
"52",0.96,"MIP",1
"57",0.96,"NKAIN3",1
"58",0.96,"NOD2",1
"59",0.96,"OR13C5",1
"79",0.96,"SLFN14",1
"29",0.95,"ERFE",1
"36",0.95,"GP5",1
"42",0.95,"KLK12",1
"88",0.94,"VSTM2A",1
"1",0.92,"ABCD2",1
"19",0.92,"CHST9",1
"50",0.92,"LINC00908",1
"69",0.92,"PLP1",1
"73",0.91,"PRKCQ-AS1",1
"51",0.9,"MICAL2",1
"66",0.9,"PIK3C2G",1
"84",0.9,"TPD52L1",1
"18",0.89,"CHRNB4",1
"49",0.89,"LINC00861",1
"13",0.88,"CD160",1
"35",0.88,"GINS2",1
"48",0.88,"LINC00337",1
"54",0.87,"MPIG6B",1
"75",0.87,"RETN",1
"39",0.86,"HAPLN3",1
"41",0.84,"IL1R2",1
"27",0.81,"ENO3",1
"63",0.81,"PCDHA10",1
"81",0.81,"SNORA14B",1
"72",0.8,"PRELP",1
"77",0.79,"SIRT7",1
"17",0.77,"CFAP92",1
"26",0.77,"DNM3-IT1",1
"38",0.77,"GPR84",1
"16",0.76,"CENPK",1
"43",0.76,"KRT19",1
"47",0.76,"LGALS14",1
"33",0.75,"FPR1",1
"2",0.73,"AGXT",1
"20",0.73,"CLSPN",1
"5",0.72,"ART3",1
"71",0.72,"POU1F1",1
"74",0.72,"PRSS35",1
"82",0.72,"TIGD5",1
"70",0.71,"PON1",1
"78",0.71,"SLCO2A1",1
"31",0.7,"FAM86B3P",1
"62",0.7,"PASK",1
"28",0.68,"EPCAM",1
"76",0.67,"RNASEH2A",1
"61",0.65,"PART1",1
"67",0.64,"PLA2G1B",1
"7",0.62,"BPGM",1
"15",0.62,"CDCA7L",1
"21",0.62,"CRNDE",1
"89",0.62,"ZBTB16",1
"11",0.61,"CALB1",1
"14",0.61,"CD84",1
"34",0.61,"GAP43",1
"68",0.61,"PLEKHH2",1
"10",0.59,"C4orf48",1
"40",0.59,"HTATSF1",1
"80",0.58,"SMIM4",1
"87",0.58,"VIPR1",1
"46",0.57,"LARP1B",1
"90",0.57,"ZNF324B",1
"23",0.55,"CYB5D2",1
"83",0.54,"TLR4",1
"6",0.53,"BMP8A",1
"56",0.53,"NFE2",1
"86",0.53,"UROD",1
"4",0.52,"ANGPT2",1
"12",0.51,"CAMTA2",1
"65",0.48,"PEG10",1
"44",0.47,"KRTCAP2",1
"64",0.46,"PCNA",1
"24",0.45,"DIO2",1
"3",0.44,"ALDH1A1",1
"30",0.44,"FAM81A",1
"22",0.37,"CXCL14",1
"25",0.28,"DLK1",1
"141",0.95,"CHGB",2
"361",0.94,"HS3ST1",2
"671",0.93,"SELENOM",2
"321",0.91,"GIMAP8",2
"610",0.9,"CAV1",2
"561",0.9,"PCP4",2
"310",0.89,"BATF3",2
"121",0.88,"CD9",2
"211",0.87,"DEPDC7",2
"621",0.87,"RILPL2",2
"681",0.87,"SOX3",2
"741",0.87,"TIMP1",2
"781",0.85,"TRDN",2
"531",0.83,"NUCB2",2
"551",0.83,"ORAI2",2
"711",0.83,"SSTR2",2
"210",0.82,"B2M",2
"261",0.82,"FABP7",2
"381",0.82,"IFI6",2
"111",0.81,"CD79B",2
"221",0.8,"DOK2",2
"761",0.8,"TNFRSF12A",2
"191",0.79,"CST3",2
"341",0.79,"GPX3",2
"391",0.78,"IFIT1",2
"401",0.78,"IGSF1",2
"541",0.78,"OAS1",2
"501",0.77,"MX1",2
"410",0.76,"C1orf122",2
"271",0.76,"FKBP11",2
"331",0.76,"GPM6A",2
"521",0.76,"NENF",2
"281",0.75,"FKBP2",2
"451",0.75,"KRT42P",2
"371",0.74,"IFI30",2
"691",0.74,"SPINT2",2
"110",0.73,"ACOT7",2
"710",0.72,"CBLN1",2
"411",0.7,"IL10RA",2
"511",0.7,"NCAPH",2
"771",0.7,"TNFRSF1B",2
"201",0.69,"CXCR4",2
"421",0.69,"ISG15",2
"581",0.69,"PLD3",2
"641",0.69,"SCG2",2
"481",0.68,"LY6H",2
"91",0.67,"CCN3",2
"441",0.67,"KLHL11",2
"701",0.67,"SSR4",2
"241",0.66,"ECRG4",2
"591",0.66,"PLXND1",2
"721",0.65,"TCEAL6",2
"801",0.65,"XAF1",2
"431",0.64,"KDELR3",2
"510",0.62,"CAPSL",2
"631",0.62,"S100A6",2
"571",0.61,"PDE4B",2
"651",0.61,"SDF2L1",2
"791",0.6,"TROAP",2
"810",0.59,"CCN2",2
"291",0.59,"FNDC9",2
"461",0.59,"KRT8",2
"731",0.59,"THY1",2
"351",0.58,"HLA-B",2
"491",0.58,"MS4A7",2
"601",0.58,"PTGS2",2
"171",0.57,"CPLX3",2
"611",0.57,"RBBP8",2
"131",0.56,"CDH23",2
"751",0.56,"TMEM190",2
"471",0.55,"LXN",2
"231",0.52,"DYNC1I1",2
"301",0.5,"GGH",2
"661",0.5,"SEC11C",2
"151",0.49,"CLDN5",2
"101",0.48,"CCNB1",2
"161",0.47,"COTL1",2
"251",0.45,"FABP3",2
"181",0.44,"CRELD2",2
"311",0.25,"GH1",2
"502",0.96,"LY96",3
"102",0.95,"CD163",3
"512",0.93,"C1orf162",3
"272",0.93,"FCER1G",3
"362",0.93,"GPC5-AS1",3
"262",0.92,"F13A1",3
"622",0.91,"RPGR",3
"811",0.9,"C1QC",3
"532",0.9,"NPTX2",3
"242",0.89,"EDNRB",3
"582",0.89,"PLXNA1",3
"642",0.89,"SLCO2B1",3
"612",0.88,"C1QA",3
"212",0.88,"DAB2",3
"402",0.87,"HLA-DPB1",3
"412",0.87,"HLA-DRA",3
"432",0.87,"ITGA4",3
"552",0.87,"PLAT",3
"413",0.85,"BASP1",3
"112",0.85,"CD74",3
"382",0.85,"HCLS1",3
"562",0.85,"PLD4",3
"232",0.84,"DLX2",3
"632",0.84,"SLC40A1",3
"712",0.83,"C1QB",3
"392",0.83,"HEPACAM2",3
"682",0.83,"SRGN",3
"762",0.83,"ZBTB20-AS4",3
"662",0.82,"SPARCL1",3
"752",0.82,"VSIG4",3
"182",0.81,"CSF1R",3
"542",0.81,"PCOLCE",3
"252",0.8,"EGLN3",3
"482",0.8,"LPAR6",3
"742",0.79,"UNC5B-AS1",3
"192",0.78,"CXXC1",3
"322",0.77,"FOLR2",3
"442",0.77,"KCTD12",3
"732",0.77,"TGFBI",3
"312",0.76,"FN1",3
"422",0.76,"IFITM3",3
"462",0.75,"LILRB3",3
"372",0.74,"GPX8",3
"152",0.73,"COL5A2",3
"472",0.73,"LINC00632",3
"492",0.7,"LY86",3
"672",0.68,"SPON1",3
"172",0.67,"CRYBA2",3
"202",0.65,"CYTIP",3
"592",0.65,"PNMT",3
"113",0.64,"ABHD6",3
"162",0.64,"CPED1",3
"713",0.63,"TBXAS1",3
"132",0.62,"COL3A1",3
"142",0.61,"COL4A1",3
"302",0.61,"FGL2",3
"332",0.6,"GATA2",3
"222",0.59,"DCN",3
"282",0.58,"FCGR3A",3
"652",0.56,"SPARC",3
"292",0.55,"FEV",3
"613",0.54,"RAMP2",3
"122",0.53,"COL1A1",3
"602",0.53,"PRDM1",3
"722",0.53,"TCF21",3
"213",0.52,"ARPP21",3
"702",0.51,"TBX3",3
"92",0.5,"CAD",3
"513",0.5,"MEG3",3
"313",0.47,"ATXN3",3
"572",0.47,"PLTP",3
"692",0.46,"SULT1E1",3
"342",0.42,"GJB7",3
"352",0.39,"GPC4",3
"522",0.38,"NCAN",3
"452",0.34,"KNSTRN",3
"812",0.98,"CCDC170",4
"910",0.98,"CCL23",4
"343",0.98,"CXCR3",4
"363",0.98,"DEUP1",4
"633",0.98,"KIR2DS4",4
"663",0.98,"KRT25",4
"772",0.98,"NIBAN3",4
"802",0.98,"NOSTRIN",4
"881",0.98,"POF1B",4
"99",0.98,"RHO",4
"105",0.98,"SELENOV",4
"123",0.97,"CD2",4
"393",0.97,"EDN2",4
"443",0.97,"FYB2",4
"93",0.97,"PRRX2",4
"323",0.96,"CPZ",4
"433",0.96,"FGFBP2",4
"563",0.95,"HPGD",4
"763",0.95,"MYO1G",4
"100",0.94,"RSPO3",4
"183",0.93,"CEACAM1",4
"453",0.93,"GIMAP7",4
"463",0.93,"GLIS3-AS1",4
"693",0.93,"LGALS13",4
"861",0.93,"PLAC9",4
"753",0.92,"MYC",4
"104",0.92,"SECTM1",4
"214",0.91,"APOBEC3D",4
"243",0.91,"CLEC4A",4
"603",0.91,"IL7R",4
"124",0.9,"ALOX15",4
"743",0.9,"MX2",4
"1101",0.9,"TCL1A",4
"117",0.9,"VSIG1",4
"1110",0.89,"CCR1",4
"573",0.89,"ICOS",4
"273",0.88,"COL13A1",4
"133",0.87,"CD247",4
"293",0.87,"COLEC11",4
"614",0.87,"KCNJ8",4
"782",0.87,"NMRK2",4
"103",0.87,"SCGB3A1",4
"153",0.86,"CD3G",4
"163",0.86,"CD79A",4
"143",0.85,"CD34",4
"203",0.85,"CEBPB-AS1",4
"514",0.85,"HCAR3",4
"106",0.85,"SH2D3A",4
"821",0.84,"PBK",4
"1011",0.84,"RUNX3",4
"173",0.83,"CDKN3",4
"483",0.83,"GPR34",4
"97",0.83,"RARRES2",4
"223",0.82,"CLEC14A",4
"403",0.82,"ESAM",4
"733",0.82,"MAB21L1",4
"353",0.81,"CYP2S1",4
"283",0.79,"COL20A1",4
"96",0.79,"RAMP3",4
"193",0.78,"CEBPA",4
"333",0.77,"CRYAB",4
"215",0.76,"CKAP5",4
"673",0.76,"LCK",4
"921",0.76,"PRF1",4
"383",0.75,"E2F7",4
"714",0.75,"LMOD1",4
"115",0.75,"USP44",4
"373",0.74,"DLX6-AS1",4
"1021",0.74,"SCARA5",4
"1111",0.74,"TDRD9",4
"114",0.74,"TNFRSF4",4
"533",0.73,"HMBS",4
"643",0.73,"KLHDC4",4
"831",0.73,"PCDH17",4
"653",0.72,"KRT18",4
"792",0.72,"NMU",4
"715",0.71,"BST2",4
"423",0.71,"FAM83D",4
"303",0.69,"COX6A2",4
"723",0.69,"LRRC26",4
"94",0.69,"PYY2",4
"107",0.69,"SOX17",4
"95",0.68,"RACGAP1",4
"98",0.68,"RCSD1",4
"233",0.67,"CLEC2B",4
"314",0.67,"CPA5",4
"543",0.67,"HMGB3",4
"583",0.67,"IFI16",4
"813",0.67,"OTOS",4
"118",0.67,"VTRNA1-3",4
"120",0.67,"ZNF852",4
"263",0.66,"CLIC3",4
"414",0.66,"FAM3B",4
"615",0.65,"BIRC5",4
"415",0.64,"ARHGAP11B",4
"623",0.64,"KIF11",4
"703",0.64,"LMO2",4
"851",0.64,"PENK",4
"109",0.64,"SYNPO2",4
"119",0.63,"ZNF704",4
"473",0.62,"GNG11",4
"503",0.62,"HBZ",4
"593",0.62,"IL32",4
"901",0.6,"PPP1R14A",4
"1131",0.6,"TGM2",4
"253",0.59,"CLEC4F",4
"108",0.57,"STYX",4
"515",0.56,"ATAD2",4
"683",0.56,"LGALS1",4
"891",0.56,"POSTN",4
"1010",0.55,"CCNB2",4
"493",0.54,"GRK5",4
"553",0.54,"HMMR",4
"523",0.52,"HLA-DRB5",4
"841",0.48,"PECAM1",4
"911",0.48,"PRDX4",4
"116",0.48,"VIM",4
"871",0.46,"PLVAP",4
"1121",0.44,"TFAP2B",4
"315",0.42,"APOC1",4
"1310",0.99,"CCR5",5
"1710",0.99,"CD300LF",5
"204",0.99,"CDA",5
"224",0.99,"CEACAM6",5
"264",0.99,"CGB7",5
"294",0.99,"CLEC5A",5
"404",0.99,"DEFA4",5
"684",0.99,"GRAP",5
"704",0.99,"GSN-AS1",5
"862",0.99,"IL4I1",5
"892",0.99,"KCNA1",5
"931",0.99,"LEF1-AS1",5
"951",0.99,"LHX2",5
"971",0.99,"LINC02076",5
"1091",0.99,"METAP1D",5
"1132",0.99,"MS4A3",5
"1181",0.99,"MUC16",5
"1321",0.99,"PLET1",5
"136",0.99,"PTGDS",5
"139",0.99,"RFX8",5
"1431",0.99,"RHCE",5
"144",0.99,"RHOV",5
"166",0.99,"SUCNR1",5
"1731",0.99,"TNFAIP6",5
"174",0.99,"TNNI2",5
"912",0.98,"BPI",5
"1410",0.98,"CD163L1",5
"1610",0.98,"CD209",5
"554",0.98,"FCER2",5
"882",0.98,"ITGAX",5
"137",0.98,"RAB37",5
"1012",0.97,"C3orf80",5
"304",0.97,"CLIC2",5
"624",0.97,"FXYD5",5
"754",0.97,"HLA-DRB1",5
"793",0.97,"IFI27",5
"872",0.97,"INSM2",5
"1051",0.97,"LYZ",5
"126",0.97,"OBSCN",5
"1521",0.97,"SH3BP1",5
"157",0.97,"SLC2A5",5
"254",0.96,"CGB3",5
"902",0.96,"KCNK3",5
"913",0.96,"KIF21B",5
"1061",0.96,"MAFB",5
"168",0.96,"TAMALIN",5
"1721",0.96,"TMPRSS13",5
"644",0.95,"G0S2",5
"154",0.95,"SLC22A4",5
"474",0.94,"E2F2",5
"516",0.94,"EML2-AS1",5
"1031",0.94,"LTF",5
"1161",0.94,"MSR1",5
"1331",0.94,"PLIN2",5
"147",0.94,"S100A8",5
"156",0.94,"SLC2A1",5
"176",0.94,"TYROBP",5
"1112",0.93,"CARD16",5
"981",0.93,"LMNTD2",5
"128",0.93,"PCDHGA10",5
"1311",0.93,"PILRA",5
"134",0.93,"PLSCR2",5
"145",0.93,"RNASE6",5
"194",0.92,"CD86",5
"1102",0.92,"MKI67",5
"179",0.92,"ZNF347",5
"180",0.92,"ZNF385C",5
"284",0.91,"CLCN5",5
"324",0.91,"CNNM1",5
"484",0.91,"EDN1",5
"1013",0.91,"LRRTM3",5
"1122",0.91,"MRC1",5
"1171",0.91,"MT2A",5
"1511",0.91,"SERPINA3",5
"814",0.9,"BDNF",5
"674",0.9,"GK",5
"803",0.9,"IFIH1",5
"1151",0.9,"MS4A6A",5
"1241",0.9,"NGFR",5
"148",0.9,"S100A9",5
"316",0.89,"ABI3",5
"634",0.89,"FYB1",5
"773",0.89,"HPGDS",5
"842",0.89,"IL17RD",5
"1022",0.89,"LTB",5
"416",0.88,"ADM",5
"1041",0.88,"LYVE1",5
"146",0.88,"S100A4",5
"1631",0.88,"SPINK2",5
"1510",0.87,"CD1D",5
"344",0.87,"CTSS",5
"1621",0.87,"SP2-AS1",5
"184",0.86,"CD33",5
"664",0.86,"GFRA1",5
"764",0.86,"HMOX1",5
"164",0.86,"STAB1",5
"167",0.86,"TAGLN",5
"716",0.85,"ARHGDIB",5
"374",0.85,"CYTH4",5
"1211",0.85,"NCAPD2",5
"158",0.85,"SLC38A11",5
"185",0.84,"A2M",5
"317",0.84,"CMYA5",5
"744",0.84,"HILPDA",5
"1191",0.84,"MYB",5
"1201",0.84,"MYO1F",5
"1231",0.84,"NFIX",5
"127",0.84,"P2RY2",5
"150",0.84,"SEMA3C",5
"216",0.83,"ABCC8",5
"334",0.83,"COL11A1",5
"384",0.83,"CYTL1",5
"1421",0.83,"RHBDL2",5
"159",0.83,"SLIT2",5
"574",0.82,"FCN1",5
"717",0.82,"H1-3",5
"138",0.82,"RELN",5
"160",0.82,"SMAD5-AS1",5
"594",0.81,"FOXC1",5
"991",0.81,"LPCAT2",5
"177",0.81,"USP27X",5
"517",0.8,"ADPRH",5
"364",0.8,"CYP2B7P",5
"1221",0.8,"NEUROD1",5
"140",0.8,"RGS19",5
"1611",0.8,"SOX2-OT",5
"217",0.79,"CDHR3",5
"444",0.79,"DPEP2",5
"724",0.79,"H2AC20",5
"234",0.78,"CETP",5
"354",0.78,"CYP26A1",5
"1141",0.78,"MS4A4A",5
"155",0.78,"SLC25A37",5
"544",0.77,"FBXO32",5
"125",0.77,"NR2F1",5
"1811",0.77,"ZNF791",5
"961",0.76,"LILRB5",5
"244",0.75,"CFAP65",5
"464",0.75,"DSG3",5
"584",0.75,"FMN2",5
"783",0.74,"IER3",5
"822",0.74,"IGFBP5",5
"654",0.73,"GAD1",5
"1113",0.73,"MPO",5
"564",0.72,"FCGR1A",5
"616",0.72,"FSHB",5
"1531",0.72,"SLC11A1",5
"165",0.72,"STC1",5
"941",0.71,"LHB",5
"130",0.71,"PHLDA2",5
"694",0.7,"GRIK1",5
"129",0.7,"PDGFRB",5
"734",0.69,"HBD",5
"169",0.69,"TFPI",5
"170",0.69,"TGFBR3L",5
"1210",0.68,"CCL5",5
"274",0.68,"CILP",5
"424",0.68,"DKK2",5
"524",0.68,"EREG",5
"1001",0.68,"LRRC32",5
"178",0.68,"VCAN",5
"394",0.67,"CYTOR",5
"832",0.67,"IL17RB",5
"454",0.66,"DPT",5
"534",0.66,"FBLL1",5
"604",0.65,"FOXG1",5
"175",0.64,"TSC22D1-AS1",5
"504",0.63,"ELF3",5
"852",0.63,"IL2RG",5
"922",0.63,"LDLRAD2",5
"494",0.62,"EGFL7",5
"1071",0.62,"MAP7D2",5
"1711",0.62,"THBS4",5
"434",0.61,"DNAJC12",5
"815",0.61,"IFITM1",5
"135",0.61,"PPP1R3C",5
"1081",0.6,"MELK",5
"149",0.57,"SCT",5
"617",0.56,"AGR2",5
"1411",0.56,"RHBDL1",5
"417",0.54,"DEPP1",5
"1212",0.99,"BTNL2",6
"285",0.99,"CTRL",6
"485",0.99,"GALNT6",6
"635",0.99,"KHDC1L",6
"755",0.99,"MESP2",6
"883",0.99,"PADI4",6
"618",0.98,"AQP4",6
"745",0.98,"MCEMP1",6
"914",0.98,"PDZK1IP1",6
"186",0.97,"ACKR1",6
"275",0.97,"CRTC3-AS1",6
"445",0.97,"FILIP1",6
"1123",0.97,"TASL",6
"1133",0.97,"TDO2",6
"1291",0.97,"ZNF804A",6
"923",0.96,"PLAU",6
"1082",0.96,"SLAMF7",6
"1023",0.95,"RCN3",6
"1072",0.95,"SIGLEC1",6
"418",0.94,"APBB1IP",6
"518",0.94,"APOE",6
"942",0.94,"PLXDC1",6
"1612",0.93,"CD4",6
"375",0.93,"DNASE1L3",6
"833",0.93,"NGF",6
"1281",0.93,"ZNF556",6
"1242",0.92,"VSIR",6
"195",0.91,"CENPA",6
"665",0.91,"KRT1",6
"903",0.91,"PCK1",6
"1114",0.9,"STXBP6",6
"525",0.89,"H2BC12",6
"355",0.88,"DKK4",6
"863",0.88,"NTS",6
"1213",0.88,"TTK",6
"535",0.87,"H3C4",6
"932",0.87,"PLK1",6
"962",0.86,"PRSS57",6
"1232",0.86,"UBE2T",6
"205",0.85,"CENPF",6
"425",0.85,"FALEC",6
"645",0.85,"KIF2C",6
"893",0.85,"PAPPA2",6
"505",0.84,"GOLPH3L",6
"952",0.84,"POC1A",6
"1512",0.83,"CD300LB",6
"385",0.83,"DOCK8",6
"585",0.83,"HNMT",6
"225",0.82,"CENPU",6
"695",0.82,"LILRB2",6
"1103",0.82,"SRRM4",6
"235",0.81,"CFH",6
"816",0.81,"NEFM",6
"915",0.8,"ASCL1",6
"784",0.8,"MPPED2",6
