"","pearson","gene","cluster"
"607",0.79,"PMFBP1",8
"277",0.78,"GAL",8
"247",0.75,"FABP6",8
"687",0.74,"RAB37",8
"427",0.73,"ARHGAP15",8
"1317",0.72,"CENPA",8
"428",0.72,"LAIR2",8
"767",0.72,"VCAN",8
"528",0.71,"MYC",8
"177",0.68,"DCT",8
"7111",0.68,"SORCS2",8
"728",0.68,"SOSTDC1",8
"447",0.67,"LGR5",8
"567",0.67,"OVOL3",8
"637",0.67,"POM121L8P",8
"667",0.67,"PRR15L",8
"628",0.66,"BBOX1",8
"377",0.66,"IGF1",8
"1413",0.65,"CLEC4A",8
"169",0.65,"CYTL1",8
"347",0.65,"HES5",8
"397",0.65,"KLHL31",8
"6111",0.65,"PNOC",8
"647",0.65,"PON3",8
"747",0.65,"TPD52L1",8
"297",0.61,"GJA4",8
"307",0.61,"GPM6A",8
"197",0.6,"DMAC2L",8
"537",0.59,"NANOS2",8
"407",0.57,"KLRF1",8
"3111",0.51,"GPX8",8
"597",0.51,"PMAIP1",8
"357",0.47,"HMGA2",8
"170",0.99,"ADAM21",9
"329",0.99,"AGRP",9
"429",0.99,"APOA2",9
"178",0.99,"CD5L",9
"308",0.99,"FFAR2",9
"338",0.99,"GLOD5",9
"408",0.99,"HTN3",9
"438",0.99,"IFIT1B",9
"458",0.99,"JCHAIN",9
"468",0.99,"KCNJ15",9
"478",0.99,"KCNK17",9
"498",0.99,"KRTAP4-6",9
"529",0.99,"LINC00184",9
"538",0.99,"LINC00336",9
"578",0.99,"MEI4",9
"588",0.99,"MEPE",9
"598",0.99,"MNX1",9
"608",0.99,"MS4A2",9
"688",0.99,"RELL2",9
"7112",0.99,"SH2D1B",9
"729",0.99,"SNCA-AS1",9
"758",0.99,"TAAR5",9
"807",0.99,"TESPA1",9
"857",0.99,"THSD4-AS2",9
"698",0.97,"SCN4B",9
"730",0.96,"ARX",9
"1020",0.94,"CAGE1",9
"248",0.94,"DNAJA4",9
"358",0.94,"GPR135",9
"4112",0.94,"ICAM4",9
"488",0.94,"KRT1",9
"6112",0.94,"MSR1",9
"629",0.94,"NLRP14",9
"797",0.94,"TDRD12",9
"867",0.94,"TNFAIP6",9
"568",0.93,"LINC01506",9
"229",0.92,"ADAMTS8",9
"2112",0.9,"CLEC4E",9
"558",0.9,"LINC00958",9
"1219",0.88,"CCL20",9
"348",0.88,"GPIHBP1",9
"768",0.87,"TAMALIN",9
"638",0.86,"PHLDA2",9
"788",0.86,"TCL1A",9
"897",0.86,"VNN1",9
"1414",0.85,"CCR5",9
"847",0.85,"THSD4",9
"1610",0.83,"CD247",9
"278",0.83,"EGR4",9
"5112",0.83,"LILRB4",9
"2210",0.82,"CLPSL2",9
"658",0.81,"PLAU",9
"548",0.8,"LINC00473",9
"448",0.79,"INSM2",9
"4210",0.77,"IFIH1",9
"1119",0.76,"CCK",9
"198",0.76,"CFH",9
"3210",0.76,"FN1",9
"1514",0.75,"CD2",9
"678",0.75,"PTGS2",9
"748",0.75,"SULT1B1",9
"630",0.73,"ARHGEF15",9
"738",0.73,"SSTR2",9
"1318",0.72,"CCR1",9
"648",0.72,"PLA2G1B",9
"378",0.71,"HSPA6",9
"887",0.71,"USP2-AS1",9
"288",0.7,"FBLL1",9
"388",0.7,"HSPB1",9
"398",0.69,"HSPH1",9
"188",0.68,"CEP55",9
"238",0.68,"COL15A1",9
"837",0.68,"THBS2",9
"508",0.67,"L3MBTL4-AS1",9
"708",0.67,"SERPINE1",9
"668",0.66,"PPP1R14A",9
"828",0.66,"THBD",9
"258",0.65,"DNAJB1",9
"829",0.64,"BAG3",9
"298",0.64,"FEV",9
"778",0.63,"TCF21",9
"208",0.62,"CKS2",9
"268",0.62,"EGR2",9
"877",0.62,"TWIST1",9
"928",0.61,"BGN",9
"8111",0.59,"TFPI",9
"3112",0.56,"FHL2",9
"530",0.53,"APOD",9
"368",0.53,"HSPA1A",9
"209",0.95,"DPP4",10
"459",0.95,"MAP3K19",10
"798",0.95,"TNNI2",10
"299",0.94,"GAPDHS",10
"339",0.94,"GLIS3-AS1",10
"439",0.94,"LINC02872",10
"609",0.94,"PVRIG",10
"269",0.93,"FST",10
"1515",0.91,"CRYBB1",10
"189",0.91,"CYP2B7P",10
"789",0.91,"TMPRSS12",10
"499",0.9,"NGF",10
"739",0.88,"BRCA1",10
"689",0.87,"SIAH3",10
"830",0.85,"BST1",10
"1120",0.85,"CENPK",10
"5210",0.85,"PARPBP",10
"479",0.84,"MUC5B",10
"2113",0.83,"E2F2",10
"5113",0.81,"OMD",10
"649",0.81,"RGS4",10
"8210",0.81,"VCAM1",10
"509",0.8,"NPL",10
"430",0.79,"ASF1B",10
"3113",0.79,"GIMAP8",10
"399",0.79,"KIF15",10
"4211",0.79,"LILRA2",10
"230",0.78,"ANGPTL1",10
"309",0.78,"GIMAP4",10
"589",0.78,"PRR11",10
"599",0.78,"PRR15",10
"7113",0.78,"SPC25",10
"1024",0.77,"CD300E",10
"549",0.77,"PILRA",10
"539",0.75,"ASPN",10
"559",0.75,"POU2F2",10
"639",0.75,"RELN",10
"569",0.74,"PPP1R14C",10
"279",0.73,"FUOM",10
"359",0.73,"H1-3",10
"379",0.73,"HAVCR2",10
"6113",0.73,"RAD9B",10
"709",0.73,"SLC26A2",10
"769",0.73,"TK1",10
"179",0.72,"ALOX12B",10
"7210",0.72,"STX2",10
"330",0.71,"ARPC1B",10
"640",0.71,"ATAD2",10
"858",0.7,"ZNF791",10
"389",0.69,"HELLS",10
"679",0.69,"SERPINF1",10
"5310",0.66,"PARVG",10
"249",0.65,"FGF13-AS1",10
"3211",0.64,"GINS2",10
"669",0.64,"SEMA3C",10
"749",0.64,"TFPI2",10
"469",0.62,"MCAM",10
"6210",0.62,"RBP7",10
"929",0.61,"CAVIN3",10
"1220",0.61,"CENPU",10
"659",0.61,"S100A11",10
"848",0.61,"WDR76",10
"1319",0.6,"CHRDL2",10
"289",0.6,"GALNT6",10
"808",0.6,"TSLP",10
"8112",0.6,"TTC4",10
"868",0.59,"ZNF852",10
"239",0.58,"ENOX2",10
"369",0.58,"H4C3",10
"1415",0.57,"CKAP2L",10
"2211",0.57,"EGFL6",10
"199",0.56,"DAB2",10
"779",0.55,"TMIGD3",10
"349",0.54,"GRK5",10
"838",0.54,"VSIG4",10
"259",0.53,"FREM2",10
"1710",0.52,"CSTA",10
"489",0.52,"NEURL2",10
"579",0.49,"PPP1R27",10
"1611",0.44,"CSF1",10
"449",0.44,"LRRC58",10
"699",0.43,"SLC25A37",10
"7310",0.43,"TACSTD2",10
"409",0.42,"LAP3",10
"759",0.42,"THEMIS2",10
"4113",0.35,"LGMN",10
"5410",0.96,"KIF11",11
"2310",0.95,"CRYGC",11
"878",0.95,"RTN4RL1",11
"2710",0.94,"CXCL9",11
"5610",0.94,"KIF21B",11
"898",0.94,"SERPINB2",11
"967",0.94,"TDGF1",11
"1004",0.94,"VSTM2B",11
"4610",0.92,"GSN-AS1",11
"1034",0.92,"ZNF98",11
"6910",0.91,"NMRK2",11
"986",0.91,"UBOX5-AS1",11
"740",0.9,"BARX2",11
"4310",0.89,"GDF10",11
"1516",0.88,"CENPM",11
"3212",0.88,"DPT",11
"907",0.88,"SLC7A11",11
"650",0.87,"ATAD5",11
"7010",0.87,"NRTN",11
"6710",0.86,"MXD3",11
"3510",0.85,"EPHA5",11
"7311",0.85,"PCLAF",11
"7610",0.84,"PDZRN4",11
"1612",0.83,"CHRNB4",11
"3810",0.83,"FOXC1",11
"839",0.82,"BIN2",11
"440",0.8,"ANKRD1",11
"2212",0.8,"COL6A6",11
"4710",0.8,"GSTA1",11
"540",0.78,"ARHGAP19",11
"5010",0.78,"HBD",11
"10110",0.78,"WFDC21P",11
"340",0.77,"ANGPT1",11
"3910",0.77,"FOXG1",11
"6114",0.77,"LXN",11
"6211",0.77,"MGARP",11
"4510",0.76,"GRIK1-AS1",11
"1025",0.75,"C1QTNF3",11
"4114",0.75,"FXYD3",11
"6010",0.75,"LPL",11
"180",0.74,"ACY3",11
"5710",0.73,"KIF23",11
"6610",0.73,"MUC15",11
"1320",0.71,"CDH23",11
"5114",0.71,"HBE1",11
"2610",0.7,"CXCL3",11
"7710",0.7,"PLD3",11
"869",0.7,"RSPO3",11
"5910",0.69,"LEF1-AS1",11
"7211",0.69,"OGN",11
"7410",0.68,"PCNA",11
"977",0.68,"TMEM190",11
"3410",0.67,"EMC3-AS1",11
"3710",0.67,"FCER1A",11
"5510",0.67,"KIF20A",11
"2810",0.66,"CYP26A1",11
"2910",0.66,"DEFA6",11
"4810",0.65,"GUCA1A",11
"5211",0.65,"HPGD",11
"888",0.65,"SCGB3A1",11
"849",0.64,"RNASEH2A",11
"9111",0.64,"SMAD5-AS1",11
"2410",0.62,"CSNK1A1L",11
"947",0.62,"STK31",11
"1222",0.61,"CA12",11
"930",0.6,"BRCA2",11
"1416",0.6,"CDK1",11
"8113",0.6,"PRDX4",11
"809",0.59,"PPP1R3C",11
"1026",0.59,"ZNF347",11
"3610",0.58,"FAM111B",11
"859",0.58,"RPGR",11
"6810",0.57,"NKAIN3",11
"799",0.57,"POLR1F",11
"2114",0.56,"COL3A1",11
"2510",0.56,"CXCL12",11
"6510",0.56,"MPPED2",11
"1711",0.55,"CLDN4",11
"3114",0.55,"DHRS9",11
"3310",0.55,"E2F3",11
"5810",0.55,"KNSTRN",11
"957",0.55,"STRC",11
"3010",0.53,"DEUP1",11
"6410",0.52,"MNS1",11
"937",0.52,"STC1",11
"1910",0.51,"CMYA5",11
"2010",0.5,"COL11A1",11
"8211",0.5,"PYCARD",11
"6310",0.49,"MND1",11
"9210",0.48,"SPON1",11
"5311",0.47,"IFIT3",11
"7510",0.47,"PDPN",11
"4410",0.45,"GK",11
"996",0.45,"VAMP8",11
"8310",0.44,"RALYL",11
"240",0.43,"ALOX15",11
"4010",0.42,"FOXK1",11
"4212",0.41,"GABRB2",11
"7114",0.41,"NUCB2",11
"1123",0.4,"C4orf48",11
"1810",0.38,"CLIC4",11
"7810",0.38,"PLP1",11
"4910",0.33,"HAPLN3",11
"2811",0.99,"CEACAM6",12
"6611",0.99,"FEZF1",12
"7411",0.99,"GABRA1",12
"1044",0.99,"LGALS14",12
"1911",0.98,"CD177",12
"2311",0.98,"CDA",12
"3311",0.98,"CLDN10",12
"3411",0.98,"CLEC5A",12
"4115",0.98,"CRISP3",12
"4911",0.98,"CXCL5",12
"5212",0.98,"DEFA4",12
"6811",0.98,"FFAR3",12
"7115",0.98,"FNDC1",12
"7212",0.98,"FPR2",12
"7511",0.98,"GABRA3",12
"8114",0.98,"GP5",12
"8212",0.98,"GPR17",12
"938",0.98,"ITGA4",12
"948",0.98,"KCNMB2-AS1",12
"987",0.98,"KRTAP24-1",12
"1084",0.98,"LIN28B-AS1",12
"1093",0.98,"LINC00222",12
"1103",0.98,"LINC00463",12
"11110",0.98,"LINC00842",12
"1124",0.98,"LINC01053",12
"1133",0.98,"LINC01104",12
"1143",0.98,"LINC02587",12
"1153",0.98,"LTF",12
"1352",0.98,"NKX6-2",12
"1417",0.98,"OLIG2",12
"1462",0.98,"PGLYRP1",12
"1591",0.98,"RETN",12
"1712",0.98,"SLFN14",12
"1761",0.98,"TMEM211",12
"3611",0.97,"COL20A1",12
"5611",0.97,"ELANE",12
"6411",0.97,"FBXO47",12
"1054",0.97,"LGI1",12
"1522",0.97,"PRRX2",12
"1671",0.97,"SLA2",12
"1851",0.97,"VAX1",12
"550",0.96,"ANKRD9",12
"7711",0.96,"GHRH",12
"1372",0.96,"NOX3",12
"1517",0.95,"BPI",12
"1713",0.95,"C1QTNF2",12
"8510",0.95,"GSC",12
"1262",0.95,"MPO",12
"1891",0.95,"VXN",12
"6011",0.94,"ESCO2",12
"1027",0.94,"LCN2",12
"1402",0.94,"OLIG1",12
"1771",0.94,"TNFAIP8L2",12
"1811",0.94,"TSPEAR-AS2",12
"939",0.93,"APOBEC3A",12
"4511",0.93,"CSNK1E",12
"7611",0.93,"GFRA1",12
"12110",0.93,"MCEMP1",12
"1272",0.93,"MPPED1",12
"1432",0.93,"PCAT18",12
"6911",0.92,"FGR",12
"13110",0.92,"NCF4",12
"1472",0.92,"PIF1",12
"350",0.91,"ALKAL1",12
"1518",0.91,"PRR7-AS1",12
"1100",0.9,"ADAMTSL5",12
"8311",0.9,"GPR84",12
"997",0.9,"LAIR1",12
"1581",0.9,"RCSD1",12
"1912",0.9,"ZNF804A",12
"1812",0.89,"CBLN2",12
"1125",0.88,"ASB2",12
"6511",0.88,"FCN1",12
"7011",0.88,"FILIP1",12
"1252",0.88,"MNDA",12
"1322",0.88,"NEK2",12
"1641",0.88,"S100A8",12
"1751",0.88,"TERT",12
"1861",0.88,"VGLL1",12
"2711",0.87,"CEACAM3",12
"6711",0.87,"FEZF1-AS1",12
"1064",0.87,"LHX2",12
"2115",0.86,"CD79A",12
"4811",0.86,"CXCL14",12
"908",0.86,"HTR1F",12
"2611",0.85,"CEACAM1",12
"1532",0.85,"PSRC1",12
"1561",0.85,"PTPRZ1",12
"2911",0.84,"CEACAM8",12
"4311",0.84,"CRYGD",12
"1005",0.84,"LBX2-AS1",12
"1452",0.84,"PELATON",12
"3711",0.83,"COL5A2",12
"4711",0.83,"CST7",12
"1382",0.83,"NRXN1",12
"1392",0.83,"NUF2",12
"1601",0.83,"RGS16",12
"1631",0.83,"RUNX3",12
"190",0.83,"WIF1",12
"4411",0.82,"CSF3R",12
"1342",0.82,"NKPD1",12
"2511",0.81,"CDCA8",12
"5511",0.81,"DSG3",12
"1163",0.81,"LYZ",12
"1422",0.81,"PADI4",12
"1651",0.81,"S100A9",12
"3115",0.8,"CFAP92",12
"5115",0.8,"CYBB",12
"5711",0.8,"ENTPD1-AS1",12
"1282",0.8,"MS4A3",12
"1871",0.8,"VSIR",12
"8010",0.79,"GNGT1",12
"1661",0.79,"S100P",12
"1791",0.79,"TOP2A",12
"1418",0.78,"BIRC5",12
"4011",0.78,"CRABP1",12
"1482",0.78,"PLEK2",12
"450",0.77,"ALOX5AP",12
"840",0.77,"APCDD1L-DT",12
"1323",0.77,"AURKB",12
"968",0.77,"KIF18A",12
"1223",0.77,"MGST1",12
"1621",0.77,"RHPN1-AS1",12
"1801",0.77,"TRH",12
"1841",0.76,"UNC5B-AS1",12
"1224",0.75,"ATOH7",12
"8610",0.75,"H4C6",12
"10111",0.75,"LCK",12
"1183",0.75,"MAD2L1",12
"6311",0.74,"FANCB",12
"958",0.74,"KIF14",12
"1781",0.74,"TNNT1",12
"1613",0.73,"BUB1",12
"1362",0.73,"NNAT",12
"3511",0.72,"CLIC2",12
"3811",0.72,"CORO2A",12
"5911",0.72,"ERICH6B",12
"6212",0.72,"FAM3B",12
"8410",0.72,"GRAP",12
"1881",0.72,"VSNL1",12
"2411",0.71,"CDCA5",12
"4213",0.71,"CRYAB",12
"7312",0.71,"FRZB",12
"1741",0.71,"TBX19",12
"1701",0.7,"SLCO1C1",12
"1074",0.69,"LIN28B",12
"5312",0.68,"DLK1",12
"9211",0.68,"IL23A",12
"1332",0.68,"NEUROD1",12
"1442",0.68,"PCDH17",12
"1492",0.67,"POMC",12
"1721",0.67,"SULT1E1",12
"250",0.66,"ADPRH",12
"9112",0.66,"IL17RD",12
"978",0.66,"KNL1",12
"1035",0.66,"LEFTY2",12
"899",0.65,"HMGB3",12
"3011",0.64,"CENPE",12
"3213",0.64,"CHST9",12
"6115",0.64,"FABP4",12
"889",0.64,"HMGA1",12
"1173",0.64,"MAB21L1",12
"879",0.63,"HJURP",12
"1232",0.63,"MIAT",12
"1551",0.63,"PTPRE",12
"750",0.62,"APBB1IP",12
"1502",0.62,"PRKCB",12
"1831",0.62,"TUBB2B",12
"660",0.61,"ANXA3",12
"1292",0.61,"MYB",12
"1571",0.61,"RAC2",12
"1028",0.6,"ARHGAP36",12
"1203",0.6,"MAP7D2",12
"1731",0.6,"TAC1",12
"2011",0.59,"CD48",12
"1681",0.59,"SLC25A39",12
"2213",0.58,"CD93",12
"3911",0.56,"COTL1",12
"1614",0.54,"RGS2",12
"1691",0.54,"SLC2A1",12
"1821",0.54,"TUBA1B",12
"1242",0.53,"MLLT11",12
"1302",0.52,"MYOM2",12
"1542",0.52,"PTPN6",12
"4611",0.49,"CSRP2",12
"5011",0.49,"CXXC1",12
"5411",0.49,"DNAJC18",12
"5811",0.49,"EPCAM",12
"7811",0.48,"GMDS",12
"1193",0.48,"MAF",12
"7910",0.45,"GNG11",12
"1324",0.96,"CRH",13
"2812",0.95,"HSPB3",13
"4116",0.95,"LINC01497",13
"5313",0.95,"OSMR-AS1",13
"260",0.94,"ABCD2",13
"670",0.94,"CABP5",13
"1615",0.94,"CXCL13",13
"1813",0.94,"DHRS2",13
"2612",0.94,"GPR87",13
"3214",0.94,"IL2RA",13
"4312",0.94,"LRRC26",13
"5512",0.94,"PCK1",13
"6412",0.94,"SGCA",13
"360",0.92,"ACP5",13
"7313",0.92,"UNC5CL",13
"6812",0.91,"SOX21-AS1",13
"560",0.89,"ARPP21",13
"6213",0.88,"S100A2",13
"760",0.87,"CCL22",13
"5213",0.87,"NSG2",13
"7911",0.87,"ZNF732",13
"6712",0.86,"SOX21",13
"4712",0.85,"NAMA",13
"5612",0.85,"POLR2M",13
"6512",0.85,"SH3BP5",13
"460",0.84,"ACTG2",13
"2214",0.83,"FABP7",13
"2312",0.83,"FAM178B",13
"5912",0.83,"PRL",13
"7213",0.83,"TROAP",13
"7612",0.83,"XCL1",13
"5412",0.82,"PALMD",13
"3512",0.8,"ISM1",13
"3912",0.79,"LINC00637",13
"4012",0.79,"LINC00853",13
"2912",0.78,"IFI6",13
"2012",0.76,"DTX1",13
"2116",0.76,"ESR1",13
"3812",0.76,"LILRB2",13
"5712",0.76,"PPP1R1A",13
"7512",0.76,"VPREB3",13
"5812",0.75,"PPP1R1C",13
"3612",0.74,"KIF4A",13
"3712",0.73,"LCP2",13
"4412",0.73,"MT1E",13
"5012",0.73,"NKX3-2",13
"7116",0.73,"TNKS2-AS1",13
"7712",0.72,"ZNF341-AS1",13
"5116",0.71,"NOD2",13
"6116",0.71,"RPSAP52",13
"4512",0.68,"MT1G",13
"4912",0.68,"NFIX",13
"1029",0.67,"CLEC2B",13
"6612",0.67,"SILC1",13
"1104",0.66,"ABCC13",13
"1419",0.65,"CRNDE",13
"3116",0.65,"IL21R",13
"4612",0.65,"MYO10",13
"850",0.64,"CDC42EP2",13
"1519",0.64,"CTSD",13
"7012",0.61,"STMND1",13
"2512",0.59,"FKBP11",13
"3412",0.59,"ISG15",13
"4214",0.59,"LMOD1",13
"940",0.58,"CFAP65",13
"1913",0.58,"DNAJC12",13
"7812",0.58,"ZNF704",13
"1126",0.57,"COX6A2",13
"3012",0.55,"IL17RB",13
"3312",0.54,"IL4I1",13
"7412",0.54,"VAMP5",13
"2712",0.53,"HCK",13
"1714",0.51,"CXCR4",13
"6012",0.5,"RAD51AP1",13
"6912",0.5,"SSR4",13
"1225",0.48,"CRELD2",13
"6312",0.43,"SERPINB1",13
"2412",0.4,"FBLN1",13
"4812",0.37,"NCAPH",13
"3013",0.97,"DKK2",14
"1715",0.95,"CCL21",14
"2215",0.94,"CDC25C",14
"998",0.94,"SSUH2",14
"5713",0.93,"KRTAP4-9",14
"6013",0.93,"LMNTD2",14
"9113",0.93,"RPA4",14
"1036",0.93,"TMEM236",14
"570",0.92,"B4GALT1-AS1",14
"3117",0.92,"DLEU7-AS1",14
"3613",0.92,"EMX2",14
"988",0.92,"SPRR3",14
"1085",0.92,"UCP1",14
"11111",0.92,"VSTM1",14
"1325",0.89,"CARNMT1",14
"3413",0.89,"EBI3",14
"8511",0.89,"PTAFR",14
"1075",0.88,"UBE2T",14
"5413",0.87,"KLK12",14
"8411",0.87,"PROC",14
"5813",0.86,"LARP1B",14
"8312",0.86,"PRC1",14
"1105",0.86,"VNN2",14
"860",0.84,"BSN",14
"2413",0.84,"CDHR3",14
"470",0.83,"AZU1",14
"1814",0.83,"CCNB2",14
"1127",0.82,"WASIR2",14
"5013",0.8,"HMMR",14
"6913",0.8,"PCOLCE2",14
"3313",0.78,"E2F7",14
"4013",0.78,"GNG8",14
"4513",0.78,"HBBP1",14
"1006",0.78,"STPG2-AS1",14
"3513",0.76,"ECSCR",14
"4613",0.76,"HBZ",14
"1914",0.75,"CD1C",14
"7214",0.75,"PEX5",14
"6117",0.74,"LMO2",14
"6813",0.74,"PCDHGA10",14
"7513",0.74,"PLCB2",14
"9212",0.74,"SCIN",14
"10210",0.74,"SYT10",14
"680",0.73,"BIRC3",14
"2713",0.73,"CLEC3B",14
"1420",0.72,"CARTPT",14
"949",0.72,"SFRP4",14
"1065",0.72,"UBE2C",14
"4413",0.71,"H2BC9",14
"6713",0.71,"NUSAP1",14
"7813",0.71,"PLK1",14
"770",0.7,"BMP3",14
"2613",0.7,"CDR1",14
"8011",0.7,"PLVAP",14
"8910",0.7,"RHOV",14
"3713",0.68,"FGF18",14
"8115",0.68,"PLXNA1",14
"1030",0.67,"CA1",14
"1616",0.67,"CCDC39",14
"6214",0.67,"MKI67",14
"6613",0.67,"NELL1",14
"1055",0.67,"TNFAIP2",14
"270",0.66,"ASCL1",14
"2117",0.66,"CDC20",14
"8810",0.66,"RDH12",14
"10112",0.66,"SV2C",14
"6313",0.65,"MYO1G",14
"370",0.64,"ASPM",14
"1226",0.64,"CALB1",14
"1520",0.64,"CBLN1",14
"4313",0.64,"H2BC12",14
"5314",0.64,"ISL1",14
"6413",0.64,"NCF2",14
"7013",0.64,"PEG10",14
"7713",0.64,"PLIN2",14
"959",0.64,"SLC25A53",14
"5913",0.63,"LGALS13",14
"8710",0.63,"RACGAP1",14
"909",0.63,"RNF149",14
"7613",0.62,"PLEKHH2",14
"8213",0.62,"POU1F1",14
"969",0.62,"SLC40A1",14
"1045",0.62,"TMSB15A",14
"2313",0.61,"CDCA7L",14
"2913",0.61,"DHFR",14
"1134",0.61,"ZNF205-AS1",14
"1106",0.6,"ANLN",14
"7314",0.6,"PLAC9",14
"7912",0.6,"PLSCR2",14
"1144",0.6,"ZNF808",14
"4117",0.58,"GPC5-AS1",14
"5214",0.57,"IRX2",14
"7413",0.57,"PLAT",14
"9310",0.57,"SCN3A",14
"4713",0.56,"HES6",14
"4813",0.55,"HES7",14
"5117",0.55,"HYAL2",14
"2813",0.54,"CTSV",14
"6513",0.54,"NDUFA4L2",14
"7117",0.54,"PENK",14
"979",0.54,"SOX3",14
"5513",0.52,"KRT18",14
"950",0.51,"C3orf80",14
"4913",0.51,"HMBS",14
"3813",0.5,"FLRT2",14
"3913",0.48,"FLT1",14
"2013",0.47,"CD69",14
"3215",0.47,"DLGAP5",14
"1128",0.46,"CA2",14
"8611",0.45,"PTTG1",14
"1094",0.45,"UCP2",14
"2513",0.37,"CDKN3",14
"4215",0.37,"GYPC",14
"5613",0.34,"KRT19",14
"1107",0.98,"ABCC8",15
"1227",0.97,"CCDC141",15
"1815",0.97,"CD44",15
"8214",0.97,"NCAN",15
"1076",0.97,"SLC18A3",15
"1086",0.97,"SLC5A9",15
"11112",0.97,"SSTR5-AS1",15
"1164",0.97,"TPX2",15
"1233",0.96,"XAF1",15
"1523",0.95,"CD3G",15
"6714",0.95,"KTN1-AS1",15
"8412",0.95,"NGFR",15
"1066",0.95,"SLC14A1",15
"2614",0.94,"COL25A1",15
"3118",0.94,"CYSRT1",15
"2914",0.93,"CXCR2P1",15
"5014",0.93,"H3C4",15
"3314",0.92,"DPEP2",15
"8512",0.92,"NHLH2",15
"8711",0.92,"OAS1",15
"9213",0.92,"PGAM2",15
"9710",0.91,"RARRES1",15
"10113",0.91,"S1PR4",15
"5814",0.9,"HOPX",15
"780",0.89,"ANGPTL4",15
"1716",0.89,"CD40LG",15
"3514",0.89,"DYNC1I1",15
"9610",0.89,"PRLHR",15
"6814",0.88,"LAD1",15
"9510",0.88,"PRF1",15
"12111",0.88,"VIPR1",15
"1617",0.87,"CD40",15
"5514",0.87,"HCST",15
"1135",0.87,"TEX15",15
"2814",0.85,"CTSW",15
"5714",0.85,"HEPACAM2",15
"7215",0.85,"LINC00861",15
"7514",0.85,"LTB",15
"8012",0.84,"MPIG6B",15
"9311",0.84,"PKIB",15
"6314",0.83,"ITGB2-AS1",15
"960",0.82,"ASB4",15
"7118",0.82,"LINC00643",15
"1174",0.82,"TTC9",15
"2714",0.81,"COL28A1",15
"1095",0.81,"SMR3B",15
"4914",0.8,"H1-1",15
"6414",0.8,"KCNA1",15
"9114",0.8,"PADI2",15
"999",0.79,"RASD2",15
"2118",0.78,"CFP",15
"4314",0.78,"GHRHR",15
"8911",0.78,"ORAI2",15
"4614",0.77,"GPR1",15
"4714",0.77,"GYPA",15
"2216",0.76,"CHI3L2",15
"9010",0.76,"P2RY2",15
"1228",0.76,"WDFY4",15
"4014",0.75,"FMN2",15
"5614",0.75,"HEMGN",15
"480",0.74,"ADRA2C",15
"8612",0.74,"NID2",15
"1129",0.74,"STYX",15
"6514",0.73,"KDELR3",15
"8116",0.73,"MYH15",15
"1194",0.73,"USP44",15
"1253",0.73,"ZNF833P",15
"4118",0.72,"FSHB",15
"6215",0.72,"ISG20",15
"3216",0.71,"DEPP1",15
"5914",0.71,"IFIT1",15
"6014",0.71,"IGFBP3",15
"1243",0.71,"ZMYND10",15
"380",0.7,"ADGRE5",15
"1915",0.7,"CDH5",15
"4514",0.7,"GNLY",15
"4814",0.7,"GYPE",15
"1204",0.7,"VASH2",15
"4414",0.69,"GNB3",15
"8313",0.69,"NFE2",15
"690",0.68,"ALAS2",15
"1423",0.68,"CD3D",15
"5315",0.67,"HBB",15
"6118",0.67,"IL7R",15
"4216",0.66,"G0S2",15
"5118",0.66,"HBA1",15
"1108",0.66,"SOX11",15
"1037",0.65,"SELL",15
"870",0.64,"ARHGAP11A",15
"1326",0.64,"CCNB1",15
"2014",0.64,"CDKN2D",15
"3614",0.64,"EDN2",15
"7913",0.64,"MICAL2",15
"2414",0.63,"CLEC12A",15
"5215",0.62,"HBA2",15
"1007",0.62,"S100A4",15
"10211",0.62,"SCAMP5",15
"3014",0.61,"CYB561",15
"7814",0.61,"MESP1",15
"989",0.61,"RASD1",15
"5414",0.6,"HBG2",15
"8811",0.59,"ONECUT2",15
"9410",0.59,"POLA2",15
"580",0.58,"AIM2",15
"1038",0.58,"ATXN3",15
"1056",0.58,"SFRP1",15
"280",0.57,"ABHD6",15
"1145",0.57,"TM4SF18",15
"2514",0.56,"COL19A1",15
"3714",0.56,"EZR",15
"1184",0.55,"UROD",15
"6614",0.54,"KRTDAP",15
"1046",0.54,"SERPINI1",15
"1130",0.53,"CAPSL",15
"2314",0.53,"CKB",15
"3414",0.53,"DTYMK",15
"3914",0.5,"FECH",15
"7014",0.5,"LINC00632",15
"6914",0.48,"LINC00461",15
"7614",0.45,"MCFD2",15
"3814",0.42,"FAM24B",15
"7414",0.42,"LRP5",15
"7315",0.38,"LMO7",15
"7714",0.35,"MEG3",15
"1154",0.33,"TMED3",15
"2615",0.98,"CCL8",16
"7316",0.98,"GBP6",16
"8912",0.98,"IL17RE",16
"1383",0.98,"POU3F2",16
"1403",0.98,"PRPH",16
"1533",0.98,"SERPINA3",16
"1901",0.98,"TNFSF13B",16
"2021",0.98,"ZG16B",16
"790",0.97,"APOBEC3D",16
"2815",0.97,"CD19",16
"4715",0.97,"COX4I2",16
"6815",0.97,"FRMD1",16
"7216",0.97,"GBP2",16
"7914",0.97,"HLA-DMB",16
"1077",0.97,"LY96",16
"11210",0.97,"MGP",16
"1136",0.97,"MIR9-1HG",16
"1373",0.97,"PLD4",16
"1921",0.97,"TRPC4",16
"9810",0.96,"KRTAP12-1",16
"1155",0.96,"MRC1",16
"1254",0.96,"OBSCN",16
