"","pearson","gene","cluster"
"545",0.69,"RGS5",6
"3313",0.68,"JPT1",6
"525",0.68,"PPP2R2B",6
"2913",0.65,"HMMR",6
"4213",0.65,"MLLT11",6
"4413",0.61,"MPPED2",6
"702",0.61,"TMSB15A",6
"565",0.58,"SELENBP1",6
"643",0.57,"TAGLN3",6
"742",0.56,"TUBA1C",6
"1515",0.55,"DZANK1",6
"1215",0.53,"CKB",6
"1103",0.52,"ANGPT1",6
"2213",0.47,"GAP43",6
"2104",0.99,"ADPRH",7
"717",0.99,"BTNL8",7
"1016",0.99,"CCL8",7
"1416",0.99,"CLEC9A",7
"1914",0.99,"CRYBB1",7
"2014",0.99,"CXCL13",7
"2314",0.99,"FAM177B",7
"2414",0.99,"FCER1A",7
"2714",0.99,"HBD",7
"3514",0.99,"LAMP3",7
"3714",0.99,"LINC00491",7
"3814",0.99,"LINC01101",7
"3914",0.99,"LINC01497",7
"4414",0.99,"NLRP14",7
"496",0.99,"PPBP",7
"506",0.99,"PRLH",7
"536",0.99,"RHOV",7
"546",0.99,"RTP4",7
"576",0.99,"SIGLEC1",7
"595",0.99,"SLC38A11",7
"619",0.99,"STK31",7
"644",0.99,"THEM5",7
"683",0.99,"VPREB3",7
"693",0.99,"WFDC1",7
"2514",0.98,"FMO1",7
"3014",0.98,"HSPA7",7
"916",0.96,"CCL21",7
"586",0.96,"SLAMF7",7
"4114",0.95,"MFAP5",7
"5110",0.94,"PRR15",7
"3104",0.93,"ADRA2C",7
"1316",0.93,"CDC42EP2",7
"556",0.93,"SCT",7
"718",0.93,"ZNF732",7
"703",0.92,"ZG16B",7
"4314",0.9,"NAMA",7
"3114",0.88,"IFI27",7
"459",0.88,"NTS",7
"1116",0.87,"CCN2",7
"3214",0.85,"IGFBP3",7
"486",0.85,"PHOSPHO1",7
"1814",0.82,"CRTC3-AS1",7
"520",0.81,"AQP1",7
"654",0.81,"TNKS2-AS1",7
"460",0.8,"AKR1B15",7
"2114",0.8,"CXCL3",7
"1216",0.77,"CD1D",7
"1516",0.77,"COL13A1",7
"2614",0.77,"FYB2",7
"4214",0.77,"MT1G",7
"624",0.75,"TACSTD2",7
"3414",0.74,"KIF20A",7
"723",0.74,"ZNF833P",7
"2814",0.73,"HPGD",7
"2214",0.72,"DKK1",7
"664",0.72,"TREM2",7
"620",0.7,"BDNF",7
"466",0.7,"OGN",7
"816",0.68,"CALB1",7
"1715",0.68,"COLEC11",7
"733",0.68,"ZWINT",7
"605",0.67,"SMIM4",7
"476",0.66,"PCOLCE2",7
"2914",0.65,"HSPA6",7
"1616",0.63,"COL14A1",7
"634",0.63,"TCIM",7
"1104",0.61,"ACY3",7
"526",0.61,"PTTG1",7
"3314",0.59,"KIF18A",7
"674",0.58,"UBE2T",7
"4014",0.47,"MEG3",7
"3614",0.46,"LAP3",7
"566",0.41,"SERPINI1",7
"3915",0.98,"IFITM2",8
"1117",0.96,"CEMIP",8
"467",0.96,"NCF2",8
"2915",0.95,"FBLN5",8
"3315",0.95,"HHATL",8
"3415",0.95,"HLA-DPB1",8
"4415",0.95,"LYPD1",8
"3015",0.94,"FCER1G",8
"497",0.94,"OSR2",8
"557",0.94,"S100A8",8
"4015",0.93,"IGFBP5",8
"1716",0.92,"COL6A3",8
"468",0.91,"BST2",8
"1317",0.91,"CHGA",8
"2515",0.91,"CYTIP",8
"3715",0.91,"IFIT2",8
"527",0.9,"C1QB",8
"917",0.9,"CD14",8
"587",0.9,"SH3BP1",8
"596",0.88,"SLCO2B1",8
"2105",0.86,"ANXA3",8
"4510",0.86,"MGP",8
"625",0.85,"C5AR1",8
"577",0.85,"SCGB2A1",8
"2615",0.84,"DCN",8
"528",0.84,"PTPRE",8
"537",0.84,"RARRES1",8
"3215",0.83,"GNAS",8
"4115",0.83,"JAML",8
"507",0.83,"PCP4",8
"477",0.82,"NEFL",8
"547",0.81,"RCN3",8
"665",0.81,"VSIG4",8
"2715",0.8,"DIRAS3",8
"635",0.8,"TGFBI",8
"719",0.79,"CALY",8
"1417",0.79,"CHGB",8
"3815",0.79,"IFITM1",8
"3615",0.78,"IER3",8
"1915",0.76,"CPED1",8
"606",0.75,"SMCR5",8
"1617",0.73,"COL4A1",8
"817",0.72,"CCN3",8
"645",0.72,"THSD7A",8
"1217",0.7,"CGA",8
"1815",0.7,"COX7A1",8
"3515",0.7,"HLA-DRB1",8
"2815",0.69,"ECRG4",8
"3115",0.69,"GADD45B",8
"487",0.69,"NFKBIZ",8
"6110",0.69,"SRGN",8
"2415",0.68,"CYP26A1",8
"1017",0.67,"CD53",8
"2115",0.66,"CSF1R",8
"2315",0.66,"CXCL8",8
"3105",0.63,"ASB4",8
"4315",0.63,"LY6E",8
"655",0.63,"TRH",8
"4215",0.62,"LUM",8
"1105",0.6,"ANXA1",8
"626",0.58,"TCEAL6",8
"1517",0.57,"CITED1",8
"2215",0.5,"CTSD",8
"2015",0.48,"CRELD2",8
"5111",0.47,"PCSK1N",8
"567",0.36,"SCG5",8
"3106",1,"ADIRF",9
"2016",1,"CD247",9
"2116",1,"CD3D",9
"3016",1,"CNMD",9
"3616",1,"CSF1",9
"3716",1,"CST7",9
"568",1,"FASLG",9
"704",1,"GZMA",9
"7110",1,"GZMB",9
"818",1,"IL2RG",9
"842",1,"LINC02587",9
"862",1,"LTB",9
"932",1,"NKG7",9
"1062",1,"PLEK2",9
"1172",1,"RCVRN",9
"1332",1,"TASL",9
"1372",1,"TNNI2",9
"3416",0.99,"CRYBA2",9
"4416",0.99,"DAB2",9
"548",0.99,"FAM3B",9
"558",0.99,"FAM87B",9
"607",0.99,"FPR2",9
"694",0.99,"GSC",9
"753",0.99,"IL10RA",9
"792",0.99,"IL1RN",9
"882",0.99,"LY96",9
"918",0.99,"MPEG1",9
"922",0.99,"MS4A6A",9
"942",0.99,"NKPD1",9
"1092",0.99,"PTGER4",9
"1182",0.99,"RGS1",9
"1352",0.99,"TMEM273",9
"1418",0.99,"VIPR1",9
"1452",0.99,"XIRP1",9
"578",0.98,"FCN2",9
"6111",0.98,"FPR3",9
"763",0.98,"IL17RB",9
"972",0.98,"ODF3B",9
"1002",0.98,"PENK",9
"1018",0.98,"PHLDA2",9
"1252",0.98,"SH2D1A",9
"1392",0.98,"TYROBP",9
"1106",0.97,"AARD",9
"2106",0.97,"ABHD6",9
"4316",0.97,"CYP11A1",9
"656",0.97,"GPC5-AS1",9
"734",0.97,"HCLS1",9
"1107",0.97,"PTPN7",9
"1202",0.97,"RNASE6",9
"1382",0.97,"TSPAN1",9
"529",0.96,"AIM2",9
"1318",0.96,"C3",9
"597",0.96,"FOLR2",9
"802",0.96,"IL2RB",9
"1072",0.96,"PLXNA1",9
"3816",0.95,"CSTA",9
"1022",0.95,"PLAC9",9
"1242",0.95,"SERPINA3",9
"1302",0.95,"TAC1",9
"1362",0.95,"TNFAIP3",9
"5112",0.94,"EGFL6",9
"538",0.94,"FABP3",9
"822",0.94,"KHDC1L",9
"1052",0.94,"PLEK",9
"1132",0.94,"RAB37",9
"1282",0.94,"SRSF8",9
"952",0.93,"NUPR2",9
"1218",0.92,"C1QTNF2",9
"1916",0.92,"CD160",9
"666",0.92,"GPR183",9
"1032",0.92,"PLAUR",9
"1142",0.92,"RAMP1",9
"1717",0.91,"CCL4",9
"1272",0.91,"SOD2",9
"4116",0.9,"CXCL1",9
"488",0.9,"DOK2",9
"684",0.9,"GRP",9
"773",0.9,"IL1A",9
"1042",0.9,"PLCB2",9
"1342",0.9,"THBS2",9
"1618",0.89,"CCL3",9
"2216",0.89,"CD74",9
"2516",0.89,"CILP",9
"1442",0.89,"WNT4",9
"627",0.86,"ALOX15",9
"1118",0.86,"C1QA",9
"2616",0.86,"CLDN4",9
"3516",0.86,"CRYBG3",9
"4016",0.86,"CX3CR1",9
"469",0.86,"DEFA6",9
"5210",0.86,"EVI2A",9
"628",0.86,"FREM2",9
"1122",0.86,"PYCARD",9
"2716",0.85,"CLDN7",9
"3916",0.85,"CTSC",9
"508",0.85,"ECEL1",9
"892",0.85,"LYVE1",9
"1192",0.85,"RHBDL2",9
"1219",0.85,"S100B",9
"919",0.84,"B3GNT2",9
"636",0.84,"GABRA3",9
"1422",0.84,"VSIR",9
"2916",0.83,"CLU",9
"498",0.83,"DUSP2",9
"872",0.83,"LY86",9
"2416",0.82,"CENPW",9
"1082",0.82,"PMAIP1",9
"675",0.81,"GPX3",9
"962",0.81,"OAS1",9
"3316",0.8,"CPVL",9
"1518",0.79,"CCL2",9
"4512",0.79,"DDC",9
"2316",0.78,"CD86",9
"646",0.78,"GMDS",9
"1402",0.78,"VAMP5",9
"982",0.77,"P2RY12",9
"1232",0.77,"SELPLG",9
"1816",0.76,"CCN1",9
"3116",0.76,"COL1A1",9
"1322",0.76,"TAMALIN",9
"819",0.74,"ARPC1B",9
"1019",0.73,"BIN2",9
"992",0.72,"PCSK1",9
"1152",0.72,"RASD1",9
"1319",0.72,"TAC4",9
"470",0.71,"AHSP",9
"2816",0.71,"CLEC14A",9
"852",0.71,"LRP5",9
"1119",0.71,"PTPRC",9
"478",0.7,"DKK2",9
"1419",0.69,"CALB2",9
"3216",0.69,"COTL1",9
"783",0.68,"IL1B",9
"902",0.67,"MIS18BP1",9
"720",0.64,"ALOX5AP",9
"743",0.62,"HYAL2",9
"588",0.61,"FEV",9
"4216",0.6,"CYBA",9
"1292",0.6,"SYT10",9
"1162",0.54,"RBMS3-AS3",9
"1432",0.54,"WARS1",9
"1222",0.53,"SELENOM",9
"832",0.52,"KPNA2",9
"724",0.45,"HBG1",9
"1262",0.45,"SLC25A39",9
"695",0.99,"KIF2C",10
"479",0.98,"ACP5",10
"1817",0.98,"CARNMT1",10
"923",0.98,"PAPPA2",10
"1133",0.98,"SCARA5",10
"1120",0.97,"ARPP21",10
"1420",0.97,"BUB1B",10
"2817",0.97,"CDKN2C",10
"3117",0.97,"CENPN",10
"589",0.97,"H1-1",10
"784",0.97,"MACC1",10
"803",0.97,"MND1",10
"893",0.97,"NUF2",10
"1193",0.97,"SGO2",10
"1383",0.97,"VASH2",10
"14110",0.97,"ZNF98",10
"725",0.96,"ANLN",10
"820",0.96,"APCDD1L-DT",10
"1320",0.96,"BACH2",10
"509",0.96,"FOXP1-AS1",10
"705",0.96,"KLHL11",10
"764",0.96,"LMOD1",10
"823",0.96,"MYO16-AS1",10
"883",0.96,"NTRK2",10
"1243",0.96,"SPAG5",10
"843",0.95,"NCAPH",10
"963",0.95,"PILRA",10
"973",0.95,"PIMREG",10
"13110",0.95,"THBD",10
"1353",0.95,"TTK",10
"530",0.94,"ACTA1",10
"920",0.94,"APOE",10
"3717",0.94,"DCT",10
"8110",0.94,"MT3",10
"1053",0.94,"PRDM1",10
"1108",0.94,"RELN",10
"1233",0.94,"SOX11",10
"2107",0.93,"ABCC13",10
"3817",0.93,"DCX",10
"903",0.93,"NUMBL",10
"1123",0.93,"S1PR1",10
"4017",0.92,"DLGAP4-AS1",10
"4317",0.92,"ECSCR",10
"559",0.92,"GPR34",10
"774",0.92,"LYL1",10
"1043",0.92,"PRC1",10
"3917",0.91,"DEPDC7",10
"549",0.91,"GOLPH3L",10
"608",0.91,"HES5",10
"667",0.91,"KCNK3",10
"2517",0.9,"CDC20",10
"2617",0.9,"CDCA5",10
"3617",0.9,"CLDN5",10
"499",0.9,"FANCB",10
"569",0.9,"GRIA4",10
"579",0.9,"GUCA1A",10
"754",0.9,"LMO7",10
"1073",0.9,"PSRC1",10
"1153",0.9,"SCRG1",10
"1718",0.89,"C2CD4A",10
"2217",0.89,"CD300E",10
"1109",0.88,"ABCC12",10
"2117",0.88,"CCNB2",10
"3217",0.88,"CEP55",10
"3517",0.88,"CFAP92",10
"1003",0.88,"POC1A",10
"1093",0.88,"RACGAP1",10
"1393",0.88,"VSTM2A",10
"1163",0.87,"SELE",10
"1183",0.87,"SERPINE2",10
"1253",0.87,"SRRM4",10
"3107",0.86,"ABCC8",10
"5211",0.86,"GABRA1",10
"647",0.86,"ITGB8",10
"2417",0.85,"CD70",10
"2917",0.85,"CDR1",10
"7111",0.85,"L1TD1",10
"1220",0.84,"ART3",10
"489",0.84,"FALEC",10
"637",0.84,"IFI16",10
"685",0.84,"KIF23",10
"726",0.84,"LCK",10
"1263",0.84,"STMN2",10
"1363",0.84,"TUBB2B",10
"2017",0.83,"CCK",10
"4710",0.83,"ENOX1",10
"735",0.83,"LEF1-AS1",10
"863",0.83,"NR4A2",10
"983",0.83,"PKIB",10
"1343",0.83,"TROAP",10
"629",0.82,"ANGPTL1",10
"4117",0.82,"DSG3",10
"5113",0.82,"FSD1L",10
"833",0.82,"NCAPG",10
"9110",0.82,"OTUD3",10
"1619",0.81,"C1QTNF3",10
"1917",0.81,"CCDC34",10
"2317",0.81,"CD44",10
"4610",0.81,"EGR2",10
"1033",0.81,"PPP1R1A",10
"1020",0.8,"ARHGAP18",10
"3017",0.8,"CENPJ",10
"1333",0.8,"TPM2",10
"993",0.79,"PLEKHA4",10
"1083",0.79,"PTPRZ1",10
"873",0.78,"NRN1L",10
"1023",0.78,"PPP1R14C",10
"1173",0.78,"SERPINB1",10
"1203",0.78,"SIRT7",10
"1323",0.78,"TIAM1",10
"3417",0.77,"CFAP65",10
"4417",0.77,"EDN3",10
"943",0.77,"PASK",10
"953",0.77,"PCLAF",10
"1143",0.77,"SCN3A",10
"1403",0.77,"WFDC21P",10
"744",0.76,"LINC00616",10
"1373",0.76,"UBE2C",10
"3317",0.75,"CERNA1",10
"4217",0.75,"DTYMK",10
"539",0.75,"GJA4",10
"933",0.75,"PARPBP",10
"1063",0.74,"PRR7-AS1",10
"4513",0.73,"EGFL7",10
"657",0.73,"ITM2A",10
"853",0.73,"NEURL2",10
"10110",0.73,"POLA2",10
"12110",0.73,"SMAD5-AS1",10
"6210",0.72,"HORMAD2",10
"676",0.72,"KIAA1107",10
"598",0.71,"H2AC20",10
"793",0.71,"MAD2L1",10
"1223",0.71,"SMC4",10
"1293",0.71,"TESMIN",10
"1283",0.68,"TBX3",10
"6112",0.64,"HMOX1",10
"1303",0.63,"TFRC",10
"1519",0.61,"C1orf162",10
"2717",0.58,"CDK1",10
"1273",0.53,"STX2",10
"11110",0.5,"RGS16",10
"1918",0.99,"DAPL1",11
"1719",0.98,"CTRL",11
"2518",0.98,"FFAR3",11
"3318",0.98,"GNGT1",11
"5010",0.98,"LINC00996",11
"5114",0.98,"LINC01324",11
"5410",0.98,"MICAL2",11
"668",0.98,"PROC",11
"677",0.98,"PRRX2",11
"794",0.98,"SP2-AS1",11
"834",0.98,"TIGIT",11
"864",0.98,"VSTM2B",11
"6211",0.97,"POLR2M",11
"854",0.97,"TTC29",11
"540",0.96,"BCL6",11
"4118",0.96,"HSD17B2",11
"4910",0.96,"LIN28B",11
"2218",0.95,"ERICH6B",11
"2418",0.95,"FAM181B",11
"3818",0.95,"HHIP",11
"4514",0.95,"KLK12",11
"5810",0.95,"OLIG1",11
"599",0.95,"ONECUT2",11
"5212",0.94,"LMX1A",11
"686",0.94,"PYY2",11
"1520",0.93,"CRH",11
"1620",0.93,"CRYGC",11
"609",0.93,"OTX2",11
"2818",0.92,"FSTL5",11
"648",0.92,"PPP1R17",11
"1024",0.91,"CDCA3",11
"1324",0.9,"COL12A1",11
"1423",0.9,"CPZ",11
"2618",0.9,"FGL2",11
"4418",0.9,"IQGAP2",11
"4810",0.9,"LCN2",11
"480",0.89,"ATOH7",11
"824",0.89,"CAVIN3",11
"5510",0.89,"NEUROD1",11
"6113",0.89,"PCDHA10",11
"874",0.89,"ZNF385B",11
"2718",0.88,"FRMD3",11
"1224",0.86,"CNTN2",11
"630",0.85,"C9orf135",11
"804",0.85,"SULF1",11
"8111",0.85,"TBX19",11
"727",0.83,"CAPSL",11
"5310",0.83,"MAB21L1",11
"3418",0.82,"GPR1",11
"4611",0.82,"KNSTRN",11
"3018",0.81,"GK",11
"736",0.81,"SDF2L1",11
"7112",0.8,"S100A11",11
"728",0.8,"SBNO2",11
"2108",0.79,"AGXT",11
"3918",0.79,"HMGB3",11
"785",0.79,"SNCG",11
"924",0.78,"CDA",11
"755",0.77,"SERPINF1",11
"904",0.77,"ZNF808",11
"2118",0.76,"EPB41",11
"706",0.76,"RNASEH2A",11
"844",0.76,"TMEM190",11
"3108",0.75,"ASF1B",11
"5610",0.72,"NHLH2",11
"3518",0.71,"H2AZ1",11
"1124",0.7,"CKAP2",11
"2918",0.7,"GAL",11
"3218",0.69,"GNG8",11
"775",0.69,"SNCA",11
"1125",0.67,"AGR3",11
"884",0.67,"ZNF385C",11
"765",0.66,"SMC2",11
"3118",0.65,"GNB3",11
"2018",0.63,"DEPP1",11
"2318",0.62,"EZR",11
"4318",0.6,"IL23A",11
"638",0.6,"POMC",11
"1818",0.59,"CXCL14",11
"894",0.58,"ZNF791",11
"4711",0.56,"KRT8",11
"745",0.54,"SEC11C",11
"5710",0.53,"NNAT",11
"696",0.52,"RGS2",11
"3718",0.51,"H4C3",11
"3618",0.5,"H2BC12",11
"658",0.47,"PRKCQ-AS1",11
"4218",0.46,"HSPA1A",11
"825",0.46,"THY1",11
"4018",0.41,"HMGN5",11
"1126",0.99,"CARTPT",12
"1919",0.99,"CMYA5",12
"2419",0.99,"DEFA4",12
"2919",0.99,"ESM1",12
"4219",0.99,"HLA-G",12
"4911",0.99,"LDLRAD2",12
"5811",0.99,"MS4A3",12
"649",0.99,"PDZK1IP1",12
"795",0.99,"SLC2A5",12
"905",0.99,"TSSK3",12
"729",0.98,"BIRC3",12
"1622",0.98,"CD79B",12
"687",0.98,"PRLHR",12
"7210",0.98,"RPA4",12
"934",0.98,"ZBTB20-AS4",12
"1127",0.97,"A2M",12
"3819",0.97,"HCST",12
"4019",0.97,"HLA-DPA1",12
"5711",0.97,"MPO",12
"678",0.97,"POSTN",12
"746",0.97,"S100P",12
"925",0.96,"C8orf34",12
"1819",0.96,"CGB7",12
"2219",0.96,"CTXN2",12
"707",0.96,"PUS1",12
"855",0.96,"THBS4",12
"3219",0.95,"FYB1",12
"6114",0.95,"NMU",12
"639",0.94,"BGN",12
"1225",0.94,"CD163",12
"2719",0.94,"DNAJA4",12
"1522",0.93,"CD68",12
"2319",0.93,"CYP2S1",12
"3719",0.93,"GRIK1",12
"776",0.93,"SH3BP5",12
"875",0.93,"TMEM88",12
"826",0.92,"BPI",12
"2819",0.92,"EGLN3",12
"5213",0.92,"LINC01607",12
"659",0.92,"PLAT",12
"865",0.92,"TMEM176B",12
"490",0.91,"APBB1IP",12
"2019",0.9,"COL25A1",12
"6212",0.89,"PCSK2",12
"5611",0.88,"MNDA",12
"756",0.87,"SERPING1",12
"2519",0.86,"DEFB1",12
"786",0.86,"SLC2A1",12
"4319",0.85,"HMGA2",12
"2109",0.84,"ADM",12
"3619",0.83,"GPC4",12
"926",0.83,"USP44",12
"3919",0.82,"HLA-DMB",12
"4419",0.82,"IFI6",12
"5511",0.81,"MCAM",12
"766",0.81,"SFRP2",12
"3109",0.8,"AGR2",12
"1325",0.8,"CD4",12
"8112",0.8,"SV2C",12
"835",0.8,"TGFBR3L",12
"5411",0.79,"MAFF",12
"737",0.78,"S100A9",12
"805",0.78,"SULT1E1",12
"827",0.78,"TCF21",12
"4811",0.77,"KLF2",12
"3119",0.75,"FSHB",12
"550",0.74,"ASPN",12
"5011",0.74,"LGALS3",12
"1424",0.72,"CD48",12
"7113",0.72,"RHBDL1",12
"5115",0.71,"LHB",12
"1720",0.69,"CGB3",12
"2119",0.67,"COL3A1",12
"3319",0.67,"GH2",12
"4515",0.67,"IFITM3",12
"3019",0.66,"FBXO5",12
"6310",0.66,"PDLIM3",12
"697",0.64,"PTPN6",12
"1025",0.63,"CAPG",12
"6010",0.62,"MYO1G",12
"845",0.62,"TGM2",12
"885",0.62,"TNFRSF12A",12
"4119",0.6,"HLA-DQB1",12
"944",0.6,"ZFAND2A",12
"5311",0.58,"LY6H",12
"2619",0.57,"DIO2",12
"895",0.57,"TSHB",12
"5910",0.56,"MT1F",12
"9111",0.56,"UCP2",12
"669",0.52,"PON3",12
"4712",0.5,"IGSF6",12
"3519",0.48,"GPC3",12
"3419",0.46,"GIMAP7",12
"4612",0.45,"IGSF1",12
"906",0.99,"OASL",13
"1004",0.99,"PLXND1",13
"1094",0.99,"RASD2",13
"1164",0.99,"SFRP4",13
"1344",0.99,"UNC5CL",13
"4100",0.98,"APLNR",13
"1623",0.98,"CD177",13
"1722",0.98,"CD244",13
"4613",0.98,"GIMAP4",13
"4713",0.98,"GLIS3-AS1",13
"5911",0.98,"HSPB9",13
"6311",0.98,"IGLL5",13
"11111",0.98,"RBP4",13
"1204",0.98,"SMR3B",13
"2120",0.97,"CDKN1A",13
"4320",0.97,"GEM",13
"2020",0.96,"CDH5",13
"2320",0.96,"CEBPA",13
"6011",0.96,"IBSP",13
"688",0.96,"ISG20",13
"1334",0.96,"TWIST1",13
"3820",0.95,"FAM81A",13
"5012",0.94,"GNRHR",13
"3920",0.93,"FCN1",13
"828",0.92,"BAG3",13
"1326",0.92,"TPD52L1",13
"1364",0.92,"VGLL1",13
"2520",0.91,"CHAMP1",13
"806",0.91,"LRRC8C-DT",13
"866",0.91,"NDUFA4L2",13
"1128",0.9,"ABCG2",13
"856",0.9,"NANOS2",13
"927",0.9,"PARVG",13
"1194",0.9,"SMIM22",13
"2920",0.89,"CXCL2",13
"8113",0.89,"LST1",13
"836",0.89,"MNS1",13
"974",0.89,"PLAU",13
"1134",0.89,"S100A12",13
"4120",0.88,"FXYD3",13
"1226",0.88,"SPARCL1",13
"1523",0.87,"CARD16",13
"1820",0.87,"CD69",13
"4812",0.87,"GMFG",13
"4912",0.86,"GNG11",13
"964",0.86,"PLAAT4",13
"1284",0.86,"TM4SF1",13
"3720",0.85,"ESAM",13
"1064",0.85,"PRL",13
"928",0.84,"BPGM",13
"2420",0.84,"CH25H",13
"5812",0.84,"HLA-DRA",13
"1129",0.83,"RCAN1",13
"3620",0.82,"EDNRB",13
"757",0.82,"KRTCAP2",13
"2620",0.81,"COL8A1",13
"3520",0.81,"DPP4",13
"5512",0.8,"HEMGN",13
"708",0.8,"KDELR3",13
"747",0.8,"KRT42P",13
"767",0.8,"LAD1",13
"1274",0.8,"TIMP1",13
"698",0.79,"KCNJ8",13
"1034",0.79,"PPP1R16B",13
"1154",0.79,"SFRP1",13
"1130",0.78,"C1QC",13
"796",0.78,"LPAR6",13
"1294",0.78,"TMEM86B",13
"1374",0.77,"VMO1",13
"1026",0.76,"C1orf122",13
"10111",0.76,"PON1",13
"1084",0.76,"QPCT",13
"1244",0.76,"SSTR2",13
"2720",0.75,"CORO1A",13
"738",0.75,"KRT18",13
"1174",0.75,"SHCBP1",13
"1184",0.75,"SIRPB1",13
"1264",0.75,"THSD4",13
"2220",0.73,"CDKN2D",13
"3220",0.73,"DHRS9",13
"7211",0.73,"KRT17",13
"4220",0.72,"GBP2",13
"777",0.72,"LHX3",13
"3120",0.71,"ANXA2",13
"6510",0.71,"IL32",13
"945",0.71,"PCDH19",13
"3020",0.7,"CYB561",13
"935",0.7,"PCAT19",13
"1304",0.7,"TNF",13
"5312",0.69,"HBB",13
"846",0.69,"MT1E",13
"6410",0.68,"IL17RE",13
"6610",0.67,"IRF1",13
"829",0.67,"MITF",13
"3420",0.65,"DNAJB1",13
"5612",0.65,"HES6",13
"896",0.65,"NPNT",13
"994",0.65,"PLVAP",13
"1044",0.65,"PPP1R3C",13
"1144",0.65,"S1PR4",13
"1254",0.65,"STAM-AS1",13
"1354",0.65,"VGF",13
"1920",0.64,"CD83",13
"679",0.64,"ISG15",13
"13111",0.64,"TNNT1",13
"4516",0.63,"GHRHR",13
"1074",0.63,"PSMB9",13
"5712",0.62,"HLA-B",13
"9112",0.62,"OBSCN",13
"954",0.62,"PGAM2",13
"984",0.62,"PLD4",13
"6213",0.61,"IGFBP7",13
"1425",0.59,"CAMTA2",13
"3122",0.59,"CYB5D2",13
"5116",0.59,"HBA1",13
"7114",0.59,"KLF4",13
"640",0.58,"ARL6IP1",13
"6115",0.58,"IGFBP6",13
"1227",0.57,"C3AR1",13
"12111",0.57,"SPARC",13
"730",0.56,"B2M",13
"787",0.55,"LINC00643",13
"1327",0.54,"C4orf48",13
"876",0.54,"NENF",13
"11010",0.51,"RBBP8",13
"1384",0.51,"WFDC2",13
"1054",0.49,"PRDX4",13
"5214",0.48,"HBA2",13
"5412",0.48,"HBG2",13
"1027",0.48,"PPP1R15A",13
"886",0.47,"NFKBIA",13
"1234",0.47,"SSR4",13
"2122",0.46,"AIF1",13
"4020",0.45,"FKBP2",13
"2820",0.43,"CST3",13
"4420",0.43,"GH1",13
"560",0.42,"ARHGAP36",13
"3320",0.31,"DLK1",13
"4102",0.99,"APOBR",14
"650",0.99,"C9orf92",14
"739",0.99,"CATSPER1",14
"830",0.99,"CD80",14
"929",0.99,"CLDN10",14
"1028",0.99,"CLEC12A",14
"1228",0.99,"CR1L",14
"1822",0.99,"FGF8",14
"2322",0.99,"GLOD5",14
"2722",0.99,"IFIH1",14
"3022",0.99,"LGALS14",14
"3123",0.99,"LINC00842",14
"3322",0.99,"LINC00930",14
"3422",0.99,"LINC01508",14
"3522",0.99,"MEI4",14
"3722",0.99,"MSX2P1",14
"3822",0.99,"MYBPHL",14
"3922",0.99,"MYOZ2",14
"4022",0.99,"PADI4",14
"4322",0.99,"PTGDS",14
"4422",0.99,"PVRIG",14
"4517",0.99,"RGR",14
"4714",0.99,"RRAD",14
"4813",0.99,"SECTM1",14
"4913",0.99,"SLC18A3",14
"5013",0.99,"SPRR3",14
"5117",0.99,"SRGAP2-AS1",14
"5413",0.99,"VNN1",14
"5513",0.99,"VNN2",14
"5613",0.99,"ZNF205-AS1",14
"5713",0.99,"ZNF683",14
"2922",0.98,"LAIR2",14
"3222",0.96,"LINC00911",14
"5215",0.95,"TCHH",14
"3124",0.94,"ANXA2R",14
"1328",0.94,"CRYGD",14
"2422",0.93,"GPR135",14
"2822",0.93,"KRT1",14
"1624",0.91,"DOCK9-DT",14
"1723",0.9,"DPT",14
"5313",0.88,"TNFAIP8L2",14
"1922",0.87,"FLACC1",14
"1135",0.81,"ABCD2",14
"4122",0.8,"PPP1R1C",14
"4614",0.79,"RGS4",14
"1524",0.78,"DKK4",14
"4222",0.76,"PRSS35",14
"3622",0.75,"MIR924HG",14
"1136",0.74,"CLIC3",14
"570",0.71,"ARID3A",14
"1426",0.68,"DIRC1",14
"2222",0.66,"GDF10",14
"2123",0.65,"GALC",14
"2522",0.64,"GPX8",14
"2622",0.64,"HEPACAM2",14
"2022",0.57,"FNDC9",14
"2124",0.5,"ALDH1A1",14
"2623",0.99,"ESCO2",15
"4023",0.99,"IL13RA2",15
"5216",0.99,"NOSTRIN",15
"699",0.99,"SLC4A1",15
"7212",0.99,"STYX",15
"4223",0.98,"ITGAL",15
"5314",0.98,"OPCML",15
"7310",0.98,"TDRD12",15
"1329",0.97,"CDH23",15
"3423",0.97,"HLA-DMA",15
"3923",0.97,"IFNG",15
"778",0.97,"XAF1",15
"4123",0.96,"IRF8",15
"4423",0.96,"KLRD1",15
"4615",0.96,"MAP7D2",15
"5714",0.96,"PIP5K1B",15
"930",0.94,"CCNA2",15
"1137",0.94,"CD93",15
"2323",0.94,"EDNRA",15
"4323",0.94,"KCNH7",15
"4814",0.94,"MX2",15
"3125",0.93,"ALPK1",15
"4103",0.93,"ARL4C",15
"837",0.93,"CAD",15
"2523",0.93,"EPHA5",15
"2823",0.93,"FILIP1L",15
"5813",0.93,"PLXDC1",15
"6710",0.93,"SELL",15
"748",0.93,"TRDN",15
"2223",0.92,"DTX1",15
"4715",0.92,"MRC1",15
"2023",0.91,"DPEP2",15
"2125",0.91,"DPYSL3",15
