"","pearson","gene","cluster"
"3014",0.71,"CTXN2",15
"3914",0.71,"DYNC1I1",15
"1245",0.7,"WFIKKN2",15
"6314",0.69,"KLRB1",15
"6414",0.69,"KLRD1",15
"3216",0.68,"CYBA",15
"7014",0.68,"MAP7D2",15
"9810",0.68,"SFRP1",15
"3614",0.67,"DHRS9",15
"5814",0.67,"IL2RB",15
"6216",0.67,"KIF14",15
"8215",0.67,"PCP4",15
"10115",0.67,"SLC16A12",15
"1059",0.67,"SPON1",15
"11211",0.67,"TFAP2B",15
"870",0.66,"C9orf135",15
"4118",0.66,"ECRG4",15
"1235",0.66,"WFDC21P",15
"3814",0.65,"DOCK8-AS1",15
"7414",0.65,"MST1R",15
"1089",0.65,"SULF1",15
"4714",0.64,"GNG11",15
"5118",0.64,"HILPDA",15
"7614",0.64,"MYOM2",15
"9212",0.64,"RHCE",15
"5216",0.63,"HMGB3",15
"9011",0.63,"RAB37",15
"950",0.62,"C9orf24",15
"6914",0.62,"LYPD1",15
"9610",0.62,"SELL",15
"1148",0.61,"THY1",15
"4614",0.6,"FYB1",15
"8712",0.59,"PSRC1",15
"11114",0.59,"TEX14",15
"1255",0.58,"XPO7",15
"3118",0.56,"CXXC1",15
"1914",0.55,"CLEC14A",15
"7315",0.55,"MPPED2",15
"1140",0.54,"CCDC34",15
"1517",0.54,"CDCA7L",15
"6014",0.54,"ISG15",15
"7814",0.54,"NEFL",15
"7914",0.54,"NPAS4",15
"1195",0.54,"UCP2",15
"2714",0.51,"COX7A1",15
"780",0.5,"BIN2",15
"5314",0.48,"HMGN5",15
"6814",0.48,"LRRC32",15
"8313",0.48,"PDPN",15
"12210",0.48,"WFDC2",15
"2814",0.47,"CPZ",15
"1098",0.47,"TCEAL6",15
"1420",0.45,"CD36",15
"4014",0.36,"DZANK1",15
"1816",0.34,"CITED1",15
"2815",0.99,"CD79A",16
"7615",0.99,"MX2",16
"1149",0.98,"ANKRD1",16
"1518",0.98,"ANKS4B",16
"4915",0.98,"GPR1",16
"8118",0.98,"PF4",16
"10116",0.98,"TCHH",16
"490",0.96,"ADAMTSL5",16
"690",0.96,"ADRA1B",16
"960",0.96,"AJAP1",16
"1326",0.96,"ANKRD34C",16
"2715",0.96,"CD70",16
"3415",0.96,"CLEC1B",16
"3615",0.96,"COL6A6",16
"3815",0.96,"CTSE",16
"4217",0.96,"FBXO47",16
"4815",0.96,"GJA4",16
"6715",0.96,"LINC00336",16
"6815",0.96,"LINC00930",16
"7119",0.96,"LMNTD2",16
"7515",0.96,"MUC17",16
"8014",0.96,"OR13C5",16
"9012",0.96,"RELL2",16
"9811",0.96,"SNCA-AS1",16
"9910",0.96,"SUCNR1",16
"10410",0.96,"TMEM233",16
"10810",0.96,"TXNDC2",16
"5415",0.95,"IBSP",16
"5815",0.95,"IL6",16
"2119",0.94,"CACNA1C-IT3",16
"10212",0.94,"TFF3",16
"3515",0.93,"CNMD",16
"9511",0.93,"SH2D6",16
"10710",0.93,"TTYH1",16
"10010",0.92,"TAL1",16
"10610",0.91,"TSLP",16
"2316",0.9,"CCRL2",16
"3715",0.9,"CR1L",16
"6415",0.9,"LBX2-AS1",16
"7015",0.89,"LINC01224",16
"4015",0.88,"DCT",16
"4615",0.88,"GASK1A",16
"5315",0.87,"HLA-E",16
"8613",0.87,"PTPRZ1",16
"9117",0.87,"SCARNA21",16
"1150",0.86,"ABCC13",16
"4515",0.86,"GALNT14",16
"4415",0.85,"FLT1",16
"8216",0.85,"PHOSPHO1",16
"8413",0.85,"PLAUR",16
"2015",0.84,"CA12",16
"7316",0.84,"MAFF",16
"1099",0.84,"UNC5B-AS1",16
"590",0.83,"ADGRL4",16
"6015",0.82,"KCNJ15",16
"7216",0.82,"MADCAM1",16
"9611",0.82,"SKAP2",16
"2415",0.81,"CD247",16
"3217",0.81,"CDKN2C",16
"4315",0.81,"FCER2",16
"5119",0.8,"HAMP",16
"9411",0.8,"SERPINB2",16
"390",0.79,"ADAMTSL3",16
"3119",0.79,"CDKN2A",16
"5915",0.79,"IRF1",16
"8314",0.78,"PLA2G7",16
"9213",0.78,"SCRG1",16
"4119",0.77,"DPP4",16
"6615",0.77,"LGR5",16
"6915",0.77,"LINC00958",16
"2515",0.76,"CD40",16
"290",0.75,"ADAM21",16
"3315",0.74,"CEACAM1",16
"5515",0.74,"ICAM1",16
"5715",0.74,"IGFBP7",16
"1230",0.73,"ANKRD19P",16
"1717",0.73,"ARHGEF15",16
"3915",0.73,"CYP11A1",16
"4715",0.73,"GBP2",16
"7415",0.73,"MT1G",16
"9711",0.73,"SLC1A3",16
"1617",0.72,"ANXA1",16
"1915",0.72,"C17orf99",16
"1817",0.71,"C11orf16",16
"2615",0.71,"CD44",16
"6119",0.71,"KEL",16
"8813",0.71,"RBP4",16
"3015",0.7,"CDH23",16
"10510",0.7,"TMEM273",16
"790",0.67,"AGR3",16
"1424",0.67,"ANKRD9",16
"6217",0.66,"KRT17",16
"7915",0.66,"NR4A3",16
"5615",0.65,"IGFBP6",16
"8513",0.65,"PON3",16
"8913",0.65,"RCN3",16
"8713",0.64,"RARRES2",16
"10312",0.63,"TFRC",16
"7715",0.6,"NEAT1",16
"7815",0.59,"NFKBIA",16
"6315",0.56,"KRTAP12-1",16
"880",0.55,"AGRP",16
"2915",0.55,"CD79B",16
"6515",0.55,"LGALS1",16
"1050",0.54,"AKAP12",16
"5217",0.54,"HLA-DRB5",16
"9312",0.51,"SELENOM",16
"5015",0.48,"H1-2",16
"2216",0.46,"CCDC69",16
