"","pearson","gene","cluster"
"1093",0.94,"KRTDAP",9
"1143",0.94,"LINC00861",9
"1561",0.94,"PTGS1",9
"1033",0.93,"KLRB1",9
"1107",0.93,"LBX2",9
"1472",0.93,"PHACTR3",9
"1881",0.93,"STMN4",9
"826",0.92,"ALKAL1",9
"229",0.92,"C11orf21",9
"238",0.92,"C1orf167",9
"429",0.92,"CLIC3",9
"747",0.92,"GNG3",9
"1053",0.92,"KRT1",9
"1153",0.92,"LPCAT2",9
"1223",0.92,"MIR9-1HG",9
"478",0.91,"CST7",9
"903",0.91,"HS3ST1",9
"953",0.91,"IL2RG",9
"1382",0.91,"PAPOLB",9
"1551",0.91,"PRLHR",9
"1631",0.91,"RTN1",9
"1771",0.91,"SH2D1A",9
"1781",0.91,"SILC1",9
"1821",0.91,"SMR3B",9
"1219",0.9,"ARHGAP36",9
"258",0.9,"CALB1",9
"278",0.9,"CAPSL",9
"1242",0.9,"MSX2P1",9
"5112",0.89,"DUSP2",9
"777",0.89,"GYPE",9
"963",0.89,"IL33",9
"1418",0.89,"PCAT18",9
"1422",0.89,"PCK1",9
"1901",0.89,"TAGLN3",9
"538",0.88,"ENO3",9
"796",0.88,"GZMK",9
"919",0.88,"HSD17B2",9
"2071",0.88,"ZNF331",9
"458",0.87,"CRTAM",9
"1914",0.87,"TCEAL6",9
"1193",0.86,"LY6H",9
"1332",0.86,"NUMBL",9
"1861",0.86,"SSTR5-AS1",9
"529",0.85,"AGAP1-IT1",9
"568",0.85,"EPSTI1",9
"1452",0.85,"PDLIM3",9
"728",0.84,"ALDH1A1",9
"767",0.84,"GPX3",9
"883",0.84,"HLA-E",9
"993",0.84,"ITGB8",9
"1203",0.84,"MESP1",9
"1362",0.84,"OR7D2",9
"1481",0.84,"PHOSPHO1",9
"508",0.83,"DTX1",9
"1282",0.83,"NANOS2",9
"438",0.82,"CP",9
"1233",0.82,"MPIG6B",9
"1961",0.82,"TMEM176B",9
"2051",0.82,"XPO7",9
"298",0.81,"CCL22",9
"1043",0.81,"KLRF1",9
"5210",0.8,"EDN3",9
"12110",0.8,"MGARP",9
"1019",0.79,"APLNR",9
"578",0.79,"FANCB",9
"2011",0.79,"UCHL1",9
"329",0.78,"ABHD6",9
"855",0.78,"HEMGN",9
"1891",0.78,"STMND1",9
"1123",0.77,"LINC00643",9
"1432",0.77,"PCOLCE2",9
"468",0.76,"CSRP2",9
"637",0.76,"FREM2",9
"836",0.76,"HBBP1",9
"1392",0.76,"PAPPA2",9
"1941",0.76,"THSD4",9
"3210",0.75,"CD52",9
"1791",0.75,"SLA2",9
"1871",0.75,"STK17B",9
"2041",0.75,"XAF1",9
"388",0.74,"CH25H",9
"1262",0.74,"MYBPHL",9
"1501",0.74,"PIP5K1B",9
"1617",0.74,"RHBDL2",9
"1621",0.74,"RNASET2",9
"1801",0.74,"SLC14A1",9
"200",0.74,"TUBB2B",9
"2021",0.74,"VCAM1",9
"408",0.73,"CHGB",9
"864",0.73,"HEPACAM2",9
"973",0.73,"IL7R",9
"10110",0.73,"KLF1",9
"1322",0.73,"NR4A2",9
"1541",0.73,"PRF1",9
"1831",0.73,"SOX2-OT",9
"1915",0.72,"BLVRB",9
"368",0.72,"CEBPB-AS1",9
"786",0.72,"GZMB",9
"827",0.72,"HBB",9
"2061",0.72,"ZMYND10",9
"288",0.71,"CATSPER3",9
"737",0.71,"GNG12-AS1",9
"943",0.71,"IGSF1",9
"1302",0.71,"NKAIN3",9
"1841",0.71,"SPINT2",9
"1133",0.69,"LINC00853",9
"1292",0.69,"NEURL2",9
"338",0.68,"CD82",9
"657",0.68,"FXYD3",9
"729",0.68,"GIMAP7",9
"1073",0.68,"KRT19",9
"1462",0.68,"PGAM2",9
"230",0.67,"ABCC13",9
"920",0.67,"ANGPT1",9
"1119",0.67,"LINC00189",9
"1591",0.67,"RGS2",9
"1671",0.67,"SCG2",9
"378",0.66,"CENPN",9
"707",0.66,"GBP1",9
"1272",0.66,"MYL4",9
"1717",0.65,"BACH2",9
"448",0.65,"CPLX3",9
"1023",0.65,"KLHL41",9
"1701",0.65,"SEC11C",9
"1981",0.65,"TNFRSF1B",9
"1618",0.64,"BABAM2-AS1",9
"6112",0.64,"FMN2",9
"1063",0.64,"KRT17",9
"1581",0.64,"RARRES2",9
"1718",0.64,"SERPINA1",9
"268",0.63,"CALY",9
"1491",0.63,"PIF1",9
"1931",0.63,"THEMIS2",9
"398",0.62,"CHGA",9
"498",0.62,"DIRAS3",9
"933",0.62,"IGFBP6",9
"983",0.62,"ISM2",9
"1601",0.62,"RHAG",9
"1731",0.62,"SERPINF2",9
"1991",0.62,"TSPO2",9
"667",0.61,"GADD45B",9
"697",0.61,"GAS1",9
"1183",0.61,"LTF",9
"1252",0.61,"MX1",9
"1741",0.61,"SERPING1",9
"1971",0.61,"TNFRSF12A",9
"209",0.6,"BMP3",9
"548",0.6,"ENOX2",9
"806",0.6,"HBA1",9
"1681",0.59,"SCG5",9
"1951",0.59,"TLR4",9
"628",0.58,"AHSP",9
"1318",0.58,"ARPC1B",9
"1419",0.58,"ARPP21",9
"7111",0.58,"GHRHR",9
"1163",0.58,"LRP5",9
"1319",0.58,"NPAS4",9
"1442",0.58,"PCP4",9
"1651",0.58,"S100B",9
"1761",0.58,"SGCG",9
"1817",0.58,"SMCR5",9
"2031",0.58,"WARS1",9
"430",0.57,"ACOT7",9
"647",0.57,"FSD1L",9
"1818",0.56,"BIN2",9
"845",0.56,"HBG2",9
"873",0.56,"HHIP",9
"358",0.55,"CDCA5",9
"8111",0.55,"HBA2",9
"1571",0.55,"RALYL",9
"893",0.54,"HNMT",9
"629",0.53,"FMO1",9
"677",0.53,"GALC",9
"1173",0.53,"LRRC32",9
"1641",0.53,"RUNX3",9
"608",0.52,"FKBP2",9
"208",0.52,"ZNF833P",9
"588",0.51,"FCN1",9
"1402",0.51,"PARP14",9
"558",0.5,"EPCAM",9
"308",0.48,"CCN3",9
"598",0.47,"FHL2",9
"923",0.47,"IFI6",9
"1518",0.47,"PLD4",9
"1721",0.47,"SERPINE2",9
"1751",0.47,"SERPINI1",9
"1921",0.47,"TDRD9",9
"1120",0.46,"APOE",9
"348",0.46,"CD9",9
"1521",0.46,"POU1F1",9
"1352",0.45,"OMD",9
"1851",0.44,"SSR4",9
"1342",0.43,"NUPR1",9
"1531",0.42,"PPP2R2B",9
"738",0.96,"PRLH",10
"730",0.95,"ART3",10
"7112",0.95,"PPP1R1A",10
"924",0.94,"B4GALT1-AS1",10
"309",0.94,"DIRC1",10
"569",0.94,"LINC01208",10
"530",0.92,"ANXA3",10
"409",0.92,"GPRC6A",10
"1020",0.91,"BRCA1",10
"339",0.91,"ELANE",10
"399",0.91,"GHRH",10
"559",0.91,"LINC00463",10
"778",0.91,"RGPD2",10
"865",0.91,"SPRR3",10
"5211",0.9,"L3MBTL4-AS1",10
"678",0.9,"PNOC",10
"539",0.89,"LAD1",10
"807",0.89,"RPSAP52",10
"9110",0.89,"WIF1",10
"299",0.88,"DHFR",10
"269",0.87,"DCT",10
"828",0.85,"ATAD2",10
"884",0.84,"TMEM86B",10
"904",0.84,"VSTM1",10
"449",0.83,"HSPB3",10
"6210",0.83,"PADI4",10
"658",0.83,"PLCE1",10
"389",0.82,"GGH",10
"6113",0.82,"OVOL3",10
"599",0.81,"MMRN1",10
"1819",0.8,"CDH23",10
"1124",0.79,"BTNL2",10
"359",0.78,"ENTPD1-AS1",10
"797",0.78,"RNF149",10
"8112",0.78,"SCNN1B",10
"5113",0.77,"KRTAP4-9",10
"668",0.77,"PMFBP1",10
"787",0.77,"RHOV",10
"279",0.76,"DEFA6",10
"439",0.76,"HMGA2",10
"4113",0.75,"H1-5",10
"648",0.75,"PCNA",10
"829",0.75,"SLC16A12",10
"1320",0.74,"CAPG",10
"1619",0.74,"CD1E",10
"4210",0.74,"HBZ",10
"609",0.74,"MYF6",10
"934",0.74,"ZNF324B",10
"3113",0.73,"E2F2",10
"379",0.73,"FABP4",10
"489",0.73,"ISL1",10
"846",0.73,"SOX1",10
"1719",0.71,"CD93",10
"259",0.71,"CRYGD",10
"579",0.71,"MESP2",10
"1420",0.7,"CARTPT",10
"894",0.7,"USP44",10
"479",0.69,"IL23A",10
"440",0.68,"AJAP1",10
"7210",0.68,"PRKCB",10
"499",0.66,"KLHL11",10
"509",0.66,"KLK12",10
"688",0.66,"PON1",10
"698",0.66,"PPM1J",10
"768",0.66,"RFX8",10
"2010",0.65,"CHRDL2",10
"944",0.65,"ZNF852",10
"1519",0.64,"CD1C",10
"1916",0.64,"CEACAM1",10
"369",0.64,"ESAM",10
"708",0.64,"PPP1R17",10
"239",0.63,"ADGRG6",10
"459",0.63,"HTATSF1",10
"2113",0.62,"CKB",10
"874",0.61,"SV2C",10
"1108",0.6,"ABHD17C",10
"349",0.6,"EMX2",10
"469",0.6,"IL1R2",10
"3211",0.59,"EGFL7",10
"638",0.59,"PCDH17",10
"630",0.58,"ARHGAP18",10
"549",0.58,"LINC00269",10
"925",0.58,"ZG16B",10
"2310",0.57,"CORO2A",10
"856",0.57,"SOX3",10
"249",0.55,"CPED1",10
"748",0.55,"RBMS3-AS3",10
"837",0.55,"SLC7A11",10
"330",0.54,"AGR3",10
"2210",0.54,"COLEC11",10
"289",0.54,"DEPDC7",10
"758",0.51,"RFC3",10
"1220",0.5,"C4orf48",10
"589",0.3,"MIS18BP1",10
"540",0.97,"BDKRB2",11
"240",0.95,"ADAMTSL5",11
"739",0.95,"C8orf37-AS1",11
"1917",0.95,"FGF8",11
"2211",0.95,"GOLGA6L2",11
"2311",0.95,"GRP",11
"2510",0.95,"IL2",11
"2610",0.95,"IL2RA",11
"3410",0.95,"MEPE",11
"4310",0.95,"SUCNR1",11
"4410",0.95,"TAS2R30",11
"4510",0.95,"TERT",11
"4710",0.95,"TMEM211",11
"5212",0.95,"ZNF683",11
"4910",0.94,"VSTM2B",11
"5114",0.91,"ZNF341-AS1",11
"340",0.89,"APCDD1L-DT",11
"830",0.88,"CA12",11
"2012",0.88,"FLACC1",11
"1024",0.87,"CADM2",11
"1323",0.87,"CLDN5",11
"926",0.86,"CACNA1C-AS4",11
"1109",0.85,"ADAM21",11
"2410",0.85,"HBE1",11
"3114",0.84,"LAIR2",11
"2810",0.82,"INSM2",11
"2910",0.79,"IQGAP2",11
"1620",0.78,"COL20A1",11
"1720",0.78,"COL28A1",11
"1820",0.78,"CTSE",11
"3010",0.78,"KNSTRN",11
"3610",0.75,"PLAT",11
"639",0.74,"BDNF",11
"1423",0.74,"CLPSL2",11
"4211",0.74,"STAM-AS1",11
"4610",0.74,"THBD",11
"3810",0.73,"SCARNA10",11
"5310",0.68,"ZNF732",11
"4810",0.67,"TSSK3",11
"3212",0.66,"LGR5",11
"5010",0.66,"WFIKKN2",11
"2710",0.65,"IL6R",11
"3510",0.65,"PDE4B",11
"4010",0.63,"SLCO2A1",11
"2114",0.62,"GAL",11
"3910",0.61,"SKAP2",11
"4114",0.61,"SOSTDC1",11
"450",0.55,"ARL6IP1",11
"3310",0.52,"LPAR6",11
"1125",0.51,"CEP55",11
"1224",0.49,"CETP",11
"3710",0.44,"PRDX4",11
"1520",0.42,"COL14A1",11
"4711",0.98,"FEZF1",12
"4811",0.97,"FEZF1-AS1",12
"769",0.97,"LINC00222",12
"9111",0.97,"OLIG2",12
"954",0.97,"PLET1",12
"3311",0.96,"CXCL5",12
"3611",0.96,"CYP3A4",12
"679",0.96,"IFIT1B",12
"7113",0.96,"KRTAP24-1",12
"935",0.96,"OTX2",12
"11010",0.96,"SMAD5-AS1",12
"2411",0.95,"CLDN20",12
"2811",0.95,"COL19A1",12
"4115",0.95,"DPP4",12
"5810",0.95,"GNGT1",12
"699",0.95,"KCNH7",12
"779",0.95,"LINC01101",12
"3811",0.94,"DEUP1",12
"4511",0.94,"FABP7",12
"709",0.94,"KLRC3",12
"749",0.94,"LGALS14",12
"798",0.94,"LPL",12
"1174",0.94,"TAC4",12
"1353",0.94,"ZNF808",12
"1126",0.93,"ABCD2",12
"847",0.93,"MCEMP1",12
"1144",0.93,"SPRR1A",12
"1263",0.93,"TNNI2",12
"460",0.92,"ALDH3A1",12
"3115",0.92,"CRABP1",12
"1194",0.92,"TCHH",12
"1273",0.91,"TNNT1",12
"885",0.9,"NEK2",12
"1064",0.9,"S1PR1",12
"1184",0.9,"TBX19",12
"1204",0.9,"TFAP2D",12
"5213",0.89,"FOXP2",12
"5410",0.88,"FRMD3",12
"1025",0.87,"AZU1",12
"788",0.87,"LINC01224",12
"640",0.86,"ALOX5AP",12
"838",0.86,"ARHGAP19",12
"974",0.86,"PNMT",12
"1283",0.86,"TSPEAR-AS2",12
"6310",0.84,"GRB14",12
"927",0.84,"ORAI2",12
"1293",0.84,"TTYH1",12
"6211",0.83,"GRAP",12
"1234",0.83,"TMEM190",12
"1622",0.82,"CD177",12
"964",0.82,"PLIN2",12
"1004",0.82,"PRPH",12
"2611",0.81,"CMYA5",12
"1164",0.81,"STKLD1",12
"1822",0.8,"CDC42EP3",12
"5610",0.8,"GASK1A",12
"7310",0.8,"LEFTY2",12
"984",0.8,"POMC",12
"1026",0.8,"PTCHD1",12
"2511",0.79,"CLDN4",12
"250",0.78,"ADAMTSL3",12
"928",0.78,"ATOH7",12
"905",0.78,"NRXN1",12
"3213",0.77,"CRPPA",12
"4311",0.77,"ELF3",12
"8113",0.77,"MADCAM1",12
"759",0.76,"LHX2",12
"2312",0.75,"CHRNB4",12
"5510",0.75,"GAP43",12
"10111",0.75,"PRR15L",12
"1134",0.75,"SOX11",12
"1243",0.75,"TMEM88",12
"13110",0.74,"WFDC21P",12
"1127",0.73,"BATF",12
"1522",0.73,"CBLN2",12
"3711",0.73,"DDC",12
"4611",0.73,"FAM181B",12
"2115",0.72,"CEACAM8",12
"5311",0.71,"FRMD1",12
"1343",0.71,"ZNF804A",12
"350",0.7,"AGXT",12
"3011",0.7,"COL6A6",12
"8210",0.7,"MAP1B",12
"1074",0.7,"SCARNA9L",12
"2911",0.69,"COL25A1",12
"6010",0.69,"GPM6A",12
"945",0.69,"PCDH9",12
"1324",0.68,"BST1",12
"1424",0.68,"CAGE1",12
"1918",0.68,"CDCA7L",12
"5910",0.68,"GPC3",12
"808",0.68,"LTB",12
"1094",0.68,"SFRP4",12
"1054",0.67,"RHPN1-AS1",12
"1084",0.67,"SEZ6L",12
"11110",0.67,"SMIM24",12
"5011",0.66,"FGR",12
"994",0.66,"PPP1R14A",12
"1044",0.66,"RGS4",12
"1253",0.66,"TNKS2-AS1",12
"550",0.65,"ALOX15",12
"2212",0.65,"CHMP4B",12
"4911",0.65,"FGF13-AS1",12
"839",0.65,"MBNL3",12
"857",0.65,"MGST1",12
"895",0.65,"NGF",12
"12111",0.65,"TFPI",12
"3411",0.63,"CXCR4",12
"669",0.63,"HLA-DMB",12
"1034",0.63,"RAMP2",12
"6114",0.62,"GPR1",12
"866",0.62,"MLLT11",12
"7211",0.61,"LCN2",12
"2711",0.6,"CNNM1",12
"1303",0.6,"VSNL1",12
"1325",0.59,"ZBTB16",12
"1154",0.57,"SRRM4",12
"1333",0.57,"ZBTB20-AS4",12
"1225",0.56,"BIRC3",12
"2013",0.56,"CDKN2D",12
"3511",0.56,"CXXC1",12
"1722",0.55,"CDC42EP2",12
"1128",0.55,"SORCS2",12
"740",0.54,"ANGPTL1",12
"4212",0.54,"DSG3",12
"4411",0.54,"EZR",12
"5115",0.53,"FN1",12
"689",0.53,"ITM2A",12
"1226",0.51,"TM4SF1",12
"3911",0.46,"DLGAP5",12
"4011",0.46,"DLK1",12
"5710",0.46,"GMDS",12
"649",0.41,"GRK5",12
"659",0.41,"H2AZ1",12
"875",0.36,"MYO10",12
"5012",0.96,"F13A1",13
"1304",0.96,"SPINK2",13
"14110",0.96,"TTC29",13
"840",0.95,"ARHGAP26-AS1",13
"1919",0.95,"CD163",13
"2612",0.95,"CGB8",13
"3214",0.95,"CMTM2",13
"3312",0.95,"CRISP2",13
"3512",0.95,"CSE1L-AS1",13
"3712",0.95,"CSF3",13
"5116",0.95,"FAM177B",13
"5511",0.95,"FCGR2B",13
"7610",0.95,"HORMAD2",13
"876",0.95,"LINC01053",13
"1175",0.95,"RBMXL2",13
"1185",0.95,"RELL2",13
"1284",0.95,"SPACA7",13
"1334",0.95,"STOML3",13
"1344",0.95,"TMEM225",13
"1129",0.94,"C17orf64",13
"4412",0.94,"DKK4",13
"1205",0.94,"RGS1",13
"2712",0.93,"CHST5",13
"7311",0.93,"HLA-DQA1",13
"936",0.93,"MS4A6A",13
"3912",0.92,"CTRL",13
"7510",0.92,"HLA-G",13
"5811",0.91,"FGFBP2",13
"8310",0.9,"KCNK17",13
"896",0.9,"LY96",13
"975",0.9,"NRN1L",13
"1165",0.9,"RASD2",13
"1373",0.9,"TNIP3",13
"1055",0.89,"POU2F2",13
"1095",0.89,"PSCA",13
"2313",0.88,"CD79A",13
"6212",0.87,"GPR34",13
"1326",0.86,"C1QC",13
"2812",0.86,"CLDN2",13
"1035",0.86,"PLSCR2",13
"1463",0.86,"WDFY4",13
"470",0.85,"ANKRD9",13
"1823",0.85,"CD14",13
"7010",0.85,"HLA-DMA",13
"1254",0.85,"SERPINA3",13
"4512",0.83,"DLX2",13
"799",0.83,"IFIH1",13
"8114",0.83,"IL10",13
"929",0.83,"MS4A2",13
"1065",0.83,"PPFIA2",13
"1130",0.82,"ABCA4",13
"4312",0.82,"CYBB",13
"6311",0.82,"H2AC12",13
"1244",0.82,"SCN4B",13
"1403",0.82,"TSPAN16",13
"5611",0.81,"FCGR3A",13
"6710",0.81,"HCAR2",13
"11111",0.81,"PYHIN1",13
"3116",0.8,"CLEC9A",13
"3612",0.8,"CSF1R",13
"6810",0.8,"HCK",13
"4712",0.79,"DPEP2",13
"5411",0.79,"FCGBP",13
"6410",0.79,"H2BC13",13
"809",0.79,"IKZF1",13
"1623",0.78,"CCL3",13
"2912",0.78,"CLEC10A",13
"3012",0.78,"CLEC4A",13
"1005",0.78,"PLA2G7",13
"1723",0.77,"CCR1",13
"4612",0.77,"DLX5",13
"1195",0.77,"RETN",13
"1473",0.77,"WFDC1",13
"560",0.76,"APOBEC3D",13
"12112",0.76,"RNASE2",13
"848",0.75,"LCP2",13
"1227",0.75,"RTN4RL1",13
"1264",0.75,"SH2D1B",13
"1027",0.74,"BMP8A",13
"1228",0.74,"C1QB",13
"5312",0.74,"FCER1G",13
"886",0.74,"LY86",13
"1274",0.74,"SLAMF7",13
"5214",0.73,"FAM86B3P",13
"7410",0.73,"HLA-DQB1",13
"8211",0.73,"JAML",13
"789",0.72,"IFI27",13
"858",0.72,"LILRB2",13
"9112",0.72,"MMP19",13
"1523",0.71,"C3orf80",13
"7212",0.71,"HLA-DPB1",13
"946",0.71,"MYO1F",13
"11011",0.71,"PUS1",13
"1294",0.71,"SPARCL1",13
"1393",0.71,"TRPC4",13
"1443",0.71,"VSIG4",13
"1425",0.7,"C21orf62",13
"4912",0.7,"EML2-AS1",13
"985",0.7,"NRTN",13
"995",0.7,"PARVG",13
"10112",0.7,"PLCB2",13
"1235",0.7,"SCGB3A1",13
"1028",0.69,"PLEK",13
"1085",0.69,"PRDM1",13
"1363",0.69,"TMIGD3",13
"2512",0.68,"CEMIP",13
"4213",0.67,"CXCL10",13
"6011",0.67,"FYB1",13
"1327",0.67,"STARD9",13
"260",0.66,"ADH1A",13
"3412",0.66,"CRYGC",13
"965",0.66,"NCF4",13
"1145",0.66,"RAB37",13
"955",0.65,"MZB1",13
"1354",0.65,"TMEM236",13
"650",0.63,"APOBR",13
"3812",0.63,"CSTA",13
"6610",0.63,"HAPLN1",13
"6910",0.63,"HES7",13
"1426",0.63,"TYROBP",13
"6115",0.62,"GMFG",13
"1155",0.62,"RAMP3",13
"750",0.61,"APOD",13
"2014",0.61,"CD300E",13
"2412",0.61,"CEACAM4",13
"867",0.61,"LINC00616",13
"13111",0.61,"STAB1",13
"4116",0.6,"CTSS",13
"4812",0.6,"DYNC1I1",13
"7114",0.6,"HLA-DPA1",13
"7710",0.6,"IER3",13
"1383",0.6,"TRAT1",13
"1433",0.6,"VNN2",13
"6510",0.59,"H4C6",13
"1045",0.59,"PLXND1",13
"11210",0.59,"PYY2",13
"1135",0.59,"QPCT",13
"360",0.58,"AIF1",13
"5911",0.58,"FOLR2",13
"2213",0.56,"CD48",13
"2116",0.55,"CD36",13
"1453",0.54,"VSIR",13
"5711",0.53,"FECH",13
"4012",0.52,"CTSB",13
"1075",0.48,"PPP1R3C",13
"906",0.44,"MGP",13
"930",0.41,"ARHGDIB",13
"5812",0.99,"FAM106C",14
"6611",0.99,"FPR3",14
"956",0.99,"LGI1",14
"1434",0.99,"SMOC1",14
"1502",0.99,"THEM5",14
"1552",0.99,"TTC4",14
"1920",0.98,"CD4",14
"4713",0.98,"DPYSL3",14
"859",0.98,"IGF1",14
"877",0.98,"IL17RB",14
"9210",0.98,"KIF21B",14
"1245",0.98,"PRSS35",14
"1374",0.98,"SFRP2",14
"2913",0.97,"COL12A1",14
"4214",0.97,"DKK2",14
"4913",0.97,"ECRG4",14
"7115",0.97,"GDF10",14
"7312",0.97,"GK",14
"1076",0.97,"NUDT1",14
"1156",0.97,"PCDHGA10",14
"1176",0.97,"PCOLCE-AS1",14
"1464",0.97,"STYX",14
"2813",0.95,"COL11A1",14
"3413",0.95,"COL8A1",14
"7910",0.95,"HPGD",14
"8115",0.95,"IDO1",14
"849",0.95,"IFIT1",14
"897",0.95,"INCENP",14
"1136",0.95,"PART1",14
"1345",0.95,"SCRG1",14
"1454",0.95,"STX2",14
"660",0.94,"APBB2",14
"8010",0.94,"ICAM4",14
"1236",0.94,"PRRX2",14
"2513",0.93,"CILP",14
"887",0.93,"IL17RD",14
"11112",0.93,"OTUD3",14
"1404",0.93,"SLC39A8",14
"5412",0.92,"EVI2A",14
"5512",0.92,"FABP3",14
"7213",0.92,"GFRA1",14
"996",0.92,"MYC",14
"1275",0.92,"PYCARD",14
"850",0.91,"ARID3A",14
"1824",0.91,"CCN2",14
"4513",0.91,"DOCK8",14
"6811",0.91,"FXYD5",14
"976",0.91,"LMO2",14
"4613",0.9,"DPT",14
"5712",0.9,"FALEC",14
"4013",0.89,"CYBA",14
"7711",0.89,"H3C4",14
"1328",0.88,"BACE2",14
"1427",0.88,"C1orf122",14
"1524",0.88,"C1QTNF2",14
"6012",0.88,"FAM20C",14
"11211",0.88,"P2RX1",14
"1146",0.88,"PCDH7",14
"1532",0.88,"TMCC2",14
"2613",0.87,"CLEC12A",14
"1186",0.87,"PDLIM2",14
"1482",0.86,"SYNGR1",14
"1542",0.86,"TPD52L1",14
"5313",0.84,"EPB41",14
"1255",0.84,"PSMB9",14
"1384",0.84,"SLC1A3",14
"5117",0.83,"EFNA1",14
"907",0.83,"ITGAV",14
"270",0.82,"ADGRE5",14
"4413",0.82,"DNAJC18",14
"6711",0.82,"FUOM",14
"1285",0.82,"RBBP8",14
"1066",0.81,"NTRK2",14
"1444",0.8,"SPON1",14
"2713",0.79,"CLU",14
"3513",0.79,"COX7A1",14
"7511",0.79,"H2AC20",14
"868",0.79,"IGFBP5",14
"1046",0.79,"NPNT",14
"1229",0.79,"PLP1",14
"2314",0.78,"CFH",14
"5912",0.78,"FAM155A",14
"6411",0.78,"FLRT2",14
"937",0.77,"ASCL1",14
"10113",0.77,"NES",14
"1036",0.77,"NID2",14
"1364",0.77,"SFRP1",14
"370",0.76,"AKAP12",14
"1137",0.76,"ATP6V1B1",14
"12113",0.76,"PLEKHH2",14
"2413",0.75,"CHAMP1",14
"3117",0.75,"COL1A2",14
"1029",0.74,"ASPN",14
"3913",0.74,"CXCL14",14
"1525",0.74,"TIMP1",14
"1196",0.73,"PDPN",14
"6911",0.72,"GAREM1",14
"7810",0.72,"HOPX",14
"986",0.72,"LUM",14
"1138",0.71,"ABCG2",14
"4813",0.71,"E2F3",14
"5215",0.71,"EGFL6",14
"1305",0.71,"RCN3",14
"480",0.7,"ANXA1",14
"570",0.7,"ANXA2",14
"1624",0.7,"C9orf47",14
"7411",0.7,"GOLPH3L",14
"6511",0.69,"FOXK1",14
"10210",0.69,"NFKBIZ",14
"1394",0.69,"SLC25A37",14
"6213",0.68,"FGL2",14
"6312",0.68,"FILIP1",14
"1086",0.68,"OGN",14
"2214",0.67,"CENPM",14
"3215",0.67,"COL3A1",14
"4313",0.67,"DNAJC12",14
"4117",0.66,"CYP1B1",14
"1265",0.66,"PSRC1",14
"3013",0.65,"COL1A1",14
"938",0.65,"KRT25",14
"1096",0.64,"OLFML3",14
"1295",0.64,"RCAN1",14
"1428",0.64,"SMIM4",14
"5013",0.63,"EDNRA",14
"8212",0.63,"IER5",14
"1724",0.61,"CCN1",14
"1166",0.61,"PCOLCE",14
"1562",0.61,"VCAN",14
"2015",0.6,"CD83",14
"1006",0.6,"NAMPT",14
"1206",0.6,"PLD3",14
"13112",0.6,"RNASEH2A",14
"1230",0.58,"ATXN3",14
"966",0.58,"LGMN",14
"947",0.57,"KRTCAP2",14
"1329",0.57,"S100A11",14
"760",0.55,"ARHGAP6",14
"2117",0.55,"CDR1",14
"3313",0.55,"COL5A2",14
"14111",0.55,"SLIT2",14
"1582",0.55,"ZNF704",14
"3613",0.54,"CRYAB",14
"5612",0.54,"FAIM2",14
"1572",0.54,"ZFAND2A",14
"1335",0.53,"S100A6",14
"1355",0.53,"SERPINF1",14
"8311",0.52,"IFI30",14
"7611",0.51,"H2BC12",14
"1492",0.51,"TCF21",14
"1592",0.49,"ZNF791",14
"3713",0.48,"CST3",14
"9113",0.48,"ITIH5",14
"11012",0.48,"OSR2",14
"3813",0.47,"CXCL12",14
"6116",0.45,"FBLN5",14
"1056",0.43,"NR2F1",14
"7011",0.42,"GATA2",14
"1474",0.35,"SULT1E1",14
"15110",0.33,"THY1",14
"2315",0.98,"CALR3",15
"1455",0.98,"PIK3R5",15
"860",0.97,"BARX2",15
"1330",0.97,"BTNL8",15
"1429",0.97,"C10orf99",15
"2914",0.97,"CD28",15
"3014",0.97,"CD40LG",15
"5118",0.97,"DMRT2",15
"5513",0.97,"FABP1",15
"1007",0.97,"LDLRAD2",15
"1057",0.97,"LINC01324",15
"1139",0.97,"MEI4",15
"1167",0.97,"MNX1",15
"14112",0.97,"PDE6H",15
"1475",0.97,"PLAAT2",15
"2016",0.97,"TSPAN1",15
"1625",0.96,"C3",15
"1187",0.96,"MRC1",15
"12114",0.96,"MT3",15
"1246",0.96,"MUC5B",15
"1902",0.96,"THSD4-AS2",15
"1972",0.96,"TRDN",15
"580",0.95,"ANKRD19P",15
"2514",0.95,"CARNMT1",15
"4914",0.95,"DAPL1",15
"5014",0.95,"DHRS2",15
"7612",0.95,"GPR65",15
"13113",0.95,"NOX3",15
"1503",0.95,"PPP1R16B",15
"1583",0.95,"RCVRN",15
"1662",0.95,"SCIN",15
"1692",0.95,"SIAH3",15
"5813",0.94,"FCN2",15
"1177",0.94,"MPEG1",15
"2614",0.93,"CCDC62",15
"3614",0.93,"CITED1",15
"6712",0.93,"GAD1",15
"10114",0.93,"LGALS9",15
"1782",0.93,"SUSD3",15
"1792",0.93,"SYK",15
"1922",0.93,"TMPRSS13",15
"1942",0.93,"TNFSF14",15
"1097",0.92,"LRRC8C-DT",15
"6512",0.91,"FPR2",15
"1832",0.91,"TACSTD2",15
"2032",0.91,"UCP1",15
"6013",0.9,"FFAR3",15
"2215",0.89,"CALCA",15
"948",0.89,"ITPR2",15
"1067",0.89,"LINC01607",15
"19110",0.89,"TLR7",15
"2072",0.89,"VIPR1",15
"7012",0.88,"GFI1B",15
"1493",0.88,"PLEK2",15
"670",0.87,"ARL4C",15
"1237",0.87,"BSN",15
"1296",0.87,"NKG7",15
