"","pearson","gene","cluster"
"407",0.53,"GNG3",8
"785",0.53,"PON1",8
"1043",0.52,"SRSF8",8
"1119",0.51,"CALY",8
"697",0.5,"MMP9",8
"687",0.48,"LY6H",8
"765",0.48,"PLD3",8
"1020",0.98,"ATXN8OS",9
"1617",0.98,"C3orf85",9
"308",0.98,"CIDEA",9
"438",0.98,"CSE1L-AS1",9
"548",0.98,"FCER1A",9
"728",0.98,"HTR1F",9
"766",0.98,"KRTAP5-7",9
"786",0.98,"LCE5A",9
"8111",0.98,"LINC01508",9
"966",0.98,"NLRP14",9
"976",0.98,"NMRK2",9
"986",0.98,"NOX3",9
"1064",0.98,"PDYN",9
"1084",0.98,"PIK3C2G",9
"1193",0.98,"PRSS57",9
"1218",0.98,"PTHLH",9
"1241",0.98,"RPSAP52",9
"1321",0.98,"SERPINB2",9
"1481",0.98,"TDGF1",9
"1717",0.97,"CCL21",9
"1812",0.97,"CCL8",9
"826",0.97,"LMX1A",9
"846",0.97,"MFAP5",9
"1361",0.97,"SLC5A9",9
"1371",0.97,"SLFN14",9
"1421",0.97,"SOX17",9
"1491",0.97,"TFAP2D",9
"1581",0.97,"TTK",9
"906",0.96,"MUC16",9
"1317",0.95,"BARX2",9
"1153",0.95,"PROC",9
"1203",0.95,"PSCA",9
"1231",0.95,"RELL2",9
"1318",0.95,"SERPINA5",9
"1451",0.95,"STK31",9
"488",0.94,"DLX6-AS1",9
"498",0.94,"EDN2",9
"1035",0.94,"PCAT19",9
"1163",0.94,"PRR15",9
"1183",0.94,"PRSS35",9
"199",0.93,"ABCA4",9
"5112",0.93,"FABP1",9
"1531",0.93,"TMPRSS13",9
"329",0.91,"CLDN25",9
"796",0.91,"LEF1-AS1",9
"1219",0.9,"AURKB",9
"429",0.9,"CRYGC",9
"936",0.9,"NAMA",9
"1471",0.9,"TAGLN",9
"529",0.89,"FAM3D",9
"926",0.89,"MYF6",9
"1251",0.89,"RTP4",9
"1417",0.88,"BRCA2",9
"11110",0.88,"POLA2",9
"1571",0.88,"TPD52L1",9
"478",0.87,"DLGAP4-AS1",9
"558",0.87,"FGF1",9
"1173",0.87,"PRSS12",9
"538",0.86,"FAM83D",9
"568",0.86,"FILIP1",9
"330",0.85,"ACY3",9
"956",0.85,"NELL1",9
"1331",0.85,"SERPINF2",9
"629",0.84,"ANLN",9
"746",0.84,"KIF20A",9
"1591",0.84,"TTYH1",9
"608",0.83,"GLOD5",9
"9111",0.83,"MYBPHL",9
"1418",0.83,"SMOC1",9
"408",0.82,"CRTC3-AS1",9
"1601",0.82,"UBOX5-AS1",9
"268",0.81,"CENPE",9
"278",0.81,"CENPK",9
"1271",0.81,"SCARA5",9
"1291",0.81,"SCIN",9
"638",0.8,"GNGT1",9
"668",0.8,"H2AC12",9
"1341",0.8,"SFRP4",9
"678",0.79,"HBE1",9
"995",0.79,"OGN",9
"1381",0.79,"SLIT2",9
"368",0.78,"CNMD",9
"856",0.78,"MIP",9
"4112",0.77,"CRYAB",9
"508",0.77,"ESPL1",9
"598",0.77,"GAS2L3",9
"698",0.77,"HLA-G",9
"737",0.77,"IFI27",9
"430",0.76,"ADGRF3",9
"530",0.76,"ALOX15",9
"398",0.76,"COL25A1",9
"1301",0.76,"SCT",9
"1910",0.75,"CCN1",9
"658",0.75,"GRIK1-AS1",9
"1517",0.75,"TM4SF1",9
"1518",0.74,"BUB1",9
"448",0.74,"CYP1B1",9
"1461",0.74,"STMN4",9
"1631",0.74,"WFDC1",9
"729",0.73,"ASPM",9
"7111",0.73,"HSPA7",9
"836",0.73,"LRRTM3",9
"1501",0.73,"TK1",9
"1561",0.73,"TOP2A",9
"378",0.72,"COL12A1",9
"1025",0.72,"PCAT18",9
"1521",0.72,"TMEM190",9
"1621",0.72,"VSTM1",9
"827",0.71,"ASPN",9
"258",0.71,"CENPA",9
"1391",0.71,"SLPI",9
"1551",0.71,"TNKS2-AS1",9
"896",0.7,"MT3",9
"1044",0.7,"PCLAF",9
"358",0.69,"CLPSL2",9
"946",0.69,"NCAPH",9
"468",0.68,"DLEU7-AS1",9
"756",0.68,"KRT19",9
"1144",0.68,"PRELP",9
"1351",0.68,"SIRT7",9
"1401",0.68,"SMC2",9
"2112",0.67,"CD1A",9
"338",0.67,"CLDN5",9
"806",0.67,"LINC01101",9
"866",0.67,"MLLT11",9
"1005",0.67,"OMD",9
"238",0.66,"CDCA5",9
"288",0.66,"CGB8",9
"588",0.66,"FSTL5",9
"688",0.66,"HJURP",9
"1094",0.66,"PLCE1",9
"1104",0.66,"PLSCR2",9
"1261",0.66,"S100A2",9
"1651",0.66,"ZNF732",9
"208",0.65,"CCNA2",9
"578",0.65,"FMN1",9
"10111",0.65,"PALMD",9
"1441",0.65,"SPC25",9
"876",0.64,"MND1",9
"1221",0.64,"RAMP1",9
"388",0.63,"COL13A1",9
"458",0.63,"CYP26A1",9
"776",0.63,"LAIR2",9
"1074",0.63,"PGAM2",9
"1431",0.63,"SOX2-OT",9
"3112",0.62,"CKAP2L",9
"348",0.62,"CLDN7",9
"648",0.62,"GPC4",9
"1281",0.62,"SCGB3A1",9
"1541",0.62,"TNFSF10",9
"1120",0.61,"AURKA",9
"229",0.61,"CDCA3",9
"6210",0.6,"GNG12-AS1",9
"1124",0.6,"POU2F2",9
"927",0.59,"ATP6V1B1",9
"298",0.59,"CHST9",9
"1054",0.57,"PCNA",9
"6112",0.56,"GNB3",9
"1134",0.56,"PPP2R2B",9
"1618",0.56,"VAMP5",9
"886",0.55,"MT1F",9
"1641",0.55,"WFDC21P",9
"1661",0.55,"ZWINT",9
"248",0.53,"CDKN3",9
"708",0.53,"HPGD",9
"230",0.49,"ABCC8",9
"757",0.98,"KLRB1",10
"730",0.97,"ANXA2R",10
"6113",0.97,"GYPE",10
"857",0.97,"LINC00861",10
"1100",0.96,"ADH1A",10
"1319",0.96,"C11orf21",10
"309",0.96,"CRISP3",10
"3210",0.96,"CST7",10
"339",0.96,"CTSW",10
"359",0.96,"CXCR2P1",10
"549",0.96,"GNLY",10
"649",0.96,"H2BC13",10
"669",0.96,"HEMGN",10
"679",0.96,"IFIT1B",10
"7210",0.96,"IL7R",10
"767",0.96,"KLRC1",10
"837",0.96,"LHX2",10
"867",0.96,"LTB",10
"1045",0.96,"POU3F2",10
"1075",0.96,"PRF1",10
"1085",0.96,"PRLHR",10
"1105",0.96,"PURPL",10
"1252",0.96,"SLAMF9",10
"1502",0.96,"USP2-AS1",10
"689",0.95,"IFNG",10
"787",0.95,"KLRF1",10
"1382",0.95,"TBX21",10
"1911",0.94,"CD3D",10
"589",0.94,"GRP",10
"1272",0.94,"SLC18A3",10
"1332",0.94,"SMR3B",10
"439",0.93,"ALDH3A1",10
"259",0.93,"CH25H",10
"409",0.93,"FABP7",10
"3113",0.92,"CSF1",10
"599",0.92,"GYPA",10
"1242",0.92,"SELL",10
"1619",0.91,"CCL23",10
"209",0.91,"CD52",10
"299",0.91,"CPLX3",10
"6211",0.91,"GZMB",10
"659",0.91,"HCAR3",10
"1302",0.91,"SLC4A1",10
"877",0.9,"MEI4",10
"10112",0.9,"PCSK2",10
"1036",0.9,"PHOSPHO1",10
"1095",0.9,"PTPRCAP",10
"1322",0.9,"SMIM24",10
"1452",0.9,"TNFRSF8",10
"709",0.89,"IL17RE",10
"1262",0.89,"SLC14A1",10
"639",0.88,"GZMH",10
"1519",0.88,"XCL2",10
"399",0.87,"ERICH6B",10
"828",0.86,"ARHGAP11A",10
"289",0.86,"CHST5",10
"9112",0.86,"NCR3",10
"1194",0.86,"RHAG",10
"928",0.85,"ARHGAP36",10
"777",0.85,"KLRC3",10
"1145",0.85,"RASD1",10
"389",0.84,"EPSTI1",10
"807",0.84,"LCN2",10
"887",0.84,"MIR9-1HG",10
"2113",0.83,"CD69",10
"2210",0.83,"CDH26",10
"249",0.83,"CERNA1",10
"489",0.83,"FYB1",10
"738",0.83,"ISM2",10
"897",0.83,"MPPED1",10
"13110",0.83,"SLC6A3",10
"947",0.82,"OLIG2",10
