"","pearson","gene","cluster"
"478",0.95,"SH2D3A",9
"488",0.95,"SLC35G3",9
"1118",0.93,"CRH",9
"429",0.92,"CCR2",9
"248",0.92,"HSPB3",9
"298",0.92,"IL6",9
"668",0.92,"VSTM1",9
"1316",0.91,"CSHL1",9
"458",0.91,"S1PR4",9
"1616",0.9,"DHRS2",9
"368",0.9,"LINC01506",9
"578",0.9,"TESPA1",9
"688",0.9,"ZNF324B",9
"268",0.89,"IFI6",9
"329",0.89,"KTN1-AS1",9
"358",0.89,"LIN28B",9
"568",0.89,"TCL1A",9
"338",0.88,"LAMP3",9
"629",0.87,"TREM1",9
"608",0.86,"TNFRSF12A",9
"638",0.86,"TSHB",9
"630",0.84,"CD300E",9
"308",0.84,"JAML",9
"728",0.83,"CEBPB-AS1",9
"598",0.83,"TNFAIP6",9
"229",0.82,"GLOD5",9
"4112",0.82,"PGAM2",9
"4210",0.82,"PRL",9
"398",0.8,"PCSK1",9
"448",0.79,"RDH12",9
"588",0.79,"TMPRSS13",9
"548",0.78,"STX11",9
"230",0.77,"BST2",9
"529",0.77,"CD1D",9
"1516",0.76,"CSTA",9
"330",0.75,"CALHM6",9
"2112",0.75,"GBP2",9
"1216",0.74,"CRYBA2",9
"508",0.74,"SNCG",9
"1916",0.73,"EGR4",9
"6112",0.73,"TPD52L1",9
"3112",0.72,"KLHL41",9
"208",0.71,"FLACC1",9
"408",0.71,"PELATON",9
"558",0.71,"TAGAP",9
"5210",0.7,"STAM-AS1",9
"438",0.69,"RAMP3",9
"468",0.69,"SELL",9
"1106",0.68,"ASGR2",9
"1020",0.68,"CPZ",9
"288",0.68,"IFIT1B",9
"258",0.67,"IER5",9
"1816",0.66,"ECEL1",9
"498",0.66,"SLC38A11",9
"278",0.62,"IFIH1",9
"1716",0.61,"DUSP2",9
"348",0.58,"LCP2",9
"538",0.55,"STK17B",9
"5112",0.51,"SPECC1",9
"388",0.46,"NFE2",9
"238",0.4,"HBG2",9
"239",0.99,"ADH1A",10
"430",0.99,"ALKAL1",10
"530",0.99,"ANKRD34C",10
"639",0.99,"ANKS4B",10
"1024",0.99,"BPIFC",10
"1217",0.99,"CCDC141",10
"1317",0.99,"CCDC62",10
"1417",0.99,"CCR7",10
"1517",0.99,"CD244",10
"1817",0.99,"CD40LG",10
"269",0.99,"CRISP3",10
"309",0.99,"CYP2B7P",10
"389",0.99,"GAPDHS",10
"4113",0.99,"GOLGA8IP",10
"449",0.99,"GZMK",10
"489",0.99,"JCHAIN",10
"509",0.99,"KIR2DL3",10
"5113",0.99,"KIR2DL4",10
"549",0.99,"KRT35",10
"569",0.99,"KRTDAP",10
"599",0.99,"LINC00426",10
"6310",0.99,"LMNTD2",10
"669",0.99,"MEI4",10
"679",0.99,"MYH15",10
"729",0.99,"P2RY2",10
"747",0.99,"PCP2",10
"865",0.99,"SIAH3",10
"875",0.99,"SLC18A3",10
"895",0.99,"SNCA-AS1",10
"925",0.99,"SPINK2",10
"965",0.99,"TRAT1",10
"6113",0.97,"LINC00861",10
"885",0.96,"SMR3B",10
"935",0.96,"SSTR5-AS1",10
"409",0.95,"GNLY",10
"499",0.95,"KCNA1",10
"579",0.95,"LCN2",10
"707",0.95,"NRTN",10
"2310",0.94,"CERNA1",10
"399",0.94,"GJB7",10
"279",0.92,"CTSW",10
"806",0.92,"RAB37",10
"827",0.91,"ARHGEF15",10
"249",0.9,"CLEC12A",10
"855",0.9,"SH2D1A",10
"955",0.9,"TDO2",10
"985",0.9,"TTC9",10
"469",0.89,"IFNG",10
"1107",0.88,"ABHD6",10
"259",0.88,"CPLX3",10
"209",0.86,"CD79B",10
"459",0.86,"HEPACAM2",10
"767",0.86,"PRLHR",10
"945",0.86,"TCEAL6",10
"730",0.85,"ARHGAP15",10
"835",0.85,"SBNO2",10
"299",0.84,"CXCR2P1",10
"737",0.82,"PASK",10
"339",0.81,"AIM2",10
"3210",0.81,"EDN2",10
"379",0.81,"GALC",10
"609",0.81,"LINC00473",10
"439",0.8,"GZMB",10
"589",0.8,"LILRA2",10
"289",0.79,"CTXN2",10
"5211",0.79,"KLRC1",10
"797",0.79,"PUS1",10
"3310",0.78,"FBXO32",10
"689",0.78,"MYOM2",10
"975",0.78,"TSPAN1",10
"2113",0.77,"CEACAM8",10
"2210",0.77,"CEP55",10
"3113",0.77,"DAPL1",10
"359",0.77,"FNDC9",10
"479",0.77,"ISM2",10
"8111",0.77,"RASGRF1",10
"845",0.77,"SCGB3A1",10
"905",0.77,"SPACA6",10
"1119",0.76,"CARD16",10
"697",0.75,"NEURL2",10
"777",0.75,"PRSS35",10
"995",0.75,"VGLL1",10
"1617",0.74,"CD247",10
"7111",0.74,"ODF3B",10
"559",0.73,"KRT42P",10
"926",0.72,"BDNF",10
"539",0.72,"KLRD1",10
"1004",0.72,"XCL2",10
"1717",0.71,"CD3D",10
"787",0.71,"PTPRCAP",10
"828",0.71,"S100A2",10
"757",0.7,"PPP1R3C",10
"1917",0.69,"CD52",10
"6210",0.69,"LINC00958",10
"4211",0.68,"GZMA",10
"369",0.66,"GADD45G",10
"659",0.66,"LTF",10
"349",0.56,"FBXO47",10
"9111",0.51,"SPC25",10
"649",0.39,"LRP5",10
"996",0.99,"NEUROD1",11
"240",0.98,"ADAMTS8",11
"2311",0.98,"CHRNB4",11
"2910",0.98,"CNNM1",11
"3410",0.98,"CYP3A4",11
"3610",0.98,"DEFA4",11
"5010",0.98,"FRMD1",11
"5710",0.98,"GNGT1",11
"5810",0.98,"GP5",11
"758",0.98,"KCNJ15",11
"886",0.98,"LINC02587",11
"946",0.98,"MS4A3",11
"1152",0.98,"PPM1J",11
"1481",0.98,"TMEM211",11
"1531",0.98,"VIPR1",11
"1541",0.98,"VXN",11
"1518",0.97,"BATF",11
"2010",0.97,"CD177",11
"778",0.97,"KLK12",11
"1034",0.97,"ONECUT2",11
"1108",0.97,"PLSCR2",11
"1172",0.97,"PPP1R17",11
"4810",0.96,"FEZF1",11
"698",0.96,"HMGA2",11
"956",0.96,"MST1R",11
"7210",0.95,"IL23A",11
"876",0.95,"LINC01101",11
"1391",0.95,"SMAD5-AS1",11
"1491",0.95,"TNNT1",11
"1519",0.95,"USP44",11
"1561",0.95,"ZBTB20-AS4",11
"1120",0.94,"ASB4",11
"2410",0.94,"CHST9",11
"3211",0.94,"CSRP2",11
"4910",0.94,"FEZF1-AS1",11
"866",0.94,"LINC00842",11
"1083",0.94,"PLET1",11
"1192",0.94,"PRAP1",11
"1551",0.94,"WFDC21P",11
"640",0.93,"ALOX15",11
"1618",0.93,"BMP3",11
"1918",0.93,"CARTPT",11
"5410",0.93,"GFRA1",11
"1073",0.93,"PITRM1-AS1",11
"1272",0.92,"RBBP8",11
"340",0.91,"AGR3",11
"1218",0.91,"ATOH7",11
"4212",0.91,"ENO3",11
"1291",0.91,"RHPN1-AS1",11
"1431",0.91,"STRC",11
"540",0.9,"ALDH3A1",11
"3710",0.9,"DPT",11
"1202",0.9,"PRKCQ-AS1",11
"1451",0.9,"TBX19",11
"1471",0.9,"TMEM190",11
"829",0.89,"APCDD1L-DT",11
"1063",0.89,"PCDH9",11
"4010",0.88,"EFNA2",11
"2710",0.87,"CLDN4",11
"836",0.87,"LGALS14",11
"1341",0.87,"SCARNA21",11
"1005",0.86,"NHLH2",11
"3311",0.85,"CYP26A1",11
"3810",0.85,"DSG3",11
"738",0.85,"IRX2",11
"986",0.85,"MYO10",11
"1053",0.85,"PART1",11
"1132",0.85,"POLR1F",11
"1441",0.85,"SV2C",11
"1025",0.84,"NUDT4",11
"1401",0.84,"SORCS2",11
"739",0.83,"ANGPT1",11
"788",0.83,"KRT18",11
"1232",0.83,"PRRX2",11
"1418",0.82,"AZU1",11
"4510",0.82,"FAM3B",11
"1142",0.82,"POMC",11
"1419",0.82,"SOSTDC1",11
"3114",0.81,"CRYAB",11
"6114",0.81,"GPR84",11
"856",0.81,"LGR5",11
"1222",0.81,"PRR15L",11
"6311",0.8,"GRIK1",11
"1092",0.8,"PLIN2",11
"1252",0.8,"RALYL",11
"1571",0.8,"ZMYND10",11
"2810",0.79,"CNMD",11
"5310",0.79,"GASK1A",11
"1718",0.78,"BRCA1",11
"2610",0.78,"CLCN5",11
"4114",0.78,"ELF3",11
"6610",0.78,"HAPLN3",11
"798",0.78,"KRT8",11
"1219",0.78,"PRR15",11
"1262",0.78,"RAPGEF5",11
"1371",0.78,"SLFN14",11
"1109",0.77,"ACP5",11
"5610",0.77,"GMNN",11
"7112",0.76,"HTR2C",11
"1301",0.76,"RNF149",11
"1422",0.76,"SOX3",11
"8112",0.75,"LAIR2",11
"896",0.75,"LMO7",11
"906",0.75,"MADCAM1",11
"1282",0.75,"RCN3",11
"1501",0.75,"TTYH1",11
"2114",0.74,"CDC42EP3",11
"1381",0.74,"SLIT2",11
"927",0.72,"APOBEC3A",11
"4610",0.72,"FANCB",11
"9112",0.72,"MBNL3",11
"10110",0.72,"NNAT",11
"1044",0.72,"ORAI2",11
"1242",0.72,"PTGS1",11
"1322",0.72,"S100A8",11
"4410",0.71,"FAM107A",11
"5114",0.71,"FRZB",11
"5212",0.71,"FST",11
"6010",0.71,"GPR1",11
"846",0.71,"LGI1",11
"5910",0.7,"GPC3",11
"6810",0.7,"HEMGN",11
"748",0.69,"ITM2A",11
"768",0.69,"KDELR3",11
"1522",0.69,"VAMP8",11
"440",0.68,"ALDH1A1",11
"976",0.68,"MYC",11
"1331",0.68,"S100A9",11
"1122",0.67,"PNMT",11
"1026",0.66,"ARFIP2",11
"2510",0.66,"CKB",11
"6211",0.66,"GRIA4",11
"936",0.66,"MPO",11
"1351",0.66,"SDF2L1",11
"3910",0.65,"EDNRB",11
"6510",0.65,"H2AZ1",11
"708",0.65,"HSD17B2",11
"11110",0.64,"PLVAP",11
"1818",0.63,"CAMTA2",11
"6710",0.63,"HELLS",11
"928",0.63,"MLLT11",11
"1182",0.63,"PPP2R2B",11
"1318",0.62,"ATP6V1B1",11
"8210",0.62,"LAP3",11
"1162",0.62,"PPP1R14A",11
"966",0.61,"MUC15",11
"4710",0.58,"FCGR2A",11
"1319",0.56,"S100A11",11
"1361",0.56,"SLC22A4",11
"1461",0.56,"THBS4",11
"2211",0.55,"CENPM",11
"3510",0.54,"CYTL1",11
"807",0.54,"L1TD1",11
"5510",0.52,"GGH",11
"3010",0.5,"COL5A2",11
"1581",0.48,"ZNF791",11
"4310",0.47,"EPSTI1",11
"6410",0.38,"GYPC",11
"1123",1,"ABCD2",12
"250",1,"ADAMTSL3",12
"1420",1,"ARX",12
"1619",1,"BARX2",12
"2011",1,"C3orf80",12
"2312",1,"CARNMT1",12
"3115",1,"CD28",12
"4213",1,"CHRDL2",12
"5213",1,"CXCL9",12
"6212",1,"DLX6-AS1",12
"6511",1,"DPP4",12
"957",1,"GRIK1-AS1",12
"1223",1,"LINC00461",12
"1243",1,"LINC01104",12
"1482",1,"NKX6-2",12
"1582",1,"PDZRN4",12
"1661",1,"POU3F3",12
"1819",1,"SELE",12
"1822",1,"SERPINA3",12
"1941",1,"SOX1",12
"2012",1,"STK31",12
"2071",1,"TAC1",12
"2091",1,"TDRD12",12
"2212",1,"UBOX5-AS1",12
"2231",1,"VAX1",12
"2281",1,"ZNF385C",12
"740",0.99,"AJAP1",12
"1320",0.99,"ARPP21",12
"1520",0.99,"BACH2",12
"3411",0.99,"CD4",12
"5811",0.99,"DCX",12
"6611",0.99,"DPYSL3",12
"799",0.99,"FGFBP2",12
"837",0.99,"FOXG1",12
"887",0.99,"GAD1",12
"1045",0.99,"IGSF6",12
"1124",0.99,"JAKMIP2-AS1",12
"1432",0.99,"NCAN",12
"1651",0.99,"POU3F2",12
"1681",0.99,"PRKCB",12
"1771",0.99,"RTN4RL1",12
"1871",0.99,"SIGLEC1",12
"1881",0.99,"SLC16A12",12
"1901",0.99,"SLC26A2",12
"2141",0.99,"TLR7",12
"2411",0.98,"CCDC170",12
"3711",0.98,"CDR1",12
"699",0.98,"EPHA5",12
"709",0.98,"ERBB4",12
"907",0.98,"GBP1",12
"997",0.98,"HES7",12
"1352",0.98,"MFAP5",12
"1402",0.98,"MPPED1",12
"1919",0.98,"SLC47A1",12
"2061",0.98,"SYT2",12
"2181",0.98,"TTR",12
"2911",0.97,"CD163L1",12
"3611",0.97,"CD84",12
"5511",0.97,"CYP2S1",12
"7211",0.97,"FAM138E",12
"8211",0.97,"FOLR2",12
"1006",0.97,"HHATL",12
"1074",0.97,"IL4I1",12
"1173",0.97,"KIF21B",12
"1203",0.97,"LBX2-AS1",12
"1542",0.97,"OPCML",12
"1971",0.97,"SOX2-OT",12
"2171",0.97,"TSSC2",12
"450",0.96,"ADPRH",12
"1220",0.96,"ARL4C",12
"1719",0.96,"BIN2",12
"4115",0.96,"CGB7",12
"6011",0.96,"DEUP1",12
"1035",0.96,"IGF1",12
"1362",0.96,"MIAT",12
"1462",0.96,"NFIB",12
"15110",0.96,"NSG2",12
"2121",0.96,"THSD7A",12
"2271",0.96,"ZEB2",12
"3212",0.95,"CD300LB",12
"6115",0.95,"DLX1",12
"769",0.95,"FBLN5",12
"1163",0.95,"KIAA1107",12
"1292",0.95,"LYVE1",12
"1591",0.95,"PEX5",12
"1991",0.95,"SRRM4",12
"2021",0.95,"STMN2",12
"2151",0.95,"TNFAIP8L2",12
"2221",0.95,"VASH2",12
"2291",0.95,"ZNF704",12
"808",0.94,"FGL2",12
"867",0.94,"GABBR2",12
"929",0.94,"GJA1",12
"1133",0.94,"KCNH7",12
"12110",0.94,"LHX2",12
"1342",0.94,"METAP1D",12
"1572",0.94,"PCDHGA10",12
"1731",0.94,"RELN",12
"1791",0.94,"SCARNA9L",12
"1841",0.94,"SEZ6L",12
"2101",0.94,"TEX14",12
"2251",0.94,"VSIG4",12
"1920",0.93,"BSN",12
"2811",0.93,"CD163",12
"3312",0.93,"CD33",12
"5115",0.93,"CXCL3",12
"5711",0.93,"DCLK1",12
"749",0.93,"FAM81A",12
"897",0.93,"GAP43",12
"1233",0.93,"LINC00996",12
"1781",0.93,"RTP4",12
"2161",0.93,"TNIP3",12
"2261",0.93,"XAF1",12
"2511",0.92,"CCDC88A",12
"3011",0.92,"CD209",12
"5611",0.92,"DAB2",12
"1143",0.92,"KCNK3",12
"1302",0.92,"MAF",12
"1761",0.92,"RNASE6",12
"550",0.91,"ADRA1B",12
"650",0.91,"AIF1",12
"947",0.91,"GPR34",12
"14110",0.91,"MRC1",12
"1701",0.91,"PTGDS",12
"17110",0.91,"PVRIG",12
"1801",0.91,"SCN3A",12
"4511",0.9,"COL12A1",12
"13110",0.9,"MAP1B",12
"1472",0.9,"NGF",12
"1552",0.9,"PANTR1",12
"1691",0.9,"PTAFR",12
"1722",0.9,"RASD2",12
"1861",0.9,"SH2D1B",12
"6312",0.89,"DNASE1L3",12
"7310",0.89,"FAM20C",12
"779",0.89,"FCGR1A",12
"877",0.89,"GABRB2",12
"1622",0.89,"PLP1",12
"1631",0.89,"PMAIP1",12
"1961",0.89,"SOX2",12
"1981",0.89,"SOX21",12
"2031",0.89,"STMN4",12
"830",0.88,"ALPK1",12
"5411",0.88,"CYP11A1",12
"977",0.88,"HBD",12
"987",0.88,"HES5",12
"1054",0.88,"IL17RD",12
"1392",0.88,"MPIG6B",12
"1641",0.88,"POU2F2",12
"2115",0.88,"THSD4",12
"1820",0.87,"BMP8A",12
"4911",0.87,"CX3CR1",12
"1193",0.87,"LAIR1",12
"1332",0.87,"MEF2C",12
"1851",0.87,"SFRP1",12
"4011",0.86,"CEMIP",12
"4411",0.86,"COL11A1",12
"5011",0.86,"CXCL10",12
"6811",0.85,"EDN1",12
"1452",0.85,"NES",12
"1951",0.85,"SOX11",12
"2611",0.84,"CCK",12
"967",0.84,"GUCY1A1",12
"2711",0.83,"CD14",12
"3911",0.83,"CEBPA",12
"1064",0.83,"IL33",12
"1562",0.83,"PCDH19",12
"1125",0.82,"APLNR",12
"3811",0.82,"CEACAM1",12
"789",0.82,"FCGR1CP",12
"1183",0.82,"LAD1",12
"2241",0.82,"VCAN",12
"6411",0.81,"DOK2",12
"11010",0.81,"ITGAL",12
"1492",0.81,"NR2F1",12
"1523",0.81,"NTRK2",12
"16110",0.81,"PLEK",12
"1831",0.81,"SERPING1",12
"1922",0.81,"SLCO2B1",12
"1931",0.81,"SMOC1",12
"5311",0.8,"CYBB",12
"857",0.8,"FUOM",12
"10111",0.8,"HPGDS",12
"1153",0.8,"KCTD12",12
"1502",0.8,"NRXN1",12
"7113",0.79,"FABP7",12
"8113",0.79,"FMO1",12
"937",0.79,"GPM6A",12
"1283",0.79,"LY86",12
"2081",0.79,"TASL",12
"6711",0.78,"DTX1",12
"847",0.78,"FOXP2",12
"1093",0.78,"ISG20",12
"11111",0.77,"ITGB8",12
"930",0.76,"ANGPT2",12
"1253",0.75,"LINC01224",12
"1671",0.75,"PRELP",12
"1741",0.75,"RETN",12
"2041",0.75,"STMND1",12
"1263",0.74,"LPAR6",12
"1382",0.74,"MPEG1",12
"1891",0.73,"SLC1A3",12
"2201",0.73,"TYROBP",12
"2131",0.72,"TIAM1",12
"1027",0.71,"ANKRD50",12
"2116",0.71,"CAD",12
"759",0.71,"FBLN1",12
"2051",0.71,"SULF1",12
"5911",0.7,"DEFA6",12
"1028",0.7,"IFI16",12
"1084",0.69,"INHBB",12
"1423",0.69,"MX1",12
"1532",0.69,"OBSCN",12
"2213",0.67,"CALB2",12
"1323",0.67,"MCAM",12
"1372",0.67,"MNDA",12
"200",0.67,"STARD9",12
"4611",0.66,"COL1A1",12
"2191",0.66,"TUBB2B",12
"4311",0.63,"CLIC4",12
"350",0.62,"ADAP2",12
"9113",0.61,"GIMAP4",12
"3511",0.6,"CD83",12
"1601",0.59,"PLCE1",12
"1751",0.58,"RNASE1",12
"4711",0.54,"COL1A2",12
"4811",0.52,"CTSD",12
"1442",0.49,"NELL1",12
"1273",0.45,"LXN",12
"1224",0.99,"BIRC5",13
"3012",0.99,"CENPF",13
"898",0.99,"NUSAP1",13
"2013",0.98,"CCNB2",13
"2912",0.98,"CENPE",13
"750",0.97,"ASPM",13
"2712",0.97,"CDKN3",13
"888",0.97,"NUF2",13
"2117",0.96,"CDC20",13
"4512",0.96,"DLGAP5",13
"6712",0.96,"KIF23",13
"7610",0.96,"MAD2L1",13
"1174",0.96,"TUBA1C",13
"1194",0.96,"UBE2C",13
"1204",0.96,"UBE2T",13
"1324",0.95,"BUB1",13
"1923",0.95,"CCNB1",13
"5812",0.95,"HMMR",13
"7311",0.95,"KPNA2",13
"1065",0.95,"SPAG5",13
"1126",0.95,"TPX2",13
"1823",0.94,"CCNA2",13
"3313",0.94,"CENPW",13
"3512",0.94,"CKAP2L",13
"5116",0.94,"GTSE1",13
"5612",0.94,"HMGB2",13
"938",0.94,"PLK1",13
"958",0.94,"PRC1",13
"939",0.93,"AURKA",13
"6812",0.93,"KIF2C",13
"8114",0.93,"MXD3",13
"848",0.93,"NCAPG",13
"4812",0.92,"ECT2",13
"7212",0.92,"KNSTRN",13
"7910",0.92,"MKI67",13
"868",0.92,"NEK2",13
"968",0.92,"PRR11",13
"1029",0.92,"SGO2",13
"1085",0.92,"TACC3",13
"1620",0.91,"CCDC34",13
"2412",0.91,"CDCA8",13
"2512",0.91,"CDK1",13
"4312",0.91,"DBF4",13
"978",0.91,"PTTG1",13
"1144",0.91,"TROAP",13
"858",0.9,"NDC80",13
"1184",0.9,"TUBB6",13
"3712",0.89,"CKS1B",13
"3812",0.89,"CKS2",13
"4412",0.89,"DEPDC1",13
"6116",0.89,"JPT1",13
"6910",0.89,"KIF4A",13
"908",0.89,"PARPBP",13
"2313",0.88,"CDCA3",13
"3116",0.88,"CENPN",13
"4214",0.88,"CYTOR",13
"6512",0.88,"KIF18A",13
"998",0.88,"RRAD",13
"1154",0.88,"TTK",13
"1030",0.87,"AURKB",13
"3412",0.87,"CKAP2",13
"4012",0.87,"CR1L",13
"7114",0.87,"KNL1",13
"1055",0.87,"SMC4",13
"2214",0.86,"CDCA2",13
"6012",0.85,"ITGA4",13
"11112",0.85,"TOP2A",13
"1164",0.85,"TUBA1B",13
"5912",0.84,"INCENP",13
"838",0.84,"NCAPD2",13
"9114",0.83,"PBK",13
"988",0.83,"RAD51AP1",13
"1075",0.83,"SPDL1",13
"6412",0.82,"KIF15",13
"948",0.81,"POC1A",13
"1036",0.8,"SHCBP1",13
"1225",0.8,"ZWINT",13
"360",0.79,"APOLD1",13
"3213",0.79,"CENPU",13
"6612",0.79,"KIF20A",13
"1007",0.79,"RRM2",13
"260",0.78,"ANK1",13
"4612",0.78,"DTYMK",13
"560",0.77,"ARHGAP19",13
"2812",0.76,"CENPA",13
"8212",0.76,"MYO18B",13
"6313",0.75,"KIF14",13
"7510",0.75,"LINC00853",13
"9210",0.75,"PCLAF",13
"5214",0.73,"H1-2",13
"5312",0.73,"H4C3",13
"809",0.73,"MT1H",13
"878",0.73,"NUDT1",13
"5012",0.72,"GATA1",13
"5412",0.72,"HMBS",13
"5512",0.72,"HMGA1",13
"7810",0.72,"MIS18BP1",13
"3612",0.71,"CKAP5",13
"1046",0.71,"SLC4A1",13
"1424",0.7,"C17orf99",13
"1127",0.69,"ABCG2",13
"660",0.69,"ARL6IP1",13
"11011",0.69,"TK1",13
"10112",0.67,"S100A10",13
"460",0.66,"ARHGAP11A",13
"5712",0.66,"HMGB3",13
"1524",0.65,"CA1",13
"7710",0.63,"MCFD2",13
"4116",0.62,"CRNDE",13
"1720",0.59,"CCDC69",13
"4712",0.59,"E2F2",13
"7010",0.59,"KLHDC4",13
"7410",0.58,"LINC00337",13
"839",0.57,"ATAD2",13
"1128",0.56,"BACE2",13
"6213",0.56,"KEL",13
"12111",0.56,"UROD",13
"1094",0.51,"TAL1",13
"1134",0.44,"TRIM10",13
"2612",0.43,"CDKN2D",13
"4912",0.42,"EZR",13
"3912",0.39,"CLIC2",13
"1129",0.99,"ABCB1",14
"270",0.99,"ADAMDEC1",14
"370",0.99,"AMPD1",14
"1325",0.99,"CD1E",14
"1623",0.99,"CD70",14
"2118",0.99,"CRYGC",14
"2413",0.99,"CXCL13",14
"2513",0.99,"DDC",14
"2713",0.99,"DLEU7-AS1",14
"2913",0.99,"DOCK9-DT",14
"3314",0.99,"FAM3D",14
"3413",0.99,"FAM87B",14
"3513",0.99,"FGF8",14
"4117",0.99,"KHDC1L",14
"4215",0.99,"LINC00396",14
"4313",0.99,"LINC00911",14
"4513",0.99,"MUC16",14
"4613",0.99,"NAMA",14
"4813",0.99,"NMRK2",14
"4913",0.99,"NPFFR2",14
"5613",0.99,"PDYN",14
"5913",0.99,"POLR2M",14
"6413",0.99,"PRR7-AS1",14
"6911",0.99,"SAA1",14
"7213",0.99,"SLAMF9",14
"7312",0.99,"SLC6A3",14
"7711",0.99,"STPG2-AS1",14
"8213",0.99,"TNKS2-AS1",14
"859",0.99,"ZNF732",14
"879",0.99,"ZNF98",14
"3117",0.98,"ERICH6B",14
"7011",0.98,"SERPINB2",14
"7511",0.98,"SSUH2",14
"470",0.97,"ANKRD1",14
"840",0.97,"C9orf47",14
"1037",0.95,"CCL21",14
"7911",0.95,"TDGF1",14
"5215",0.93,"PAPPA2",14
"6117",0.92,"PPP1R14C",14
"760",0.91,"C11orf16",14
"2813",0.91,"DOCK8-AS1",14
"4013",0.91,"ISM1",14
"4413",0.9,"MACC1",14
"1723",0.88,"CDH23",14
"849",0.88,"ZNF347",14
"1226",0.87,"CCR5",14
"5313",0.87,"PCAT19",14
"6214",0.86,"PPP1R1C",14
"3713",0.85,"GDF10",14
"7115",0.85,"SLA2",14
"3913",0.84,"HSPB9",14
"940",0.82,"CACNA2D3",14
"5117",0.81,"PALMD",14
"2014",0.79,"COX6A2",14
"3013",0.78,"ELANE",14
"7811",0.78,"TACSTD2",14
"5013",0.77,"OR7D2",14
"6314",0.77,"PROC",14
"7411",0.77,"SPIB",14
"5413",0.75,"PCSK9",14
"8010",0.75,"TFPI",14
"670",0.73,"BPI",14
"1824",0.73,"CETP",14
"2613",0.72,"DHRS9",14
"6713",0.72,"RAMP2",14
"1425",0.69,"CD34",14
"5513",0.69,"PDE4C",14
"5713",0.68,"PECAM1",14
"8310",0.68,"TRH",14
"2215",0.67,"CTSV",14
"1924",0.66,"CLEC3B",14
"3613",0.66,"FLT1",14
"5813",0.65,"PLXND1",14
"1525",0.64,"CD40",14
"8115",0.64,"TMEM88",14
"2314",0.63,"CXCL1",14
"6013",0.6,"POU1F1",14
"1130",0.58,"CCL5",14
"6813",0.58,"RGS5",14
"3813",0.57,"GRK5",14
"4713",0.57,"NANOS2",14
"6513",0.56,"PTHLH",14
"570",0.55,"BCL2A1",14
"7611",0.54,"STC1",14
"3214",0.53,"ESAM",14
"869",0.53,"ZNF852",14
"6613",0.46,"RAMP1",14
"3714",0.96,"FAM111B",15
"1135",0.94,"BDKRB2",15
"1426",0.94,"CAGE1",15
"1624",0.94,"CCL22",15
"1724",0.94,"CD5L",15
"4614",0.94,"GABRA1",15
"5814",0.94,"IL2RA",15
"6118",0.94,"LINC00930",15
"6215",0.94,"LMX1A",15
"6514",0.94,"MITF",15
"889",0.94,"SULT1B1",15
"9211",0.94,"TBX21",15
"989",0.94,"TSSK3",15
"10113",0.94,"VNN2",15
"7012",0.93,"PADI4",15
"8610",0.93,"SMIM24",15
"1227",0.92,"BST1",15
"5914",0.92,"KLHL31",15
"1008",0.92,"UPK3A",15
"5118",0.91,"H3C8",15
"10210",0.91,"XCL1",15
"949",0.89,"ASPN",15
"2015",0.87,"CLEC10A",15
"1038",0.87,"ZBTB16",15
"380",0.86,"ANKRD19P",15
"6912",0.86,"OLFML3",15
"2714",0.85,"CPED1",15
"2814",0.85,"CRABP1",15
"6414",0.85,"LYZ",15
"7512",0.85,"PIMREG",15
"9310",0.85,"TCF21",15
"1047",0.84,"ZNF341-AS1",15
"580",0.83,"APOBEC3D",15
"770",0.83,"ART3",15
"2315",0.83,"COL13A1",15
"4814",0.83,"GMDS",15
"7313",0.83,"PCOLCE",15
"899",0.83,"SULT1E1",15
"4118",0.82,"FHL2",15
"4914",0.82,"GPX8",15
"7214",0.8,"PCDH7",15
"3315",0.79,"CYP1B1",15
"480",0.78,"ANXA1",15
"2914",0.78,"CRYBB1",15
"4314",0.78,"FOXC1",15
"5014",0.78,"GSC",15
"5514",0.78,"IFITM1",15
"7612",0.78,"PLAC9",15
"3014",0.77,"CRYBG3",15
"3914",0.77,"FCN1",15
"1526",0.76,"CAVIN3",15
"5216",0.76,"HBE1",15
"8311",0.76,"RACGAP1",15
"8510",0.76,"SLC39A8",15
"959",0.76,"TGFBI",15
"8710",0.74,"STXBP6",15
"909",0.74,"SUSD3",15
"9410",0.74,"TFAP2B",15
"999",0.74,"TWIST1",15
"1039",0.73,"BCL6",15
"2414",0.73,"COL14A1",15
"969",0.73,"TMSB15A",15
"1056",0.73,"ZNF385B",15
"680",0.72,"APOBR",15
"4216",0.72,"FN1",15
"8116",0.71,"PRPH",15
"3215",0.7,"CXCL12",15
"3614",0.7,"EGFL6",15
"6315",0.7,"LRG1",15
"7812",0.7,"PLEKHH2",15
"8214",0.7,"PSRC1",15
"2514",0.69,"COL6A3",15
"1925",0.68,"CLDN5",15
"7412",0.68,"PDGFRB",15
"2216",0.67,"CNTN2",15
"4514",0.67,"FRMD3",15
"5414",0.66,"IFI30",15
"6014",0.66,"KRTCAP2",15
"850",0.65,"ASB2",15
"3118",0.65,"CTSC",15
"4414",0.65,"FPR2",15
"9115",0.65,"TAMALIN",15
"3414",0.63,"DPEP2",15
"5614",0.62,"IFITM3",15
"979",0.62,"TPM2",15
"280",0.61,"AKAP12",15
"6814",0.61,"OGN",15
"1326",0.6,"C1QTNF2",15
