"","pearson","gene","cluster"
"9510",0.49,"SLC2A1",15
"5118",0.45,"H2BC12",15
"870",0.95,"CFAP92",16
"4515",0.94,"PASK",16
"2119",0.93,"FOLR1",16
"3815",0.89,"MAFF",16
"2415",0.87,"GHRHR",16
"4315",0.87,"PANX2",16
"5615",0.87,"SILC1",16
"690",0.86,"CD9",16
"4715",0.84,"PENK",16
"1816",0.83,"FCN1",16
"2515",0.83,"GPC4",16
"5815",0.83,"SRGN",16
"1150",0.82,"COL28A1",16
"2216",0.82,"FPR1",16
"3216",0.82,"IDO1",16
"5015",0.82,"RGS2",16
"5315",0.82,"SCG2",16
"3515",0.81,"KRT42P",16
"3615",0.81,"LGALS3",16
"6015",0.81,"TGFBR3L",16
"390",0.8,"C5AR1",16
"3715",0.8,"LXN",16
"6315",0.8,"TSHB",16
"5100",0.79,"CD53",16
"4415",0.78,"PART1",16
"2015",0.77,"FKBP2",16
"4217",0.77,"NUCB2",16
"1335",0.76,"CTSB",16
"1718",0.75,"DYNC1I1",16
"780",0.74,"CFAP65",16
"6119",0.74,"TNFRSF12A",16
"290",0.73,"BDNF",16
"5515",0.73,"SERPINB1",16
"5915",0.73,"TCEAL6",16
"5216",0.72,"RTN1",16
"1049",0.71,"CITED1",16
"1623",0.71,"DNAJB1",16
"4015",0.7,"NEFM",16
"5715",0.7,"SPINT2",16
"6217",0.68,"TPD52L1",16
"1425",0.67,"DIO2",16
"3015",0.67,"HSPA1A",16
"960",0.66,"CGA",16
"2815",0.66,"HCLS1",16
"1524",0.65,"DIRAS3",16
"2715",0.63,"HBEGF",16
"3415",0.62,"ISG20",16
"5415",0.62,"SCGB3A1",16
"2615",0.61,"GPX3",16
"490",0.6,"CCN2",16
"1238",0.6,"CRYAB",16
"2915",0.59,"HOPX",16
"4615",0.59,"PCP4",16
"4815",0.59,"PLAAT4",16
"6415",0.59,"USP44",16
"4915",0.58,"PRLHR",16
"5119",0.58,"RSPO3",16
"2316",0.55,"GH1",16
"3316",0.53,"IGFBP6",16
"3915",0.53,"MEG3",16
"1915",0.51,"FECH",16
"1159",0.49,"AIF1",16
"3119",0.49,"HSPB1",16
"4119",0.46,"NPL",16
